year,region_type,region_year_spec,region_id,region_level,biorxiv_count
2547,2018,NUTS,2016,ES70,2,10
2548,2018,NUTS,2016,ES709,3,10
2549,2018,NUTS,2016,FI,0,372
2550,2018,NUTS,2016,FI1,1,372
2551,2018,NUTS,2016,FI19,2,19
2552,2018,NUTS,2016,FI193,3,18
2553,2018,NUTS,2016,FI195,3,1
2554,2018,NUTS,2016,FI1B,2,204
2555,2018,NUTS,2016,FI1B1,3,204
2556,2018,NUTS,2016,FI1C,2,76
2557,2018,NUTS,2016,FI1C1,3,76
2558,2018,NUTS,2016,FI1D,2,73
2559,2018,NUTS,2016,FI1D2,3,28
2560,2018,NUTS,2016,FI1D9,3,45
2561,2018,NUTS,2016,FR,0,1102
2562,2018,NUTS,2016,FR1,1,566
2563,2018,NUTS,2016,FR10,2,566
2564,2018,NUTS,2016,FR101,3,256
2565,2018,NUTS,2016,FR103,3,24
2566,2018,NUTS,2016,FR104,3,273
2567,2018,NUTS,2016,FR105,3,8
2568,2018,NUTS,2016,FR107,3,5
2569,2018,NUTS,2016,FRB,1,11
2570,2018,NUTS,2016,FRB0,2,11
2571,2018,NUTS,2016,FRB04,3,9
2572,2018,NUTS,2016,FRB06,3,2
2573,2018,NUTS,2016,FRC,1,8
2574,2018,NUTS,2016,FRC1,2,5
2575,2018,NUTS,2016,FRC11,3,5
2576,2018,NUTS,2016,FRC2,2,3
2577,2018,NUTS,2016,FRC21,3,3
2578,2018,NUTS,2016,FRD,1,2
2579,2018,NUTS,2016,FRD2,2,2
2580,2018,NUTS,2016,FRD22,3,2
2581,2018,NUTS,2016,FRE,1,23
2582,2018,NUTS,2016,FRE1,2,22
2583,2018,NUTS,2016,FRE11,3,22
2584,2018,NUTS,2016,FRE2,2,1
2585,2018,NUTS,2016,FRE23,3,1
2586,2018,NUTS,2016,FRF,1,39
2587,2018,NUTS,2016,FRF1,2,26
2588,2018,NUTS,2016,FRF11,3,26
2589,2018,NUTS,2016,FRF2,2,1
2590,2018,NUTS,2016,FRF23,3,1
2591,2018,NUTS,2016,FRF3,2,12
2592,2018,NUTS,2016,FRF31,3,12
2593,2018,NUTS,2016,FRG,1,52
2594,2018,NUTS,2016,FRG0,2,52
2595,2018,NUTS,2016,FRG01,3,12
2596,2018,NUTS,2016,FRG02,3,4
2597,2018,NUTS,2016,FRG04,3,36
2598,2018,NUTS,2016,FRH,1,29
2599,2018,NUTS,2016,FRH0,2,29
2600,2018,NUTS,2016,FRH03,3,29
2601,2018,NUTS,2016,FRI,1,73
2602,2018,NUTS,2016,FRI1,2,59
2603,2018,NUTS,2016,FRI12,3,59
2604,2018,NUTS,2016,FRI2,2,6
2605,2018,NUTS,2016,FRI23,3,6
2606,2018,NUTS,2016,FRI3,2,8
2607,2018,NUTS,2016,FRI32,3,4
2608,2018,NUTS,2016,FRI34,3,4
2609,2018,NUTS,2016,FRJ,1,128
2610,2018,NUTS,2016,FRJ1,2,105
2611,2018,NUTS,2016,FRJ13,3,101
2612,2018,NUTS,2016,FRJ15,3,4
2613,2018,NUTS,2016,FRJ2,2,23
2614,2018,NUTS,2016,FRJ23,3,23
2615,2018,NUTS,2016,FRK,1,73
2616,2018,NUTS,2016,FRK2,2,73
2617,2018,NUTS,2016,FRK24,3,2
2618,2018,NUTS,2016,FRK26,3,71
2619,2018,NUTS,2016,FRL,1,98
2620,2018,NUTS,2016,FRL0,2,98
2621,2018,NUTS,2016,FRL03,3,1
2622,2018,NUTS,2016,FRL04,3,97
2623,2018,NUTS,2016,HR,0,23
2624,2018,NUTS,2016,HR0,1,23
2625,2018,NUTS,2016,HR03,2,10
2626,2018,NUTS,2016,HR031,3,2
2627,2018,NUTS,2016,HR035,3,8
2628,2018,NUTS,2016,HR04,2,13
2629,2018,NUTS,2016,HR041,3,13
2630,2018,NUTS,2016,HU,0,115
2631,2018,NUTS,2016,HU1,1,79
2632,2018,NUTS,2016,HU11,2,79
2633,2018,NUTS,2016,HU110,3,79
2634,2018,NUTS,2016,HU2,1,11
2635,2018,NUTS,2016,HU21,2,5
2636,2018,NUTS,2016,HU213,3,5
2637,2018,NUTS,2016,HU22,2,1
2638,2018,NUTS,2016,HU221,3,1
2639,2018,NUTS,2016,HU23,2,5
2640,2018,NUTS,2016,HU231,3,4
2641,2018,NUTS,2016,HU232,3,1
2642,2018,NUTS,2016,HU3,1,25
2643,2018,NUTS,2016,HU32,2,9
2644,2018,NUTS,2016,HU321,3,9
2645,2018,NUTS,2016,HU33,2,16
2646,2018,NUTS,2016,HU333,3,16
2647,2018,NUTS,2016,IE,0,97
2648,2018,NUTS,2016,IE0,1,97
2649,2018,NUTS,2016,IE04,2,14
2650,2018,NUTS,2016,IE041,3,1
2651,2018,NUTS,2016,IE042,3,13
2652,2018,NUTS,2016,IE05,2,35
2653,2018,NUTS,2016,IE051,3,24
2654,2018,NUTS,2016,IE053,3,11
2655,2018,NUTS,2016,IE06,2,48
2656,2018,NUTS,2016,IE061,3,45
2657,2018,NUTS,2016,IE062,3,3
2658,2018,NUTS,2016,IS,0,49
2659,2018,NUTS,2016,IS0,1,49
2660,2018,NUTS,2016,IS00,2,49
2661,2018,NUTS,2016,IS001,3,47
2662,2018,NUTS,2016,IS002,3,2
2663,2018,NUTS,2016,IT,0,732
2664,2018,NUTS,2016,ITC,1,151
2665,2018,NUTS,2016,ITC1,2,32
2666,2018,NUTS,2016,ITC11,3,31
2667,2018,NUTS,2016,ITC12,3,1
2668,2018,NUTS,2016,ITC3,2,13
2669,2018,NUTS,2016,ITC33,3,13
2670,2018,NUTS,2016,ITC4,2,106
2671,2018,NUTS,2016,ITC41,3,3
2672,2018,NUTS,2016,ITC46,3,1
2673,2018,NUTS,2016,ITC47,3,5
2674,2018,NUTS,2016,ITC48,3,15
2675,2018,NUTS,2016,ITC4C,3,82
2676,2018,NUTS,2016,ITF,1,62
2677,2018,NUTS,2016,ITF1,2,15
2678,2018,NUTS,2016,ITF11,3,6
2679,2018,NUTS,2016,ITF12,3,7
2680,2018,NUTS,2016,ITF14,3,2
2681,2018,NUTS,2016,ITF2,2,1
2682,2018,NUTS,2016,ITF22,3,1
2683,2018,NUTS,2016,ITF3,2,21
2684,2018,NUTS,2016,ITF33,3,14
2685,2018,NUTS,2016,ITF35,3,7
2686,2018,NUTS,2016,ITF4,2,22
2687,2018,NUTS,2016,ITF45,3,1
2688,2018,NUTS,2016,ITF46,3,3
2689,2018,NUTS,2016,ITF47,3,18
2690,2018,NUTS,2016,ITF5,2,1
2691,2018,NUTS,2016,ITF51,3,1
2692,2018,NUTS,2016,ITF6,2,2
2693,2018,NUTS,2016,ITF61,3,1
2694,2018,NUTS,2016,ITF63,3,1
2695,2018,NUTS,2016,ITG,1,13
2696,2018,NUTS,2016,ITG1,2,4
2697,2018,NUTS,2016,ITG13,3,1
2698,2018,NUTS,2016,ITG17,3,3
2699,2018,NUTS,2016,ITG2,2,9
2700,2018,NUTS,2016,ITG25,3,1
2701,2018,NUTS,2016,ITG27,3,8
2702,2018,NUTS,2016,ITH,1,190
2703,2018,NUTS,2016,ITH1,2,1
2704,2018,NUTS,2016,ITH10,3,1
2705,2018,NUTS,2016,ITH2,2,51
2706,2018,NUTS,2016,ITH20,3,51
2707,2018,NUTS,2016,ITH3,2,65
2708,2018,NUTS,2016,ITH31,3,13
2709,2018,NUTS,2016,ITH35,3,3
2710,2018,NUTS,2016,ITH36,3,49
2711,2018,NUTS,2016,ITH4,2,28
2712,2018,NUTS,2016,ITH42,3,4
2713,2018,NUTS,2016,ITH44,3,24
2714,2018,NUTS,2016,ITH5,2,45
2715,2018,NUTS,2016,ITH52,3,7
2716,2018,NUTS,2016,ITH54,3,6
2717,2018,NUTS,2016,ITH55,3,24
2718,2018,NUTS,2016,ITH56,3,8
2719,2018,NUTS,2016,ITI,1,316
2720,2018,NUTS,2016,ITI1,2,265
2721,2018,NUTS,2016,ITI14,3,234
2722,2018,NUTS,2016,ITI17,3,26
2723,2018,NUTS,2016,ITI19,3,5
2724,2018,NUTS,2016,ITI2,2,6
2725,2018,NUTS,2016,ITI21,3,6
2726,2018,NUTS,2016,ITI3,2,3
2727,2018,NUTS,2016,ITI33,3,3
2728,2018,NUTS,2016,ITI4,2,42
2729,2018,NUTS,2016,ITI41,3,2
2730,2018,NUTS,2016,ITI43,3,40
2731,2018,NUTS,2016,LT,0,8
2732,2018,NUTS,2016,LT0,1,8
2733,2018,NUTS,2016,LT01,2,5
2734,2018,NUTS,2016,LT011,3,5
2735,2018,NUTS,2016,LT02,2,3
2736,2018,NUTS,2016,LT022,3,3
2737,2018,NUTS,2016,LU,0,22
2738,2018,NUTS,2016,LU0,1,22
2739,2018,NUTS,2016,LU00,2,22
2740,2018,NUTS,2016,LU000,3,22
2741,2018,NUTS,2016,LV,0,4
2742,2018,NUTS,2016,LV0,1,4
2743,2018,NUTS,2016,LV00,2,4
2744,2018,NUTS,2016,LV006,3,4
2745,2018,NUTS,2016,MK,0,1
2746,2018,NUTS,2016,MK0,1,1
2747,2018,NUTS,2016,MK00,2,1
2748,2018,NUTS,2016,MK008,3,1
2749,2018,NUTS,2016,NL,0,1121
2750,2018,NUTS,2016,NL1,1,98
2751,2018,NUTS,2016,NL11,2,97
2752,2018,NUTS,2016,NL113,3,97
2753,2018,NUTS,2016,NL12,2,1
2754,2018,NUTS,2016,NL124,3,1
2755,2018,NUTS,2016,NL2,1,314
2756,2018,NUTS,2016,NL21,2,2
2757,2018,NUTS,2016,NL213,3,2
2758,2018,NUTS,2016,NL22,2,312
2759,2018,NUTS,2016,NL221,3,83
2760,2018,NUTS,2016,NL226,3,229
2761,2018,NUTS,2016,NL3,1,635
2762,2018,NUTS,2016,NL31,2,137
2763,2018,NUTS,2016,NL310,3,137
2764,2018,NUTS,2016,NL32,2,267
2765,2018,NUTS,2016,NL329,3,267
2766,2018,NUTS,2016,NL33,2,231
2767,2018,NUTS,2016,NL333,3,38
2768,2018,NUTS,2016,NL337,3,103
2769,2018,NUTS,2016,NL33C,3,90
2770,2018,NUTS,2016,NL4,1,74
2771,2018,NUTS,2016,NL41,2,10
2772,2018,NUTS,2016,NL411,3,2
2773,2018,NUTS,2016,NL412,3,1
2774,2018,NUTS,2016,NL414,3,7
2775,2018,NUTS,2016,NL42,2,64
2776,2018,NUTS,2016,NL423,3,64
2777,2018,NUTS,2016,NO,0,336
2778,2018,NUTS,2016,NO0,1,336
2779,2018,NUTS,2016,NO01,2,216
2780,2018,NUTS,2016,NO011,3,187
2781,2018,NUTS,2016,NO012,3,29
2782,2018,NUTS,2016,NO02,2,4
2783,2018,NUTS,2016,NO021,3,4
2784,2018,NUTS,2016,NO03,2,2
2785,2018,NUTS,2016,NO032,3,2
2786,2018,NUTS,2016,NO04,2,9
2787,2018,NUTS,2016,NO042,3,3
2788,2018,NUTS,2016,NO043,3,6
2789,2018,NUTS,2016,NO05,2,54
2790,2018,NUTS,2016,NO051,3,54
2791,2018,NUTS,2016,NO06,2,48
2792,2018,NUTS,2016,NO060,3,48
2793,2018,NUTS,2016,NO07,2,3
2794,2018,NUTS,2016,NO071,3,1
2795,2018,NUTS,2016,NO072,3,2
2796,2018,NUTS,2016,PL,0,137
2797,2018,NUTS,2016,PL2,1,19
2798,2018,NUTS,2016,PL21,2,14
2799,2018,NUTS,2016,PL213,3,14
2800,2018,NUTS,2016,PL22,2,5
2801,2018,NUTS,2016,PL229,3,3
2802,2018,NUTS,2016,PL22A,3,2
2803,2018,NUTS,2016,PL4,1,15
2804,2018,NUTS,2016,PL41,2,14
2805,2018,NUTS,2016,PL415,3,14
2806,2018,NUTS,2016,PL42,2,1
2807,2018,NUTS,2016,PL424,3,1
2808,2018,NUTS,2016,PL5,1,9
2809,2018,NUTS,2016,PL51,2,9
2810,2018,NUTS,2016,PL514,3,9
2811,2018,NUTS,2016,PL6,1,14
2812,2018,NUTS,2016,PL61,2,2
2813,2018,NUTS,2016,PL613,3,2
2814,2018,NUTS,2016,PL63,2,12
2815,2018,NUTS,2016,PL633,3,12
2816,2018,NUTS,2016,PL7,1,6
2817,2018,NUTS,2016,PL71,2,5
2818,2018,NUTS,2016,PL711,3,5
2819,2018,NUTS,2016,PL72,2,1
2820,2018,NUTS,2016,PL721,3,1
2821,2018,NUTS,2016,PL8,1,8
2822,2018,NUTS,2016,PL81,2,2
2823,2018,NUTS,2016,PL814,3,2
2824,2018,NUTS,2016,PL84,2,6
2825,2018,NUTS,2016,PL841,3,3
2826,2018,NUTS,2016,PL842,3,3
2827,2018,NUTS,2016,PL9,1,66
2828,2018,NUTS,2016,PL91,2,66
2829,2018,NUTS,2016,PL911,3,66
2830,2018,NUTS,2016,PT,0,121
2831,2018,NUTS,2016,PT1,1,118
2832,2018,NUTS,2016,PT11,2,43
2833,2018,NUTS,2016,PT119,3,13
2834,2018,NUTS,2016,PT11A,3,30
2835,2018,NUTS,2016,PT16,2,15
2836,2018,NUTS,2016,PT16D,3,6
2837,2018,NUTS,2016,PT16E,3,7
2838,2018,NUTS,2016,PT16J,3,2
2839,2018,NUTS,2016,PT17,2,60
2840,2018,NUTS,2016,PT170,3,60
2841,2018,NUTS,2016,PT2,1,3
2842,2018,NUTS,2016,PT20,2,3
2843,2018,NUTS,2016,PT200,3,3
2844,2018,NUTS,2016,RO,0,5
2845,2018,NUTS,2016,RO2,1,1
2846,2018,NUTS,2016,RO21,2,1
2847,2018,NUTS,2016,RO213,3,1
2848,2018,NUTS,2016,RO3,1,3
2849,2018,NUTS,2016,RO32,2,3
2850,2018,NUTS,2016,RO321,3,3
2851,2018,NUTS,2016,RO4,1,1
2852,2018,NUTS,2016,RO41,2,1
2853,2018,NUTS,2016,RO411,3,1
2854,2018,NUTS,2016,RS,0,8
2855,2018,NUTS,2016,RS1,1,8
2856,2018,NUTS,2016,RS11,2,8
2857,2018,NUTS,2016,RS110,3,8
2858,2018,NUTS,2016,SE,0,760
2859,2018,NUTS,2016,SE1,1,527
2860,2018,NUTS,2016,SE11,2,360
2861,2018,NUTS,2016,SE110,3,360
2862,2018,NUTS,2016,SE12,2,167
2863,2018,NUTS,2016,SE121,3,138
2864,2018,NUTS,2016,SE123,3,18
2865,2018,NUTS,2016,SE124,3,10
2866,2018,NUTS,2016,SE125,3,1
2867,2018,NUTS,2016,SE2,1,185
2868,2018,NUTS,2016,SE21,2,6
2869,2018,NUTS,2016,SE211,3,3
2870,2018,NUTS,2016,SE213,3,3
2871,2018,NUTS,2016,SE22,2,77
2872,2018,NUTS,2016,SE224,3,77
2873,2018,NUTS,2016,SE23,2,102
2874,2018,NUTS,2016,SE232,3,102
2875,2018,NUTS,2016,SE3,1,48
2876,2018,NUTS,2016,SE31,2,3
2877,2018,NUTS,2016,SE311,3,2
2878,2018,NUTS,2016,SE312,3,1
2879,2018,NUTS,2016,SE33,2,45
2880,2018,NUTS,2016,SE331,3,45
2881,2018,NUTS,2016,SI,0,24
2882,2018,NUTS,2016,SI0,1,24
2883,2018,NUTS,2016,SI03,2,2
2884,2018,NUTS,2016,SI033,3,2
2885,2018,NUTS,2016,SI04,2,22
2886,2018,NUTS,2016,SI041,3,22
2887,2018,NUTS,2016,SK,0,21
2888,2018,NUTS,2016,SK0,1,21
2889,2018,NUTS,2016,SK01,2,20
2890,2018,NUTS,2016,SK010,3,20
2891,2018,NUTS,2016,SK03,2,1
2892,2018,NUTS,2016,SK032,3,1
2893,2018,NUTS,2016,TR,0,58
2894,2018,NUTS,2016,TR1,1,16
2895,2018,NUTS,2016,TR10,2,16
2896,2018,NUTS,2016,TR100,3,16
2897,2018,NUTS,2016,TR2,1,4
2898,2018,NUTS,2016,TR21,2,4
2899,2018,NUTS,2016,TR211,3,3
2900,2018,NUTS,2016,TR212,3,1
2901,2018,NUTS,2016,TR3,1,7
2902,2018,NUTS,2016,TR31,2,7
2903,2018,NUTS,2016,TR310,3,7
2904,2018,NUTS,2016,TR4,1,3
2905,2018,NUTS,2016,TR42,2,3
2906,2018,NUTS,2016,TR421,3,1
2907,2018,NUTS,2016,TR423,3,2
2908,2018,NUTS,2016,TR5,1,22
2909,2018,NUTS,2016,TR51,2,21
2910,2018,NUTS,2016,TR510,3,21
2911,2018,NUTS,2016,TR52,2,1
2912,2018,NUTS,2016,TR521,3,1
2913,2018,NUTS,2016,TR6,1,1
2914,2018,NUTS,2016,TR61,2,1
2915,2018,NUTS,2016,TR611,3,1
2916,2018,NUTS,2016,TR7,1,4
2917,2018,NUTS,2016,TR72,2,4
2918,2018,NUTS,2016,TR721,3,3
2919,2018,NUTS,2016,TR722,3,1
2920,2018,NUTS,2016,TR8,1,1
2921,2018,NUTS,2016,TR81,2,1
2922,2018,NUTS,2016,TR811,3,1
2923,2018,NUTS,2016,UK,0,5016
2924,2018,NUTS,2016,UKC,1,58
2925,2018,NUTS,2016,UKC1,2,44
2926,2018,NUTS,2016,UKC12,3,1
2927,2018,NUTS,2016,UKC14,3,43
2928,2018,NUTS,2016,UKC2,2,14
2929,2018,NUTS,2016,UKC22,3,13
2930,2018,NUTS,2016,UKC23,3,1
2931,2018,NUTS,2016,UKD,1,309
2932,2018,NUTS,2016,UKD1,2,1
2933,2018,NUTS,2016,UKD12,3,1
2934,2018,NUTS,2016,UKD3,2,144
2935,2018,NUTS,2016,UKD33,3,133
2936,2018,NUTS,2016,UKD34,3,11
2937,2018,NUTS,2016,UKD4,2,13
2938,2018,NUTS,2016,UKD44,3,11
2939,2018,NUTS,2016,UKD45,3,1
2940,2018,NUTS,2016,UKD47,3,1
2941,2018,NUTS,2016,UKD6,2,6
2942,2018,NUTS,2016,UKD61,3,2
2943,2018,NUTS,2016,UKD63,3,4
2944,2018,NUTS,2016,UKD7,2,145
2945,2018,NUTS,2016,UKD71,3,3
2946,2018,NUTS,2016,UKD72,3,140
2947,2018,NUTS,2016,UKD74,3,2
2948,2018,NUTS,2016,UKE,1,242
2949,2018,NUTS,2016,UKE1,2,10
2950,2018,NUTS,2016,UKE11,3,9
2951,2018,NUTS,2016,UKE12,3,1
2952,2018,NUTS,2016,UKE2,2,59
2953,2018,NUTS,2016,UKE21,3,58
2954,2018,NUTS,2016,UKE22,3,1
2955,2018,NUTS,2016,UKE3,2,100
2956,2018,NUTS,2016,UKE31,3,2
2957,2018,NUTS,2016,UKE32,3,98
2958,2018,NUTS,2016,UKE4,2,73
2959,2018,NUTS,2016,UKE41,3,2
2960,2018,NUTS,2016,UKE42,3,68
2961,2018,NUTS,2016,UKE44,3,3
2962,2018,NUTS,2016,UKF,1,154
2963,2018,NUTS,2016,UKF1,2,88
2964,2018,NUTS,2016,UKF11,3,1
2965,2018,NUTS,2016,UKF14,3,83
2966,2018,NUTS,2016,UKF16,3,4
2967,2018,NUTS,2016,UKF2,2,57
2968,2018,NUTS,2016,UKF21,3,52
2969,2018,NUTS,2016,UKF22,3,3
2970,2018,NUTS,2016,UKF24,3,2
2971,2018,NUTS,2016,UKF3,2,9
2972,2018,NUTS,2016,UKF30,3,9
2973,2018,NUTS,2016,UKG,1,211
2974,2018,NUTS,2016,UKG1,2,79
2975,2018,NUTS,2016,UKG12,3,2
2976,2018,NUTS,2016,UKG13,3,77
2977,2018,NUTS,2016,UKG2,2,12
2978,2018,NUTS,2016,UKG23,3,1
2979,2018,NUTS,2016,UKG24,3,11
2980,2018,NUTS,2016,UKG3,2,120
2981,2018,NUTS,2016,UKG31,3,119
2982,2018,NUTS,2016,UKG33,3,1
2983,2018,NUTS,2016,UKH,1,1052
2984,2018,NUTS,2016,UKH1,2,973
2985,2018,NUTS,2016,UKH12,3,868
2986,2018,NUTS,2016,UKH14,3,3
2987,2018,NUTS,2016,UKH17,3,102
2988,2018,NUTS,2016,UKH2,2,56
2989,2018,NUTS,2016,UKH21,3,1
2990,2018,NUTS,2016,UKH23,3,54
2991,2018,NUTS,2016,UKH25,3,1
2992,2018,NUTS,2016,UKH3,2,23
2993,2018,NUTS,2016,UKH34,3,22
2994,2018,NUTS,2016,UKH35,3,1
2995,2018,NUTS,2016,UKI,1,1022
2996,2018,NUTS,2016,UKI3,2,880
2997,2018,NUTS,2016,UKI31,3,272
2998,2018,NUTS,2016,UKI32,3,292
2999,2018,NUTS,2016,UKI33,3,294
3000,2018,NUTS,2016,UKI34,3,22
3001,2018,NUTS,2016,UKI4,2,100
3002,2018,NUTS,2016,UKI42,3,81
3003,2018,NUTS,2016,UKI43,3,4
3004,2018,NUTS,2016,UKI44,3,14
3005,2018,NUTS,2016,UKI45,3,1
3006,2018,NUTS,2016,UKI5,2,8
3007,2018,NUTS,2016,UKI51,3,1
3008,2018,NUTS,2016,UKI53,3,7
3009,2018,NUTS,2016,UKI6,2,7
3010,2018,NUTS,2016,UKI62,3,5
3011,2018,NUTS,2016,UKI63,3,2
3012,2018,NUTS,2016,UKI7,2,27
3013,2018,NUTS,2016,UKI74,3,13
3014,2018,NUTS,2016,UKI75,3,14
3015,2018,NUTS,2016,UKJ,1,834
3016,2018,NUTS,2016,UKJ1,2,628
3017,2018,NUTS,2016,UKJ11,3,25
3018,2018,NUTS,2016,UKJ14,3,603
3019,2018,NUTS,2016,UKJ2,2,97
3020,2018,NUTS,2016,UKJ22,3,58
3021,2018,NUTS,2016,UKJ25,3,39
3022,2018,NUTS,2016,UKJ3,2,68
3023,2018,NUTS,2016,UKJ32,3,61
3024,2018,NUTS,2016,UKJ36,3,4
3025,2018,NUTS,2016,UKJ37,3,3
3026,2018,NUTS,2016,UKJ4,2,41
3027,2018,NUTS,2016,UKJ44,3,41
3028,2018,NUTS,2016,UKK,1,350
3029,2018,NUTS,2016,UKK1,2,222
3030,2018,NUTS,2016,UKK11,3,182
3031,2018,NUTS,2016,UKK12,3,31
3032,2018,NUTS,2016,UKK13,3,1
3033,2018,NUTS,2016,UKK14,3,6
3034,2018,NUTS,2016,UKK15,3,2
3035,2018,NUTS,2016,UKK2,2,2
3036,2018,NUTS,2016,UKK21,3,1
3037,2018,NUTS,2016,UKK22,3,1
3038,2018,NUTS,2016,UKK3,2,7
3039,2018,NUTS,2016,UKK30,3,7
3040,2018,NUTS,2016,UKK4,2,119
3041,2018,NUTS,2016,UKK41,3,11
3042,2018,NUTS,2016,UKK43,3,108
3043,2018,NUTS,2016,UKL,1,128
3044,2018,NUTS,2016,UKL1,2,45
3045,2018,NUTS,2016,UKL12,3,17
3046,2018,NUTS,2016,UKL14,3,14
3047,2018,NUTS,2016,UKL18,3,14
3048,2018,NUTS,2016,UKL2,2,83
3049,2018,NUTS,2016,UKL22,3,83
3050,2018,NUTS,2016,UKM,1,623
3051,2018,NUTS,2016,UKM5,2,30
3052,2018,NUTS,2016,UKM50,3,30
3053,2018,NUTS,2016,UKM6,2,4
3054,2018,NUTS,2016,UKM62,3,3
3055,2018,NUTS,2016,UKM63,3,1
3056,2018,NUTS,2016,UKM7,2,425
3057,2018,NUTS,2016,UKM71,3,18
3058,2018,NUTS,2016,UKM72,3,32
3059,2018,NUTS,2016,UKM73,3,3
3060,2018,NUTS,2016,UKM75,3,364
3061,2018,NUTS,2016,UKM77,3,8
3062,2018,NUTS,2016,UKM8,2,163
3063,2018,NUTS,2016,UKM81,3,1
3064,2018,NUTS,2016,UKM82,3,162
3065,2018,NUTS,2016,UKM9,2,1
3066,2018,NUTS,2016,UKM92,3,1
3067,2018,NUTS,2016,UKN,1,33
3068,2018,NUTS,2016,UKN0,2,33
3069,2018,NUTS,2016,UKN06,3,31
3070,2018,NUTS,2016,UKN10,3,1
3071,2018,NUTS,2016,UKN14,3,1
3072,2019,NUTS,2016,AL,0,1
3073,2019,NUTS,2016,AL0,1,1
3074,2019,NUTS,2016,AL02,2,1
3075,2019,NUTS,2016,AL022,3,1
3076,2019,NUTS,2016,AT,0,384
3077,2019,NUTS,2016,AT1,1,301
3078,2019,NUTS,2016,AT12,2,53
3079,2019,NUTS,2016,AT126,3,38
3080,2019,NUTS,2016,AT127,3,15
3081,2019,NUTS,2016,AT13,2,248
3082,2019,NUTS,2016,AT130,3,248
3083,2019,NUTS,2016,AT2,1,31
3084,2019,NUTS,2016,AT22,2,31
3085,2019,NUTS,2016,AT221,3,31
3086,2019,NUTS,2016,AT3,1,52
3087,2019,NUTS,2016,AT31,2,3
3088,2019,NUTS,2016,AT312,3,3
3089,2019,NUTS,2016,AT32,2,18
3090,2019,NUTS,2016,AT323,3,18
3091,2019,NUTS,2016,AT33,2,31
3092,2019,NUTS,2016,AT332,3,31
3093,2019,NUTS,2016,BE,0,422
3094,2019,NUTS,2016,BE1,1,113
3095,2019,NUTS,2016,BE10,2,113
3096,2019,NUTS,2016,BE100,3,113
3097,2019,NUTS,2016,BE2,1,241
3098,2019,NUTS,2016,BE21,2,61
3099,2019,NUTS,2016,BE211,3,52
3100,2019,NUTS,2016,BE213,3,9
3101,2019,NUTS,2016,BE22,2,17
3102,2019,NUTS,2016,BE221,3,17
3103,2019,NUTS,2016,BE23,2,146
3104,2019,NUTS,2016,BE234,3,146
3105,2019,NUTS,2016,BE24,2,15
3106,2019,NUTS,2016,BE241,3,3
3107,2019,NUTS,2016,BE242,3,12
3108,2019,NUTS,2016,BE25,2,2
3109,2019,NUTS,2016,BE255,3,2
3110,2019,NUTS,2016,BE3,1,68
3111,2019,NUTS,2016,BE31,2,34
3112,2019,NUTS,2016,BE310,3,34
3113,2019,NUTS,2016,BE32,2,5
3114,2019,NUTS,2016,BE323,3,5
3115,2019,NUTS,2016,BE33,2,27
3116,2019,NUTS,2016,BE332,3,27
3117,2019,NUTS,2016,BE35,2,2
3118,2019,NUTS,2016,BE352,3,2
3119,2019,NUTS,2016,BG,0,25
3120,2019,NUTS,2016,BG4,1,25
3121,2019,NUTS,2016,BG41,2,25
3122,2019,NUTS,2016,BG411,3,25
3123,2019,NUTS,2016,CH,0,1393
3124,2019,NUTS,2016,CH0,1,1393
3125,2019,NUTS,2016,CH01,2,621
3126,2019,NUTS,2016,CH011,3,355
3127,2019,NUTS,2016,CH012,3,1
3128,2019,NUTS,2016,CH013,3,265
3129,2019,NUTS,2016,CH02,2,160
3130,2019,NUTS,2016,CH021,3,114
3131,2019,NUTS,2016,CH022,3,29
3132,2019,NUTS,2016,CH023,3,1
3133,2019,NUTS,2016,CH024,3,14
3134,2019,NUTS,2016,CH025,3,2
3135,2019,NUTS,2016,CH03,2,150
3136,2019,NUTS,2016,CH031,3,143
3137,2019,NUTS,2016,CH033,3,7
3138,2019,NUTS,2016,CH04,2,450
3139,2019,NUTS,2016,CH040,3,450
3140,2019,NUTS,2016,CH05,2,5
3141,2019,NUTS,2016,CH055,3,5
3142,2019,NUTS,2016,CH06,2,5
3143,2019,NUTS,2016,CH061,3,5
3144,2019,NUTS,2016,CH07,2,2
3145,2019,NUTS,2016,CH070,3,2
3146,2019,NUTS,2016,CY,0,20
3147,2019,NUTS,2016,CY0,1,20
3148,2019,NUTS,2016,CY00,2,20
3149,2019,NUTS,2016,CY000,3,20
3150,2019,NUTS,2016,CZ,0,244
3151,2019,NUTS,2016,CZ0,1,244
3152,2019,NUTS,2016,CZ01,2,88
3153,2019,NUTS,2016,CZ010,3,88
3154,2019,NUTS,2016,CZ02,2,32
3155,2019,NUTS,2016,CZ020,3,32
3156,2019,NUTS,2016,CZ05,2,20
3157,2019,NUTS,2016,CZ052,3,20
3158,2019,NUTS,2016,CZ06,2,87
3159,2019,NUTS,2016,CZ064,3,87
3160,2019,NUTS,2016,CZ07,2,10
3161,2019,NUTS,2016,CZ071,3,10
3162,2019,NUTS,2016,CZ08,2,7
3163,2019,NUTS,2016,CZ080,3,7
3164,2019,NUTS,2016,DE,0,3920
3165,2019,NUTS,2016,DE1,1,696
3166,2019,NUTS,2016,DE11,2,36
3167,2019,NUTS,2016,DE111,3,36
3168,2019,NUTS,2016,DE12,2,326
