year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_total
2006,NUTS,2010,RO2,1,85.484
2007,NUTS,2010,RO2,1,111.392
2008,NUTS,2010,RO2,1,123.397
2009,NUTS,2010,RO2,1,94.233
2010,NUTS,2010,RO2,1,90.158
2011,NUTS,2010,RO2,1,82.811
2012,NUTS,2010,RO2,1,101.275
2013,NUTS,2010,RO2,1,79.95
2014,NUTS,2010,RO2,1,77.212
2015,NUTS,2010,RO2,1,117.485
2016,NUTS,2010,RO2,1,72.353
2017,NUTS,2010,RO2,1,62.696
2018,NUTS,2010,RO2,1,75.379
2019,NUTS,2010,RO2,1,107.521
2001,NUTS,2010,RO21,2,30.577
2002,NUTS,2010,RO21,2,27.032
2003,NUTS,2010,RO21,2,28.331
2004,NUTS,2010,RO21,2,33.013
2005,NUTS,2010,RO21,2,38.173
2006,NUTS,2010,RO21,2,56.795
2007,NUTS,2010,RO21,2,74.611
2008,NUTS,2010,RO21,2,84.387
2009,NUTS,2010,RO21,2,59.634
2010,NUTS,2010,RO21,2,57.67
2011,NUTS,2010,RO21,2,60.527
2012,NUTS,2010,RO21,2,82.972
2013,NUTS,2010,RO21,2,64.75
2014,NUTS,2010,RO21,2,61.603
2015,NUTS,2010,RO21,2,97.583
2016,NUTS,2010,RO21,2,51.903
2017,NUTS,2010,RO21,2,44.74
2018,NUTS,2010,RO21,2,52.68
2019,NUTS,2010,RO21,2,84.919
2001,NUTS,2010,RO22,2,32.28
2002,NUTS,2010,RO22,2,24.553
2003,NUTS,2010,RO22,2,19.995
2004,NUTS,2010,RO22,2,19.895
2005,NUTS,2010,RO22,2,24.837
2006,NUTS,2010,RO22,2,28.689
2007,NUTS,2010,RO22,2,36.781
2008,NUTS,2010,RO22,2,39.009
2009,NUTS,2010,RO22,2,34.599
2010,NUTS,2010,RO22,2,32.489
2011,NUTS,2010,RO22,2,22.284
2012,NUTS,2010,RO22,2,18.303
2013,NUTS,2010,RO22,2,15.2
2014,NUTS,2010,RO22,2,15.61
2015,NUTS,2010,RO22,2,19.902
2016,NUTS,2010,RO22,2,20.449
2017,NUTS,2010,RO22,2,17.956
2018,NUTS,2010,RO22,2,22.698
2019,NUTS,2010,RO22,2,22.602
2001,NUTS,2010,RO3,1,362.883
2002,NUTS,2010,RO3,1,366.135
2003,NUTS,2010,RO3,1,410.296
2004,NUTS,2010,RO3,1,454.087
2005,NUTS,2010,RO3,1,488.445
2006,NUTS,2010,RO3,1,582.738
2007,NUTS,2010,RO3,1,677.89
2008,NUTS,2010,RO3,1,820.47
2009,NUTS,2010,RO3,1,596.24
2010,NUTS,2010,RO3,1,609.851
2011,NUTS,2010,RO3,1,658.55
2012,NUTS,2010,RO3,1,645.853
2013,NUTS,2010,RO3,1,539.204
2014,NUTS,2010,RO3,1,544.158
2015,NUTS,2010,RO3,1,656.345
2016,NUTS,2010,RO3,1,767.548
2017,NUTS,2010,RO3,1,915.378
2018,NUTS,2010,RO3,1,920.759
2019,NUTS,2010,RO3,1,915.514
2001,NUTS,2010,RO31,2,73.903
2002,NUTS,2010,RO31,2,84.581
2003,NUTS,2010,RO31,2,80.138
2004,NUTS,2010,RO31,2,88.016
2005,NUTS,2010,RO31,2,78.416
2006,NUTS,2010,RO31,2,77.002
2007,NUTS,2010,RO31,2,105.726
2008,NUTS,2010,RO31,2,90.237
2009,NUTS,2010,RO31,2,83.398
2010,NUTS,2010,RO31,2,87.791
2011,NUTS,2010,RO31,2,93.419
2012,NUTS,2010,RO31,2,112.289
2013,NUTS,2010,RO31,2,86.606
2014,NUTS,2010,RO31,2,95.411
2015,NUTS,2010,RO31,2,94.974
2016,NUTS,2010,RO31,2,108.379
2017,NUTS,2010,RO31,2,99.653
2018,NUTS,2010,RO31,2,99.58
2019,NUTS,2010,RO31,2,111.428
2001,NUTS,2010,RO32,2,288.981
2002,NUTS,2010,RO32,2,281.554
2003,NUTS,2010,RO32,2,330.158
2004,NUTS,2010,RO32,2,366.071
2005,NUTS,2010,RO32,2,410.029
2006,NUTS,2010,RO32,2,505.737
2007,NUTS,2010,RO32,2,572.164
2008,NUTS,2010,RO32,2,730.233
2009,NUTS,2010,RO32,2,512.843
2010,NUTS,2010,RO32,2,522.061
2011,NUTS,2010,RO32,2,565.131
2012,NUTS,2010,RO32,2,533.563
2013,NUTS,2010,RO32,2,452.598
2014,NUTS,2010,RO32,2,448.747
2015,NUTS,2010,RO32,2,561.371
2016,NUTS,2010,RO32,2,659.169
2017,NUTS,2010,RO32,2,815.725
2018,NUTS,2010,RO32,2,821.179
2019,NUTS,2010,RO32,2,804.086
2001,NUTS,2010,RO4,1,45.278
2002,NUTS,2010,RO4,1,45.765
2003,NUTS,2010,RO4,1,51.258
2004,NUTS,2010,RO4,1,65.075
2005,NUTS,2010,RO4,1,57.155
2006,NUTS,2010,RO4,1,65.191
2007,NUTS,2010,RO4,1,81.826
2008,NUTS,2010,RO4,1,94.942
2009,NUTS,2010,RO4,1,62.241
2010,NUTS,2010,RO4,1,67.808
2011,NUTS,2010,RO4,1,88.364
2012,NUTS,2010,RO4,1,72.587
2013,NUTS,2010,RO4,1,83.025
2014,NUTS,2010,RO4,1,59.706
2015,NUTS,2010,RO4,1,124.461
2016,NUTS,2010,RO4,1,125.252
2017,NUTS,2010,RO4,1,129.942
2018,NUTS,2010,RO4,1,149.193
2019,NUTS,2010,RO4,1,122.787
2001,NUTS,2010,RO41,2,25.398
2002,NUTS,2010,RO41,2,20.1
2003,NUTS,2010,RO41,2,16.101
2004,NUTS,2010,RO41,2,35.274
2005,NUTS,2010,RO41,2,26.309
2006,NUTS,2010,RO41,2,28.508
2007,NUTS,2010,RO41,2,30.925
2008,NUTS,2010,RO41,2,34.666
2009,NUTS,2010,RO41,2,28.611
2010,NUTS,2010,RO41,2,25.579
2011,NUTS,2010,RO41,2,44.152
2012,NUTS,2010,RO41,2,19.75
2013,NUTS,2010,RO41,2,29.157
2014,NUTS,2010,RO41,2,23.551
2015,NUTS,2010,RO41,2,33.894
2016,NUTS,2010,RO41,2,24.501
2017,NUTS,2010,RO41,2,37.263
2018,NUTS,2010,RO41,2,46.794
2019,NUTS,2010,RO41,2,25.085
2001,NUTS,2010,RO42,2,19.881
2002,NUTS,2010,RO42,2,24.734
2003,NUTS,2010,RO42,2,35.158
2004,NUTS,2010,RO42,2,29.8
2005,NUTS,2010,RO42,2,30.847
2006,NUTS,2010,RO42,2,36.683
2007,NUTS,2010,RO42,2,50.9
2008,NUTS,2010,RO42,2,60.277
2009,NUTS,2010,RO42,2,33.63
2010,NUTS,2010,RO42,2,42.23
2011,NUTS,2010,RO42,2,44.212
2012,NUTS,2010,RO42,2,52.837
2013,NUTS,2010,RO42,2,53.869
2014,NUTS,2010,RO42,2,36.155
2015,NUTS,2010,RO42,2,90.567
2016,NUTS,2010,RO42,2,100.751
2017,NUTS,2010,RO42,2,92.68
2018,NUTS,2010,RO42,2,102.399
2019,NUTS,2010,RO42,2,97.702
2009,NUTS,2010,RS,0,525.693
2010,NUTS,2010,RS,0,455.016
2011,NUTS,2010,RS,0,451.758
2012,NUTS,2010,RS,0,560.181
2013,NUTS,2010,RS,0,461.88
2014,NUTS,2010,RS,0,480.747
2015,NUTS,2010,RS,0,548.866
2016,NUTS,2010,RS,0,586.299
2017,NUTS,2010,RS,0,623.012
2018,NUTS,2010,RS,0,685.743
2019,NUTS,2010,RS,0,690.348
2020,NUTS,2010,RS,0,698.691
2018,NUTS,2010,RS1,1,637.281
2019,NUTS,2010,RS1,1,639.895
2020,NUTS,2010,RS1,1,643.128
2018,NUTS,2010,RS11,2,464.383
2019,NUTS,2010,RS11,2,501.932
2020,NUTS,2010,RS11,2,508.632
2018,NUTS,2010,RS12,2,172.898
2019,NUTS,2010,RS12,2,137.963
2020,NUTS,2010,RS12,2,134.496
2018,NUTS,2010,RS2,1,48.462
2019,NUTS,2010,RS2,1,50.454
2020,NUTS,2010,RS2,1,55.563
2018,NUTS,2010,RS21,2,18.194
2019,NUTS,2010,RS21,2,24.468
2020,NUTS,2010,RS21,2,24.092
2018,NUTS,2010,RS22,2,30.268
2019,NUTS,2010,RS22,2,25.986
2020,NUTS,2010,RS22,2,31.471
1992,NUTS,2010,RU,0,12940.33
1993,NUTS,2010,RU,0,12181.439
1994,NUTS,2010,RU,0,11669.932
1995,NUTS,2010,RU,0,11297.212
1996,NUTS,2010,RU,0,12367.415
1997,NUTS,2010,RU,0,13548.641
1998,NUTS,2010,RU,0,11719.544
1999,NUTS,2010,RU,0,13018.565
2000,NUTS,2010,RU,0,15097.177
2001,NUTS,2010,RU,0,17786.473
2002,NUTS,2010,RU,0,19761.975
2003,NUTS,2010,RU,0,21852.963
2004,NUTS,2010,RU,0,20968.178
2005,NUTS,2010,RU,0,20689.874
2006,NUTS,2010,RU,0,22480.976
2007,NUTS,2010,RU,0,25381.666
2008,NUTS,2010,RU,0,24996.023
2009,NUTS,2010,RU,0,27620.616
2010,NUTS,2010,RU,0,26058.122
2011,NUTS,2010,RU,0,26219.597
2012,NUTS,2010,RU,0,27734.394
2013,NUTS,2010,RU,0,28365.276
2014,NUTS,2010,RU,0,29466.214
2015,NUTS,2010,RU,0,29650.16
1993,NUTS,2010,SE,0,5104.334
1995,NUTS,2010,SE,0,5772.26
1997,NUTS,2010,SE,0,6391.936
1999,NUTS,2010,SE,0,7178.713
2001,NUTS,2010,SE,0,8741.195
2003,NUTS,2010,SE,0,8445.104
2004,NUTS,2010,SE,0,8274.311
2005,NUTS,2010,SE,0,8506.492
2006,NUTS,2010,SE,0,9209.041
2007,NUTS,2010,SE,0,8864.619
2008,NUTS,2010,SE,0,9469.164
2009,NUTS,2010,SE,0,8863.189
2010,NUTS,2010,SE,0,8761.78
2011,NUTS,2010,SE,0,9096.333
2012,NUTS,2010,SE,0,9165.554
2013,NUTS,2010,SE,0,9361.022
2014,NUTS,2010,SE,0,9142.379
2015,NUTS,2010,SE,0,9913.761
2016,NUTS,2010,SE,0,10208.093
2017,NUTS,2010,SE,0,10842.342
2018,NUTS,2010,SE,0,10916.637
2019,NUTS,2010,SE,0,11356.438
2020,NUTS,2010,SE,0,11476.016
2003,NUTS,2010,SE1,1,3974.844
2005,NUTS,2010,SE1,1,4293.501
2007,NUTS,2010,SE1,1,4425.044
2009,NUTS,2010,SE1,1,4447.455
2011,NUTS,2010,SE1,1,4620.327
2013,NUTS,2010,SE1,1,5006.14
2015,NUTS,2010,SE1,1,5348.455
2017,NUTS,2010,SE1,1,5377.322
2019,NUTS,2010,SE1,1,5426.805
2003,NUTS,2010,SE11,2,2655.103
2005,NUTS,2010,SE11,2,2941.405
2007,NUTS,2010,SE11,2,3002.208
2009,NUTS,2010,SE11,2,2859.469
2011,NUTS,2010,SE11,2,3039.078
2013,NUTS,2010,SE11,2,3407.702
2015,NUTS,2010,SE11,2,3663.536
2017,NUTS,2010,SE11,2,3738.549
2019,NUTS,2010,SE11,2,3556.903
2003,NUTS,2010,SE12,2,1319.741
2005,NUTS,2010,SE12,2,1352.096
2007,NUTS,2010,SE12,2,1422.837
2009,NUTS,2010,SE12,2,1587.908
2011,NUTS,2010,SE12,2,1581.249
2013,NUTS,2010,SE12,2,1598.363
2015,NUTS,2010,SE12,2,1685.063
2017,NUTS,2010,SE12,2,1638.704
2019,NUTS,2010,SE12,2,1869.902
2003,NUTS,2010,SE2,1,3914.543
2005,NUTS,2010,SE2,1,4005.408
2007,NUTS,2010,SE2,1,3715.36
2009,NUTS,2010,SE2,1,3747.022
2011,NUTS,2010,SE2,1,3816.266
2013,NUTS,2010,SE2,1,3629.945
2015,NUTS,2010,SE2,1,3820.325
2017,NUTS,2010,SE2,1,4745.32
2003,NUTS,2010,SE21,2,154.201
2005,NUTS,2010,SE21,2,194.366
2007,NUTS,2010,SE21,2,227.122
2009,NUTS,2010,SE21,2,322.91
2011,NUTS,2010,SE21,2,278.918
2013,NUTS,2010,SE21,2,303.134
2015,NUTS,2010,SE21,2,331.721
2003,NUTS,2010,SE22,2,1209.174
2005,NUTS,2010,SE22,2,1361.253
2007,NUTS,2010,SE22,2,1648.803
2009,NUTS,2010,SE22,2,1468.37
2011,NUTS,2010,SE22,2,1524.133
2013,NUTS,2010,SE22,2,1372.514
2015,NUTS,2010,SE22,2,1248.599
2017,NUTS,2010,SE22,2,1317.962
2019,NUTS,2010,SE22,2,1558.207
2003,NUTS,2010,SE23,2,2551.168
2005,NUTS,2010,SE23,2,2449.789
2007,NUTS,2010,SE23,2,1839.434
2009,NUTS,2010,SE23,2,1955.743
2011,NUTS,2010,SE23,2,2012.985
2013,NUTS,2010,SE23,2,1954.447
2015,NUTS,2010,SE23,2,2240.221
2017,NUTS,2010,SE23,2,3046.594
2019,NUTS,2010,SE23,2,3305.622
2003,NUTS,2010,SE3,1,551.441
2005,NUTS,2010,SE3,1,642.531
2007,NUTS,2010,SE3,1,709.355
2009,NUTS,2010,SE3,1,662.384
2011,NUTS,2010,SE3,1,630.953
2013,NUTS,2010,SE3,1,703.832
2015,NUTS,2010,SE3,1,726.476
2017,NUTS,2010,SE3,1,707.152
2003,NUTS,2010,SE31,2,233.091
2005,NUTS,2010,SE31,2,250.171
2007,NUTS,2010,SE31,2,305.719
2009,NUTS,2010,SE31,2,251.5
2011,NUTS,2010,SE31,2,210.394
2013,NUTS,2010,SE31,2,269.486
2015,NUTS,2010,SE31,2,267.603
2017,NUTS,2010,SE31,2,261.557
2019,NUTS,2010,SE31,2,284.343
2003,NUTS,2010,SE32,2,42.586
2005,NUTS,2010,SE32,2,80.079
2007,NUTS,2010,SE32,2,68.874
2009,NUTS,2010,SE32,2,80.005
2011,NUTS,2010,SE32,2,81.692
2013,NUTS,2010,SE32,2,76.234
2015,NUTS,2010,SE32,2,73.443
2003,NUTS,2010,SE33,2,275.764
2005,NUTS,2010,SE33,2,312.281
2007,NUTS,2010,SE33,2,334.78
2009,NUTS,2010,SE33,2,330.723
2011,NUTS,2010,SE33,2,339.019
2013,NUTS,2010,SE33,2,358.037
2015,NUTS,2010,SE33,2,385.43
2017,NUTS,2010,SE33,2,362.917
2019,NUTS,2010,SE33,2,410.614
2005,NUTS,2010,SEZ,1,0.0
2005,NUTS,2010,SEZZ,2,0.0
1995,NUTS,2010,SI,0,399.022
1996,NUTS,2010,SI,0,350.058
1997,NUTS,2010,SI,0,362.414
1998,NUTS,2010,SI,0,391.931
1999,NUTS,2010,SI,0,422.87
2000,NUTS,2010,SI,0,445.92
2001,NUTS,2010,SI,0,496.774
2002,NUTS,2010,SI,0,505.629
2003,NUTS,2010,SI,0,450.14
2004,NUTS,2010,SI,0,515.819
2005,NUTS,2010,SI,0,553.973
2006,NUTS,2010,SI,0,635.09
2007,NUTS,2010,SI,0,630.791
2008,NUTS,2010,SI,0,744.298
2009,NUTS,2010,SI,0,766.417
2010,NUTS,2010,SI,0,879.38
2011,NUTS,2010,SI,0,1043.323
2012,NUTS,2010,SI,0,1077.938
2013,NUTS,2010,SI,0,1068.613
2014,NUTS,2010,SI,0,1012.827
2015,NUTS,2010,SI,0,960.884
2016,NUTS,2010,SI,0,906.652
2017,NUTS,2010,SI,0,882.934
2018,NUTS,2010,SI,0,962.095
2019,NUTS,2010,SI,0,1044.697
2020,NUTS,2010,SI,0,1049.543
1995,NUTS,2010,SI0,1,399.022
1996,NUTS,2010,SI0,1,350.058
1997,NUTS,2010,SI0,1,362.414
1998,NUTS,2010,SI0,1,391.931
1999,NUTS,2010,SI0,1,422.87
2000,NUTS,2010,SI0,1,445.92
2001,NUTS,2010,SI0,1,496.774
2002,NUTS,2010,SI0,1,505.629
2003,NUTS,2010,SI0,1,450.14
2004,NUTS,2010,SI0,1,515.819
2005,NUTS,2010,SI0,1,553.973
2006,NUTS,2010,SI0,1,635.09
2007,NUTS,2010,SI0,1,630.791
2008,NUTS,2010,SI0,1,744.298
2009,NUTS,2010,SI0,1,766.439
2010,NUTS,2010,SI0,1,879.38
2011,NUTS,2010,SI0,1,1043.309
2012,NUTS,2010,SI0,1,1077.938
2013,NUTS,2010,SI0,1,1068.607
2014,NUTS,2010,SI0,1,1012.826
2015,NUTS,2010,SI0,1,960.884
2016,NUTS,2010,SI0,1,906.652
2017,NUTS,2010,SI0,1,882.934
2018,NUTS,2010,SI0,1,962.095
2019,NUTS,2010,SI0,1,1044.697
2013,NUTS,2010,SI03,2,378.07
2014,NUTS,2010,SI03,2,365.823
2015,NUTS,2010,SI03,2,311.476
2016,NUTS,2010,SI03,2,294.042
2017,NUTS,2010,SI03,2,289.541
2018,NUTS,2010,SI03,2,319.89
2019,NUTS,2010,SI03,2,355.886
2013,NUTS,2010,SI04,2,690.537
2014,NUTS,2010,SI04,2,647.003
2015,NUTS,2010,SI04,2,649.408
2016,NUTS,2010,SI04,2,612.611
2017,NUTS,2010,SI04,2,593.394
2018,NUTS,2010,SI04,2,642.205
2019,NUTS,2010,SI04,2,688.811
1995,NUTS,2010,SK,0,435.213
1996,NUTS,2010,SK,0,457.451
1997,NUTS,2010,SK,0,572.496
1998,NUTS,2010,SK,0,433.893
1999,NUTS,2010,SK,0,365.11
2000,NUTS,2010,SK,0,365.539
2001,NUTS,2010,SK,0,369.496
2002,NUTS,2010,SK,0,348.133
2003,NUTS,2010,SK,0,366.178
2004,NUTS,2010,SK,0,343.786
2005,NUTS,2010,SK,0,361.157
2006,NUTS,2010,SK,0,377.188
2007,NUTS,2010,SK,0,393.904
2008,NUTS,2010,SK,0,428.797
2009,NUTS,2010,SK,0,415.376
2010,NUTS,2010,SK,0,567.78
2011,NUTS,2010,SK,0,628.252
2012,NUTS,2010,SK,0,775.11
2013,NUTS,2010,SK,0,804.988
2014,NUTS,2010,SK,0,884.11
2015,NUTS,2010,SK,0,1226.929
2016,NUTS,2010,SK,0,852.289
2017,NUTS,2010,SK,0,984.126
2018,NUTS,2010,SK,0,967.07
2019,NUTS,2010,SK,0,975.761
2020,NUTS,2010,SK,0,1029.694
1995,NUTS,2010,SK0,1,435.213
1996,NUTS,2010,SK0,1,457.451
1997,NUTS,2010,SK0,1,572.496
1998,NUTS,2010,SK0,1,433.893
1999,NUTS,2010,SK0,1,365.11
2000,NUTS,2010,SK0,1,365.539
2001,NUTS,2010,SK0,1,369.496
2002,NUTS,2010,SK0,1,348.133
2003,NUTS,2010,SK0,1,366.178
2004,NUTS,2010,SK0,1,343.786
2005,NUTS,2010,SK0,1,361.157
2006,NUTS,2010,SK0,1,377.188
2007,NUTS,2010,SK0,1,393.904
2008,NUTS,2010,SK0,1,428.797
2009,NUTS,2010,SK0,1,415.376
2010,NUTS,2010,SK0,1,567.78
2011,NUTS,2010,SK0,1,628.252
2012,NUTS,2010,SK0,1,775.11
2013,NUTS,2010,SK0,1,804.988
2014,NUTS,2010,SK0,1,884.11
2015,NUTS,2010,SK0,1,1226.929
2016,NUTS,2010,SK0,1,852.289
2017,NUTS,2010,SK0,1,984.126
2018,NUTS,2010,SK0,1,967.07
2019,NUTS,2010,SK0,1,975.761
2020,NUTS,2010,SK0,1,1029.694
2000,NUTS,2010,SK01,2,153.519
2001,NUTS,2010,SK01,2,145.81
2002,NUTS,2010,SK01,2,145.509
2003,NUTS,2010,SK01,2,176.878
2004,NUTS,2010,SK01,2,169.401
2005,NUTS,2010,SK01,2,171.842
2006,NUTS,2010,SK01,2,184.449
2007,NUTS,2010,SK01,2,190.81
2008,NUTS,2010,SK01,2,213.625
2009,NUTS,2010,SK01,2,213.883
2010,NUTS,2010,SK01,2,283.856
2011,NUTS,2010,SK01,2,325.552
2012,NUTS,2010,SK01,2,420.004
2013,NUTS,2010,SK01,2,457.156
2014,NUTS,2010,SK01,2,410.834
2015,NUTS,2010,SK01,2,539.979
2016,NUTS,2010,SK01,2,425.498
2017,NUTS,2010,SK01,2,503.355
2018,NUTS,2010,SK01,2,464.685
2019,NUTS,2010,SK01,2,470.985
2020,NUTS,2010,SK01,2,483.413
2000,NUTS,2010,SK02,2,102.166
2001,NUTS,2010,SK02,2,111.586
2002,NUTS,2010,SK02,2,106.644
2003,NUTS,2010,SK02,2,107.515
2004,NUTS,2010,SK02,2,91.808
2005,NUTS,2010,SK02,2,105.705
2006,NUTS,2010,SK02,2,104.832
2007,NUTS,2010,SK02,2,110.655
2008,NUTS,2010,SK02,2,116.832
2009,NUTS,2010,SK02,2,93.827
2010,NUTS,2010,SK02,2,128.583
2011,NUTS,2010,SK02,2,109.446
2012,NUTS,2010,SK02,2,107.69
2013,NUTS,2010,SK02,2,106.359
2014,NUTS,2010,SK02,2,207.755
2015,NUTS,2010,SK02,2,286.555
2016,NUTS,2010,SK02,2,180.038
2017,NUTS,2010,SK02,2,227.772
2018,NUTS,2010,SK02,2,245.678
2019,NUTS,2010,SK02,2,228.689
2020,NUTS,2010,SK02,2,226.867
2000,NUTS,2010,SK03,2,69.011
2001,NUTS,2010,SK03,2,65.706
2002,NUTS,2010,SK03,2,54.312
2003,NUTS,2010,SK03,2,43.371
2004,NUTS,2010,SK03,2,41.955
2005,NUTS,2010,SK03,2,42.311
2006,NUTS,2010,SK03,2,37.985
2007,NUTS,2010,SK03,2,38.901
2008,NUTS,2010,SK03,2,48.103
2009,NUTS,2010,SK03,2,52.454
2010,NUTS,2010,SK03,2,67.936
2011,NUTS,2010,SK03,2,91.884
2012,NUTS,2010,SK03,2,120.164
2013,NUTS,2010,SK03,2,125.202
2014,NUTS,2010,SK03,2,148.911
2015,NUTS,2010,SK03,2,237.851
2016,NUTS,2010,SK03,2,129.455
2017,NUTS,2010,SK03,2,127.529
2018,NUTS,2010,SK03,2,137.574
2019,NUTS,2010,SK03,2,152.873
2020,NUTS,2010,SK03,2,163.687
2000,NUTS,2010,SK04,2,40.782
2001,NUTS,2010,SK04,2,46.394
2002,NUTS,2010,SK04,2,41.668
2003,NUTS,2010,SK04,2,38.413
2004,NUTS,2010,SK04,2,40.623
2005,NUTS,2010,SK04,2,41.3
2006,NUTS,2010,SK04,2,49.913
2007,NUTS,2010,SK04,2,53.539
2008,NUTS,2010,SK04,2,50.237
2009,NUTS,2010,SK04,2,55.213
2010,NUTS,2010,SK04,2,87.405
2011,NUTS,2010,SK04,2,101.37
2012,NUTS,2010,SK04,2,127.252
2013,NUTS,2010,SK04,2,116.27
2014,NUTS,2010,SK04,2,116.611
2015,NUTS,2010,SK04,2,162.545
2016,NUTS,2010,SK04,2,117.299
2017,NUTS,2010,SK04,2,125.471
2018,NUTS,2010,SK04,2,119.133
2019,NUTS,2010,SK04,2,123.214
2020,NUTS,2010,SK04,2,155.727
1998,NUTS,2010,TR,0,1839.304
1999,NUTS,2010,TR,0,2239.399
2000,NUTS,2010,TR,0,2447.274
2001,NUTS,2010,TR,0,2588.43
2002,NUTS,2010,TR,0,2684.484
2003,NUTS,2010,TR,0,2595.322
2004,NUTS,2010,TR,0,3044.379
2005,NUTS,2010,TR,0,3763.188
2006,NUTS,2010,TR,0,3946.93
2007,NUTS,2010,TR,0,5145.132
2008,NUTS,2010,TR,0,5196.462
2009,NUTS,2010,TR,0,5781.998
2010,NUTS,2010,TR,0,6191.698
2011,NUTS,2010,TR,0,6887.323
2012,NUTS,2010,TR,0,7508.197
2013,NUTS,2010,TR,0,8008.322
2014,NUTS,2010,TR,0,8862.756
2015,NUTS,2010,TR,0,9627.04
2016,NUTS,2010,TR,0,10641.87
2017,NUTS,2010,TR,0,11617.818
2018,NUTS,2010,TR,0,12873.795
2019,NUTS,2010,TR,0,13483.94
2020,NUTS,2010,TR,0,14043.529
1981,NUTS,2010,UK,0,18194.712
1983,NUTS,2010,UK,0,17823.283
1985,NUTS,2010,UK,0,19224.869
1986,NUTS,2010,UK,0,19961.618
1987,NUTS,2010,UK,0,20226.691
1988,NUTS,2010,UK,0,20745.159
1989,NUTS,2010,UK,0,21198.553
1990,NUTS,2010,UK,0,21286.951
1991,NUTS,2010,UK,0,20241.1
1992,NUTS,2010,UK,0,19962.594
1993,NUTS,2010,UK,0,20732.405
1994,NUTS,2010,UK,0,21224.772
1995,NUTS,2010,UK,0,19527.782
1996,NUTS,2010,UK,0,19159.143
1997,NUTS,2010,UK,0,19601.188
1998,NUTS,2010,UK,0,20456.658
1999,NUTS,2010,UK,0,22200.207
2000,NUTS,2010,UK,0,22817.743
2001,NUTS,2010,UK,0,23289.513
2002,NUTS,2010,UK,0,23984.011
2003,NUTS,2010,UK,0,24245.902
2004,NUTS,2010,UK,0,24062.727
2005,NUTS,2010,UK,0,25088.174
2006,NUTS,2010,UK,0,26116.145
2007,NUTS,2010,UK,0,27395.347
2008,NUTS,2010,UK,0,27261.873
2009,NUTS,2010,UK,0,27060.957
2010,NUTS,2010,UK,0,27146.25
2011,NUTS,2010,UK,0,27623.183
2012,NUTS,2010,UK,0,26802.39
2013,NUTS,2010,UK,0,28156.065
2014,NUTS,2010,UK,0,29329.717
2015,NUTS,2010,UK,0,30114.461
2016,NUTS,2010,UK,0,30881.912
2017,NUTS,2010,UK,0,31830.071
2018,NUTS,2010,UK,0,33153.793
2019,NUTS,2010,UK,0,34094.853
1995,NUTS,2010,UKC,1,457.807
1997,NUTS,2010,UKC,1,355.738
1998,NUTS,2010,UKC,1,378.57
1999,NUTS,2010,UKC,1,365.881
2005,NUTS,2010,UKC,1,401.008
2006,NUTS,2010,UKC,1,564.57
2007,NUTS,2010,UKC,1,584.273
2008,NUTS,2010,UKC,1,593.847
2009,NUTS,2010,UKC,1,586.867
2010,NUTS,2010,UKC,1,561.934
2011,NUTS,2010,UKC,1,499.604
2012,NUTS,2010,UKC,1,518.561
2013,NUTS,2010,UKC,1,546.153
2014,NUTS,2010,UKC,1,515.386
2015,NUTS,2010,UKC,1,601.508
2016,NUTS,2010,UKC,1,585.393
2017,NUTS,2010,UKC,1,646.32
2018,NUTS,2010,UKC,1,697.115
2005,NUTS,2010,UKC1,2,184.753
2006,NUTS,2010,UKC1,2,181.087
2007,NUTS,2010,UKC1,2,251.653
2008,NUTS,2010,UKC1,2,262.913
2009,NUTS,2010,UKC1,2,238.137
2010,NUTS,2010,UKC1,2,240.858
2011,NUTS,2010,UKC1,2,198.954
2012,NUTS,2010,UKC1,2,203.851
2013,NUTS,2010,UKC1,2,214.327
2014,NUTS,2010,UKC1,2,199.464
2015,NUTS,2010,UKC1,2,218.627
2016,NUTS,2010,UKC1,2,190.253
2017,NUTS,2010,UKC1,2,213.245
2018,NUTS,2010,UKC1,2,257.025
2005,NUTS,2010,UKC2,2,216.256
2006,NUTS,2010,UKC2,2,383.103
2007,NUTS,2010,UKC2,2,332.533
2008,NUTS,2010,UKC2,2,330.934
2009,NUTS,2010,UKC2,2,348.73
2010,NUTS,2010,UKC2,2,321.179
2011,NUTS,2010,UKC2,2,300.65
2012,NUTS,2010,UKC2,2,314.709
2013,NUTS,2010,UKC2,2,331.826
2014,NUTS,2010,UKC2,2,315.922
2015,NUTS,2010,UKC2,2,382.977
2016,NUTS,2010,UKC2,2,395.14
2017,NUTS,2010,UKC2,2,433.166
2018,NUTS,2010,UKC2,2,440.18
1995,NUTS,2010,UKD,1,1939.768
1997,NUTS,2010,UKD,1,1944.525
1998,NUTS,2010,UKD,1,2010.656
1999,NUTS,2010,UKD,1,2339.537
2005,NUTS,2010,UKD,1,2972.47
2006,NUTS,2010,UKD,1,2631.606
2007,NUTS,2010,UKD,1,3211.135
2008,NUTS,2010,UKD,1,3296.699
2009,NUTS,2010,UKD,1,3037.499
2010,NUTS,2010,UKD,1,2806.376
2011,NUTS,2010,UKD,1,2941.326
2012,NUTS,2010,UKD,1,2419.42
2013,NUTS,2010,UKD,1,2418.244
2014,NUTS,2010,UKD,1,2428.168
2015,NUTS,2010,UKD,1,2755.112
2016,NUTS,2010,UKD,1,2949.244
2017,NUTS,2010,UKD,1,2779.505
