year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrste
2015,NUTS,2010,SK04,2,16.8
2016,NUTS,2010,SK04,2,16.8
2017,NUTS,2010,SK04,2,17.2
2018,NUTS,2010,SK04,2,20.1
2019,NUTS,2010,SK04,2,20.1
2020,NUTS,2010,SK04,2,21.9
2006,NUTS,2010,TR,0,8.0
2007,NUTS,2010,TR,0,8.5
2008,NUTS,2010,TR,0,9.1
2009,NUTS,2010,TR,0,9.6
2010,NUTS,2010,TR,0,10.1
2011,NUTS,2010,TR,0,10.9
2012,NUTS,2010,TR,0,11.9
2013,NUTS,2010,TR,0,12.5
2014,NUTS,2010,TR,0,13.1
2015,NUTS,2010,TR,0,14.2
2016,NUTS,2010,TR,0,15.3
2017,NUTS,2010,TR,0,15.9
2018,NUTS,2010,TR,0,16.5
2019,NUTS,2010,TR,0,17.5
2020,NUTS,2010,TR,0,18.8
2006,NUTS,2010,TR1,1,10.2
2007,NUTS,2010,TR1,1,11.1
2008,NUTS,2010,TR1,1,12.6
2009,NUTS,2010,TR1,1,12.7
2010,NUTS,2010,TR1,1,12.1
2011,NUTS,2010,TR1,1,13.3
2012,NUTS,2010,TR1,1,16.0
2013,NUTS,2010,TR1,1,16.8
2014,NUTS,2010,TR1,1,16.5
2015,NUTS,2010,TR1,1,18.2
2016,NUTS,2010,TR1,1,19.9
2017,NUTS,2010,TR1,1,20.7
2018,NUTS,2010,TR1,1,21.3
2019,NUTS,2010,TR1,1,21.5
2020,NUTS,2010,TR1,1,23.2
2006,NUTS,2010,TR10,2,10.2
2007,NUTS,2010,TR10,2,11.1
2008,NUTS,2010,TR10,2,12.6
2009,NUTS,2010,TR10,2,12.7
2010,NUTS,2010,TR10,2,12.1
2011,NUTS,2010,TR10,2,13.3
2012,NUTS,2010,TR10,2,16.0
2013,NUTS,2010,TR10,2,16.8
2014,NUTS,2010,TR10,2,16.5
2015,NUTS,2010,TR10,2,18.2
2016,NUTS,2010,TR10,2,19.9
2017,NUTS,2010,TR10,2,20.7
2018,NUTS,2010,TR10,2,21.3
2019,NUTS,2010,TR10,2,21.5
2020,NUTS,2010,TR10,2,23.2
2006,NUTS,2010,TR2,1,7.0
2007,NUTS,2010,TR2,1,7.8
2008,NUTS,2010,TR2,1,9.1
2009,NUTS,2010,TR2,1,9.0
2010,NUTS,2010,TR2,1,9.5
2011,NUTS,2010,TR2,1,10.6
2012,NUTS,2010,TR2,1,11.8
2013,NUTS,2010,TR2,1,12.3
2014,NUTS,2010,TR2,1,13.2
2015,NUTS,2010,TR2,1,13.8
2016,NUTS,2010,TR2,1,14.9
2017,NUTS,2010,TR2,1,15.7
2018,NUTS,2010,TR2,1,16.3
2019,NUTS,2010,TR2,1,17.8
2020,NUTS,2010,TR2,1,20.2
2006,NUTS,2010,TR21,2,7.6
2007,NUTS,2010,TR21,2,8.5
2008,NUTS,2010,TR21,2,11.3
2009,NUTS,2010,TR21,2,11.0
2010,NUTS,2010,TR21,2,10.0
2011,NUTS,2010,TR21,2,10.5
2012,NUTS,2010,TR21,2,12.3
2013,NUTS,2010,TR21,2,12.8
2014,NUTS,2010,TR21,2,12.0
2015,NUTS,2010,TR21,2,12.5
2016,NUTS,2010,TR21,2,13.7
2017,NUTS,2010,TR21,2,15.4
2018,NUTS,2010,TR21,2,16.0
2019,NUTS,2010,TR21,2,16.9
2020,NUTS,2010,TR21,2,20.6
2006,NUTS,2010,TR22,2,6.5
2007,NUTS,2010,TR22,2,7.2
2008,NUTS,2010,TR22,2,7.0
2009,NUTS,2010,TR22,2,7.1
2010,NUTS,2010,TR22,2,9.1
2011,NUTS,2010,TR22,2,10.7
2012,NUTS,2010,TR22,2,11.4
2013,NUTS,2010,TR22,2,11.7
2014,NUTS,2010,TR22,2,14.3
2015,NUTS,2010,TR22,2,15.0
2016,NUTS,2010,TR22,2,16.1
2017,NUTS,2010,TR22,2,16.1
2018,NUTS,2010,TR22,2,16.6
2019,NUTS,2010,TR22,2,18.7
2020,NUTS,2010,TR22,2,19.7
2006,NUTS,2010,TR3,1,7.8
2007,NUTS,2010,TR3,1,9.2
2008,NUTS,2010,TR3,1,10.5
2009,NUTS,2010,TR3,1,11.3
2010,NUTS,2010,TR3,1,12.0
2011,NUTS,2010,TR3,1,12.4
2012,NUTS,2010,TR3,1,12.3
2013,NUTS,2010,TR3,1,12.1
2014,NUTS,2010,TR3,1,13.5
2015,NUTS,2010,TR3,1,14.6
2016,NUTS,2010,TR3,1,15.5
2017,NUTS,2010,TR3,1,16.8
2018,NUTS,2010,TR3,1,18.0
2019,NUTS,2010,TR3,1,18.5
2020,NUTS,2010,TR3,1,18.8
2006,NUTS,2010,TR31,2,9.9
2007,NUTS,2010,TR31,2,13.0
2008,NUTS,2010,TR31,2,15.2
2009,NUTS,2010,TR31,2,16.6
2010,NUTS,2010,TR31,2,16.0
2011,NUTS,2010,TR31,2,16.0
2012,NUTS,2010,TR31,2,16.7
2013,NUTS,2010,TR31,2,16.5
2014,NUTS,2010,TR31,2,16.8
2015,NUTS,2010,TR31,2,17.7
2016,NUTS,2010,TR31,2,18.8
2017,NUTS,2010,TR31,2,20.9
2018,NUTS,2010,TR31,2,22.4
2019,NUTS,2010,TR31,2,22.0
2020,NUTS,2010,TR31,2,21.7
2006,NUTS,2010,TR32,2,7.8
2007,NUTS,2010,TR32,2,7.7
2008,NUTS,2010,TR32,2,8.5
2009,NUTS,2010,TR32,2,9.3
2010,NUTS,2010,TR32,2,10.6
2011,NUTS,2010,TR32,2,11.0
2012,NUTS,2010,TR32,2,10.6
2013,NUTS,2010,TR32,2,10.4
2014,NUTS,2010,TR32,2,12.3
2015,NUTS,2010,TR32,2,13.6
2016,NUTS,2010,TR32,2,14.4
2017,NUTS,2010,TR32,2,15.5
2018,NUTS,2010,TR32,2,16.2
2019,NUTS,2010,TR32,2,17.8
2020,NUTS,2010,TR32,2,19.7
2006,NUTS,2010,TR33,2,5.2
2007,NUTS,2010,TR33,2,5.6
2008,NUTS,2010,TR33,2,5.9
2009,NUTS,2010,TR33,2,5.7
2010,NUTS,2010,TR33,2,7.7
2011,NUTS,2010,TR33,2,8.4
2012,NUTS,2010,TR33,2,7.6
2013,NUTS,2010,TR33,2,7.3
2014,NUTS,2010,TR33,2,10.0
2015,NUTS,2010,TR33,2,11.1
2016,NUTS,2010,TR33,2,12.0
2017,NUTS,2010,TR33,2,12.1
2018,NUTS,2010,TR33,2,13.5
2019,NUTS,2010,TR33,2,14.2
2020,NUTS,2010,TR33,2,13.6
2006,NUTS,2010,TR4,1,7.8
2007,NUTS,2010,TR4,1,8.1
2008,NUTS,2010,TR4,1,9.1
2009,NUTS,2010,TR4,1,9.5
2010,NUTS,2010,TR4,1,9.4
2011,NUTS,2010,TR4,1,10.7
2012,NUTS,2010,TR4,1,12.2
2013,NUTS,2010,TR4,1,14.1
2014,NUTS,2010,TR4,1,13.5
2015,NUTS,2010,TR4,1,14.4
2016,NUTS,2010,TR4,1,15.4
2017,NUTS,2010,TR4,1,15.7
2018,NUTS,2010,TR4,1,16.4
2019,NUTS,2010,TR4,1,17.5
2020,NUTS,2010,TR4,1,18.5
2006,NUTS,2010,TR41,2,8.5
2007,NUTS,2010,TR41,2,7.8
2008,NUTS,2010,TR41,2,9.2
2009,NUTS,2010,TR41,2,10.2
2010,NUTS,2010,TR41,2,9.3
2011,NUTS,2010,TR41,2,10.4
2012,NUTS,2010,TR41,2,12.2
2013,NUTS,2010,TR41,2,13.3
2014,NUTS,2010,TR41,2,14.0
2015,NUTS,2010,TR41,2,15.0
2016,NUTS,2010,TR41,2,15.6
2017,NUTS,2010,TR41,2,16.2
2018,NUTS,2010,TR41,2,17.3
2019,NUTS,2010,TR41,2,18.3
2020,NUTS,2010,TR41,2,18.7
2006,NUTS,2010,TR42,2,7.0
2007,NUTS,2010,TR42,2,8.3
2008,NUTS,2010,TR42,2,9.1
2009,NUTS,2010,TR42,2,8.7
2010,NUTS,2010,TR42,2,9.6
2011,NUTS,2010,TR42,2,11.0
2012,NUTS,2010,TR42,2,12.2
2013,NUTS,2010,TR42,2,14.8
2014,NUTS,2010,TR42,2,13.1
2015,NUTS,2010,TR42,2,13.8
2016,NUTS,2010,TR42,2,15.2
2017,NUTS,2010,TR42,2,15.1
2018,NUTS,2010,TR42,2,15.4
2019,NUTS,2010,TR42,2,16.6
2020,NUTS,2010,TR42,2,18.2
2006,NUTS,2010,TR5,1,13.1
2007,NUTS,2010,TR5,1,13.8
2008,NUTS,2010,TR5,1,14.7
2009,NUTS,2010,TR5,1,16.5
2010,NUTS,2010,TR5,1,16.3
2011,NUTS,2010,TR5,1,16.9
2012,NUTS,2010,TR5,1,18.3
2013,NUTS,2010,TR5,1,18.3
2014,NUTS,2010,TR5,1,19.7
2015,NUTS,2010,TR5,1,20.2
2016,NUTS,2010,TR5,1,21.1
2017,NUTS,2010,TR5,1,21.2
2018,NUTS,2010,TR5,1,21.7
2019,NUTS,2010,TR5,1,23.3
2020,NUTS,2010,TR5,1,24.3
2006,NUTS,2010,TR51,2,16.3
2007,NUTS,2010,TR51,2,17.2
2008,NUTS,2010,TR51,2,18.0
2009,NUTS,2010,TR51,2,19.9
2010,NUTS,2010,TR51,2,19.6
2011,NUTS,2010,TR51,2,20.5
2012,NUTS,2010,TR51,2,22.0
2013,NUTS,2010,TR51,2,22.1
2014,NUTS,2010,TR51,2,23.5
2015,NUTS,2010,TR51,2,23.7
2016,NUTS,2010,TR51,2,24.7
2017,NUTS,2010,TR51,2,24.9
2018,NUTS,2010,TR51,2,25.4
2019,NUTS,2010,TR51,2,27.1
2020,NUTS,2010,TR51,2,27.8
2006,NUTS,2010,TR52,2,6.5
2007,NUTS,2010,TR52,2,6.6
2008,NUTS,2010,TR52,2,7.6
2009,NUTS,2010,TR52,2,9.0
2010,NUTS,2010,TR52,2,9.0
2011,NUTS,2010,TR52,2,9.0
2012,NUTS,2010,TR52,2,9.7
2013,NUTS,2010,TR52,2,9.7
2014,NUTS,2010,TR52,2,10.6
2015,NUTS,2010,TR52,2,11.9
2016,NUTS,2010,TR52,2,12.2
2017,NUTS,2010,TR52,2,12.5
2018,NUTS,2010,TR52,2,12.8
2019,NUTS,2010,TR52,2,14.1
2020,NUTS,2010,TR52,2,15.8
2006,NUTS,2010,TR6,1,7.8
2007,NUTS,2010,TR6,1,7.7
2008,NUTS,2010,TR6,1,7.6
2009,NUTS,2010,TR6,1,7.5
2010,NUTS,2010,TR6,1,8.7
2011,NUTS,2010,TR6,1,9.9
2012,NUTS,2010,TR6,1,10.8
2013,NUTS,2010,TR6,1,10.9
2014,NUTS,2010,TR6,1,11.8
2015,NUTS,2010,TR6,1,12.9
2016,NUTS,2010,TR6,1,13.9
2017,NUTS,2010,TR6,1,14.3
2018,NUTS,2010,TR6,1,14.9
2019,NUTS,2010,TR6,1,16.3
2020,NUTS,2010,TR6,1,18.0
2006,NUTS,2010,TR61,2,9.1
2007,NUTS,2010,TR61,2,9.0
2008,NUTS,2010,TR61,2,9.0
2009,NUTS,2010,TR61,2,9.3
2010,NUTS,2010,TR61,2,12.0
2011,NUTS,2010,TR61,2,13.1
2012,NUTS,2010,TR61,2,13.3
2013,NUTS,2010,TR61,2,14.0
2014,NUTS,2010,TR61,2,14.7
2015,NUTS,2010,TR61,2,16.1
2016,NUTS,2010,TR61,2,17.6
2017,NUTS,2010,TR61,2,17.8
2018,NUTS,2010,TR61,2,19.0
2019,NUTS,2010,TR61,2,20.2
2020,NUTS,2010,TR61,2,21.4
2006,NUTS,2010,TR62,2,8.4
2007,NUTS,2010,TR62,2,8.6
2008,NUTS,2010,TR62,2,8.3
2009,NUTS,2010,TR62,2,7.7
2010,NUTS,2010,TR62,2,8.5
2011,NUTS,2010,TR62,2,9.5
2012,NUTS,2010,TR62,2,10.8
2013,NUTS,2010,TR62,2,10.9
2014,NUTS,2010,TR62,2,12.2
2015,NUTS,2010,TR62,2,12.7
2016,NUTS,2010,TR62,2,13.2
2017,NUTS,2010,TR62,2,14.2
2018,NUTS,2010,TR62,2,14.7
2019,NUTS,2010,TR62,2,15.5
2020,NUTS,2010,TR62,2,17.0
2006,NUTS,2010,TR63,2,6.0
2007,NUTS,2010,TR63,2,5.3
2008,NUTS,2010,TR63,2,5.2
2009,NUTS,2010,TR63,2,5.4
2010,NUTS,2010,TR63,2,5.8
2011,NUTS,2010,TR63,2,7.2
2012,NUTS,2010,TR63,2,8.5
2013,NUTS,2010,TR63,2,8.0
2014,NUTS,2010,TR63,2,8.3
2015,NUTS,2010,TR63,2,9.8
2016,NUTS,2010,TR63,2,11.2
2017,NUTS,2010,TR63,2,10.6
2018,NUTS,2010,TR63,2,11.0
2019,NUTS,2010,TR63,2,13.3
2020,NUTS,2010,TR63,2,15.5
2006,NUTS,2010,TR7,1,6.1
2007,NUTS,2010,TR7,1,6.2
2008,NUTS,2010,TR7,1,6.4
2009,NUTS,2010,TR7,1,7.3
2010,NUTS,2010,TR7,1,8.3
2011,NUTS,2010,TR7,1,8.0
2012,NUTS,2010,TR7,1,9.2
2013,NUTS,2010,TR7,1,11.4
2014,NUTS,2010,TR7,1,11.0
2015,NUTS,2010,TR7,1,11.6
2016,NUTS,2010,TR7,1,11.6
2017,NUTS,2010,TR7,1,12.4
2018,NUTS,2010,TR7,1,13.1
2019,NUTS,2010,TR7,1,14.2
2020,NUTS,2010,TR7,1,15.5
2006,NUTS,2010,TR71,2,5.3
2007,NUTS,2010,TR71,2,5.3
2008,NUTS,2010,TR71,2,7.0
2009,NUTS,2010,TR71,2,7.0
2010,NUTS,2010,TR71,2,7.9
2011,NUTS,2010,TR71,2,8.4
2012,NUTS,2010,TR71,2,10.0
2013,NUTS,2010,TR71,2,10.6
2014,NUTS,2010,TR71,2,10.5
2015,NUTS,2010,TR71,2,11.1
2016,NUTS,2010,TR71,2,10.5
2017,NUTS,2010,TR71,2,12.3
2018,NUTS,2010,TR71,2,13.1
2019,NUTS,2010,TR71,2,13.6
2020,NUTS,2010,TR71,2,15.3
2006,NUTS,2010,TR72,2,6.7
2007,NUTS,2010,TR72,2,6.9
2008,NUTS,2010,TR72,2,6.0
2009,NUTS,2010,TR72,2,7.5
2010,NUTS,2010,TR72,2,8.6
2011,NUTS,2010,TR72,2,7.8
2012,NUTS,2010,TR72,2,8.6
2013,NUTS,2010,TR72,2,12.0
2014,NUTS,2010,TR72,2,11.3
2015,NUTS,2010,TR72,2,11.9
2016,NUTS,2010,TR72,2,12.3
2017,NUTS,2010,TR72,2,12.4
2018,NUTS,2010,TR72,2,13.2
2019,NUTS,2010,TR72,2,14.6
2020,NUTS,2010,TR72,2,15.6
2006,NUTS,2010,TR8,1,5.9
2007,NUTS,2010,TR8,1,6.7
2008,NUTS,2010,TR8,1,6.7
2009,NUTS,2010,TR8,1,7.6
2010,NUTS,2010,TR8,1,8.5
2011,NUTS,2010,TR8,1,9.0
2012,NUTS,2010,TR8,1,9.1
2013,NUTS,2010,TR8,1,8.9
2014,NUTS,2010,TR8,1,10.1
2015,NUTS,2010,TR8,1,10.9
2016,NUTS,2010,TR8,1,11.6
2017,NUTS,2010,TR8,1,12.3
2018,NUTS,2010,TR8,1,13.0
2019,NUTS,2010,TR8,1,14.3
2020,NUTS,2010,TR8,1,15.5
2006,NUTS,2010,TR81,2,6.8
2007,NUTS,2010,TR81,2,5.5
2008,NUTS,2010,TR81,2,5.6
2009,NUTS,2010,TR81,2,7.5
2010,NUTS,2010,TR81,2,8.7
2011,NUTS,2010,TR81,2,9.7
2012,NUTS,2010,TR81,2,9.4
2013,NUTS,2010,TR81,2,9.5
2014,NUTS,2010,TR81,2,8.9
2015,NUTS,2010,TR81,2,9.4
2016,NUTS,2010,TR81,2,10.6
2017,NUTS,2010,TR81,2,11.1
2018,NUTS,2010,TR81,2,13.4
2019,NUTS,2010,TR81,2,15.9
2020,NUTS,2010,TR81,2,16.9
2006,NUTS,2010,TR82,2,5.6
2007,NUTS,2010,TR82,2,5.7
2008,NUTS,2010,TR82,2,6.4
2009,NUTS,2010,TR82,2,7.3
2010,NUTS,2010,TR82,2,7.9
2011,NUTS,2010,TR82,2,8.7
2012,NUTS,2010,TR82,2,9.2
2013,NUTS,2010,TR82,2,9.1
2014,NUTS,2010,TR82,2,9.0
2015,NUTS,2010,TR82,2,10.0
2016,NUTS,2010,TR82,2,10.6
2017,NUTS,2010,TR82,2,12.2
2018,NUTS,2010,TR82,2,13.7
2019,NUTS,2010,TR82,2,14.5
2020,NUTS,2010,TR82,2,13.7
2006,NUTS,2010,TR83,2,5.6
2007,NUTS,2010,TR83,2,7.4
2008,NUTS,2010,TR83,2,7.2
2009,NUTS,2010,TR83,2,7.8
2010,NUTS,2010,TR83,2,8.7
2011,NUTS,2010,TR83,2,8.7
2012,NUTS,2010,TR83,2,9.0
2013,NUTS,2010,TR83,2,8.5
2014,NUTS,2010,TR83,2,10.8
2015,NUTS,2010,TR83,2,11.7
2016,NUTS,2010,TR83,2,12.3
2017,NUTS,2010,TR83,2,12.8
2018,NUTS,2010,TR83,2,12.6
2019,NUTS,2010,TR83,2,13.7
2020,NUTS,2010,TR83,2,15.5
2006,NUTS,2010,TR9,1,8.9
2007,NUTS,2010,TR9,1,7.9
2008,NUTS,2010,TR9,1,7.0
2009,NUTS,2010,TR9,1,6.7
2010,NUTS,2010,TR9,1,8.2
2011,NUTS,2010,TR9,1,9.1
2012,NUTS,2010,TR9,1,8.6
2013,NUTS,2010,TR9,1,10.1
2014,NUTS,2010,TR9,1,11.3
2015,NUTS,2010,TR9,1,13.3
2016,NUTS,2010,TR9,1,15.4
2017,NUTS,2010,TR9,1,15.0
2018,NUTS,2010,TR9,1,14.8
2019,NUTS,2010,TR9,1,15.7
2020,NUTS,2010,TR9,1,17.9
2006,NUTS,2010,TR90,2,8.9
2007,NUTS,2010,TR90,2,7.9
2008,NUTS,2010,TR90,2,7.0
2009,NUTS,2010,TR90,2,6.7
2010,NUTS,2010,TR90,2,8.2
2011,NUTS,2010,TR90,2,9.1
2012,NUTS,2010,TR90,2,8.6
2013,NUTS,2010,TR90,2,10.1
2014,NUTS,2010,TR90,2,11.3
2015,NUTS,2010,TR90,2,13.3
2016,NUTS,2010,TR90,2,15.4
2017,NUTS,2010,TR90,2,15.0
2018,NUTS,2010,TR90,2,14.8
2019,NUTS,2010,TR90,2,15.7
2020,NUTS,2010,TR90,2,17.9
2006,NUTS,2010,TRA,1,5.0
2007,NUTS,2010,TRA,1,5.0
2008,NUTS,2010,TRA,1,5.3
2009,NUTS,2010,TRA,1,6.3
2010,NUTS,2010,TRA,1,6.3
2011,NUTS,2010,TRA,1,6.4
2012,NUTS,2010,TRA,1,8.8
2013,NUTS,2010,TRA,1,8.4
2014,NUTS,2010,TRA,1,7.0
2015,NUTS,2010,TRA,1,8.4
2016,NUTS,2010,TRA,1,9.4
2017,NUTS,2010,TRA,1,10.5
2018,NUTS,2010,TRA,1,11.3
2019,NUTS,2010,TRA,1,12.9
2020,NUTS,2010,TRA,1,14.4
2006,NUTS,2010,TRA1,2,5.4
2007,NUTS,2010,TRA1,2,6.2
2008,NUTS,2010,TRA1,2,7.6
2009,NUTS,2010,TRA1,2,8.3
2010,NUTS,2010,TRA1,2,7.5
2011,NUTS,2010,TRA1,2,7.4
2012,NUTS,2010,TRA1,2,10.4
2013,NUTS,2010,TRA1,2,10.6
2014,NUTS,2010,TRA1,2,7.8
2015,NUTS,2010,TRA1,2,8.7
2016,NUTS,2010,TRA1,2,11.4
2017,NUTS,2010,TRA1,2,13.3
2018,NUTS,2010,TRA1,2,14.7
2019,NUTS,2010,TRA1,2,17.6
2020,NUTS,2010,TRA1,2,17.0
2006,NUTS,2010,TRA2,2,4.5
2007,NUTS,2010,TRA2,2,3.8
2008,NUTS,2010,TRA2,2,2.9
2009,NUTS,2010,TRA2,2,4.1
2010,NUTS,2010,TRA2,2,5.1
2011,NUTS,2010,TRA2,2,5.4
2012,NUTS,2010,TRA2,2,7.3
2013,NUTS,2010,TRA2,2,6.3
2014,NUTS,2010,TRA2,2,6.1
2015,NUTS,2010,TRA2,2,8.1
2016,NUTS,2010,TRA2,2,7.5
2017,NUTS,2010,TRA2,2,7.8
2018,NUTS,2010,TRA2,2,7.8
2019,NUTS,2010,TRA2,2,8.2
2020,NUTS,2010,TRA2,2,11.7
2006,NUTS,2010,TRB,1,4.4
2007,NUTS,2010,TRB,1,4.3
2008,NUTS,2010,TRB,1,4.4
2009,NUTS,2010,TRB,1,5.3
2010,NUTS,2010,TRB,1,6.1
2011,NUTS,2010,TRB,1,7.3
2012,NUTS,2010,TRB,1,7.5
2013,NUTS,2010,TRB,1,7.2
2014,NUTS,2010,TRB,1,9.1
2015,NUTS,2010,TRB,1,9.4
2016,NUTS,2010,TRB,1,10.5
2017,NUTS,2010,TRB,1,10.7
2018,NUTS,2010,TRB,1,11.5
2019,NUTS,2010,TRB,1,13.7
2020,NUTS,2010,TRB,1,14.6
2006,NUTS,2010,TRB1,2,6.0
2007,NUTS,2010,TRB1,2,5.4
2008,NUTS,2010,TRB1,2,5.2
2009,NUTS,2010,TRB1,2,6.0
2010,NUTS,2010,TRB1,2,7.4
2011,NUTS,2010,TRB1,2,9.1
2012,NUTS,2010,TRB1,2,9.2
2013,NUTS,2010,TRB1,2,9.3
2014,NUTS,2010,TRB1,2,13.1
2015,NUTS,2010,TRB1,2,13.6
2016,NUTS,2010,TRB1,2,15.3
2017,NUTS,2010,TRB1,2,15.2
2018,NUTS,2010,TRB1,2,15.5
2019,NUTS,2010,TRB1,2,17.4
2020,NUTS,2010,TRB1,2,18.5
2006,NUTS,2010,TRB2,2,2.6
2007,NUTS,2010,TRB2,2,3.1
2008,NUTS,2010,TRB2,2,3.6
2009,NUTS,2010,TRB2,2,4.7
2010,NUTS,2010,TRB2,2,4.8
2011,NUTS,2010,TRB2,2,5.4
2012,NUTS,2010,TRB2,2,5.9
2013,NUTS,2010,TRB2,2,5.2
2014,NUTS,2010,TRB2,2,5.4
2015,NUTS,2010,TRB2,2,5.5
2016,NUTS,2010,TRB2,2,6.1
2017,NUTS,2010,TRB2,2,6.6
2018,NUTS,2010,TRB2,2,7.8
2019,NUTS,2010,TRB2,2,10.2
2020,NUTS,2010,TRB2,2,11.0
2006,NUTS,2010,TRC,1,3.7
2007,NUTS,2010,TRC,1,3.1
2008,NUTS,2010,TRC,1,2.7
2009,NUTS,2010,TRC,1,3.7
2010,NUTS,2010,TRC,1,5.3
2011,NUTS,2010,TRC,1,5.6
2012,NUTS,2010,TRC,1,5.7
2013,NUTS,2010,TRC,1,6.6
2014,NUTS,2010,TRC,1,6.7
2015,NUTS,2010,TRC,1,8.1
2016,NUTS,2010,TRC,1,9.5
2017,NUTS,2010,TRC,1,9.9
2018,NUTS,2010,TRC,1,9.8
2019,NUTS,2010,TRC,1,10.6
2020,NUTS,2010,TRC,1,11.4
2006,NUTS,2010,TRC1,2,3.9
2007,NUTS,2010,TRC1,2,2.8
2008,NUTS,2010,TRC1,2,3.1
2009,NUTS,2010,TRC1,2,4.0
2010,NUTS,2010,TRC1,2,5.7
2011,NUTS,2010,TRC1,2,5.5
2012,NUTS,2010,TRC1,2,6.3
2013,NUTS,2010,TRC1,2,8.7
2014,NUTS,2010,TRC1,2,9.2
2015,NUTS,2010,TRC1,2,11.2
2016,NUTS,2010,TRC1,2,12.1
2017,NUTS,2010,TRC1,2,11.3
2018,NUTS,2010,TRC1,2,11.1
2019,NUTS,2010,TRC1,2,12.3
2020,NUTS,2010,TRC1,2,14.3
2006,NUTS,2010,TRC2,2,3.1
2007,NUTS,2010,TRC2,2,3.5
2008,NUTS,2010,TRC2,2,2.8
2009,NUTS,2010,TRC2,2,3.8
2010,NUTS,2010,TRC2,2,5.5
2011,NUTS,2010,TRC2,2,5.5
2012,NUTS,2010,TRC2,2,4.5
2013,NUTS,2010,TRC2,2,5.2
2014,NUTS,2010,TRC2,2,5.5
2015,NUTS,2010,TRC2,2,6.2
2016,NUTS,2010,TRC2,2,7.8
2017,NUTS,2010,TRC2,2,9.2
2018,NUTS,2010,TRC2,2,8.8
2019,NUTS,2010,TRC2,2,9.4
2020,NUTS,2010,TRC2,2,9.3
2006,NUTS,2010,TRC3,2,4.4
2007,NUTS,2010,TRC3,2,2.8
2008,NUTS,2010,TRC3,2,2.2
2009,NUTS,2010,TRC3,2,3.2
2010,NUTS,2010,TRC3,2,4.6
2011,NUTS,2010,TRC3,2,6.0
2012,NUTS,2010,TRC3,2,6.7
2013,NUTS,2010,TRC3,2,6.3
2014,NUTS,2010,TRC3,2,5.2
2015,NUTS,2010,TRC3,2,7.1
2016,NUTS,2010,TRC3,2,9.0
2017,NUTS,2010,TRC3,2,9.1
2018,NUTS,2010,TRC3,2,10.0
2019,NUTS,2010,TRC3,2,10.4
2020,NUTS,2010,TRC3,2,11.2
1999,NUTS,2010,UK,0,18.9
2000,NUTS,2010,UK,0,19.6
2001,NUTS,2010,UK,0,20.0
2002,NUTS,2010,UK,0,20.4
2003,NUTS,2010,UK,0,21.1
2004,NUTS,2010,UK,0,22.1
2005,NUTS,2010,UK,0,22.6
2006,NUTS,2010,UK,0,23.5
2007,NUTS,2010,UK,0,24.3
2008,NUTS,2010,UK,0,26.0
2009,NUTS,2010,UK,0,27.2
2010,NUTS,2010,UK,0,28.6
2011,NUTS,2010,UK,0,29.4
2012,NUTS,2010,UK,0,31.2
2013,NUTS,2010,UK,0,32.0
2014,NUTS,2010,UK,0,33.0
2015,NUTS,2010,UK,0,33.8
2016,NUTS,2010,UK,0,34.9
2017,NUTS,2010,UK,0,35.2
2018,NUTS,2010,UK,0,35.6
2019,NUTS,2010,UK,0,36.8
1999,NUTS,2010,UKC,1,14.0
2000,NUTS,2010,UKC,1,14.2
2001,NUTS,2010,UKC,1,15.2
2002,NUTS,2010,UKC,1,15.3
2003,NUTS,2010,UKC,1,17.0
2004,NUTS,2010,UKC,1,18.3
2005,NUTS,2010,UKC,1,17.5
2006,NUTS,2010,UKC,1,19.1
2007,NUTS,2010,UKC,1,19.5
2008,NUTS,2010,UKC,1,20.2
2009,NUTS,2010,UKC,1,21.3
2010,NUTS,2010,UKC,1,23.7
2011,NUTS,2010,UKC,1,24.0
2012,NUTS,2010,UKC,1,23.5
2013,NUTS,2010,UKC,1,24.1
2014,NUTS,2010,UKC,1,25.6
2015,NUTS,2010,UKC,1,27.6
2016,NUTS,2010,UKC,1,28.1
2017,NUTS,2010,UKC,1,28.8
2018,NUTS,2010,UKC,1,27.7
2019,NUTS,2010,UKC,1,28.0
1999,NUTS,2010,UKC1,2,14.1
2000,NUTS,2010,UKC1,2,14.4
2001,NUTS,2010,UKC1,2,13.6
2002,NUTS,2010,UKC1,2,14.5
2003,NUTS,2010,UKC1,2,15.8
2004,NUTS,2010,UKC1,2,17.4
2005,NUTS,2010,UKC1,2,17.0
2006,NUTS,2010,UKC1,2,18.2
2007,NUTS,2010,UKC1,2,18.5
2008,NUTS,2010,UKC1,2,18.9
2009,NUTS,2010,UKC1,2,20.0
2010,NUTS,2010,UKC1,2,23.9
2011,NUTS,2010,UKC1,2,22.4
2012,NUTS,2010,UKC1,2,21.5
2013,NUTS,2010,UKC1,2,22.0
2014,NUTS,2010,UKC1,2,24.9
2015,NUTS,2010,UKC1,2,27.6
2016,NUTS,2010,UKC1,2,26.4
2017,NUTS,2010,UKC1,2,27.3
2018,NUTS,2010,UKC1,2,27.0
2019,NUTS,2010,UKC1,2,26.6
1999,NUTS,2010,UKC2,2,14.0
2000,NUTS,2010,UKC2,2,14.1
2001,NUTS,2010,UKC2,2,16.5
2002,NUTS,2010,UKC2,2,16.0
2003,NUTS,2010,UKC2,2,18.1
2004,NUTS,2010,UKC2,2,19.0
