year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_nr
1993,NUTS,2010,ITF12,3,4.5
1994,NUTS,2010,ITF12,3,2.08
1996,NUTS,2010,ITF12,3,12.8
1997,NUTS,2010,ITF12,3,8.67
1998,NUTS,2010,ITF12,3,6.17
1999,NUTS,2010,ITF12,3,5.67
2000,NUTS,2010,ITF12,3,3.0
2001,NUTS,2010,ITF12,3,7.75
2002,NUTS,2010,ITF12,3,5.67
2003,NUTS,2010,ITF12,3,7.42
2004,NUTS,2010,ITF12,3,7.5
2005,NUTS,2010,ITF12,3,6.89
2006,NUTS,2010,ITF12,3,8.85
2007,NUTS,2010,ITF12,3,11.28
2008,NUTS,2010,ITF12,3,8.33
2009,NUTS,2010,ITF12,3,7.67
2010,NUTS,2010,ITF12,3,14.58
2011,NUTS,2010,ITF12,3,9.84
2012,NUTS,2010,ITF12,3,6.0
1980,NUTS,2010,ITF13,3,2.33
1981,NUTS,2010,ITF13,3,1.0
1982,NUTS,2010,ITF13,3,0.33
1983,NUTS,2010,ITF13,3,2.5
1984,NUTS,2010,ITF13,3,2.0
1985,NUTS,2010,ITF13,3,3.0
1986,NUTS,2010,ITF13,3,0.5
1987,NUTS,2010,ITF13,3,0.5
1988,NUTS,2010,ITF13,3,6.9
1989,NUTS,2010,ITF13,3,3.83
1990,NUTS,2010,ITF13,3,7.67
1991,NUTS,2010,ITF13,3,9.33
1992,NUTS,2010,ITF13,3,7.1
1993,NUTS,2010,ITF13,3,2.67
1994,NUTS,2010,ITF13,3,7.83
1995,NUTS,2010,ITF13,3,9.67
1996,NUTS,2010,ITF13,3,27.55
1997,NUTS,2010,ITF13,3,25.63
1998,NUTS,2010,ITF13,3,34.2
1999,NUTS,2010,ITF13,3,29.02
2000,NUTS,2010,ITF13,3,27.33
2001,NUTS,2010,ITF13,3,22.15
2002,NUTS,2010,ITF13,3,13.04
2003,NUTS,2010,ITF13,3,13.16
2004,NUTS,2010,ITF13,3,18.03
2005,NUTS,2010,ITF13,3,18.44
2006,NUTS,2010,ITF13,3,20.13
2007,NUTS,2010,ITF13,3,19.17
2008,NUTS,2010,ITF13,3,14.03
2009,NUTS,2010,ITF13,3,15.48
2010,NUTS,2010,ITF13,3,9.47
2011,NUTS,2010,ITF13,3,19.86
2012,NUTS,2010,ITF13,3,7.58
1979,NUTS,2010,ITF14,3,1.0
1980,NUTS,2010,ITF14,3,1.33
1981,NUTS,2010,ITF14,3,2.0
1982,NUTS,2010,ITF14,3,2.0
1983,NUTS,2010,ITF14,3,0.83
1984,NUTS,2010,ITF14,3,1.0
1985,NUTS,2010,ITF14,3,3.5
1986,NUTS,2010,ITF14,3,2.33
1987,NUTS,2010,ITF14,3,4.5
1988,NUTS,2010,ITF14,3,6.23
1989,NUTS,2010,ITF14,3,2.33
1990,NUTS,2010,ITF14,3,5.12
1991,NUTS,2010,ITF14,3,4.5
1992,NUTS,2010,ITF14,3,3.2
1993,NUTS,2010,ITF14,3,4.33
1994,NUTS,2010,ITF14,3,5.5
1995,NUTS,2010,ITF14,3,11.5
1996,NUTS,2010,ITF14,3,35.37
1997,NUTS,2010,ITF14,3,16.17
1998,NUTS,2010,ITF14,3,30.63
1999,NUTS,2010,ITF14,3,17.7
2000,NUTS,2010,ITF14,3,23.02
2001,NUTS,2010,ITF14,3,13.42
2002,NUTS,2010,ITF14,3,13.97
2003,NUTS,2010,ITF14,3,15.65
2004,NUTS,2010,ITF14,3,19.91
2005,NUTS,2010,ITF14,3,15.12
2006,NUTS,2010,ITF14,3,21.17
2007,NUTS,2010,ITF14,3,21.72
2008,NUTS,2010,ITF14,3,15.47
2009,NUTS,2010,ITF14,3,13.75
2010,NUTS,2010,ITF14,3,15.67
2011,NUTS,2010,ITF14,3,11.0
2012,NUTS,2010,ITF14,3,7.75
1979,NUTS,2010,ITF2,2,1.0
1980,NUTS,2010,ITF2,2,1.33
1981,NUTS,2010,ITF2,2,0.5
1983,NUTS,2010,ITF2,2,1.0
1986,NUTS,2010,ITF2,2,1.0
1987,NUTS,2010,ITF2,2,2.33
1988,NUTS,2010,ITF2,2,0.5
1990,NUTS,2010,ITF2,2,0.6
1991,NUTS,2010,ITF2,2,0.5
1992,NUTS,2010,ITF2,2,1.83
1993,NUTS,2010,ITF2,2,0.33
1994,NUTS,2010,ITF2,2,0.33
1995,NUTS,2010,ITF2,2,2.46
1996,NUTS,2010,ITF2,2,1.0
1997,NUTS,2010,ITF2,2,1.08
1998,NUTS,2010,ITF2,2,4.33
1999,NUTS,2010,ITF2,2,0.92
2000,NUTS,2010,ITF2,2,1.5
2001,NUTS,2010,ITF2,2,5.17
2002,NUTS,2010,ITF2,2,1.0
2004,NUTS,2010,ITF2,2,1.5
2005,NUTS,2010,ITF2,2,3.58
2006,NUTS,2010,ITF2,2,0.35
2007,NUTS,2010,ITF2,2,2.25
2008,NUTS,2010,ITF2,2,0.67
2009,NUTS,2010,ITF2,2,1.5
2010,NUTS,2010,ITF2,2,1.74
2011,NUTS,2010,ITF2,2,2.83
2012,NUTS,2010,ITF2,2,0.92
1987,NUTS,2010,ITF21,3,0.5
1991,NUTS,2010,ITF21,3,0.5
1994,NUTS,2010,ITF21,3,0.33
1995,NUTS,2010,ITF21,3,0.83
1996,NUTS,2010,ITF21,3,1.0
1997,NUTS,2010,ITF21,3,0.75
1998,NUTS,2010,ITF21,3,2.83
1999,NUTS,2010,ITF21,3,0.67
2000,NUTS,2010,ITF21,3,0.5
2001,NUTS,2010,ITF21,3,2.5
2004,NUTS,2010,ITF21,3,1.0
2005,NUTS,2010,ITF21,3,0.5
2006,NUTS,2010,ITF21,3,0.1
2007,NUTS,2010,ITF21,3,2.0
2008,NUTS,2010,ITF21,3,0.33
2009,NUTS,2010,ITF21,3,1.5
2010,NUTS,2010,ITF21,3,0.2
2011,NUTS,2010,ITF21,3,0.25
2012,NUTS,2010,ITF21,3,0.38
1979,NUTS,2010,ITF22,3,1.0
1980,NUTS,2010,ITF22,3,1.33
1981,NUTS,2010,ITF22,3,0.5
1983,NUTS,2010,ITF22,3,1.0
1986,NUTS,2010,ITF22,3,1.0
1987,NUTS,2010,ITF22,3,1.83
1988,NUTS,2010,ITF22,3,0.5
1990,NUTS,2010,ITF22,3,0.6
1992,NUTS,2010,ITF22,3,1.83
1993,NUTS,2010,ITF22,3,0.33
1995,NUTS,2010,ITF22,3,1.63
1997,NUTS,2010,ITF22,3,0.33
1998,NUTS,2010,ITF22,3,1.5
1999,NUTS,2010,ITF22,3,0.25
2000,NUTS,2010,ITF22,3,1.0
2001,NUTS,2010,ITF22,3,2.67
2002,NUTS,2010,ITF22,3,1.0
2004,NUTS,2010,ITF22,3,0.5
2005,NUTS,2010,ITF22,3,3.08
2006,NUTS,2010,ITF22,3,0.25
2007,NUTS,2010,ITF22,3,0.25
2008,NUTS,2010,ITF22,3,0.33
2010,NUTS,2010,ITF22,3,1.54
2011,NUTS,2010,ITF22,3,2.58
2012,NUTS,2010,ITF22,3,0.54
1978,NUTS,2010,ITF3,2,2.33
1979,NUTS,2010,ITF3,2,3.0
1980,NUTS,2010,ITF3,2,14.5
1981,NUTS,2010,ITF3,2,9.0
1982,NUTS,2010,ITF3,2,6.17
1983,NUTS,2010,ITF3,2,6.03
1984,NUTS,2010,ITF3,2,6.25
1985,NUTS,2010,ITF3,2,16.04
1986,NUTS,2010,ITF3,2,18.58
1987,NUTS,2010,ITF3,2,14.48
1988,NUTS,2010,ITF3,2,14.0
1989,NUTS,2010,ITF3,2,15.41
1990,NUTS,2010,ITF3,2,18.59
1991,NUTS,2010,ITF3,2,21.33
1992,NUTS,2010,ITF3,2,34.56
1993,NUTS,2010,ITF3,2,27.89
1994,NUTS,2010,ITF3,2,23.75
1995,NUTS,2010,ITF3,2,20.31
1996,NUTS,2010,ITF3,2,38.2
1997,NUTS,2010,ITF3,2,32.5
1998,NUTS,2010,ITF3,2,41.1
1999,NUTS,2010,ITF3,2,46.32
2000,NUTS,2010,ITF3,2,47.81
2001,NUTS,2010,ITF3,2,55.57
2002,NUTS,2010,ITF3,2,45.72
2003,NUTS,2010,ITF3,2,62.63
2004,NUTS,2010,ITF3,2,78.32
2005,NUTS,2010,ITF3,2,100.96
2006,NUTS,2010,ITF3,2,104.68
2007,NUTS,2010,ITF3,2,82.46
2008,NUTS,2010,ITF3,2,110.31
2009,NUTS,2010,ITF3,2,90.05
2010,NUTS,2010,ITF3,2,73.29
2011,NUTS,2010,ITF3,2,59.13
2012,NUTS,2010,ITF3,2,56.15
1980,NUTS,2010,ITF31,3,1.0
1982,NUTS,2010,ITF31,3,1.5
1984,NUTS,2010,ITF31,3,0.83
1985,NUTS,2010,ITF31,3,0.79
1986,NUTS,2010,ITF31,3,1.75
1987,NUTS,2010,ITF31,3,0.2
1988,NUTS,2010,ITF31,3,1.67
1989,NUTS,2010,ITF31,3,2.42
1990,NUTS,2010,ITF31,3,1.5
1991,NUTS,2010,ITF31,3,4.83
1992,NUTS,2010,ITF31,3,6.0
1993,NUTS,2010,ITF31,3,2.67
1994,NUTS,2010,ITF31,3,2.64
1995,NUTS,2010,ITF31,3,3.33
1996,NUTS,2010,ITF31,3,3.0
1997,NUTS,2010,ITF31,3,4.25
1998,NUTS,2010,ITF31,3,5.75
1999,NUTS,2010,ITF31,3,6.0
2000,NUTS,2010,ITF31,3,3.5
2001,NUTS,2010,ITF31,3,2.7
2002,NUTS,2010,ITF31,3,3.0
2003,NUTS,2010,ITF31,3,10.7
2004,NUTS,2010,ITF31,3,13.21
2005,NUTS,2010,ITF31,3,11.21
2006,NUTS,2010,ITF31,3,12.94
2007,NUTS,2010,ITF31,3,10.68
2008,NUTS,2010,ITF31,3,7.78
2009,NUTS,2010,ITF31,3,12.94
2010,NUTS,2010,ITF31,3,9.23
2011,NUTS,2010,ITF31,3,5.82
2012,NUTS,2010,ITF31,3,7.67
1984,NUTS,2010,ITF32,3,1.0
1990,NUTS,2010,ITF32,3,0.33
1991,NUTS,2010,ITF32,3,0.25
1992,NUTS,2010,ITF32,3,0.2
1993,NUTS,2010,ITF32,3,1.33
1996,NUTS,2010,ITF32,3,1.0
1997,NUTS,2010,ITF32,3,0.33
1998,NUTS,2010,ITF32,3,0.25
2000,NUTS,2010,ITF32,3,0.25
2002,NUTS,2010,ITF32,3,1.0
2003,NUTS,2010,ITF32,3,1.0
2004,NUTS,2010,ITF32,3,0.67
2005,NUTS,2010,ITF32,3,3.1
2006,NUTS,2010,ITF32,3,3.67
2007,NUTS,2010,ITF32,3,1.89
2008,NUTS,2010,ITF32,3,1.78
2009,NUTS,2010,ITF32,3,2.25
2010,NUTS,2010,ITF32,3,0.82
2011,NUTS,2010,ITF32,3,2.5
2012,NUTS,2010,ITF32,3,4.25
1978,NUTS,2010,ITF33,3,2.33
1979,NUTS,2010,ITF33,3,1.0
1980,NUTS,2010,ITF33,3,8.0
1981,NUTS,2010,ITF33,3,5.0
1982,NUTS,2010,ITF33,3,4.17
1983,NUTS,2010,ITF33,3,6.03
1984,NUTS,2010,ITF33,3,3.42
1985,NUTS,2010,ITF33,3,13.25
1986,NUTS,2010,ITF33,3,14.83
1987,NUTS,2010,ITF33,3,10.78
1988,NUTS,2010,ITF33,3,9.83
1989,NUTS,2010,ITF33,3,7.16
1990,NUTS,2010,ITF33,3,13.03
1991,NUTS,2010,ITF33,3,12.42
1992,NUTS,2010,ITF33,3,20.98
1993,NUTS,2010,ITF33,3,14.56
1994,NUTS,2010,ITF33,3,12.44
1995,NUTS,2010,ITF33,3,14.31
1996,NUTS,2010,ITF33,3,27.6
1997,NUTS,2010,ITF33,3,18.08
1998,NUTS,2010,ITF33,3,25.4
1999,NUTS,2010,ITF33,3,24.97
2000,NUTS,2010,ITF33,3,28.66
2001,NUTS,2010,ITF33,3,31.67
2002,NUTS,2010,ITF33,3,26.51
2003,NUTS,2010,ITF33,3,36.19
2004,NUTS,2010,ITF33,3,38.41
2005,NUTS,2010,ITF33,3,62.03
2006,NUTS,2010,ITF33,3,65.84
2007,NUTS,2010,ITF33,3,45.89
2008,NUTS,2010,ITF33,3,64.52
2009,NUTS,2010,ITF33,3,50.39
2010,NUTS,2010,ITF33,3,44.7
2011,NUTS,2010,ITF33,3,33.55
2012,NUTS,2010,ITF33,3,28.95
1980,NUTS,2010,ITF34,3,0.33
1981,NUTS,2010,ITF34,3,1.0
1982,NUTS,2010,ITF34,3,0.5
1987,NUTS,2010,ITF34,3,1.0
1989,NUTS,2010,ITF34,3,3.0
1990,NUTS,2010,ITF34,3,0.33
1991,NUTS,2010,ITF34,3,1.0
1992,NUTS,2010,ITF34,3,0.25
1993,NUTS,2010,ITF34,3,1.33
1995,NUTS,2010,ITF34,3,2.17
1996,NUTS,2010,ITF34,3,2.87
1997,NUTS,2010,ITF34,3,1.83
1998,NUTS,2010,ITF34,3,2.17
1999,NUTS,2010,ITF34,3,0.83
2000,NUTS,2010,ITF34,3,4.78
2001,NUTS,2010,ITF34,3,4.17
2002,NUTS,2010,ITF34,3,0.92
2003,NUTS,2010,ITF34,3,2.67
2004,NUTS,2010,ITF34,3,6.48
2005,NUTS,2010,ITF34,3,6.31
2006,NUTS,2010,ITF34,3,5.65
2007,NUTS,2010,ITF34,3,3.2
2008,NUTS,2010,ITF34,3,5.8
2009,NUTS,2010,ITF34,3,5.05
2010,NUTS,2010,ITF34,3,4.9
2011,NUTS,2010,ITF34,3,2.12
2012,NUTS,2010,ITF34,3,6.45
1979,NUTS,2010,ITF35,3,2.0
1980,NUTS,2010,ITF35,3,5.17
1981,NUTS,2010,ITF35,3,3.0
1984,NUTS,2010,ITF35,3,1.0
1985,NUTS,2010,ITF35,3,2.0
1986,NUTS,2010,ITF35,3,2.0
1987,NUTS,2010,ITF35,3,2.5
1988,NUTS,2010,ITF35,3,2.5
1989,NUTS,2010,ITF35,3,2.83
1990,NUTS,2010,ITF35,3,3.39
1991,NUTS,2010,ITF35,3,2.83
1992,NUTS,2010,ITF35,3,7.14
1993,NUTS,2010,ITF35,3,8.0
1994,NUTS,2010,ITF35,3,8.67
1995,NUTS,2010,ITF35,3,0.5
1996,NUTS,2010,ITF35,3,3.73
1997,NUTS,2010,ITF35,3,8.0
1998,NUTS,2010,ITF35,3,7.53
1999,NUTS,2010,ITF35,3,14.52
2000,NUTS,2010,ITF35,3,10.62
2001,NUTS,2010,ITF35,3,17.03
2002,NUTS,2010,ITF35,3,14.29
2003,NUTS,2010,ITF35,3,12.08
2004,NUTS,2010,ITF35,3,19.56
2005,NUTS,2010,ITF35,3,18.31
2006,NUTS,2010,ITF35,3,16.58
2007,NUTS,2010,ITF35,3,20.79
2008,NUTS,2010,ITF35,3,30.43
2009,NUTS,2010,ITF35,3,19.42
2010,NUTS,2010,ITF35,3,13.64
2011,NUTS,2010,ITF35,3,15.14
2012,NUTS,2010,ITF35,3,8.83
1977,NUTS,2010,ITF4,2,0.5
1978,NUTS,2010,ITF4,2,1.0
1979,NUTS,2010,ITF4,2,1.33
1980,NUTS,2010,ITF4,2,4.0
1981,NUTS,2010,ITF4,2,2.5
1982,NUTS,2010,ITF4,2,4.0
1983,NUTS,2010,ITF4,2,9.92
1984,NUTS,2010,ITF4,2,5.0
1985,NUTS,2010,ITF4,2,7.28
1986,NUTS,2010,ITF4,2,12.63
1987,NUTS,2010,ITF4,2,12.45
1988,NUTS,2010,ITF4,2,9.17
1989,NUTS,2010,ITF4,2,11.33
1990,NUTS,2010,ITF4,2,14.17
1991,NUTS,2010,ITF4,2,13.5
1992,NUTS,2010,ITF4,2,17.25
1993,NUTS,2010,ITF4,2,16.67
1994,NUTS,2010,ITF4,2,9.4
1995,NUTS,2010,ITF4,2,16.83
1996,NUTS,2010,ITF4,2,20.89
1997,NUTS,2010,ITF4,2,23.76
1998,NUTS,2010,ITF4,2,22.15
1999,NUTS,2010,ITF4,2,37.35
2000,NUTS,2010,ITF4,2,34.96
2001,NUTS,2010,ITF4,2,33.99
2002,NUTS,2010,ITF4,2,32.78
2003,NUTS,2010,ITF4,2,37.83
2004,NUTS,2010,ITF4,2,61.64
2005,NUTS,2010,ITF4,2,54.62
2006,NUTS,2010,ITF4,2,56.28
2007,NUTS,2010,ITF4,2,63.14
2008,NUTS,2010,ITF4,2,63.56
2009,NUTS,2010,ITF4,2,54.36
2010,NUTS,2010,ITF4,2,57.44
2011,NUTS,2010,ITF4,2,66.3
2012,NUTS,2010,ITF4,2,38.65
1979,NUTS,2010,ITF43,3,0.33
1983,NUTS,2010,ITF43,3,2.0
1984,NUTS,2010,ITF43,3,1.0
1985,NUTS,2010,ITF43,3,3.0
1986,NUTS,2010,ITF43,3,1.0
1987,NUTS,2010,ITF43,3,1.7
1988,NUTS,2010,ITF43,3,1.67
1989,NUTS,2010,ITF43,3,2.67
1990,NUTS,2010,ITF43,3,2.0
1991,NUTS,2010,ITF43,3,1.0
1992,NUTS,2010,ITF43,3,1.5
1993,NUTS,2010,ITF43,3,0.75
1995,NUTS,2010,ITF43,3,0.75
1996,NUTS,2010,ITF43,3,1.58
1997,NUTS,2010,ITF43,3,2.64
1998,NUTS,2010,ITF43,3,1.25
1999,NUTS,2010,ITF43,3,5.0
2000,NUTS,2010,ITF43,3,4.58
2001,NUTS,2010,ITF43,3,5.58
2002,NUTS,2010,ITF43,3,7.33
2003,NUTS,2010,ITF43,3,6.0
2004,NUTS,2010,ITF43,3,4.67
2005,NUTS,2010,ITF43,3,4.47
2006,NUTS,2010,ITF43,3,4.21
2007,NUTS,2010,ITF43,3,8.71
2008,NUTS,2010,ITF43,3,2.95
2009,NUTS,2010,ITF43,3,7.18
2010,NUTS,2010,ITF43,3,4.67
2011,NUTS,2010,ITF43,3,1.33
2012,NUTS,2010,ITF43,3,4.17
1980,NUTS,2010,ITF44,3,1.0
1985,NUTS,2010,ITF44,3,0.33
1986,NUTS,2010,ITF44,3,1.0
1987,NUTS,2010,ITF44,3,0.25
1991,NUTS,2010,ITF44,3,1.0
1992,NUTS,2010,ITF44,3,0.5
1993,NUTS,2010,ITF44,3,0.58
1995,NUTS,2010,ITF44,3,3.0
1996,NUTS,2010,ITF44,3,2.85
1997,NUTS,2010,ITF44,3,1.0
1998,NUTS,2010,ITF44,3,2.17
1999,NUTS,2010,ITF44,3,3.67
2000,NUTS,2010,ITF44,3,1.25
2002,NUTS,2010,ITF44,3,2.0
2003,NUTS,2010,ITF44,3,2.17
2004,NUTS,2010,ITF44,3,3.78
2005,NUTS,2010,ITF44,3,3.46
2006,NUTS,2010,ITF44,3,2.62
2007,NUTS,2010,ITF44,3,4.33
2008,NUTS,2010,ITF44,3,5.23
2009,NUTS,2010,ITF44,3,1.83
2010,NUTS,2010,ITF44,3,4.92
2011,NUTS,2010,ITF44,3,5.27
2012,NUTS,2010,ITF44,3,1.0
1984,NUTS,2010,ITF45,3,1.0
1985,NUTS,2010,ITF45,3,0.45
1986,NUTS,2010,ITF45,3,1.0
1988,NUTS,2010,ITF45,3,0.5
1989,NUTS,2010,ITF45,3,1.0
1990,NUTS,2010,ITF45,3,1.33
1992,NUTS,2010,ITF45,3,4.0
1993,NUTS,2010,ITF45,3,1.0
1995,NUTS,2010,ITF45,3,1.0
1996,NUTS,2010,ITF45,3,0.25
1997,NUTS,2010,ITF45,3,0.58
1998,NUTS,2010,ITF45,3,2.25
1999,NUTS,2010,ITF45,3,3.32
2000,NUTS,2010,ITF45,3,6.46
2001,NUTS,2010,ITF45,3,4.17
2002,NUTS,2010,ITF45,3,9.75
2003,NUTS,2010,ITF45,3,5.08
2004,NUTS,2010,ITF45,3,9.87
2005,NUTS,2010,ITF45,3,10.59
2006,NUTS,2010,ITF45,3,10.0
2007,NUTS,2010,ITF45,3,16.03
2008,NUTS,2010,ITF45,3,14.93
2009,NUTS,2010,ITF45,3,12.11
2010,NUTS,2010,ITF45,3,9.08
2011,NUTS,2010,ITF45,3,17.43
2012,NUTS,2010,ITF45,3,9.51
1980,NUTS,2010,ITF46,3,1.0
1982,NUTS,2010,ITF46,3,1.0
1986,NUTS,2010,ITF46,3,0.33
1990,NUTS,2010,ITF46,3,1.0
1991,NUTS,2010,ITF46,3,0.5
1993,NUTS,2010,ITF46,3,1.0
1994,NUTS,2010,ITF46,3,1.0
1995,NUTS,2010,ITF46,3,2.5
1997,NUTS,2010,ITF46,3,0.2
1998,NUTS,2010,ITF46,3,1.0
1999,NUTS,2010,ITF46,3,2.2
2000,NUTS,2010,ITF46,3,3.56
2001,NUTS,2010,ITF46,3,1.39
2002,NUTS,2010,ITF46,3,0.6
2003,NUTS,2010,ITF46,3,5.1
2004,NUTS,2010,ITF46,3,5.5
2005,NUTS,2010,ITF46,3,5.58
2006,NUTS,2010,ITF46,3,3.29
2007,NUTS,2010,ITF46,3,4.93
2008,NUTS,2010,ITF46,3,6.1
2009,NUTS,2010,ITF46,3,3.42
2010,NUTS,2010,ITF46,3,7.75
2011,NUTS,2010,ITF46,3,5.05
2012,NUTS,2010,ITF46,3,3.5
1977,NUTS,2010,ITF47,3,0.5
1978,NUTS,2010,ITF47,3,1.0
1980,NUTS,2010,ITF47,3,2.0
1981,NUTS,2010,ITF47,3,2.5
1982,NUTS,2010,ITF47,3,3.0
1983,NUTS,2010,ITF47,3,7.92
1984,NUTS,2010,ITF47,3,3.0
1985,NUTS,2010,ITF47,3,2.5
1986,NUTS,2010,ITF47,3,9.3
1987,NUTS,2010,ITF47,3,9.5
1988,NUTS,2010,ITF47,3,7.0
1989,NUTS,2010,ITF47,3,7.67
1990,NUTS,2010,ITF47,3,7.83
1991,NUTS,2010,ITF47,3,11.0
1992,NUTS,2010,ITF47,3,11.25
1993,NUTS,2010,ITF47,3,13.33
1994,NUTS,2010,ITF47,3,8.4
1995,NUTS,2010,ITF47,3,9.58
1996,NUTS,2010,ITF47,3,16.21
1997,NUTS,2010,ITF47,3,19.33
1998,NUTS,2010,ITF47,3,15.48
1999,NUTS,2010,ITF47,3,21.17
2000,NUTS,2010,ITF47,3,18.78
2001,NUTS,2010,ITF47,3,22.64
2002,NUTS,2010,ITF47,3,13.09
2003,NUTS,2010,ITF47,3,17.48
2004,NUTS,2010,ITF47,3,34.49
2005,NUTS,2010,ITF47,3,28.85
2006,NUTS,2010,ITF47,3,34.16
2007,NUTS,2010,ITF47,3,26.19
2008,NUTS,2010,ITF47,3,32.4
2009,NUTS,2010,ITF47,3,27.0
2010,NUTS,2010,ITF47,3,26.69
2011,NUTS,2010,ITF47,3,35.23
2012,NUTS,2010,ITF47,3,18.97
1979,NUTS,2010,ITF48,3,1.0
1985,NUTS,2010,ITF48,3,1.0
1987,NUTS,2010,ITF48,3,1.0
1990,NUTS,2010,ITF48,3,2.0
1999,NUTS,2010,ITF48,3,2.0
2000,NUTS,2010,ITF48,3,0.33
2001,NUTS,2010,ITF48,3,0.2
2003,NUTS,2010,ITF48,3,2.0
2004,NUTS,2010,ITF48,3,3.33
2005,NUTS,2010,ITF48,3,1.67
2006,NUTS,2010,ITF48,3,2.0
2007,NUTS,2010,ITF48,3,2.95
2008,NUTS,2010,ITF48,3,1.95
2009,NUTS,2010,ITF48,3,2.83
2010,NUTS,2010,ITF48,3,4.33
2011,NUTS,2010,ITF48,3,1.99
2012,NUTS,2010,ITF48,3,1.5
1978,NUTS,2010,ITF5,2,0.67
1982,NUTS,2010,ITF5,2,1.1
1983,NUTS,2010,ITF5,2,1.33
1984,NUTS,2010,ITF5,2,1.0
1986,NUTS,2010,ITF5,2,2.33
1987,NUTS,2010,ITF5,2,3.5
1988,NUTS,2010,ITF5,2,2.33
1991,NUTS,2010,ITF5,2,2.5
1992,NUTS,2010,ITF5,2,2.0
1993,NUTS,2010,ITF5,2,2.33
1994,NUTS,2010,ITF5,2,0.45
1995,NUTS,2010,ITF5,2,3.6
1996,NUTS,2010,ITF5,2,4.75
1997,NUTS,2010,ITF5,2,7.15
1998,NUTS,2010,ITF5,2,9.58
1999,NUTS,2010,ITF5,2,5.45
2000,NUTS,2010,ITF5,2,2.43
2001,NUTS,2010,ITF5,2,2.33
2002,NUTS,2010,ITF5,2,3.33
2003,NUTS,2010,ITF5,2,7.97
2004,NUTS,2010,ITF5,2,1.8
2005,NUTS,2010,ITF5,2,7.01
2006,NUTS,2010,ITF5,2,5.25
2007,NUTS,2010,ITF5,2,5.71
2008,NUTS,2010,ITF5,2,8.02
2009,NUTS,2010,ITF5,2,7.37
2010,NUTS,2010,ITF5,2,5.18
2011,NUTS,2010,ITF5,2,5.7
2012,NUTS,2010,ITF5,2,5.95
1978,NUTS,2010,ITF51,3,0.67
1983,NUTS,2010,ITF51,3,0.33
1986,NUTS,2010,ITF51,3,0.5
1987,NUTS,2010,ITF51,3,2.0
1988,NUTS,2010,ITF51,3,0.83
1992,NUTS,2010,ITF51,3,1.5
1993,NUTS,2010,ITF51,3,2.33
1995,NUTS,2010,ITF51,3,2.33
1996,NUTS,2010,ITF51,3,2.33
1997,NUTS,2010,ITF51,3,6.65
1998,NUTS,2010,ITF51,3,8.08
1999,NUTS,2010,ITF51,3,3.95
2000,NUTS,2010,ITF51,3,1.93
2001,NUTS,2010,ITF51,3,1.33
2002,NUTS,2010,ITF51,3,0.58
2003,NUTS,2010,ITF51,3,3.58
2004,NUTS,2010,ITF51,3,0.98
2005,NUTS,2010,ITF51,3,4.99
2006,NUTS,2010,ITF51,3,1.95
2007,NUTS,2010,ITF51,3,4.34
2008,NUTS,2010,ITF51,3,5.53
2009,NUTS,2010,ITF51,3,4.37
2010,NUTS,2010,ITF51,3,2.4
2011,NUTS,2010,ITF51,3,4.56
2012,NUTS,2010,ITF51,3,5.95
1982,NUTS,2010,ITF52,3,1.1
1983,NUTS,2010,ITF52,3,1.0
1984,NUTS,2010,ITF52,3,1.0
1986,NUTS,2010,ITF52,3,1.83
1987,NUTS,2010,ITF52,3,1.5
1988,NUTS,2010,ITF52,3,1.5
1991,NUTS,2010,ITF52,3,2.5
1992,NUTS,2010,ITF52,3,0.5
1994,NUTS,2010,ITF52,3,0.45
1995,NUTS,2010,ITF52,3,1.27
1996,NUTS,2010,ITF52,3,2.42
1997,NUTS,2010,ITF52,3,0.5
1998,NUTS,2010,ITF52,3,1.5
1999,NUTS,2010,ITF52,3,1.5
2000,NUTS,2010,ITF52,3,0.5
2001,NUTS,2010,ITF52,3,1.0
2002,NUTS,2010,ITF52,3,2.75
2003,NUTS,2010,ITF52,3,4.38
2004,NUTS,2010,ITF52,3,0.82
2005,NUTS,2010,ITF52,3,2.03
2006,NUTS,2010,ITF52,3,3.3
2007,NUTS,2010,ITF52,3,1.37
2008,NUTS,2010,ITF52,3,2.49
2009,NUTS,2010,ITF52,3,3.0
2010,NUTS,2010,ITF52,3,2.78
2011,NUTS,2010,ITF52,3,1.14
1978,NUTS,2010,ITF6,2,1.0
1979,NUTS,2010,ITF6,2,1.0
1980,NUTS,2010,ITF6,2,1.33
1982,NUTS,2010,ITF6,2,1.0
1983,NUTS,2010,ITF6,2,3.0
1984,NUTS,2010,ITF6,2,1.58
1985,NUTS,2010,ITF6,2,4.34
1986,NUTS,2010,ITF6,2,4.78
1987,NUTS,2010,ITF6,2,2.67
1988,NUTS,2010,ITF6,2,0.75
1989,NUTS,2010,ITF6,2,1.83
1990,NUTS,2010,ITF6,2,3.33
1991,NUTS,2010,ITF6,2,3.33
1992,NUTS,2010,ITF6,2,2.07
1993,NUTS,2010,ITF6,2,1.0
1994,NUTS,2010,ITF6,2,1.08
1995,NUTS,2010,ITF6,2,1.79
1996,NUTS,2010,ITF6,2,9.25
1997,NUTS,2010,ITF6,2,4.32
1998,NUTS,2010,ITF6,2,11.03
1999,NUTS,2010,ITF6,2,6.17
2000,NUTS,2010,ITF6,2,7.9
2001,NUTS,2010,ITF6,2,8.18
