year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_gdp_beur_cab
2008,NUTS,2010,PL43,2,0.06
2009,NUTS,2010,PL43,2,0.421
2010,NUTS,2010,PL43,2,0.493
2011,NUTS,2010,PL43,2,0.179
2012,NUTS,2010,PL43,2,0.583
2000,NUTS,2010,PL431,3,0.191
2002,NUTS,2010,PL432,3,0.34
2003,NUTS,2010,PL432,3,0.373
2004,NUTS,2010,PL432,3,0.334
2005,NUTS,2010,PL432,3,0.272
2007,NUTS,2010,PL432,3,0.431
2008,NUTS,2010,PL432,3,0.097
2009,NUTS,2010,PL432,3,0.695
2010,NUTS,2010,PL432,3,0.805
2011,NUTS,2010,PL432,3,0.287
2012,NUTS,2010,PL432,3,0.945
2005,NUTS,2010,PL5,1,0.02
2006,NUTS,2010,PL5,1,0.012
2007,NUTS,2010,PL5,1,0.091
2008,NUTS,2010,PL5,1,0.013
2009,NUTS,2010,PL5,1,0.142
2010,NUTS,2010,PL5,1,0.046
2011,NUTS,2010,PL5,1,0.028
2012,NUTS,2010,PL5,1,0.04
2005,NUTS,2010,PL51,2,0.026
2006,NUTS,2010,PL51,2,0.008
2007,NUTS,2010,PL51,2,0.116
2009,NUTS,2010,PL51,2,0.18
2010,NUTS,2010,PL51,2,0.058
2011,NUTS,2010,PL51,2,0.035
2012,NUTS,2010,PL51,2,0.05
2005,NUTS,2010,PL514,3,0.089
2006,NUTS,2010,PL514,3,0.026
2007,NUTS,2010,PL514,3,0.132
2009,NUTS,2010,PL514,3,0.541
2010,NUTS,2010,PL514,3,0.173
2011,NUTS,2010,PL514,3,0.119
2012,NUTS,2010,PL514,3,0.115
2007,NUTS,2010,PL515,3,0.27
2012,NUTS,2010,PL515,3,0.107
2010,NUTS,2010,PL517,3,0.042
2007,NUTS,2010,PL518,3,0.265
2009,NUTS,2010,PL518,3,0.083
2006,NUTS,2010,PL52,2,0.028
2008,NUTS,2010,PL52,2,0.059
2003,NUTS,2010,PL6,1,0.035
2007,NUTS,2010,PL6,1,0.006
2011,NUTS,2010,PL6,1,0.064
2012,NUTS,2010,PL6,1,0.02
2003,NUTS,2010,PL61,2,0.043
2007,NUTS,2010,PL61,2,0.017
2011,NUTS,2010,PL61,2,0.059
2012,NUTS,2010,PL61,2,0.058
2011,NUTS,2010,PL613,3,0.125
2012,NUTS,2010,PL613,3,0.121
2003,NUTS,2010,PL62,2,0.091
2003,NUTS,2010,PL621,3,0.257
2011,NUTS,2010,PL63,2,0.099
2011,NUTS,2010,PL633,3,0.202
2001,NUTS,2010,PT,0,0.014
2003,NUTS,2010,PT,0,0.017
2005,NUTS,2010,PT,0,0.013
2006,NUTS,2010,PT,0,0.006
2007,NUTS,2010,PT,0,0.032
2008,NUTS,2010,PT,0,0.038
2009,NUTS,2010,PT,0,0.02
2010,NUTS,2010,PT,0,0.026
2011,NUTS,2010,PT,0,0.027
2012,NUTS,2010,PT,0,0.006
2001,NUTS,2010,PT1,1,0.007
2003,NUTS,2010,PT1,1,0.018
2005,NUTS,2010,PT1,1,0.012
2006,NUTS,2010,PT1,1,0.006
2007,NUTS,2010,PT1,1,0.032
2008,NUTS,2010,PT1,1,0.038
2009,NUTS,2010,PT1,1,0.021
2010,NUTS,2010,PT1,1,0.028
2011,NUTS,2010,PT1,1,0.029
2012,NUTS,2010,PT1,1,0.006
2003,NUTS,2010,PT11,2,0.012
2007,NUTS,2010,PT11,2,0.041
2008,NUTS,2010,PT11,2,0.083
2009,NUTS,2010,PT11,2,0.03
2010,NUTS,2010,PT11,2,0.039
2011,NUTS,2010,PT11,2,0.047
2008,NUTS,2010,PT111,3,0.645
2009,NUTS,2010,PT111,3,0.172
2007,NUTS,2010,PT112,3,0.214
2009,NUTS,2010,PT112,3,0.145
2011,NUTS,2010,PT112,3,0.063
2007,NUTS,2010,PT15,2,0.088
2007,NUTS,2010,PT150,3,0.088
2001,NUTS,2010,PT16,2,0.015
2008,NUTS,2010,PT16,2,0.009
2010,NUTS,2010,PT16,2,0.03
2011,NUTS,2010,PT16,2,0.03
2001,NUTS,2010,PT17,2,0.01
2003,NUTS,2010,PT17,2,0.037
2005,NUTS,2010,PT17,2,0.031
2006,NUTS,2010,PT17,2,0.016
2007,NUTS,2010,PT17,2,0.042
2008,NUTS,2010,PT17,2,0.03
2009,NUTS,2010,PT17,2,0.03
2010,NUTS,2010,PT17,2,0.025
2011,NUTS,2010,PT17,2,0.022
2012,NUTS,2010,PT17,2,0.016
2008,NUTS,2010,PT2,1,0.088
2008,NUTS,2010,PT20,2,0.088
2008,NUTS,2010,PT200,3,0.088
2001,NUTS,2010,PTZ,1,3.876
2001,NUTS,2010,PTZZ,2,3.876
2001,NUTS,2010,PTZZZ,3,3.876
2000,NUTS,2010,RO,0,0.025
2001,NUTS,2010,RO,0,0.051
2002,NUTS,2010,RO,0,0.015
2003,NUTS,2010,RO,0,0.014
2004,NUTS,2010,RO,0,0.025
2005,NUTS,2010,RO,0,0.054
2006,NUTS,2010,RO,0,0.039
2007,NUTS,2010,RO,0,0.058
2008,NUTS,2010,RO,0,0.023
2009,NUTS,2010,RO,0,0.046
2010,NUTS,2010,RO,0,0.03
2011,NUTS,2010,RO,0,0.065
2012,NUTS,2010,RO,0,0.051
2001,NUTS,2010,RO1,1,0.031
2002,NUTS,2010,RO1,1,0.051
2005,NUTS,2010,RO1,1,0.054
2006,NUTS,2010,RO1,1,0.006
2007,NUTS,2010,RO1,1,0.04
2011,NUTS,2010,RO1,1,0.087
2012,NUTS,2010,RO1,1,0.027
2001,NUTS,2010,RO11,2,0.062
2002,NUTS,2010,RO11,2,0.103
2005,NUTS,2010,RO11,2,0.106
2007,NUTS,2010,RO11,2,0.013
2011,NUTS,2010,RO11,2,0.091
2007,NUTS,2010,RO111,3,0.057
2001,NUTS,2010,RO113,3,0.19
2002,NUTS,2010,RO113,3,0.207
2011,NUTS,2010,RO113,3,0.244
2002,NUTS,2010,RO114,3,0.248
2005,NUTS,2010,RO114,3,0.757
2006,NUTS,2010,RO12,2,0.012
2007,NUTS,2010,RO12,2,0.069
2011,NUTS,2010,RO12,2,0.082
2012,NUTS,2010,RO12,2,0.055
2006,NUTS,2010,RO122,3,0.045
2011,NUTS,2010,RO122,3,0.277
2012,NUTS,2010,RO122,3,0.183
2007,NUTS,2010,RO126,3,0.363
2002,NUTS,2010,RO2,1,0.012
2005,NUTS,2010,RO2,1,0.032
2006,NUTS,2010,RO2,1,0.046
2009,NUTS,2010,RO2,1,0.059
2010,NUTS,2010,RO2,1,0.012
2012,NUTS,2010,RO2,1,0.071
2002,NUTS,2010,RO21,2,0.024
2005,NUTS,2010,RO21,2,0.065
2009,NUTS,2010,RO21,2,0.116
2010,NUTS,2010,RO21,2,0.025
2012,NUTS,2010,RO21,2,0.097
2005,NUTS,2010,RO211,3,0.126
2009,NUTS,2010,RO211,3,0.178
2010,NUTS,2010,RO211,3,0.114
2002,NUTS,2010,RO213,3,0.093
2005,NUTS,2010,RO213,3,0.138
2009,NUTS,2010,RO213,3,0.282
2012,NUTS,2010,RO213,3,0.337
2006,NUTS,2010,RO22,2,0.09
2012,NUTS,2010,RO22,2,0.046
2012,NUTS,2010,RO222,3,0.343
2006,NUTS,2010,RO224,3,0.489
2000,NUTS,2010,RO3,1,0.07
2001,NUTS,2010,RO3,1,0.13
2003,NUTS,2010,RO3,1,0.042
2004,NUTS,2010,RO3,1,0.063
2005,NUTS,2010,RO3,1,0.095
2006,NUTS,2010,RO3,1,0.075
2007,NUTS,2010,RO3,1,0.076
2008,NUTS,2010,RO3,1,0.023
2009,NUTS,2010,RO3,1,0.082
2010,NUTS,2010,RO3,1,0.029
2011,NUTS,2010,RO3,1,0.098
2012,NUTS,2010,RO3,1,0.071
2009,NUTS,2010,RO31,2,0.016
2009,NUTS,2010,RO316,3,0.052
2000,NUTS,2010,RO32,2,0.11
2001,NUTS,2010,RO32,2,0.209
2003,NUTS,2010,RO32,2,0.067
2004,NUTS,2010,RO32,2,0.102
2005,NUTS,2010,RO32,2,0.145
2006,NUTS,2010,RO32,2,0.115
2007,NUTS,2010,RO32,2,0.115
2008,NUTS,2010,RO32,2,0.033
2009,NUTS,2010,RO32,2,0.116
2010,NUTS,2010,RO32,2,0.044
2011,NUTS,2010,RO32,2,0.143
2012,NUTS,2010,RO32,2,0.103
2000,NUTS,2010,RO321,3,0.119
2001,NUTS,2010,RO321,3,0.228
2003,NUTS,2010,RO321,3,0.073
2004,NUTS,2010,RO321,3,0.113
2005,NUTS,2010,RO321,3,0.161
2006,NUTS,2010,RO321,3,0.13
2007,NUTS,2010,RO321,3,0.128
2008,NUTS,2010,RO321,3,0.037
2009,NUTS,2010,RO321,3,0.111
2010,NUTS,2010,RO321,3,0.048
2011,NUTS,2010,RO321,3,0.147
2012,NUTS,2010,RO321,3,0.116
2009,NUTS,2010,RO322,3,0.163
2011,NUTS,2010,RO322,3,0.095
2007,NUTS,2010,RO4,1,0.112
2008,NUTS,2010,RO4,1,0.083
2009,NUTS,2010,RO4,1,0.015
2011,NUTS,2010,RO4,1,0.042
2008,NUTS,2010,RO41,2,0.09
2008,NUTS,2010,RO411,3,0.272
2007,NUTS,2010,RO42,2,0.201
2008,NUTS,2010,RO42,2,0.076
2009,NUTS,2010,RO42,2,0.028
2011,NUTS,2010,RO42,2,0.076
2008,NUTS,2010,RO421,3,0.112
2008,NUTS,2010,RO423,3,0.093
2007,NUTS,2010,RO424,3,0.457
2008,NUTS,2010,RO424,3,0.073
2009,NUTS,2010,RO424,3,0.059
2011,NUTS,2010,RO424,3,0.155
2004,NUTS,2010,ROZ,1,4.762
2010,NUTS,2010,ROZ,1,12.987
2004,NUTS,2010,ROZZ,2,4.762
2010,NUTS,2010,ROZZ,2,12.987
2004,NUTS,2010,ROZZZ,3,4.762
2010,NUTS,2010,ROZZZ,3,12.987
2000,NUTS,2010,SE,0,0.65
2001,NUTS,2010,SE,0,0.571
2002,NUTS,2010,SE,0,0.554
2003,NUTS,2010,SE,0,0.373
2004,NUTS,2010,SE,0,0.509
2005,NUTS,2010,SE,0,0.412
2006,NUTS,2010,SE,0,0.525
2007,NUTS,2010,SE,0,0.546
2008,NUTS,2010,SE,0,0.509
2009,NUTS,2010,SE,0,0.62
2010,NUTS,2010,SE,0,0.527
2011,NUTS,2010,SE,0,0.507
2012,NUTS,2010,SE,0,0.533
2000,NUTS,2010,SE1,1,0.808
2001,NUTS,2010,SE1,1,0.67
2002,NUTS,2010,SE1,1,0.58
2003,NUTS,2010,SE1,1,0.355
2004,NUTS,2010,SE1,1,0.576
2005,NUTS,2010,SE1,1,0.403
2006,NUTS,2010,SE1,1,0.46
2007,NUTS,2010,SE1,1,0.446
2008,NUTS,2010,SE1,1,0.47
2009,NUTS,2010,SE1,1,0.629
2010,NUTS,2010,SE1,1,0.487
2011,NUTS,2010,SE1,1,0.46
2012,NUTS,2010,SE1,1,0.454
2000,NUTS,2010,SE11,2,0.865
2001,NUTS,2010,SE11,2,0.794
2002,NUTS,2010,SE11,2,0.6
2003,NUTS,2010,SE11,2,0.378
2004,NUTS,2010,SE11,2,0.561
2005,NUTS,2010,SE11,2,0.352
2006,NUTS,2010,SE11,2,0.558
2007,NUTS,2010,SE11,2,0.468
2008,NUTS,2010,SE11,2,0.498
2009,NUTS,2010,SE11,2,0.659
2010,NUTS,2010,SE11,2,0.504
2011,NUTS,2010,SE11,2,0.468
2012,NUTS,2010,SE11,2,0.489
2000,NUTS,2010,SE110,3,0.865
2001,NUTS,2010,SE110,3,0.794
2002,NUTS,2010,SE110,3,0.6
2003,NUTS,2010,SE110,3,0.378
2004,NUTS,2010,SE110,3,0.561
2005,NUTS,2010,SE110,3,0.352
2006,NUTS,2010,SE110,3,0.558
2007,NUTS,2010,SE110,3,0.468
2008,NUTS,2010,SE110,3,0.498
2009,NUTS,2010,SE110,3,0.659
2010,NUTS,2010,SE110,3,0.504
2011,NUTS,2010,SE110,3,0.468
2012,NUTS,2010,SE110,3,0.489
2000,NUTS,2010,SE12,2,0.694
2001,NUTS,2010,SE12,2,0.429
2002,NUTS,2010,SE12,2,0.541
2003,NUTS,2010,SE12,2,0.31
2004,NUTS,2010,SE12,2,0.606
2005,NUTS,2010,SE12,2,0.505
2006,NUTS,2010,SE12,2,0.267
2007,NUTS,2010,SE12,2,0.402
2008,NUTS,2010,SE12,2,0.413
2009,NUTS,2010,SE12,2,0.565
2010,NUTS,2010,SE12,2,0.45
2011,NUTS,2010,SE12,2,0.443
2012,NUTS,2010,SE12,2,0.38
2000,NUTS,2010,SE121,3,1.137
2001,NUTS,2010,SE121,3,0.199
2002,NUTS,2010,SE121,3,0.562
2003,NUTS,2010,SE121,3,0.579
2004,NUTS,2010,SE121,3,0.788
2005,NUTS,2010,SE121,3,0.77
2006,NUTS,2010,SE121,3,0.153
2007,NUTS,2010,SE121,3,0.705
2008,NUTS,2010,SE121,3,0.699
2009,NUTS,2010,SE121,3,0.746
2010,NUTS,2010,SE121,3,0.344
2011,NUTS,2010,SE121,3,0.436
2012,NUTS,2010,SE121,3,0.429
2000,NUTS,2010,SE122,3,0.155
2001,NUTS,2010,SE122,3,0.095
2002,NUTS,2010,SE122,3,0.471
2004,NUTS,2010,SE122,3,0.283
2005,NUTS,2010,SE122,3,0.07
2006,NUTS,2010,SE122,3,0.132
2007,NUTS,2010,SE122,3,0.024
2012,NUTS,2010,SE122,3,0.051
2000,NUTS,2010,SE123,3,1.501
2001,NUTS,2010,SE123,3,0.958
2002,NUTS,2010,SE123,3,0.75
2003,NUTS,2010,SE123,3,0.44
2004,NUTS,2010,SE123,3,1.203
2005,NUTS,2010,SE123,3,0.827
2006,NUTS,2010,SE123,3,0.586
2007,NUTS,2010,SE123,3,0.63
2008,NUTS,2010,SE123,3,0.597
2009,NUTS,2010,SE123,3,1.106
2010,NUTS,2010,SE123,3,1.05
2011,NUTS,2010,SE123,3,1.0
2012,NUTS,2010,SE123,3,0.443
2002,NUTS,2010,SE124,3,0.137
2005,NUTS,2010,SE124,3,0.182
2008,NUTS,2010,SE124,3,0.055
2010,NUTS,2010,SE124,3,0.035
2012,NUTS,2010,SE124,3,0.012
2000,NUTS,2010,SE125,3,0.075
2001,NUTS,2010,SE125,3,0.619
2002,NUTS,2010,SE125,3,0.66
2003,NUTS,2010,SE125,3,0.356
2004,NUTS,2010,SE125,3,0.361
2005,NUTS,2010,SE125,3,0.37
2006,NUTS,2010,SE125,3,0.331
2007,NUTS,2010,SE125,3,0.431
2008,NUTS,2010,SE125,3,0.507
2009,NUTS,2010,SE125,3,0.496
2010,NUTS,2010,SE125,3,0.471
2011,NUTS,2010,SE125,3,0.431
2012,NUTS,2010,SE125,3,0.962
2000,NUTS,2010,SE2,1,0.695
2001,NUTS,2010,SE2,1,0.673
2002,NUTS,2010,SE2,1,0.694
2003,NUTS,2010,SE2,1,0.496
2004,NUTS,2010,SE2,1,0.609
2005,NUTS,2010,SE2,1,0.567
2006,NUTS,2010,SE2,1,0.738
2007,NUTS,2010,SE2,1,0.796
2008,NUTS,2010,SE2,1,0.735
2009,NUTS,2010,SE2,1,0.793
2010,NUTS,2010,SE2,1,0.749
2011,NUTS,2010,SE2,1,0.745
2012,NUTS,2010,SE2,1,0.812
2000,NUTS,2010,SE21,2,0.09
2003,NUTS,2010,SE21,2,0.13
2004,NUTS,2010,SE21,2,0.063
2005,NUTS,2010,SE21,2,0.043
2006,NUTS,2010,SE21,2,0.118
2007,NUTS,2010,SE21,2,0.018
2008,NUTS,2010,SE21,2,0.018
2009,NUTS,2010,SE21,2,0.045
2010,NUTS,2010,SE21,2,0.174
2011,NUTS,2010,SE21,2,0.038
2012,NUTS,2010,SE21,2,0.141
2000,NUTS,2010,SE211,3,0.105
2003,NUTS,2010,SE211,3,0.205
2004,NUTS,2010,SE211,3,0.147
2005,NUTS,2010,SE211,3,0.102
2006,NUTS,2010,SE211,3,0.127
2007,NUTS,2010,SE211,3,0.043
2008,NUTS,2010,SE211,3,0.015
2010,NUTS,2010,SE211,3,0.417
2012,NUTS,2010,SE211,3,0.253
2000,NUTS,2010,SE212,3,0.196
2003,NUTS,2010,SE212,3,0.192
2006,NUTS,2010,SE212,3,0.112
2008,NUTS,2010,SE212,3,0.051
2009,NUTS,2010,SE212,3,0.188
2011,NUTS,2010,SE212,3,0.018
2006,NUTS,2010,SE213,3,0.138
2011,NUTS,2010,SE213,3,0.124
2012,NUTS,2010,SE213,3,0.123
2000,NUTS,2010,SE22,2,1.667
2001,NUTS,2010,SE22,2,1.611
2002,NUTS,2010,SE22,2,1.516
2003,NUTS,2010,SE22,2,1.157
2004,NUTS,2010,SE22,2,1.358
2005,NUTS,2010,SE22,2,1.278
2006,NUTS,2010,SE22,2,1.962
2007,NUTS,2010,SE22,2,1.953
2008,NUTS,2010,SE22,2,1.952
2009,NUTS,2010,SE22,2,2.095
2010,NUTS,2010,SE22,2,2.025
2011,NUTS,2010,SE22,2,2.087
2012,NUTS,2010,SE22,2,2.076
2000,NUTS,2010,SE221,3,0.032
2001,NUTS,2010,SE221,3,0.045
2002,NUTS,2010,SE221,3,0.244
2003,NUTS,2010,SE221,3,0.68
2004,NUTS,2010,SE221,3,1.097
2005,NUTS,2010,SE221,3,0.069
2006,NUTS,2010,SE221,3,0.744
2007,NUTS,2010,SE221,3,0.032
2008,NUTS,2010,SE221,3,0.659
2009,NUTS,2010,SE221,3,0.352
2010,NUTS,2010,SE221,3,0.395
2011,NUTS,2010,SE221,3,1.252
2012,NUTS,2010,SE221,3,0.378
2000,NUTS,2010,SE224,3,1.891
2001,NUTS,2010,SE224,3,1.805
2002,NUTS,2010,SE224,3,1.675
2003,NUTS,2010,SE224,3,1.22
2004,NUTS,2010,SE224,3,1.393
2005,NUTS,2010,SE224,3,1.44
2006,NUTS,2010,SE224,3,2.12
2007,NUTS,2010,SE224,3,2.191
2008,NUTS,2010,SE224,3,2.114
2009,NUTS,2010,SE224,3,2.308
2010,NUTS,2010,SE224,3,2.222
2011,NUTS,2010,SE224,3,2.184
2012,NUTS,2010,SE224,3,2.264
2000,NUTS,2010,SE23,2,0.283
2001,NUTS,2010,SE23,2,0.32
2002,NUTS,2010,SE23,2,0.416
2003,NUTS,2010,SE23,2,0.207
2004,NUTS,2010,SE23,2,0.332
2005,NUTS,2010,SE23,2,0.295
2006,NUTS,2010,SE23,2,0.174
2007,NUTS,2010,SE23,2,0.3
2008,NUTS,2010,SE23,2,0.216
2009,NUTS,2010,SE23,2,0.211
2010,NUTS,2010,SE23,2,0.119
2011,NUTS,2010,SE23,2,0.138
2012,NUTS,2010,SE23,2,0.232
2000,NUTS,2010,SE231,3,0.274
2001,NUTS,2010,SE231,3,0.195
2002,NUTS,2010,SE231,3,0.525
2003,NUTS,2010,SE231,3,0.16
2004,NUTS,2010,SE231,3,0.627
2005,NUTS,2010,SE231,3,0.695
2006,NUTS,2010,SE231,3,0.451
2007,NUTS,2010,SE231,3,0.26
2008,NUTS,2010,SE231,3,0.19
2009,NUTS,2010,SE231,3,0.155
2010,NUTS,2010,SE231,3,0.126
2011,NUTS,2010,SE231,3,0.063
2012,NUTS,2010,SE231,3,0.139
2000,NUTS,2010,SE232,3,0.284
2001,NUTS,2010,SE232,3,0.339
2002,NUTS,2010,SE232,3,0.399
2003,NUTS,2010,SE232,3,0.215
2004,NUTS,2010,SE232,3,0.286
2005,NUTS,2010,SE232,3,0.233
2006,NUTS,2010,SE232,3,0.131
2007,NUTS,2010,SE232,3,0.306
2008,NUTS,2010,SE232,3,0.22
2009,NUTS,2010,SE232,3,0.22
2010,NUTS,2010,SE232,3,0.118
2011,NUTS,2010,SE232,3,0.15
2012,NUTS,2010,SE232,3,0.246
2000,NUTS,2010,SE3,1,0.094
2001,NUTS,2010,SE3,1,0.045
2002,NUTS,2010,SE3,1,0.123
2003,NUTS,2010,SE3,1,0.103
2004,NUTS,2010,SE3,1,0.078
2005,NUTS,2010,SE3,1,0.067
2006,NUTS,2010,SE3,1,0.145
2007,NUTS,2010,SE3,1,0.175
2008,NUTS,2010,SE3,1,0.056
2009,NUTS,2010,SE3,1,0.115
2010,NUTS,2010,SE3,1,0.054
2011,NUTS,2010,SE3,1,0.038
2012,NUTS,2010,SE3,1,0.067
2000,NUTS,2010,SE31,2,0.037
2002,NUTS,2010,SE31,2,0.034
2003,NUTS,2010,SE31,2,0.087
2005,NUTS,2010,SE31,2,0.062
2006,NUTS,2010,SE31,2,0.071
2007,NUTS,2010,SE31,2,0.15
2008,NUTS,2010,SE31,2,0.038
2009,NUTS,2010,SE31,2,0.045
2010,NUTS,2010,SE31,2,0.009
2000,NUTS,2010,SE311,3,0.046
2002,NUTS,2010,SE311,3,0.104
2006,NUTS,2010,SE311,3,0.226
2007,NUTS,2010,SE311,3,0.12
2008,NUTS,2010,SE311,3,0.061
2000,NUTS,2010,SE312,3,0.066
2003,NUTS,2010,SE312,3,0.126
2005,NUTS,2010,SE312,3,0.058
2007,NUTS,2010,SE312,3,0.104
2003,NUTS,2010,SE313,3,0.133
2005,NUTS,2010,SE313,3,0.123
2007,NUTS,2010,SE313,3,0.229
2008,NUTS,2010,SE313,3,0.057
2009,NUTS,2010,SE313,3,0.13
2010,NUTS,2010,SE313,3,0.027
2000,NUTS,2010,SE32,2,0.023
2001,NUTS,2010,SE32,2,0.047
2003,NUTS,2010,SE32,2,0.114
2007,NUTS,2010,SE32,2,0.041
2009,NUTS,2010,SE32,2,0.075
2010,NUTS,2010,SE32,2,0.024
2011,NUTS,2010,SE32,2,0.053
2012,NUTS,2010,SE32,2,0.092
2000,NUTS,2010,SE321,3,0.034
2001,NUTS,2010,SE321,3,0.069
2003,NUTS,2010,SE321,3,0.17
2007,NUTS,2010,SE321,3,0.06
2009,NUTS,2010,SE321,3,0.111
2010,NUTS,2010,SE321,3,0.037
2011,NUTS,2010,SE321,3,0.079
2012,NUTS,2010,SE321,3,0.034
2012,NUTS,2010,SE322,3,0.213
2000,NUTS,2010,SE33,2,0.24
2001,NUTS,2010,SE33,2,0.112
2002,NUTS,2010,SE33,2,0.358
2003,NUTS,2010,SE33,2,0.119
2004,NUTS,2010,SE33,2,0.255
2005,NUTS,2010,SE33,2,0.124
2006,NUTS,2010,SE33,2,0.351
2007,NUTS,2010,SE33,2,0.304
2008,NUTS,2010,SE33,2,0.118
2009,NUTS,2010,SE33,2,0.25
2010,NUTS,2010,SE33,2,0.134
2011,NUTS,2010,SE33,2,0.079
2012,NUTS,2010,SE33,2,0.143
2000,NUTS,2010,SE331,3,0.228
2002,NUTS,2010,SE331,3,0.417
2003,NUTS,2010,SE331,3,0.105
2004,NUTS,2010,SE331,3,0.13
2007,NUTS,2010,SE331,3,0.285
2008,NUTS,2010,SE331,3,0.079
2009,NUTS,2010,SE331,3,0.027
2010,NUTS,2010,SE331,3,0.112
2011,NUTS,2010,SE331,3,0.105
2012,NUTS,2010,SE331,3,0.02
2000,NUTS,2010,SE332,3,0.251
2001,NUTS,2010,SE332,3,0.216
2002,NUTS,2010,SE332,3,0.303
2003,NUTS,2010,SE332,3,0.133
2004,NUTS,2010,SE332,3,0.375
2005,NUTS,2010,SE332,3,0.239
2006,NUTS,2010,SE332,3,0.675
2007,NUTS,2010,SE332,3,0.321
2008,NUTS,2010,SE332,3,0.152
2009,NUTS,2010,SE332,3,0.468
2010,NUTS,2010,SE332,3,0.152
2011,NUTS,2010,SE332,3,0.057
2012,NUTS,2010,SE332,3,0.25
2000,NUTS,2010,SEZ,1,4.177
2001,NUTS,2010,SEZ,1,13.889
2002,NUTS,2010,SEZ,1,17.123
2004,NUTS,2010,SEZ,1,3.75
2006,NUTS,2010,SEZ,1,3.587
2000,NUTS,2010,SEZZ,2,4.177
2001,NUTS,2010,SEZZ,2,13.889
2002,NUTS,2010,SEZZ,2,17.123
2004,NUTS,2010,SEZZ,2,3.75
2006,NUTS,2010,SEZZ,2,3.587
2000,NUTS,2010,SEZZZ,3,4.177
2001,NUTS,2010,SEZZZ,3,13.889
2002,NUTS,2010,SEZZZ,3,17.123
2004,NUTS,2010,SEZZZ,3,3.75
2006,NUTS,2010,SEZZZ,3,3.587
2000,NUTS,2010,SI,0,0.038
2001,NUTS,2010,SI,0,0.086
2002,NUTS,2010,SI,0,0.127
2003,NUTS,2010,SI,0,0.038
2005,NUTS,2010,SI,0,0.014
2007,NUTS,2010,SI,0,0.313
2008,NUTS,2010,SI,0,0.152
2009,NUTS,2010,SI,0,0.182
2011,NUTS,2010,SI,0,0.108
2000,NUTS,2010,SI0,1,0.038
2001,NUTS,2010,SI0,1,0.086
2002,NUTS,2010,SI0,1,0.117
2003,NUTS,2010,SI0,1,0.038
2005,NUTS,2010,SI0,1,0.014
2007,NUTS,2010,SI0,1,0.313
2008,NUTS,2010,SI0,1,0.152
2009,NUTS,2010,SI0,1,0.182
2011,NUTS,2010,SI0,1,0.108
2001,NUTS,2010,SK,0,0.024
2003,NUTS,2010,SK,0,0.05
2006,NUTS,2010,SK,0,0.003
2008,NUTS,2010,SK,0,0.086
2009,NUTS,2010,SK,0,0.05
2010,NUTS,2010,SK,0,0.037
2011,NUTS,2010,SK,0,0.012
2012,NUTS,2010,SK,0,0.043
2001,NUTS,2010,SK0,1,0.024
2003,NUTS,2010,SK0,1,0.05
2006,NUTS,2010,SK0,1,0.003
2008,NUTS,2010,SK0,1,0.086
2009,NUTS,2010,SK0,1,0.034
2010,NUTS,2010,SK0,1,0.037
2011,NUTS,2010,SK0,1,0.012
2012,NUTS,2010,SK0,1,0.043
2001,NUTS,2010,SK01,2,0.043
2003,NUTS,2010,SK01,2,0.133
2008,NUTS,2010,SK01,2,0.289
2009,NUTS,2010,SK01,2,0.098
2010,NUTS,2010,SK01,2,0.106
2012,NUTS,2010,SK01,2,0.034
2001,NUTS,2010,SK010,3,0.043
2003,NUTS,2010,SK010,3,0.133
2008,NUTS,2010,SK010,3,0.289
2009,NUTS,2010,SK010,3,0.098
2010,NUTS,2010,SK010,3,0.106
2012,NUTS,2010,SK010,3,0.034
2001,NUTS,2010,SK02,2,0.043
2006,NUTS,2010,SK02,2,0.009
2008,NUTS,2010,SK02,2,0.031
2009,NUTS,2010,SK02,2,0.022
2011,NUTS,2010,SK02,2,0.022
2012,NUTS,2010,SK02,2,0.051
2006,NUTS,2010,SK021,3,0.025
2008,NUTS,2010,SK021,3,0.042
2011,NUTS,2010,SK021,3,0.062
2001,NUTS,2010,SK022,3,0.13
2009,NUTS,2010,SK022,3,0.04
2012,NUTS,2010,SK022,3,0.118
2008,NUTS,2010,SK023,3,0.045
2009,NUTS,2010,SK023,3,0.029
2012,NUTS,2010,SK023,3,0.046
2010,NUTS,2010,SK03,2,0.037
2011,NUTS,2010,SK03,2,0.024
2012,NUTS,2010,SK03,2,0.088
2010,NUTS,2010,SK031,3,0.066
2011,NUTS,2010,SK031,3,0.043
2012,NUTS,2010,SK031,3,0.126
2012,NUTS,2010,SK032,3,0.04
2003,NUTS,2010,SK04,2,0.077
2003,NUTS,2010,SK042,3,0.131
2000,NUTS,2010,UK,0,0.414
2001,NUTS,2010,UK,0,0.334
2002,NUTS,2010,UK,0,0.294
2003,NUTS,2010,UK,0,0.298
2004,NUTS,2010,UK,0,0.292
2005,NUTS,2010,UK,0,0.24
2006,NUTS,2010,UK,0,0.204
2007,NUTS,2010,UK,0,0.19
2008,NUTS,2010,UK,0,0.196
2009,NUTS,2010,UK,0,0.245
2010,NUTS,2010,UK,0,0.197
2011,NUTS,2010,UK,0,0.178
2012,NUTS,2010,UK,0,0.155
2000,NUTS,2010,UKC,1,0.157
2001,NUTS,2010,UKC,1,0.016
2002,NUTS,2010,UKC,1,0.115
2003,NUTS,2010,UKC,1,0.041
2004,NUTS,2010,UKC,1,0.044
