year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_t_pc_emp_fte_total
2004,NUTS,2010,PT18,2,0.0624
2005,NUTS,2010,PT18,2,0.0599
2006,NUTS,2010,PT18,2,0.0718
2007,NUTS,2010,PT18,2,0.0848
2008,NUTS,2010,PT18,2,0.0978
2009,NUTS,2010,PT18,2,0.0104
2010,NUTS,2010,PT18,2,0.0054
2011,NUTS,2010,PT18,2,0.0039
2012,NUTS,2010,PT18,2,0.0045
2013,NUTS,2010,PT18,2,0.0057
2014,NUTS,2010,PT18,2,0.0054
2015,NUTS,2010,PT18,2,0.0042
2016,NUTS,2010,PT18,2,0.0039
2017,NUTS,2010,PT18,2,0.0007
2018,NUTS,2010,PT18,2,0.0009
2019,NUTS,2010,PT18,2,0.0005
2020,NUTS,2010,PT18,2,0.0002
1999,NUTS,2010,PT2,1,0.105
2000,NUTS,2010,PT2,1,0.1073
2001,NUTS,2010,PT2,1,0.1083
2002,NUTS,2010,PT2,1,0.097
2003,NUTS,2010,PT2,1,0.0918
2004,NUTS,2010,PT2,1,0.0664
2005,NUTS,2010,PT2,1,0.0436
2006,NUTS,2010,PT2,1,0.0578
2007,NUTS,2010,PT2,1,0.0727
2008,NUTS,2010,PT2,1,0.0728
2009,NUTS,2010,PT2,1,0.0707
2010,NUTS,2010,PT2,1,0.0456
2011,NUTS,2010,PT2,1,0.0583
2012,NUTS,2010,PT2,1,0.0618
2013,NUTS,2010,PT2,1,0.0506
2014,NUTS,2010,PT2,1,0.0508
2015,NUTS,2010,PT2,1,0.0532
2016,NUTS,2010,PT2,1,0.0451
2017,NUTS,2010,PT2,1,0.0192
2018,NUTS,2010,PT2,1,0.0195
2019,NUTS,2010,PT2,1,0.033
2020,NUTS,2010,PT2,1,0.0436
1999,NUTS,2010,PT20,2,0.105
2000,NUTS,2010,PT20,2,0.1073
2001,NUTS,2010,PT20,2,0.1083
2002,NUTS,2010,PT20,2,0.097
2003,NUTS,2010,PT20,2,0.0918
2004,NUTS,2010,PT20,2,0.0664
2005,NUTS,2010,PT20,2,0.0436
2006,NUTS,2010,PT20,2,0.0578
2007,NUTS,2010,PT20,2,0.0727
2008,NUTS,2010,PT20,2,0.0728
2009,NUTS,2010,PT20,2,0.0707
2010,NUTS,2010,PT20,2,0.0456
2011,NUTS,2010,PT20,2,0.0583
2012,NUTS,2010,PT20,2,0.0618
2013,NUTS,2010,PT20,2,0.0506
2014,NUTS,2010,PT20,2,0.0508
2015,NUTS,2010,PT20,2,0.0532
2016,NUTS,2010,PT20,2,0.0451
2017,NUTS,2010,PT20,2,0.0192
2018,NUTS,2010,PT20,2,0.0195
2019,NUTS,2010,PT20,2,0.033
2020,NUTS,2010,PT20,2,0.0436
1999,NUTS,2010,PT3,1,0.2013
2000,NUTS,2010,PT3,1,0.1992
2001,NUTS,2010,PT3,1,0.1953
2002,NUTS,2010,PT3,1,0.1516
2003,NUTS,2010,PT3,1,0.1188
2004,NUTS,2010,PT3,1,0.1219
2005,NUTS,2010,PT3,1,0.1237
2006,NUTS,2010,PT3,1,0.1133
2007,NUTS,2010,PT3,1,0.1032
2008,NUTS,2010,PT3,1,0.1293
2009,NUTS,2010,PT3,1,0.1472
2010,NUTS,2010,PT3,1,0.1333
2011,NUTS,2010,PT3,1,0.0525
2012,NUTS,2010,PT3,1,0.045
2013,NUTS,2010,PT3,1,0.0561
2014,NUTS,2010,PT3,1,0.059
2015,NUTS,2010,PT3,1,0.0608
2016,NUTS,2010,PT3,1,0.0817
2017,NUTS,2010,PT3,1,0.094
2018,NUTS,2010,PT3,1,0.0924
2019,NUTS,2010,PT3,1,0.1029
2020,NUTS,2010,PT3,1,0.1068
1999,NUTS,2010,PT30,2,0.2013
2000,NUTS,2010,PT30,2,0.1992
2001,NUTS,2010,PT30,2,0.1953
2002,NUTS,2010,PT30,2,0.1516
2003,NUTS,2010,PT30,2,0.1188
2004,NUTS,2010,PT30,2,0.1219
2005,NUTS,2010,PT30,2,0.1237
2006,NUTS,2010,PT30,2,0.1133
2007,NUTS,2010,PT30,2,0.1032
2008,NUTS,2010,PT30,2,0.1293
2009,NUTS,2010,PT30,2,0.1472
2010,NUTS,2010,PT30,2,0.1333
2011,NUTS,2010,PT30,2,0.0525
2012,NUTS,2010,PT30,2,0.045
2013,NUTS,2010,PT30,2,0.0561
2014,NUTS,2010,PT30,2,0.059
2015,NUTS,2010,PT30,2,0.0608
2016,NUTS,2010,PT30,2,0.0817
2017,NUTS,2010,PT30,2,0.094
2018,NUTS,2010,PT30,2,0.0924
2019,NUTS,2010,PT30,2,0.1029
2020,NUTS,2010,PT30,2,0.1068
1998,NUTS,2010,RO,0,0.1076
1999,NUTS,2010,RO,0,0.0913
2000,NUTS,2010,RO,0,0.0789
2001,NUTS,2010,RO,0,0.0884
2002,NUTS,2010,RO,0,0.1011
2003,NUTS,2010,RO,0,0.1092
2004,NUTS,2010,RO,0,0.1141
2005,NUTS,2010,RO,0,0.1162
2006,NUTS,2010,RO,0,0.0948
2007,NUTS,2010,RO,0,0.0994
2008,NUTS,2010,RO,0,0.1161
2009,NUTS,2010,RO,0,0.1171
2010,NUTS,2010,RO,0,0.1211
2011,NUTS,2010,RO,0,0.15
2012,NUTS,2010,RO,0,0.1586
2013,NUTS,2010,RO,0,0.1723
2014,NUTS,2010,RO,0,0.1634
2015,NUTS,2010,RO,0,0.1643
2016,NUTS,2010,RO,0,0.1711
2017,NUTS,2010,RO,0,0.1646
2018,NUTS,2010,RO,0,0.157
2019,NUTS,2010,RO,0,0.1589
2020,NUTS,2010,RO,0,0.1609
2001,NUTS,2010,RO1,1,0.0122
2002,NUTS,2010,RO1,1,0.0135
2003,NUTS,2010,RO1,1,0.0189
2004,NUTS,2010,RO1,1,0.0099
2005,NUTS,2010,RO1,1,0.0106
2006,NUTS,2010,RO1,1,0.0218
2007,NUTS,2010,RO1,1,0.0255
2008,NUTS,2010,RO1,1,0.0241
2009,NUTS,2010,RO1,1,0.0211
2010,NUTS,2010,RO1,1,0.0184
2011,NUTS,2010,RO1,1,0.0329
2012,NUTS,2010,RO1,1,0.0428
2013,NUTS,2010,RO1,1,0.0496
2014,NUTS,2010,RO1,1,0.0464
2015,NUTS,2010,RO1,1,0.0464
2016,NUTS,2010,RO1,1,0.0463
2017,NUTS,2010,RO1,1,0.0468
2018,NUTS,2010,RO1,1,0.0453
2019,NUTS,2010,RO1,1,0.0475
2001,NUTS,2010,RO11,2,0.0214
2002,NUTS,2010,RO11,2,0.0217
2003,NUTS,2010,RO11,2,0.0318
2004,NUTS,2010,RO11,2,0.0146
2005,NUTS,2010,RO11,2,0.0174
2006,NUTS,2010,RO11,2,0.038
2007,NUTS,2010,RO11,2,0.0399
2008,NUTS,2010,RO11,2,0.0386
2009,NUTS,2010,RO11,2,0.0325
2010,NUTS,2010,RO11,2,0.02
2011,NUTS,2010,RO11,2,0.0425
2012,NUTS,2010,RO11,2,0.0595
2013,NUTS,2010,RO11,2,0.0715
2014,NUTS,2010,RO11,2,0.0638
2015,NUTS,2010,RO11,2,0.0648
2016,NUTS,2010,RO11,2,0.0625
2017,NUTS,2010,RO11,2,0.0641
2018,NUTS,2010,RO11,2,0.0612
2019,NUTS,2010,RO11,2,0.0645
2001,NUTS,2010,RO12,2,0.002
2002,NUTS,2010,RO12,2,0.0045
2003,NUTS,2010,RO12,2,0.0047
2004,NUTS,2010,RO12,2,0.0046
2005,NUTS,2010,RO12,2,0.0029
2006,NUTS,2010,RO12,2,0.0035
2007,NUTS,2010,RO12,2,0.009
2008,NUTS,2010,RO12,2,0.0082
2009,NUTS,2010,RO12,2,0.0085
2010,NUTS,2010,RO12,2,0.0165
2011,NUTS,2010,RO12,2,0.0205
2012,NUTS,2010,RO12,2,0.0207
2013,NUTS,2010,RO12,2,0.0209
2014,NUTS,2010,RO12,2,0.0234
2015,NUTS,2010,RO12,2,0.0231
2016,NUTS,2010,RO12,2,0.0262
2017,NUTS,2010,RO12,2,0.0251
2018,NUTS,2010,RO12,2,0.0245
2019,NUTS,2010,RO12,2,0.0259
2001,NUTS,2010,RO2,1,0.0191
2002,NUTS,2010,RO2,1,0.021
2003,NUTS,2010,RO2,1,0.0228
2004,NUTS,2010,RO2,1,0.0277
2005,NUTS,2010,RO2,1,0.0262
2006,NUTS,2010,RO2,1,0.0266
2007,NUTS,2010,RO2,1,0.027
2008,NUTS,2010,RO2,1,0.0317
2009,NUTS,2010,RO2,1,0.0282
2010,NUTS,2010,RO2,1,0.0322
2011,NUTS,2010,RO2,1,0.0435
2012,NUTS,2010,RO2,1,0.0404
2013,NUTS,2010,RO2,1,0.0473
2014,NUTS,2010,RO2,1,0.0503
2015,NUTS,2010,RO2,1,0.053
2016,NUTS,2010,RO2,1,0.0575
2017,NUTS,2010,RO2,1,0.0595
2018,NUTS,2010,RO2,1,0.0605
2019,NUTS,2010,RO2,1,0.0618
2001,NUTS,2010,RO21,2,0.0242
2002,NUTS,2010,RO21,2,0.0272
2003,NUTS,2010,RO21,2,0.0274
2004,NUTS,2010,RO21,2,0.0351
2005,NUTS,2010,RO21,2,0.0322
2006,NUTS,2010,RO21,2,0.0337
2007,NUTS,2010,RO21,2,0.0325
2008,NUTS,2010,RO21,2,0.0336
2009,NUTS,2010,RO21,2,0.0298
2010,NUTS,2010,RO21,2,0.0325
2011,NUTS,2010,RO21,2,0.0392
2012,NUTS,2010,RO21,2,0.0375
2013,NUTS,2010,RO21,2,0.0477
2014,NUTS,2010,RO21,2,0.053
2015,NUTS,2010,RO21,2,0.0508
2016,NUTS,2010,RO21,2,0.0567
2017,NUTS,2010,RO21,2,0.056
2018,NUTS,2010,RO21,2,0.0574
2019,NUTS,2010,RO21,2,0.0573
2001,NUTS,2010,RO22,2,0.0113
2002,NUTS,2010,RO22,2,0.0119
2003,NUTS,2010,RO22,2,0.0161
2004,NUTS,2010,RO22,2,0.0168
2005,NUTS,2010,RO22,2,0.0174
2006,NUTS,2010,RO22,2,0.0167
2007,NUTS,2010,RO22,2,0.019
2008,NUTS,2010,RO22,2,0.029
2009,NUTS,2010,RO22,2,0.0258
2010,NUTS,2010,RO22,2,0.0318
2011,NUTS,2010,RO22,2,0.05
2012,NUTS,2010,RO22,2,0.0448
2013,NUTS,2010,RO22,2,0.0467
2014,NUTS,2010,RO22,2,0.0459
2015,NUTS,2010,RO22,2,0.0566
2016,NUTS,2010,RO22,2,0.0588
2017,NUTS,2010,RO22,2,0.0654
2018,NUTS,2010,RO22,2,0.0658
2019,NUTS,2010,RO22,2,0.0693
2001,NUTS,2010,RO3,1,0.26
2002,NUTS,2010,RO3,1,0.3032
2003,NUTS,2010,RO3,1,0.3216
2004,NUTS,2010,RO3,1,0.3398
2005,NUTS,2010,RO3,1,0.3555
2006,NUTS,2010,RO3,1,0.2637
2007,NUTS,2010,RO3,1,0.2718
2008,NUTS,2010,RO3,1,0.324
2009,NUTS,2010,RO3,1,0.2722
2010,NUTS,2010,RO3,1,0.2776
2011,NUTS,2010,RO3,1,0.3475
2012,NUTS,2010,RO3,1,0.3811
2013,NUTS,2010,RO3,1,0.3975
2014,NUTS,2010,RO3,1,0.3762
2015,NUTS,2010,RO3,1,0.3786
2016,NUTS,2010,RO3,1,0.3979
2017,NUTS,2010,RO3,1,0.3754
2018,NUTS,2010,RO3,1,0.3548
2019,NUTS,2010,RO3,1,0.3597
2001,NUTS,2010,RO31,2,0.0017
2002,NUTS,2010,RO31,2,0.0017
2006,NUTS,2010,RO31,2,0.0009
2007,NUTS,2010,RO31,2,0.0095
2008,NUTS,2010,RO31,2,0.0088
2009,NUTS,2010,RO31,2,0.0084
2010,NUTS,2010,RO31,2,0.004
2011,NUTS,2010,RO31,2,0.0525
2012,NUTS,2010,RO31,2,0.0498
2013,NUTS,2010,RO31,2,0.047
2014,NUTS,2010,RO31,2,0.0425
2015,NUTS,2010,RO31,2,0.045
2016,NUTS,2010,RO31,2,0.0485
2017,NUTS,2010,RO31,2,0.0399
2018,NUTS,2010,RO31,2,0.0317
2019,NUTS,2010,RO31,2,0.0385
2001,NUTS,2010,RO32,2,0.7567
2002,NUTS,2010,RO32,2,0.7952
2003,NUTS,2010,RO32,2,0.8534
2004,NUTS,2010,RO32,2,0.8627
2005,NUTS,2010,RO32,2,0.8764
2006,NUTS,2010,RO32,2,0.6329
2007,NUTS,2010,RO32,2,0.6498
2008,NUTS,2010,RO32,2,0.7773
2009,NUTS,2010,RO32,2,0.6382
2010,NUTS,2010,RO32,2,0.6297
2011,NUTS,2010,RO32,2,0.6909
2012,NUTS,2010,RO32,2,0.7818
2013,NUTS,2010,RO32,2,0.8391
2014,NUTS,2010,RO32,2,0.7912
2015,NUTS,2010,RO32,2,0.7693
2016,NUTS,2010,RO32,2,0.7932
2017,NUTS,2010,RO32,2,0.758
2018,NUTS,2010,RO32,2,0.7197
2019,NUTS,2010,RO32,2,0.7171
2001,NUTS,2010,RO4,1,0.0245
2002,NUTS,2010,RO4,1,0.0303
2003,NUTS,2010,RO4,1,0.0348
2004,NUTS,2010,RO4,1,0.0379
2005,NUTS,2010,RO4,1,0.0372
2006,NUTS,2010,RO4,1,0.0371
2007,NUTS,2010,RO4,1,0.0381
2008,NUTS,2010,RO4,1,0.0396
2009,NUTS,2010,RO4,1,0.0382
2010,NUTS,2010,RO4,1,0.0439
2011,NUTS,2010,RO4,1,0.05
2012,NUTS,2010,RO4,1,0.033
2013,NUTS,2010,RO4,1,0.0484
2014,NUTS,2010,RO4,1,0.0413
2015,NUTS,2010,RO4,1,0.0545
2016,NUTS,2010,RO4,1,0.06
2017,NUTS,2010,RO4,1,0.0575
2018,NUTS,2010,RO4,1,0.0522
2019,NUTS,2010,RO4,1,0.0541
2001,NUTS,2010,RO41,2,0.0233
2002,NUTS,2010,RO41,2,0.027
2003,NUTS,2010,RO41,2,0.0294
2004,NUTS,2010,RO41,2,0.0287
2005,NUTS,2010,RO41,2,0.0306
2006,NUTS,2010,RO41,2,0.032
2007,NUTS,2010,RO41,2,0.0346
2008,NUTS,2010,RO41,2,0.0347
2009,NUTS,2010,RO41,2,0.035
2010,NUTS,2010,RO41,2,0.0363
2011,NUTS,2010,RO41,2,0.0551
2012,NUTS,2010,RO41,2,0.0273
2013,NUTS,2010,RO41,2,0.0496
2014,NUTS,2010,RO41,2,0.0312
2015,NUTS,2010,RO41,2,0.0571
2016,NUTS,2010,RO41,2,0.0575
2017,NUTS,2010,RO41,2,0.0529
2018,NUTS,2010,RO41,2,0.0423
2019,NUTS,2010,RO41,2,0.0433
2001,NUTS,2010,RO42,2,0.0263
2002,NUTS,2010,RO42,2,0.0349
2003,NUTS,2010,RO42,2,0.0423
2004,NUTS,2010,RO42,2,0.0501
2005,NUTS,2010,RO42,2,0.046
2006,NUTS,2010,RO42,2,0.0437
2007,NUTS,2010,RO42,2,0.0423
2008,NUTS,2010,RO42,2,0.0458
2009,NUTS,2010,RO42,2,0.0422
2010,NUTS,2010,RO42,2,0.0531
2011,NUTS,2010,RO42,2,0.0436
2012,NUTS,2010,RO42,2,0.0401
2013,NUTS,2010,RO42,2,0.0471
2014,NUTS,2010,RO42,2,0.0535
2015,NUTS,2010,RO42,2,0.0517
2016,NUTS,2010,RO42,2,0.0626
2017,NUTS,2010,RO42,2,0.063
2018,NUTS,2010,RO42,2,0.0638
2019,NUTS,2010,RO42,2,0.0665
2010,NUTS,2010,RS,0,0.223
2011,NUTS,2010,RS,0,0.2392
2012,NUTS,2010,RS,0,0.2519
2013,NUTS,2010,RS,0,0.2441
2014,NUTS,2010,RS,0,0.1982
2015,NUTS,2010,RS,0,0.2237
2016,NUTS,2010,RS,0,0.2109
2017,NUTS,2010,RS,0,0.2014
2018,NUTS,2010,RS,0,0.204
2019,NUTS,2010,RS,0,0.2018
2020,NUTS,2010,RS,0,0.2003
2018,NUTS,2010,RS1,1,0.3481
2019,NUTS,2010,RS1,1,0.3421
2020,NUTS,2010,RS1,1,0.3332
2018,NUTS,2010,RS11,2,0.5979
2019,NUTS,2010,RS11,2,0.5742
2020,NUTS,2010,RS11,2,0.5597
2018,NUTS,2010,RS12,2,0.1095
2019,NUTS,2010,RS12,2,0.1183
2020,NUTS,2010,RS12,2,0.1145
2018,NUTS,2010,RS2,1,0.015
2019,NUTS,2010,RS2,1,0.0151
2020,NUTS,2010,RS2,1,0.0221
2018,NUTS,2010,RS21,2,0.0033
2019,NUTS,2010,RS21,2,0.0031
2020,NUTS,2010,RS21,2,0.0094
2018,NUTS,2010,RS22,2,0.0318
2019,NUTS,2010,RS22,2,0.0319
2020,NUTS,2010,RS22,2,0.0403
1994,NUTS,2010,RU,0,0.4863
1995,NUTS,2010,RU,0,0.4781
1996,NUTS,2010,RU,0,0.4624
1997,NUTS,2010,RU,0,0.4821
1998,NUTS,2010,RU,0,0.4773
1999,NUTS,2010,RU,0,0.4424
2000,NUTS,2010,RU,0,0.4247
2001,NUTS,2010,RU,0,0.4273
2002,NUTS,2010,RU,0,0.4192
2003,NUTS,2010,RU,0,0.4202
2004,NUTS,2010,RU,0,0.4195
2005,NUTS,2010,RU,0,0.4338
2006,NUTS,2010,RU,0,0.4307
2007,NUTS,2010,RU,0,0.418
2008,NUTS,2010,RU,0,0.3985
2009,NUTS,2010,RU,0,0.4066
2010,NUTS,2010,RU,0,0.4011
2011,NUTS,2010,RU,0,0.39
2012,NUTS,2010,RU,0,0.4094
1997,NUTS,2010,SE,0,0.0866
1999,NUTS,2010,SE,0,0.0802
2001,NUTS,2010,SE,0,0.0663
2003,NUTS,2010,SE,0,0.0707
2004,NUTS,2010,SE,0,0.0724
2005,NUTS,2010,SE,0,0.0808
2006,NUTS,2010,SE,0,0.0831
2007,NUTS,2010,SE,0,0.0731
2008,NUTS,2010,SE,0,0.0654
2009,NUTS,2010,SE,0,0.06
2010,NUTS,2010,SE,0,0.0714
2011,NUTS,2010,SE,0,0.0762
2012,NUTS,2010,SE,0,0.0753
2013,NUTS,2010,SE,0,0.0714
2014,NUTS,2010,SE,0,0.0748
2015,NUTS,2010,SE,0,0.0919
2016,NUTS,2010,SE,0,0.0911
2017,NUTS,2010,SE,0,0.1024
2018,NUTS,2010,SE,0,0.1013
2019,NUTS,2010,SE,0,0.1094
2020,NUTS,2010,SE,0,0.1144
1999,NUTS,2010,SE1,1,0.1686
2003,NUTS,2010,SE1,1,0.1462
2005,NUTS,2010,SE1,1,0.1655
2007,NUTS,2010,SE1,1,0.1498
2009,NUTS,2010,SE1,1,0.1061
2011,NUTS,2010,SE1,1,0.1122
2013,NUTS,2010,SE1,1,0.1014
2015,NUTS,2010,SE1,1,0.1443
2017,NUTS,2010,SE1,1,0.1367
2019,NUTS,2010,SE1,1,0.1263
1999,NUTS,2010,SE11,2,0.2083
2003,NUTS,2010,SE11,2,0.181
2005,NUTS,2010,SE11,2,0.1991
2007,NUTS,2010,SE11,2,0.1641
2009,NUTS,2010,SE11,2,0.1071
2011,NUTS,2010,SE11,2,0.1054
2013,NUTS,2010,SE11,2,0.1069
2015,NUTS,2010,SE11,2,0.1533
2017,NUTS,2010,SE11,2,0.1268
2019,NUTS,2010,SE11,2,0.1156
1999,NUTS,2010,SE12,2,0.1209
2003,NUTS,2010,SE12,2,0.0998
2005,NUTS,2010,SE12,2,0.1198
2007,NUTS,2010,SE12,2,0.1301
2009,NUTS,2010,SE12,2,0.1046
2011,NUTS,2010,SE12,2,0.1222
2013,NUTS,2010,SE12,2,0.093
2015,NUTS,2010,SE12,2,0.1308
2017,NUTS,2010,SE12,2,0.1519
2019,NUTS,2010,SE12,2,0.1428
1999,NUTS,2010,SE2,1,0.005
2003,NUTS,2010,SE2,1,0.0066
2005,NUTS,2010,SE2,1,0.0121
2007,NUTS,2010,SE2,1,0.013
2009,NUTS,2010,SE2,1,0.0147
2011,NUTS,2010,SE2,1,0.0316
2013,NUTS,2010,SE2,1,0.0362
2015,NUTS,2010,SE2,1,0.0394
2017,NUTS,2010,SE2,1,0.0675
2019,NUTS,2010,SE2,1,0.0867
1999,NUTS,2010,SE21,2,0.0008
2003,NUTS,2010,SE21,2,0.0031
2005,NUTS,2010,SE21,2,0.0036
2007,NUTS,2010,SE21,2,0.002
2009,NUTS,2010,SE21,2,0.0048
2011,NUTS,2010,SE21,2,0.014
2013,NUTS,2010,SE21,2,0.0185
2015,NUTS,2010,SE21,2,0.0188
2017,NUTS,2010,SE21,2,0.022
2019,NUTS,2010,SE21,2,0.0255
1999,NUTS,2010,SE22,2,0.0043
2003,NUTS,2010,SE22,2,0.0061
2005,NUTS,2010,SE22,2,0.0108
2007,NUTS,2010,SE22,2,0.0139
2009,NUTS,2010,SE22,2,0.0174
2011,NUTS,2010,SE22,2,0.009
2013,NUTS,2010,SE22,2,0.0274
2015,NUTS,2010,SE22,2,0.0186
2017,NUTS,2010,SE22,2,0.0936
2019,NUTS,2010,SE22,2,0.1099
1999,NUTS,2010,SE23,2,0.0074
2003,NUTS,2010,SE23,2,0.0087
2005,NUTS,2010,SE23,2,0.0169
2007,NUTS,2010,SE23,2,0.0173
2009,NUTS,2010,SE23,2,0.017
2011,NUTS,2010,SE23,2,0.0549
2013,NUTS,2010,SE23,2,0.0499
2015,NUTS,2010,SE23,2,0.0627
2017,NUTS,2010,SE23,2,0.0681
2019,NUTS,2010,SE23,2,0.0959
1999,NUTS,2010,SE3,1,0.0672
2003,NUTS,2010,SE3,1,0.0522
2005,NUTS,2010,SE3,1,0.0729
2007,NUTS,2010,SE3,1,0.046
2009,NUTS,2010,SE3,1,0.055
2011,NUTS,2010,SE3,1,0.0875
2013,NUTS,2010,SE3,1,0.0718
2015,NUTS,2010,SE3,1,0.0742
2017,NUTS,2010,SE3,1,0.0793
2019,NUTS,2010,SE3,1,0.0751
1999,NUTS,2010,SE31,2,0.0756
2003,NUTS,2010,SE31,2,0.0501
2005,NUTS,2010,SE31,2,0.0617
2007,NUTS,2010,SE31,2,0.0339
2009,NUTS,2010,SE31,2,0.0336
2011,NUTS,2010,SE31,2,0.0399
2013,NUTS,2010,SE31,2,0.0387
2015,NUTS,2010,SE31,2,0.0337
2017,NUTS,2010,SE31,2,0.0435
2019,NUTS,2010,SE31,2,0.0355
1999,NUTS,2010,SE32,2,0.0179
2003,NUTS,2010,SE32,2,0.0029
2005,NUTS,2010,SE32,2,0.0463
2007,NUTS,2010,SE32,2,0.0133
2009,NUTS,2010,SE32,2,0.0125
2011,NUTS,2010,SE32,2,0.0163
2013,NUTS,2010,SE32,2,0.0336
2015,NUTS,2010,SE32,2,0.0271
2017,NUTS,2010,SE32,2,0.0302
2019,NUTS,2010,SE32,2,0.0186
1999,NUTS,2010,SE33,2,0.0923
2003,NUTS,2010,SE33,2,0.0923
2005,NUTS,2010,SE33,2,0.1104
2007,NUTS,2010,SE33,2,0.089
2009,NUTS,2010,SE33,2,0.1196
2011,NUTS,2010,SE33,2,0.2143
2013,NUTS,2010,SE33,2,0.1515
2015,NUTS,2010,SE33,2,0.1718
2017,NUTS,2010,SE33,2,0.1704
2019,NUTS,2010,SE33,2,0.1822
1997,NUTS,2010,SI,0,0.3046
1998,NUTS,2010,SI,0,0.3065
1999,NUTS,2010,SI,0,0.3043
2000,NUTS,2010,SI,0,0.2925
2001,NUTS,2010,SI,0,0.2674
2002,NUTS,2010,SI,0,0.2556
2003,NUTS,2010,SI,0,0.1901
2004,NUTS,2010,SI,0,0.1908
2005,NUTS,2010,SI,0,0.2721
2006,NUTS,2010,SI,0,0.3033
2007,NUTS,2010,SI,0,0.3235
2008,NUTS,2010,SI,0,0.3344
2009,NUTS,2010,SI,0,0.343
2010,NUTS,2010,SI,0,0.337
2011,NUTS,2010,SI,0,0.2897
2012,NUTS,2010,SI,0,0.2869
2013,NUTS,2010,SI,0,0.2947
2014,NUTS,2010,SI,0,0.281
2015,NUTS,2010,SI,0,0.2726
2016,NUTS,2010,SI,0,0.2791
2017,NUTS,2010,SI,0,0.2482
2018,NUTS,2010,SI,0,0.2617
2019,NUTS,2010,SI,0,0.2769
2020,NUTS,2010,SI,0,0.2764
1999,NUTS,2010,SI0,1,0.2948
2000,NUTS,2010,SI0,1,0.287
2001,NUTS,2010,SI0,1,0.2612
2002,NUTS,2010,SI0,1,0.2463
2003,NUTS,2010,SI0,1,0.1864
2004,NUTS,2010,SI0,1,0.185
2005,NUTS,2010,SI0,1,0.2652
2006,NUTS,2010,SI0,1,0.2957
2007,NUTS,2010,SI0,1,0.3143
2008,NUTS,2010,SI0,1,0.3273
2009,NUTS,2010,SI0,1,0.3316
2010,NUTS,2010,SI0,1,0.3252
2011,NUTS,2010,SI0,1,0.2807
2012,NUTS,2010,SI0,1,0.2792
2013,NUTS,2010,SI0,1,0.2866
2014,NUTS,2010,SI0,1,0.2716
2015,NUTS,2010,SI0,1,0.2656
2016,NUTS,2010,SI0,1,0.2733
2017,NUTS,2010,SI0,1,0.2422
2018,NUTS,2010,SI0,1,0.2546
2019,NUTS,2010,SI0,1,0.2711
2013,NUTS,2010,SI03,2,0.0308
2014,NUTS,2010,SI03,2,0.005
2015,NUTS,2010,SI03,2,0.0029
2016,NUTS,2010,SI03,2,0.0023
2017,NUTS,2010,SI03,2,0.0024
2018,NUTS,2010,SI03,2,0.0068
2019,NUTS,2010,SI03,2,0.0071
2013,NUTS,2010,SI04,2,0.5666
2014,NUTS,2010,SI04,2,0.567
2015,NUTS,2010,SI04,2,0.5519
2016,NUTS,2010,SI04,2,0.5678
2017,NUTS,2010,SI04,2,0.5082
2018,NUTS,2010,SI04,2,0.5249
2019,NUTS,2010,SI04,2,0.5562
1997,NUTS,2010,SK,0,0.1781
1998,NUTS,2010,SK,0,0.1935
1999,NUTS,2010,SK,0,0.1927
2000,NUTS,2010,SK,0,0.1999
2001,NUTS,2010,SK,0,0.1885
2002,NUTS,2010,SK,0,0.1803
2003,NUTS,2010,SK,0,0.1784
2004,NUTS,2010,SK,0,0.1617
2005,NUTS,2010,SK,0,0.1684
2006,NUTS,2010,SK,0,0.1626
2007,NUTS,2010,SK,0,0.1793
2008,NUTS,2010,SK,0,0.1736
2009,NUTS,2010,SK,0,0.1634
2010,NUTS,2010,SK,0,0.1838
2011,NUTS,2010,SK,0,0.1733
2012,NUTS,2010,SK,0,0.175
2013,NUTS,2010,SK,0,0.1487
2014,NUTS,2010,SK,0,0.1716
2015,NUTS,2010,SK,0,0.1753
2016,NUTS,2010,SK,0,0.1737
2017,NUTS,2010,SK,0,0.1637
2018,NUTS,2010,SK,0,0.1558
2019,NUTS,2010,SK,0,0.1558
2020,NUTS,2010,SK,0,0.161
2000,NUTS,2010,SK01,2,0.9585
2001,NUTS,2010,SK01,2,0.9161
2002,NUTS,2010,SK01,2,0.9409
2003,NUTS,2010,SK01,2,0.918
2004,NUTS,2010,SK01,2,0.8658
2005,NUTS,2010,SK01,2,0.827
2006,NUTS,2010,SK01,2,0.7889
2007,NUTS,2010,SK01,2,0.8986
2008,NUTS,2010,SK01,2,0.9261
2009,NUTS,2010,SK01,2,0.9133
2010,NUTS,2010,SK01,2,0.9627
2011,NUTS,2010,SK01,2,0.9306
2012,NUTS,2010,SK01,2,0.9366
2013,NUTS,2010,SK01,2,0.8732
2014,NUTS,2010,SK01,2,0.8806
2015,NUTS,2010,SK01,2,0.9128
2016,NUTS,2010,SK01,2,0.8475
2017,NUTS,2010,SK01,2,0.8576
2018,NUTS,2010,SK01,2,0.8276
2019,NUTS,2010,SK01,2,0.8507
2020,NUTS,2010,SK01,2,0.8835
2000,NUTS,2010,SK02,2,0.067
2001,NUTS,2010,SK02,2,0.0568
2002,NUTS,2010,SK02,2,0.0579
2003,NUTS,2010,SK02,2,0.0523
2004,NUTS,2010,SK02,2,0.0456
2005,NUTS,2010,SK02,2,0.0563
2006,NUTS,2010,SK02,2,0.0738
