year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_gov_total_t
2000,NUTS,2010,ES41,2,967.0
2001,NUTS,2010,ES41,2,934.0
2002,NUTS,2010,ES41,2,856.0
2003,NUTS,2010,ES41,2,961.0
2004,NUTS,2010,ES41,2,1004.0
2005,NUTS,2010,ES41,2,1051.0
2006,NUTS,2010,ES41,2,1282.0
2007,NUTS,2010,ES41,2,1312.0
2008,NUTS,2010,ES41,2,1457.0
2009,NUTS,2010,ES41,2,1527.0
2010,NUTS,2010,ES41,2,1634.0
2012,NUTS,2010,ES41,2,1520.0
2013,NUTS,2010,ES41,2,1496.0
2014,NUTS,2010,ES41,2,1536.0
2015,NUTS,2010,ES41,2,1689.0
2016,NUTS,2010,ES41,2,1580.0
2017,NUTS,2010,ES41,2,1604.0
2018,NUTS,2010,ES41,2,1624.0
2019,NUTS,2010,ES41,2,1609.0
1987,NUTS,2010,ES42,2,118.0
1988,NUTS,2010,ES42,2,215.0
1989,NUTS,2010,ES42,2,176.0
1990,NUTS,2010,ES42,2,207.0
1991,NUTS,2010,ES42,2,202.0
1992,NUTS,2010,ES42,2,194.0
1993,NUTS,2010,ES42,2,205.0
1994,NUTS,2010,ES42,2,202.0
1995,NUTS,2010,ES42,2,427.0
1996,NUTS,2010,ES42,2,367.0
1997,NUTS,2010,ES42,2,330.0
1998,NUTS,2010,ES42,2,283.0
1999,NUTS,2010,ES42,2,435.0
2000,NUTS,2010,ES42,2,253.0
2001,NUTS,2010,ES42,2,298.0
2002,NUTS,2010,ES42,2,422.0
2003,NUTS,2010,ES42,2,420.0
2004,NUTS,2010,ES42,2,489.0
2005,NUTS,2010,ES42,2,608.0
2006,NUTS,2010,ES42,2,619.0
2007,NUTS,2010,ES42,2,679.0
2008,NUTS,2010,ES42,2,1605.0
2009,NUTS,2010,ES42,2,1704.0
2010,NUTS,2010,ES42,2,1673.0
2013,NUTS,2010,ES42,2,1598.0
2014,NUTS,2010,ES42,2,1586.0
2015,NUTS,2010,ES42,2,1694.0
2016,NUTS,2010,ES42,2,1728.0
2017,NUTS,2010,ES42,2,1760.0
2018,NUTS,2010,ES42,2,2027.0
2019,NUTS,2010,ES42,2,1976.0
1987,NUTS,2010,ES43,2,367.0
1988,NUTS,2010,ES43,2,430.0
1989,NUTS,2010,ES43,2,382.0
1990,NUTS,2010,ES43,2,366.0
1991,NUTS,2010,ES43,2,386.0
1992,NUTS,2010,ES43,2,447.0
1993,NUTS,2010,ES43,2,357.0
1994,NUTS,2010,ES43,2,305.0
1995,NUTS,2010,ES43,2,158.0
1996,NUTS,2010,ES43,2,185.0
1997,NUTS,2010,ES43,2,239.0
1998,NUTS,2010,ES43,2,265.0
1999,NUTS,2010,ES43,2,249.0
2000,NUTS,2010,ES43,2,285.0
2001,NUTS,2010,ES43,2,265.0
2002,NUTS,2010,ES43,2,228.0
2003,NUTS,2010,ES43,2,344.0
2004,NUTS,2010,ES43,2,350.0
2005,NUTS,2010,ES43,2,438.0
2006,NUTS,2010,ES43,2,444.0
2007,NUTS,2010,ES43,2,595.0
2008,NUTS,2010,ES43,2,660.0
2009,NUTS,2010,ES43,2,700.0
2010,NUTS,2010,ES43,2,853.0
2011,NUTS,2010,ES43,2,798.0
2012,NUTS,2010,ES43,2,752.0
2013,NUTS,2010,ES43,2,649.0
2014,NUTS,2010,ES43,2,489.0
2015,NUTS,2010,ES43,2,663.0
2016,NUTS,2010,ES43,2,565.0
2017,NUTS,2010,ES43,2,606.0
2018,NUTS,2010,ES43,2,681.0
2019,NUTS,2010,ES43,2,696.0
1987,NUTS,2010,ES5,1,2305.0
1988,NUTS,2010,ES5,1,2827.0
1989,NUTS,2010,ES5,1,2574.0
1990,NUTS,2010,ES5,1,2824.0
1991,NUTS,2010,ES5,1,3444.0
1992,NUTS,2010,ES5,1,3330.0
1993,NUTS,2010,ES5,1,3320.0
1994,NUTS,2010,ES5,1,3199.0
1995,NUTS,2010,ES5,1,3290.0
1996,NUTS,2010,ES5,1,3039.0
1997,NUTS,2010,ES5,1,4341.0
1998,NUTS,2010,ES5,1,4342.0
1999,NUTS,2010,ES5,1,4918.0
2000,NUTS,2010,ES5,1,5449.0
2001,NUTS,2010,ES5,1,5507.0
2002,NUTS,2010,ES5,1,5745.0
2003,NUTS,2010,ES5,1,7069.0
2004,NUTS,2010,ES5,1,7649.0
2005,NUTS,2010,ES5,1,9518.0
2006,NUTS,2010,ES5,1,10203.0
2007,NUTS,2010,ES5,1,11375.0
2008,NUTS,2010,ES5,1,13446.0
2009,NUTS,2010,ES5,1,16166.0
2010,NUTS,2010,ES5,1,16469.0
2011,NUTS,2010,ES5,1,16709.0
2012,NUTS,2010,ES5,1,16052.0
2013,NUTS,2010,ES5,1,15864.0
2014,NUTS,2010,ES5,1,15789.0
2015,NUTS,2010,ES5,1,16295.0
2016,NUTS,2010,ES5,1,16279.0
2017,NUTS,2010,ES5,1,17194.0
2018,NUTS,2010,ES5,1,17225.0
2019,NUTS,2010,ES5,1,17621.0
1987,NUTS,2010,ES51,2,1649.0
1988,NUTS,2010,ES51,2,2159.0
1989,NUTS,2010,ES51,2,1747.0
1990,NUTS,2010,ES51,2,1913.0
1991,NUTS,2010,ES51,2,2397.0
1992,NUTS,2010,ES51,2,2356.0
1993,NUTS,2010,ES51,2,2306.0
1994,NUTS,2010,ES51,2,2425.0
1995,NUTS,2010,ES51,2,2129.0
1996,NUTS,2010,ES51,2,2045.0
1997,NUTS,2010,ES51,2,3027.0
1998,NUTS,2010,ES51,2,3063.0
1999,NUTS,2010,ES51,2,3533.0
2000,NUTS,2010,ES51,2,3667.0
2001,NUTS,2010,ES51,2,3467.0
2002,NUTS,2010,ES51,2,3747.0
2003,NUTS,2010,ES51,2,4754.0
2004,NUTS,2010,ES51,2,5177.0
2005,NUTS,2010,ES51,2,6211.0
2006,NUTS,2010,ES51,2,6712.0
2007,NUTS,2010,ES51,2,7469.0
2008,NUTS,2010,ES51,2,9133.0
2009,NUTS,2010,ES51,2,11170.0
2010,NUTS,2010,ES51,2,11298.0
2011,NUTS,2010,ES51,2,11661.0
2012,NUTS,2010,ES51,2,11581.0
2013,NUTS,2010,ES51,2,11507.0
2014,NUTS,2010,ES51,2,11462.0
2015,NUTS,2010,ES51,2,12024.0
2016,NUTS,2010,ES51,2,11752.0
2017,NUTS,2010,ES51,2,12704.0
2018,NUTS,2010,ES51,2,12945.0
2019,NUTS,2010,ES51,2,13290.0
1987,NUTS,2010,ES52,2,630.0
1988,NUTS,2010,ES52,2,615.0
1989,NUTS,2010,ES52,2,729.0
1990,NUTS,2010,ES52,2,801.0
1991,NUTS,2010,ES52,2,946.0
1992,NUTS,2010,ES52,2,890.0
1993,NUTS,2010,ES52,2,925.0
1994,NUTS,2010,ES52,2,699.0
1995,NUTS,2010,ES52,2,935.0
1996,NUTS,2010,ES52,2,858.0
1997,NUTS,2010,ES52,2,1089.0
1998,NUTS,2010,ES52,2,1030.0
1999,NUTS,2010,ES52,2,1164.0
2000,NUTS,2010,ES52,2,1514.0
2001,NUTS,2010,ES52,2,1673.0
2002,NUTS,2010,ES52,2,1762.0
2003,NUTS,2010,ES52,2,1959.0
2004,NUTS,2010,ES52,2,2030.0
2005,NUTS,2010,ES52,2,2713.0
2006,NUTS,2010,ES52,2,2782.0
2007,NUTS,2010,ES52,2,3121.0
2008,NUTS,2010,ES52,2,3484.0
2009,NUTS,2010,ES52,2,3949.0
2010,NUTS,2010,ES52,2,3846.0
2011,NUTS,2010,ES52,2,3833.0
2012,NUTS,2010,ES52,2,3498.0
2013,NUTS,2010,ES52,2,3453.0
2014,NUTS,2010,ES52,2,3431.0
2015,NUTS,2010,ES52,2,3266.0
2016,NUTS,2010,ES52,2,3508.0
2017,NUTS,2010,ES52,2,3322.0
2018,NUTS,2010,ES52,2,3211.0
2019,NUTS,2010,ES52,2,3124.0
1987,NUTS,2010,ES53,2,25.0
1988,NUTS,2010,ES53,2,53.0
1989,NUTS,2010,ES53,2,98.0
1990,NUTS,2010,ES53,2,110.0
1991,NUTS,2010,ES53,2,100.0
1992,NUTS,2010,ES53,2,84.0
1993,NUTS,2010,ES53,2,89.0
1994,NUTS,2010,ES53,2,75.0
1995,NUTS,2010,ES53,2,226.0
1996,NUTS,2010,ES53,2,136.0
1997,NUTS,2010,ES53,2,225.0
1998,NUTS,2010,ES53,2,250.0
1999,NUTS,2010,ES53,2,221.0
2000,NUTS,2010,ES53,2,268.0
2001,NUTS,2010,ES53,2,367.0
2002,NUTS,2010,ES53,2,236.0
2003,NUTS,2010,ES53,2,356.0
2004,NUTS,2010,ES53,2,442.0
2005,NUTS,2010,ES53,2,594.0
2006,NUTS,2010,ES53,2,709.0
2007,NUTS,2010,ES53,2,785.0
2008,NUTS,2010,ES53,2,829.0
2009,NUTS,2010,ES53,2,1047.0
2010,NUTS,2010,ES53,2,1325.0
2011,NUTS,2010,ES53,2,1215.0
2012,NUTS,2010,ES53,2,973.0
2013,NUTS,2010,ES53,2,904.0
2014,NUTS,2010,ES53,2,896.0
2015,NUTS,2010,ES53,2,1005.0
2016,NUTS,2010,ES53,2,1019.0
2017,NUTS,2010,ES53,2,1168.0
2018,NUTS,2010,ES53,2,1069.0
2019,NUTS,2010,ES53,2,1207.0
1987,NUTS,2010,ES6,1,2666.0
1988,NUTS,2010,ES6,1,2794.0
1989,NUTS,2010,ES6,1,2671.0
1990,NUTS,2010,ES6,1,2797.0
1991,NUTS,2010,ES6,1,2914.0
1992,NUTS,2010,ES6,1,3202.0
1993,NUTS,2010,ES6,1,3203.0
1994,NUTS,2010,ES6,1,2333.0
1995,NUTS,2010,ES6,1,2820.0
1996,NUTS,2010,ES6,1,2845.0
1997,NUTS,2010,ES6,1,3699.0
1998,NUTS,2010,ES6,1,3735.0
1999,NUTS,2010,ES6,1,3588.0
2000,NUTS,2010,ES6,1,3548.0
2001,NUTS,2010,ES6,1,4241.0
2002,NUTS,2010,ES6,1,3767.0
2003,NUTS,2010,ES6,1,5712.0
2004,NUTS,2010,ES6,1,6842.0
2005,NUTS,2010,ES6,1,7291.0
2006,NUTS,2010,ES6,1,8450.0
2007,NUTS,2010,ES6,1,8371.0
2008,NUTS,2010,ES6,1,8277.0
2009,NUTS,2010,ES6,1,8900.0
2010,NUTS,2010,ES6,1,9119.0
2011,NUTS,2010,ES6,1,8589.0
2012,NUTS,2010,ES6,1,8295.0
2013,NUTS,2010,ES6,1,8051.0
2014,NUTS,2010,ES6,1,8113.0
2015,NUTS,2010,ES6,1,9883.0
2016,NUTS,2010,ES6,1,9499.0
2017,NUTS,2010,ES6,1,9407.0
2018,NUTS,2010,ES6,1,9092.0
2019,NUTS,2010,ES6,1,9473.0
1987,NUTS,2010,ES61,2,2211.0
1988,NUTS,2010,ES61,2,2289.0
1989,NUTS,2010,ES61,2,2219.0
1990,NUTS,2010,ES61,2,2284.0
1991,NUTS,2010,ES61,2,2478.0
1992,NUTS,2010,ES61,2,2677.0
1993,NUTS,2010,ES61,2,2637.0
1994,NUTS,2010,ES61,2,1937.0
1995,NUTS,2010,ES61,2,2472.0
1996,NUTS,2010,ES61,2,2423.0
1997,NUTS,2010,ES61,2,3279.0
1998,NUTS,2010,ES61,2,3141.0
1999,NUTS,2010,ES61,2,3129.0
2000,NUTS,2010,ES61,2,3147.0
2001,NUTS,2010,ES61,2,3696.0
2002,NUTS,2010,ES61,2,3340.0
2003,NUTS,2010,ES61,2,5069.0
2004,NUTS,2010,ES61,2,6096.0
2005,NUTS,2010,ES61,2,6490.0
2006,NUTS,2010,ES61,2,7571.0
2007,NUTS,2010,ES61,2,7496.0
2008,NUTS,2010,ES61,2,7244.0
2009,NUTS,2010,ES61,2,7720.0
2010,NUTS,2010,ES61,2,7956.0
2011,NUTS,2010,ES61,2,7508.0
2012,NUTS,2010,ES61,2,7354.0
2013,NUTS,2010,ES61,2,7180.0
2014,NUTS,2010,ES61,2,7238.0
2015,NUTS,2010,ES61,2,9008.0
2016,NUTS,2010,ES61,2,8582.0
2017,NUTS,2010,ES61,2,8454.0
2018,NUTS,2010,ES61,2,8144.0
2019,NUTS,2010,ES61,2,8493.0
1987,NUTS,2010,ES62,2,455.0
1988,NUTS,2010,ES62,2,505.0
1989,NUTS,2010,ES62,2,452.0
1990,NUTS,2010,ES62,2,513.0
1991,NUTS,2010,ES62,2,436.0
1992,NUTS,2010,ES62,2,525.0
1993,NUTS,2010,ES62,2,566.0
1994,NUTS,2010,ES62,2,396.0
1995,NUTS,2010,ES62,2,348.0
1996,NUTS,2010,ES62,2,422.0
1997,NUTS,2010,ES62,2,420.0
1998,NUTS,2010,ES62,2,594.0
1999,NUTS,2010,ES62,2,459.0
2000,NUTS,2010,ES62,2,401.0
2001,NUTS,2010,ES62,2,545.0
2002,NUTS,2010,ES62,2,427.0
2003,NUTS,2010,ES62,2,640.0
2004,NUTS,2010,ES62,2,742.0
2005,NUTS,2010,ES62,2,796.0
2006,NUTS,2010,ES62,2,874.0
2007,NUTS,2010,ES62,2,871.0
2008,NUTS,2010,ES62,2,1026.0
2009,NUTS,2010,ES62,2,1174.0
2010,NUTS,2010,ES62,2,1163.0
2012,NUTS,2010,ES62,2,939.0
2013,NUTS,2010,ES62,2,869.0
2014,NUTS,2010,ES62,2,872.0
2015,NUTS,2010,ES62,2,873.0
2016,NUTS,2010,ES62,2,917.0
2017,NUTS,2010,ES62,2,953.0
2018,NUTS,2010,ES62,2,948.0
2019,NUTS,2010,ES62,2,980.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,3.0
2004,NUTS,2010,ES63,2,2.0
2005,NUTS,2010,ES63,2,3.0
2006,NUTS,2010,ES63,2,3.0
2007,NUTS,2010,ES63,2,2.0
2008,NUTS,2010,ES63,2,2.0
2009,NUTS,2010,ES63,2,2.0
2010,NUTS,2010,ES63,2,0.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,2.0
2005,NUTS,2010,ES64,2,2.0
2006,NUTS,2010,ES64,2,2.0
2007,NUTS,2010,ES64,2,2.0
2008,NUTS,2010,ES64,2,5.0
2009,NUTS,2010,ES64,2,4.0
2010,NUTS,2010,ES64,2,0.0
1987,NUTS,2010,ES7,1,375.0
1988,NUTS,2010,ES7,1,386.0
1989,NUTS,2010,ES7,1,458.0
1990,NUTS,2010,ES7,1,505.0
1991,NUTS,2010,ES7,1,545.0
1992,NUTS,2010,ES7,1,465.0
1993,NUTS,2010,ES7,1,747.0
1994,NUTS,2010,ES7,1,613.0
1995,NUTS,2010,ES7,1,671.0
1996,NUTS,2010,ES7,1,617.0
1997,NUTS,2010,ES7,1,736.0
1998,NUTS,2010,ES7,1,956.0
1999,NUTS,2010,ES7,1,841.0
2000,NUTS,2010,ES7,1,814.0
2001,NUTS,2010,ES7,1,785.0
2002,NUTS,2010,ES7,1,1209.0
2003,NUTS,2010,ES7,1,1227.0
2004,NUTS,2010,ES7,1,1409.0
2005,NUTS,2010,ES7,1,1661.0
2006,NUTS,2010,ES7,1,1708.0
2007,NUTS,2010,ES7,1,1631.0
2008,NUTS,2010,ES7,1,1645.0
2009,NUTS,2010,ES7,1,1574.0
2010,NUTS,2010,ES7,1,1576.0
2011,NUTS,2010,ES7,1,1548.0
2012,NUTS,2010,ES7,1,1505.0
2013,NUTS,2010,ES7,1,1393.0
2014,NUTS,2010,ES7,1,1252.0
2015,NUTS,2010,ES7,1,1353.0
2016,NUTS,2010,ES7,1,1319.0
2017,NUTS,2010,ES7,1,1401.0
2018,NUTS,2010,ES7,1,1466.0
2019,NUTS,2010,ES7,1,1350.0
1987,NUTS,2010,ES70,2,375.0
1988,NUTS,2010,ES70,2,386.0
1989,NUTS,2010,ES70,2,458.0
1990,NUTS,2010,ES70,2,505.0
1991,NUTS,2010,ES70,2,545.0
1992,NUTS,2010,ES70,2,465.0
1993,NUTS,2010,ES70,2,747.0
1994,NUTS,2010,ES70,2,613.0
1995,NUTS,2010,ES70,2,671.0
1996,NUTS,2010,ES70,2,617.0
1997,NUTS,2010,ES70,2,736.0
1998,NUTS,2010,ES70,2,956.0
1999,NUTS,2010,ES70,2,841.0
2000,NUTS,2010,ES70,2,814.0
2001,NUTS,2010,ES70,2,785.0
2002,NUTS,2010,ES70,2,1209.0
2003,NUTS,2010,ES70,2,1227.0
2004,NUTS,2010,ES70,2,1409.0
2005,NUTS,2010,ES70,2,1661.0
2006,NUTS,2010,ES70,2,1708.0
2007,NUTS,2010,ES70,2,1631.0
2008,NUTS,2010,ES70,2,1645.0
2009,NUTS,2010,ES70,2,1574.0
2010,NUTS,2010,ES70,2,1576.0
2011,NUTS,2010,ES70,2,1548.0
2012,NUTS,2010,ES70,2,1505.0
2013,NUTS,2010,ES70,2,1393.0
2014,NUTS,2010,ES70,2,1252.0
2015,NUTS,2010,ES70,2,1353.0
2016,NUTS,2010,ES70,2,1319.0
2017,NUTS,2010,ES70,2,1401.0
2018,NUTS,2010,ES70,2,1466.0
2019,NUTS,2010,ES70,2,1350.0
2000,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,EU27_2020,7,354485.0
2002,NUTS,2010,EU27_2020,7,360843.0
2003,NUTS,2010,EU27_2020,7,367544.0
2004,NUTS,2010,EU27_2020,7,373239.0
2005,NUTS,2010,EU27_2020,7,382952.0
2006,NUTS,2010,EU27_2020,7,392932.0
2007,NUTS,2010,EU27_2020,7,394795.0
2008,NUTS,2010,EU27_2020,7,405639.0
2009,NUTS,2010,EU27_2020,7,412494.0
2010,NUTS,2010,EU27_2020,7,418081.0
2011,NUTS,2010,EU27_2020,7,428826.0
2012,NUTS,2010,EU27_2020,7,437776.0
2013,NUTS,2010,EU27_2020,7,438050.0
2014,NUTS,2010,EU27_2020,7,445737.0
2015,NUTS,2010,EU27_2020,7,464100.0
2016,NUTS,2010,EU27_2020,7,450966.0
2017,NUTS,2010,EU27_2020,7,462482.0
2018,NUTS,2010,EU27_2020,7,477972.0
2019,NUTS,2010,EU27_2020,7,487328.0
1987,NUTS,2010,FI,0,7790.0
1989,NUTS,2010,FI,0,8234.0
1991,NUTS,2010,FI,0,8601.0
1993,NUTS,2010,FI,0,9077.0
1995,NUTS,2010,FI,0,8521.0
1997,NUTS,2010,FI,0,9224.0
1998,NUTS,2010,FI,0,9754.0
1999,NUTS,2010,FI,0,9786.0
2000,NUTS,2010,FI,0,9462.0
2001,NUTS,2010,FI,0,9640.0
2002,NUTS,2010,FI,0,10064.0
2003,NUTS,2010,FI,0,9903.0
2004,NUTS,2010,FI,0,9943.0
2005,NUTS,2010,FI,0,9926.0
2006,NUTS,2010,FI,0,9581.0
2007,NUTS,2010,FI,0,9222.0
2008,NUTS,2010,FI,0,8710.0
2009,NUTS,2010,FI,0,8547.0
2010,NUTS,2010,FI,0,8815.0
2011,NUTS,2010,FI,0,8695.0
2012,NUTS,2010,FI,0,8250.0
2013,NUTS,2010,FI,0,8103.0
2014,NUTS,2010,FI,0,7377.0
2015,NUTS,2010,FI,0,6468.0
2016,NUTS,2010,FI,0,5853.0
2017,NUTS,2010,FI,0,6251.0
2018,NUTS,2010,FI,0,6284.0
2019,NUTS,2010,FI,0,6158.0
1995,NUTS,2010,FI1,1,8877.0
1997,NUTS,2010,FI1,1,9216.0
1998,NUTS,2010,FI1,1,9752.0
1999,NUTS,2010,FI1,1,10521.0
2000,NUTS,2010,FI1,1,10080.0
2001,NUTS,2010,FI1,1,10282.0
2002,NUTS,2010,FI1,1,10738.0
2003,NUTS,2010,FI1,1,10616.0
2004,NUTS,2010,FI1,1,10699.0
2005,NUTS,2010,FI1,1,10667.0
2006,NUTS,2010,FI1,1,10309.0
2007,NUTS,2010,FI1,1,9930.0
2008,NUTS,2010,FI1,1,9423.0
2009,NUTS,2010,FI1,1,9305.0
2010,NUTS,2010,FI1,1,9635.0
2012,NUTS,2010,FI1,1,9090.0
2015,NUTS,2010,FI1,1,7366.0
2016,NUTS,2010,FI1,1,6757.0
2017,NUTS,2010,FI1,1,6251.0
2018,NUTS,2010,FI1,1,6284.0
2019,NUTS,2010,FI1,1,6158.0
2000,NUTS,2010,FI19,2,1043.0
2001,NUTS,2010,FI19,2,1120.0
2002,NUTS,2010,FI19,2,1068.0
2003,NUTS,2010,FI19,2,1030.0
2004,NUTS,2010,FI19,2,1002.0
2005,NUTS,2010,FI19,2,1000.0
2006,NUTS,2010,FI19,2,1008.0
2007,NUTS,2010,FI19,2,939.0
2008,NUTS,2010,FI19,2,909.0
2009,NUTS,2010,FI19,2,998.0
2010,NUTS,2010,FI19,2,1003.0
2011,NUTS,2010,FI19,2,1014.0
2012,NUTS,2010,FI19,2,971.0
2013,NUTS,2010,FI19,2,975.0
2015,NUTS,2010,FI19,2,769.0
2016,NUTS,2010,FI19,2,757.0
2017,NUTS,2010,FI19,2,441.0
2018,NUTS,2010,FI19,2,445.0
2019,NUTS,2010,FI19,2,416.0
2009,NUTS,2010,FI1B,2,5860.0
2010,NUTS,2010,FI1B,2,6102.0
2011,NUTS,2010,FI1B,2,6017.0
2012,NUTS,2010,FI1B,2,5680.0
2013,NUTS,2010,FI1B,2,5584.0
2015,NUTS,2010,FI1B,2,4657.0
2016,NUTS,2010,FI1B,2,4323.0
2017,NUTS,2010,FI1B,2,4243.0
2018,NUTS,2010,FI1B,2,4325.0
2019,NUTS,2010,FI1B,2,4259.0
2009,NUTS,2010,FI1C,2,953.0
2010,NUTS,2010,FI1C,2,969.0
2011,NUTS,2010,FI1C,2,943.0
2012,NUTS,2010,FI1C,2,877.0
2013,NUTS,2010,FI1C,2,896.0
2015,NUTS,2010,FI1C,2,823.0
2016,NUTS,2010,FI1C,2,670.0
2017,NUTS,2010,FI1C,2,518.0
2018,NUTS,2010,FI1C,2,501.0
2019,NUTS,2010,FI1C,2,494.0
2000,NUTS,2010,FI1D,2,1700.0
2001,NUTS,2010,FI1D,2,1665.0
2002,NUTS,2010,FI1D,2,1901.0
2003,NUTS,2010,FI1D,2,1855.0
2004,NUTS,2010,FI1D,2,1854.0
2005,NUTS,2010,FI1D,2,1885.0
2006,NUTS,2010,FI1D,2,1707.0
2007,NUTS,2010,FI1D,2,1562.0
2008,NUTS,2010,FI1D,2,1479.0
2009,NUTS,2010,FI1D,2,1494.0
2010,NUTS,2010,FI1D,2,1561.0
2011,NUTS,2010,FI1D,2,1596.0
2012,NUTS,2010,FI1D,2,1562.0
2013,NUTS,2010,FI1D,2,1461.0
2015,NUTS,2010,FI1D,2,1117.0
2016,NUTS,2010,FI1D,2,1007.0
2017,NUTS,2010,FI1D,2,1049.0
2018,NUTS,2010,FI1D,2,1013.0
2019,NUTS,2010,FI1D,2,989.0
1995,NUTS,2010,FI2,1,25.0
1997,NUTS,2010,FI2,1,8.0
1998,NUTS,2010,FI2,1,2.0
1999,NUTS,2010,FI2,1,2.0
2000,NUTS,2010,FI2,1,16.0
2001,NUTS,2010,FI2,1,18.0
2002,NUTS,2010,FI2,1,18.0
2003,NUTS,2010,FI2,1,19.0
2004,NUTS,2010,FI2,1,16.0
2005,NUTS,2010,FI2,1,13.0
2006,NUTS,2010,FI2,1,14.0
2007,NUTS,2010,FI2,1,16.0
2008,NUTS,2010,FI2,1,18.0
2009,NUTS,2010,FI2,1,18.0
2010,NUTS,2010,FI2,1,0.0
2012,NUTS,2010,FI2,1,0.0
2013,NUTS,2010,FI2,1,0.0
2015,NUTS,2010,FI2,1,0.0
2016,NUTS,2010,FI2,1,0.0
2017,NUTS,2010,FI2,1,0.0
2018,NUTS,2010,FI2,1,0.0
2019,NUTS,2010,FI2,1,0.0
1995,NUTS,2010,FI20,2,25.0
1997,NUTS,2010,FI20,2,8.0
1998,NUTS,2010,FI20,2,2.0
1999,NUTS,2010,FI20,2,2.0
2000,NUTS,2010,FI20,2,16.0
2001,NUTS,2010,FI20,2,18.0
2002,NUTS,2010,FI20,2,18.0
2003,NUTS,2010,FI20,2,19.0
2004,NUTS,2010,FI20,2,16.0
2005,NUTS,2010,FI20,2,13.0
2006,NUTS,2010,FI20,2,14.0
2007,NUTS,2010,FI20,2,16.0
2008,NUTS,2010,FI20,2,18.0
2009,NUTS,2010,FI20,2,18.0
2010,NUTS,2010,FI20,2,0.0
2012,NUTS,2010,FI20,2,0.0
2013,NUTS,2010,FI20,2,0.0
2015,NUTS,2010,FI20,2,0.0
2016,NUTS,2010,FI20,2,0.0
2017,NUTS,2010,FI20,2,0.0
2018,NUTS,2010,FI20,2,0.0
2019,NUTS,2010,FI20,2,0.0
1989,NUTS,2010,FR,0,69401.0
1990,NUTS,2010,FR,0,68589.0
1991,NUTS,2010,FR,0,68916.0
1992,NUTS,2010,FR,0,63847.0
1993,NUTS,2010,FR,0,64173.0
1994,NUTS,2010,FR,0,64358.0
1995,NUTS,2010,FR,0,64574.0
1996,NUTS,2010,FR,0,65683.0
1997,NUTS,2010,FR,0,51594.0
1998,NUTS,2010,FR,0,50364.0
2000,NUTS,2010,FR,0,50808.0
2001,NUTS,2010,FR,0,48887.0
2002,NUTS,2010,FR,0,50587.0
2003,NUTS,2010,FR,0,50690.0
2004,NUTS,2010,FR,0,51284.0
2005,NUTS,2010,FR,0,56347.0
2006,NUTS,2010,FR,0,53505.0
2007,NUTS,2010,FR,0,54117.0
2008,NUTS,2010,FR,0,55109.0
2009,NUTS,2010,FR,0,56152.0
2010,NUTS,2010,FR,0,52081.0
2011,NUTS,2010,FR,0,52141.0
2012,NUTS,2010,FR,0,51716.0
2013,NUTS,2010,FR,0,51764.0
2014,NUTS,2010,FR,0,51564.0
2016,NUTS,2010,FR,0,52280.0
2017,NUTS,2010,FR,0,51754.0
2018,NUTS,2010,FR,0,52327.0
1989,NUTS,2010,FR1,1,21884.0
1990,NUTS,2010,FR1,1,21435.0
1991,NUTS,2010,FR1,1,21406.0
1992,NUTS,2010,FR1,1,20441.0
1993,NUTS,2010,FR1,1,19993.0
1994,NUTS,2010,FR1,1,19581.0
1995,NUTS,2010,FR1,1,19314.0
1996,NUTS,2010,FR1,1,19387.0
1997,NUTS,2010,FR1,1,20967.0
1998,NUTS,2010,FR1,1,19227.0
2000,NUTS,2010,FR1,1,19646.0
2001,NUTS,2010,FR1,1,22993.0
1989,NUTS,2010,FR10,2,21884.0
1990,NUTS,2010,FR10,2,21435.0
1991,NUTS,2010,FR10,2,21406.0
1992,NUTS,2010,FR10,2,20441.0
1993,NUTS,2010,FR10,2,19993.0
1994,NUTS,2010,FR10,2,19581.0
1995,NUTS,2010,FR10,2,19314.0
1996,NUTS,2010,FR10,2,19387.0
