year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_eur_hab
2009,NUTS,2010,ITG2,2,97.1
2010,NUTS,2010,ITG2,2,101.2
2011,NUTS,2010,ITG2,2,107.2
2012,NUTS,2010,ITG2,2,96.4
2013,NUTS,2010,ITG2,2,102.9
2014,NUTS,2010,ITG2,2,100.1
2015,NUTS,2010,ITG2,2,104.2
2016,NUTS,2010,ITG2,2,103.2
2017,NUTS,2010,ITG2,2,96.7
2018,NUTS,2010,ITG2,2,98.7
2019,NUTS,2010,ITG2,2,104.9
2003,NUTS,2010,ITH,1,96.7
2004,NUTS,2010,ITH,1,94.6
2005,NUTS,2010,ITH,1,85.9
2007,NUTS,2010,ITH,1,95.1
2008,NUTS,2010,ITH,1,98.6
2009,NUTS,2010,ITH,1,101.9
2010,NUTS,2010,ITH,1,103.2
2011,NUTS,2010,ITH,1,103.5
2012,NUTS,2010,ITH,1,103.8
2013,NUTS,2010,ITH,1,108.0
2014,NUTS,2010,ITH,1,106.1
2015,NUTS,2010,ITH,1,107.3
2016,NUTS,2010,ITH,1,111.7
2017,NUTS,2010,ITH,1,112.2
2018,NUTS,2010,ITH,1,116.4
2019,NUTS,2010,ITH,1,120.1
2003,NUTS,2010,ITH1,2,10.7
2004,NUTS,2010,ITH1,2,25.5
2005,NUTS,2010,ITH1,2,12.6
2007,NUTS,2010,ITH1,2,20.6
2008,NUTS,2010,ITH1,2,20.8
2009,NUTS,2010,ITH1,2,24.1
2010,NUTS,2010,ITH1,2,23.9
2011,NUTS,2010,ITH1,2,31.3
2012,NUTS,2010,ITH1,2,32.3
2013,NUTS,2010,ITH1,2,32.0
2014,NUTS,2010,ITH1,2,31.0
2015,NUTS,2010,ITH1,2,47.8
2016,NUTS,2010,ITH1,2,57.5
2017,NUTS,2010,ITH1,2,57.6
2018,NUTS,2010,ITH1,2,62.8
2019,NUTS,2010,ITH1,2,40.8
2003,NUTS,2010,ITH2,2,103.9
2004,NUTS,2010,ITH2,2,104.6
2005,NUTS,2010,ITH2,2,103.3
2007,NUTS,2010,ITH2,2,116.5
2008,NUTS,2010,ITH2,2,122.4
2009,NUTS,2010,ITH2,2,134.6
2010,NUTS,2010,ITH2,2,136.9
2011,NUTS,2010,ITH2,2,134.5
2012,NUTS,2010,ITH2,2,153.0
2013,NUTS,2010,ITH2,2,157.5
2014,NUTS,2010,ITH2,2,151.8
2015,NUTS,2010,ITH2,2,158.7
2016,NUTS,2010,ITH2,2,181.8
2017,NUTS,2010,ITH2,2,182.9
2018,NUTS,2010,ITH2,2,184.9
2019,NUTS,2010,ITH2,2,179.9
1994,NUTS,2010,ITH3,2,35.7
1995,NUTS,2010,ITH3,2,33.0
1996,NUTS,2010,ITH3,2,34.9
1997,NUTS,2010,ITH3,2,48.3
1998,NUTS,2010,ITH3,2,49.1
1999,NUTS,2010,ITH3,2,50.3
2000,NUTS,2010,ITH3,2,51.7
2003,NUTS,2010,ITH3,2,80.7
2004,NUTS,2010,ITH3,2,82.1
2005,NUTS,2010,ITH3,2,62.3
2007,NUTS,2010,ITH3,2,72.0
2008,NUTS,2010,ITH3,2,75.1
2009,NUTS,2010,ITH3,2,81.7
2010,NUTS,2010,ITH3,2,79.2
2011,NUTS,2010,ITH3,2,80.5
2012,NUTS,2010,ITH3,2,81.3
2013,NUTS,2010,ITH3,2,85.4
2014,NUTS,2010,ITH3,2,83.4
2015,NUTS,2010,ITH3,2,86.2
2016,NUTS,2010,ITH3,2,98.2
2017,NUTS,2010,ITH3,2,94.0
2018,NUTS,2010,ITH3,2,100.6
2019,NUTS,2010,ITH3,2,112.0
1994,NUTS,2010,ITH4,2,65.7
1995,NUTS,2010,ITH4,2,49.5
1996,NUTS,2010,ITH4,2,58.4
1997,NUTS,2010,ITH4,2,82.9
1998,NUTS,2010,ITH4,2,84.9
1999,NUTS,2010,ITH4,2,90.0
2000,NUTS,2010,ITH4,2,105.0
2003,NUTS,2010,ITH4,2,128.7
2004,NUTS,2010,ITH4,2,123.1
2005,NUTS,2010,ITH4,2,125.1
2007,NUTS,2010,ITH4,2,127.3
2008,NUTS,2010,ITH4,2,135.3
2009,NUTS,2010,ITH4,2,130.6
2010,NUTS,2010,ITH4,2,135.7
2011,NUTS,2010,ITH4,2,130.0
2012,NUTS,2010,ITH4,2,113.3
2013,NUTS,2010,ITH4,2,126.0
2014,NUTS,2010,ITH4,2,114.3
2015,NUTS,2010,ITH4,2,119.9
2016,NUTS,2010,ITH4,2,132.9
2017,NUTS,2010,ITH4,2,124.9
2018,NUTS,2010,ITH4,2,129.5
2019,NUTS,2010,ITH4,2,130.4
2003,NUTS,2010,ITH5,2,114.4
2004,NUTS,2010,ITH5,2,107.3
2005,NUTS,2010,ITH5,2,107.6
2007,NUTS,2010,ITH5,2,118.0
2008,NUTS,2010,ITH5,2,120.8
2009,NUTS,2010,ITH5,2,121.7
2010,NUTS,2010,ITH5,2,126.1
2011,NUTS,2010,ITH5,2,126.4
2012,NUTS,2010,ITH5,2,128.5
2013,NUTS,2010,ITH5,2,130.9
2014,NUTS,2010,ITH5,2,132.2
2015,NUTS,2010,ITH5,2,127.9
2016,NUTS,2010,ITH5,2,118.7
2017,NUTS,2010,ITH5,2,126.7
2018,NUTS,2010,ITH5,2,128.2
2019,NUTS,2010,ITH5,2,128.1
2003,NUTS,2010,ITI,1,123.9
2004,NUTS,2010,ITI,1,124.5
2005,NUTS,2010,ITI,1,118.6
2007,NUTS,2010,ITI,1,131.0
2008,NUTS,2010,ITI,1,138.8
2009,NUTS,2010,ITI,1,140.2
2010,NUTS,2010,ITI,1,131.2
2011,NUTS,2010,ITI,1,130.2
2012,NUTS,2010,ITI,1,132.9
2013,NUTS,2010,ITI,1,136.5
2014,NUTS,2010,ITI,1,112.7
2015,NUTS,2010,ITI,1,110.6
2016,NUTS,2010,ITI,1,113.2
2017,NUTS,2010,ITI,1,118.0
2018,NUTS,2010,ITI,1,120.7
2019,NUTS,2010,ITI,1,129.9
1994,NUTS,2010,ITI1,2,64.0
1995,NUTS,2010,ITI1,2,62.5
1996,NUTS,2010,ITI1,2,77.4
1997,NUTS,2010,ITI1,2,93.9
1998,NUTS,2010,ITI1,2,104.5
1999,NUTS,2010,ITI1,2,103.4
2000,NUTS,2010,ITI1,2,122.9
2003,NUTS,2010,ITI1,2,151.4
2004,NUTS,2010,ITI1,2,153.5
2005,NUTS,2010,ITI1,2,146.7
2007,NUTS,2010,ITI1,2,147.9
2008,NUTS,2010,ITI1,2,162.6
2009,NUTS,2010,ITI1,2,157.7
2010,NUTS,2010,ITI1,2,143.1
2011,NUTS,2010,ITI1,2,142.1
2012,NUTS,2010,ITI1,2,143.9
2013,NUTS,2010,ITI1,2,138.6
2014,NUTS,2010,ITI1,2,123.9
2015,NUTS,2010,ITI1,2,127.8
2016,NUTS,2010,ITI1,2,135.4
2017,NUTS,2010,ITI1,2,131.0
2018,NUTS,2010,ITI1,2,136.4
2019,NUTS,2010,ITI1,2,151.6
1994,NUTS,2010,ITI2,2,63.6
1995,NUTS,2010,ITI2,2,59.6
1996,NUTS,2010,ITI2,2,82.0
1997,NUTS,2010,ITI2,2,111.4
1998,NUTS,2010,ITI2,2,120.3
1999,NUTS,2010,ITI2,2,129.6
2000,NUTS,2010,ITI2,2,134.4
2003,NUTS,2010,ITI2,2,127.7
2004,NUTS,2010,ITI2,2,128.5
2005,NUTS,2010,ITI2,2,117.9
2007,NUTS,2010,ITI2,2,156.3
2008,NUTS,2010,ITI2,2,147.3
2009,NUTS,2010,ITI2,2,167.4
2010,NUTS,2010,ITI2,2,139.6
2011,NUTS,2010,ITI2,2,139.0
2012,NUTS,2010,ITI2,2,136.1
2013,NUTS,2010,ITI2,2,125.8
2014,NUTS,2010,ITI2,2,146.3
2015,NUTS,2010,ITI2,2,147.0
2016,NUTS,2010,ITI2,2,146.5
2017,NUTS,2010,ITI2,2,120.9
2018,NUTS,2010,ITI2,2,119.7
2019,NUTS,2010,ITI2,2,123.4
2003,NUTS,2010,ITI3,2,80.6
2004,NUTS,2010,ITI3,2,55.4
2005,NUTS,2010,ITI3,2,69.7
2007,NUTS,2010,ITI3,2,78.4
2008,NUTS,2010,ITI3,2,94.5
2009,NUTS,2010,ITI3,2,93.1
2010,NUTS,2010,ITI3,2,94.9
2011,NUTS,2010,ITI3,2,91.3
2012,NUTS,2010,ITI3,2,91.6
2013,NUTS,2010,ITI3,2,89.9
2014,NUTS,2010,ITI3,2,86.4
2015,NUTS,2010,ITI3,2,86.6
2016,NUTS,2010,ITI3,2,90.5
2017,NUTS,2010,ITI3,2,96.5
2018,NUTS,2010,ITI3,2,95.3
2019,NUTS,2010,ITI3,2,105.2
1994,NUTS,2010,ITI4,2,57.9
1995,NUTS,2010,ITI4,2,59.1
1996,NUTS,2010,ITI4,2,73.5
1997,NUTS,2010,ITI4,2,82.0
1998,NUTS,2010,ITI4,2,83.5
1999,NUTS,2010,ITI4,2,89.7
2000,NUTS,2010,ITI4,2,85.8
2003,NUTS,2010,ITI4,2,116.9
2004,NUTS,2010,ITI4,2,123.8
2005,NUTS,2010,ITI4,2,113.5
2007,NUTS,2010,ITI4,2,130.5
2008,NUTS,2010,ITI4,2,133.9
2009,NUTS,2010,ITI4,2,137.3
2010,NUTS,2010,ITI4,2,132.2
2011,NUTS,2010,ITI4,2,131.8
2012,NUTS,2010,ITI4,2,136.5
2013,NUTS,2010,ITI4,2,149.7
2014,NUTS,2010,ITI4,2,107.4
2015,NUTS,2010,ITI4,2,100.5
2016,NUTS,2010,ITI4,2,99.9
2017,NUTS,2010,ITI4,2,115.0
2018,NUTS,2010,ITI4,2,117.4
2019,NUTS,2010,ITI4,2,123.4
1996,NUTS,2010,LT,0,2.8
1997,NUTS,2010,LT,0,4.9
1998,NUTS,2010,LT,0,5.9
1999,NUTS,2010,LT,0,5.5
2000,NUTS,2010,LT,0,7.6
2001,NUTS,2010,LT,0,8.2
2002,NUTS,2010,LT,0,14.4
2003,NUTS,2010,LT,0,16.9
2004,NUTS,2010,LT,0,21.7
2005,NUTS,2010,LT,0,25.6
2006,NUTS,2010,LT,0,28.5
2007,NUTS,2010,LT,0,36.2
2008,NUTS,2010,LT,0,42.6
2009,NUTS,2010,LT,0,36.6
2010,NUTS,2010,LT,0,37.1
2011,NUTS,2010,LT,0,50.2
2012,NUTS,2010,LT,0,53.1
2013,NUTS,2010,LT,0,61.2
2014,NUTS,2010,LT,0,66.7
2015,NUTS,2010,LT,0,74.1
2016,NUTS,2010,LT,0,44.2
2017,NUTS,2010,LT,0,46.9
2018,NUTS,2010,LT,0,54.5
2019,NUTS,2010,LT,0,63.3
2020,NUTS,2010,LT,0,75.2
1996,NUTS,2010,LT0,1,2.8
1997,NUTS,2010,LT0,1,4.9
1998,NUTS,2010,LT0,1,5.9
1999,NUTS,2010,LT0,1,5.5
2000,NUTS,2010,LT0,1,7.6
2001,NUTS,2010,LT0,1,8.2
2002,NUTS,2010,LT0,1,14.4
2003,NUTS,2010,LT0,1,16.9
2004,NUTS,2010,LT0,1,21.7
2005,NUTS,2010,LT0,1,25.6
2006,NUTS,2010,LT0,1,28.5
2007,NUTS,2010,LT0,1,36.2
2008,NUTS,2010,LT0,1,42.6
2009,NUTS,2010,LT0,1,36.6
2010,NUTS,2010,LT0,1,37.1
2011,NUTS,2010,LT0,1,50.2
2012,NUTS,2010,LT0,1,53.1
2013,NUTS,2010,LT0,1,61.2
2014,NUTS,2010,LT0,1,66.7
2015,NUTS,2010,LT0,1,74.1
2016,NUTS,2010,LT0,1,44.2
2017,NUTS,2010,LT0,1,46.9
2018,NUTS,2010,LT0,1,54.5
2019,NUTS,2010,LT0,1,63.3
2020,NUTS,2010,LT0,1,75.2
1996,NUTS,2010,LT00,2,2.8
1997,NUTS,2010,LT00,2,4.9
1998,NUTS,2010,LT00,2,5.9
1999,NUTS,2010,LT00,2,5.5
2000,NUTS,2010,LT00,2,7.6
2001,NUTS,2010,LT00,2,8.2
2002,NUTS,2010,LT00,2,14.4
2003,NUTS,2010,LT00,2,16.9
2004,NUTS,2010,LT00,2,21.7
2005,NUTS,2010,LT00,2,25.6
2006,NUTS,2010,LT00,2,28.5
2007,NUTS,2010,LT00,2,36.2
2008,NUTS,2010,LT00,2,42.6
2009,NUTS,2010,LT00,2,36.6
2010,NUTS,2010,LT00,2,37.1
2011,NUTS,2010,LT00,2,50.2
2012,NUTS,2010,LT00,2,53.1
2013,NUTS,2010,LT00,2,61.2
2014,NUTS,2010,LT00,2,66.7
2015,NUTS,2010,LT01,2,142.7
2016,NUTS,2010,LT01,2,81.8
2017,NUTS,2010,LT01,2,86.0
2018,NUTS,2010,LT01,2,97.7
2019,NUTS,2010,LT01,2,117.5
2015,NUTS,2010,LT02,2,47.9
2016,NUTS,2010,LT02,2,29.6
2017,NUTS,2010,LT02,2,31.5
2018,NUTS,2010,LT02,2,37.2
2019,NUTS,2010,LT02,2,41.1
2000,NUTS,2010,LU,0,2.1
2001,NUTS,2010,LU,0,3.4
2003,NUTS,2010,LU,0,3.3
2004,NUTS,2010,LU,0,12.1
2005,NUTS,2010,LU,0,15.4
2006,NUTS,2010,LU,0,25.6
2007,NUTS,2010,LU,0,37.0
2008,NUTS,2010,LU,0,78.1
2009,NUTS,2010,LU,0,100.7
2010,NUTS,2010,LU,0,149.6
2011,NUTS,2010,LU,0,131.8
2012,NUTS,2010,LU,0,180.6
2013,NUTS,2010,LU,0,209.3
2014,NUTS,2010,LU,0,200.8
2015,NUTS,2010,LU,0,218.8
2016,NUTS,2010,LU,0,235.5
2017,NUTS,2010,LU,0,248.5
2018,NUTS,2010,LU,0,242.4
2019,NUTS,2010,LU,0,262.7
2020,NUTS,2010,LU,0,256.2
2000,NUTS,2010,LU0,1,2.1
2001,NUTS,2010,LU0,1,3.4
2003,NUTS,2010,LU0,1,3.3
2004,NUTS,2010,LU0,1,12.1
2005,NUTS,2010,LU0,1,15.4
2006,NUTS,2010,LU0,1,25.6
2007,NUTS,2010,LU0,1,37.0
2008,NUTS,2010,LU0,1,78.1
2009,NUTS,2010,LU0,1,100.7
2010,NUTS,2010,LU0,1,149.6
2011,NUTS,2010,LU0,1,131.8
2012,NUTS,2010,LU0,1,180.6
2013,NUTS,2010,LU0,1,209.3
2014,NUTS,2010,LU0,1,200.8
2015,NUTS,2010,LU0,1,218.8
2016,NUTS,2010,LU0,1,235.5
2017,NUTS,2010,LU0,1,248.5
2018,NUTS,2010,LU0,1,242.4
2019,NUTS,2010,LU0,1,262.7
2020,NUTS,2010,LU0,1,256.2
2000,NUTS,2010,LU00,2,2.1
2001,NUTS,2010,LU00,2,3.4
2003,NUTS,2010,LU00,2,3.3
2004,NUTS,2010,LU00,2,12.1
2005,NUTS,2010,LU00,2,15.4
2006,NUTS,2010,LU00,2,25.6
2007,NUTS,2010,LU00,2,37.0
2008,NUTS,2010,LU00,2,78.1
2009,NUTS,2010,LU00,2,100.7
2010,NUTS,2010,LU00,2,149.6
2011,NUTS,2010,LU00,2,131.8
2012,NUTS,2010,LU00,2,180.6
2013,NUTS,2010,LU00,2,209.3
2014,NUTS,2010,LU00,2,200.8
2015,NUTS,2010,LU00,2,218.8
2016,NUTS,2010,LU00,2,235.5
2017,NUTS,2010,LU00,2,248.5
2018,NUTS,2010,LU00,2,242.4
2019,NUTS,2010,LU00,2,262.7
2020,NUTS,2010,LU00,2,256.2
1995,NUTS,2010,LV,0,1.8
1996,NUTS,2010,LV,0,2.2
1997,NUTS,2010,LV,0,3.3
1998,NUTS,2010,LV,0,4.8
1999,NUTS,2010,LV,0,5.1
2000,NUTS,2010,LV,0,5.9
2001,NUTS,2010,LV,0,6.8
2002,NUTS,2010,LV,0,7.2
2003,NUTS,2010,LV,0,6.9
2004,NUTS,2010,LV,0,7.4
2005,NUTS,2010,LV,0,13.1
2006,NUTS,2010,LV,0,17.4
2007,NUTS,2010,LV,0,24.6
2008,NUTS,2010,LV,0,30.6
2009,NUTS,2010,LV,0,15.3
2010,NUTS,2010,LV,0,20.5
2011,NUTS,2010,LV,0,33.2
2012,NUTS,2010,LV,0,36.1
2013,NUTS,2010,LV,0,29.6
2014,NUTS,2010,LV,0,33.0
2015,NUTS,2010,LV,0,38.1
2016,NUTS,2010,LV,0,24.5
2017,NUTS,2010,LV,0,33.0
2018,NUTS,2010,LV,0,50.4
2019,NUTS,2010,LV,0,55.7
2020,NUTS,2010,LV,0,54.8
1995,NUTS,2010,LV0,1,1.8
1996,NUTS,2010,LV0,1,2.2
1997,NUTS,2010,LV0,1,3.3
1998,NUTS,2010,LV0,1,4.8
1999,NUTS,2010,LV0,1,5.1
2000,NUTS,2010,LV0,1,5.9
2001,NUTS,2010,LV0,1,6.8
2002,NUTS,2010,LV0,1,7.2
2003,NUTS,2010,LV0,1,6.9
2004,NUTS,2010,LV0,1,7.4
2005,NUTS,2010,LV0,1,13.1
2006,NUTS,2010,LV0,1,17.4
2007,NUTS,2010,LV0,1,24.6
2008,NUTS,2010,LV0,1,30.6
2009,NUTS,2010,LV0,1,15.3
2010,NUTS,2010,LV0,1,20.5
2011,NUTS,2010,LV0,1,33.2
2012,NUTS,2010,LV0,1,36.1
2013,NUTS,2010,LV0,1,29.6
2014,NUTS,2010,LV0,1,33.0
2015,NUTS,2010,LV0,1,38.1
2016,NUTS,2010,LV0,1,24.5
2017,NUTS,2010,LV0,1,33.0
2018,NUTS,2010,LV0,1,50.4
2019,NUTS,2010,LV0,1,55.7
2020,NUTS,2010,LV0,1,54.8
1995,NUTS,2010,LV00,2,1.8
1996,NUTS,2010,LV00,2,2.2
1997,NUTS,2010,LV00,2,3.3
1998,NUTS,2010,LV00,2,4.8
1999,NUTS,2010,LV00,2,5.1
2000,NUTS,2010,LV00,2,5.9
2001,NUTS,2010,LV00,2,6.8
2002,NUTS,2010,LV00,2,7.2
2003,NUTS,2010,LV00,2,6.9
2004,NUTS,2010,LV00,2,7.4
2005,NUTS,2010,LV00,2,13.1
2006,NUTS,2010,LV00,2,17.4
2007,NUTS,2010,LV00,2,24.6
2008,NUTS,2010,LV00,2,30.6
2009,NUTS,2010,LV00,2,15.3
2010,NUTS,2010,LV00,2,20.5
2011,NUTS,2010,LV00,2,33.2
2012,NUTS,2010,LV00,2,36.1
2013,NUTS,2010,LV00,2,29.6
2014,NUTS,2010,LV00,2,33.0
2015,NUTS,2010,LV00,2,38.1
2016,NUTS,2010,LV00,2,24.5
2017,NUTS,2010,LV00,2,33.0
2018,NUTS,2010,LV00,2,50.4
2019,NUTS,2010,LV00,2,55.7
2020,NUTS,2010,LV00,2,54.8
2011,NUTS,2010,ME,0,7.3
2013,NUTS,2010,ME,0,6.5
2014,NUTS,2010,ME,0,7.6
2015,NUTS,2010,ME,0,10.3
2016,NUTS,2010,ME,0,11.8
2017,NUTS,2010,ME,0,12.0
2018,NUTS,2010,ME,0,12.6
2011,NUTS,2010,ME0,1,7.3
2013,NUTS,2010,ME0,1,6.5
2014,NUTS,2010,ME0,1,7.6
2015,NUTS,2010,ME0,1,10.3
2016,NUTS,2010,ME0,1,11.8
2017,NUTS,2010,ME0,1,12.0
2018,NUTS,2010,ME0,1,12.6
2011,NUTS,2010,ME00,2,7.3
2013,NUTS,2010,ME00,2,6.5
2014,NUTS,2010,ME00,2,7.6
2015,NUTS,2010,ME00,2,10.3
2016,NUTS,2010,ME00,2,11.8
2017,NUTS,2010,ME00,2,12.0
2018,NUTS,2010,ME00,2,12.6
2015,NUTS,2010,MK,0,13.2
2016,NUTS,2010,MK,0,12.8
2017,NUTS,2010,MK,0,10.4
2018,NUTS,2010,MK,0,10.9
2019,NUTS,2010,MK,0,12.3
2020,NUTS,2010,MK,0,12.4
2015,NUTS,2010,MK0,1,13.2
2016,NUTS,2010,MK0,1,12.8
2017,NUTS,2010,MK0,1,10.4
2018,NUTS,2010,MK0,1,10.9
2019,NUTS,2010,MK0,1,12.3
2020,NUTS,2010,MK0,1,12.4
2015,NUTS,2010,MK00,2,13.2
2016,NUTS,2010,MK00,2,12.8
2017,NUTS,2010,MK00,2,10.4
2018,NUTS,2010,MK00,2,10.9
2019,NUTS,2010,MK00,2,12.3
2020,NUTS,2010,MK00,2,12.4
2002,NUTS,2010,MT,0,17.7
2003,NUTS,2010,MT,0,18.0
2004,NUTS,2010,MT,0,18.8
2005,NUTS,2010,MT,0,19.5
2006,NUTS,2010,MT,0,22.7
2007,NUTS,2010,MT,0,24.9
2008,NUTS,2010,MT,0,24.3
2009,NUTS,2010,MT,0,24.7
2010,NUTS,2010,MT,0,34.5
2011,NUTS,2010,MT,0,34.3
2012,NUTS,2010,MT,0,49.8
2013,NUTS,2010,MT,0,54.2
2014,NUTS,2010,MT,0,49.0
2015,NUTS,2010,MT,0,52.2
2016,NUTS,2010,MT,0,47.9
2017,NUTS,2010,MT,0,48.3
2018,NUTS,2010,MT,0,56.3
2019,NUTS,2010,MT,0,60.2
2020,NUTS,2010,MT,0,59.7
2002,NUTS,2010,MT0,1,17.7
2003,NUTS,2010,MT0,1,18.0
2004,NUTS,2010,MT0,1,18.8
2005,NUTS,2010,MT0,1,19.5
2006,NUTS,2010,MT0,1,22.7
2007,NUTS,2010,MT0,1,24.9
2008,NUTS,2010,MT0,1,24.3
2009,NUTS,2010,MT0,1,24.7
2010,NUTS,2010,MT0,1,34.5
2011,NUTS,2010,MT0,1,34.3
2012,NUTS,2010,MT0,1,49.8
2013,NUTS,2010,MT0,1,54.2
2014,NUTS,2010,MT0,1,49.0
2015,NUTS,2010,MT0,1,52.2
2016,NUTS,2010,MT0,1,47.9
2017,NUTS,2010,MT0,1,48.3
2018,NUTS,2010,MT0,1,56.3
2019,NUTS,2010,MT0,1,60.2
2020,NUTS,2010,MT0,1,59.7
2002,NUTS,2010,MT00,2,17.7
2003,NUTS,2010,MT00,2,18.0
2004,NUTS,2010,MT00,2,18.8
2005,NUTS,2010,MT00,2,19.5
2006,NUTS,2010,MT00,2,22.7
2007,NUTS,2010,MT00,2,24.9
2008,NUTS,2010,MT00,2,24.3
2009,NUTS,2010,MT00,2,24.7
2010,NUTS,2010,MT00,2,34.5
2011,NUTS,2010,MT00,2,34.3
2012,NUTS,2010,MT00,2,49.8
2013,NUTS,2010,MT00,2,54.2
2014,NUTS,2010,MT00,2,49.0
2015,NUTS,2010,MT00,2,52.2
2016,NUTS,2010,MT00,2,47.9
2017,NUTS,2010,MT00,2,48.3
2018,NUTS,2010,MT00,2,56.3
2019,NUTS,2010,MT00,2,60.2
2020,NUTS,2010,MT00,2,59.7
1981,NUTS,2010,NL,0,39.1
1982,NUTS,2010,NL,0,51.9
1983,NUTS,2010,NL,0,53.5
1984,NUTS,2010,NL,0,53.2
1985,NUTS,2010,NL,0,56.0
1986,NUTS,2010,NL,0,60.0
1987,NUTS,2010,NL,0,62.9
1988,NUTS,2010,NL,0,61.3
1989,NUTS,2010,NL,0,63.7
1990,NUTS,2010,NL,0,90.3
1991,NUTS,2010,NL,0,95.2
1992,NUTS,2010,NL,0,98.2
1993,NUTS,2010,NL,0,105.6
1994,NUTS,2010,NL,0,108.8
1995,NUTS,2010,NL,0,117.8
1996,NUTS,2010,NL,0,120.7
1997,NUTS,2010,NL,0,119.2
1998,NUTS,2010,NL,0,118.3
1999,NUTS,2010,NL,0,142.4
2000,NUTS,2010,NL,0,162.8
2001,NUTS,2010,NL,0,172.9
2002,NUTS,2010,NL,0,188.8
2003,NUTS,2010,NL,0,193.1
2004,NUTS,2010,NL,0,193.4
2005,NUTS,2010,NL,0,207.7
2006,NUTS,2010,NL,0,210.3
2007,NUTS,2010,NL,0,219.3
2008,NUTS,2010,NL,0,242.6
2009,NUTS,2010,NL,0,253.6
2010,NUTS,2010,NL,0,265.2
2011,NUTS,2010,NL,0,239.8
2012,NUTS,2010,NL,0,236.3
2013,NUTS,2010,NL,0,243.9
2014,NUTS,2010,NL,0,253.2
2015,NUTS,2010,NL,0,259.9
2016,NUTS,2010,NL,0,253.5
2017,NUTS,2010,NL,0,263.8
2018,NUTS,2010,NL,0,266.9
2019,NUTS,2010,NL,0,283.5
2020,NUTS,2010,NL,0,285.8
1997,NUTS,2010,NL1,1,110.2
1998,NUTS,2010,NL1,1,115.0
1999,NUTS,2010,NL1,1,123.8
2000,NUTS,2010,NL1,1,120.1
2001,NUTS,2010,NL1,1,119.7
2002,NUTS,2010,NL1,1,124.0
2003,NUTS,2010,NL1,1,
2005,NUTS,2010,NL1,1,
2007,NUTS,2010,NL1,1,
2009,NUTS,2010,NL1,1,
2011,NUTS,2010,NL1,1,
2012,NUTS,2010,NL1,1,
2013,NUTS,2010,NL1,1,
2014,NUTS,2010,NL1,1,
2015,NUTS,2010,NL1,1,
2016,NUTS,2010,NL1,1,
2017,NUTS,2010,NL1,1,
2018,NUTS,2010,NL1,1,
2019,NUTS,2010,NL1,1,
1997,NUTS,2010,NL11,2,322.6
1998,NUTS,2010,NL11,2,338.3
1999,NUTS,2010,NL11,2,364.3
2000,NUTS,2010,NL11,2,353.7
2001,NUTS,2010,NL11,2,353.1
2002,NUTS,2010,NL11,2,366.4
2003,NUTS,2010,NL11,2,
2005,NUTS,2010,NL11,2,
2007,NUTS,2010,NL11,2,
2009,NUTS,2010,NL11,2,
2011,NUTS,2010,NL11,2,
2012,NUTS,2010,NL11,2,
2013,NUTS,2010,NL11,2,
2014,NUTS,2010,NL11,2,
2015,NUTS,2010,NL11,2,
2016,NUTS,2010,NL11,2,
2017,NUTS,2010,NL11,2,
2018,NUTS,2010,NL11,2,
2019,NUTS,2010,NL11,2,
2003,NUTS,2010,NL12,2,
2005,NUTS,2010,NL12,2,
2007,NUTS,2010,NL12,2,
2009,NUTS,2010,NL12,2,
2011,NUTS,2010,NL12,2,
2012,NUTS,2010,NL12,2,
2013,NUTS,2010,NL12,2,
2014,NUTS,2010,NL12,2,
2015,NUTS,2010,NL12,2,
2016,NUTS,2010,NL12,2,
2017,NUTS,2010,NL12,2,
2018,NUTS,2010,NL12,2,
2019,NUTS,2010,NL12,2,
2003,NUTS,2010,NL13,2,
2005,NUTS,2010,NL13,2,
2007,NUTS,2010,NL13,2,
2009,NUTS,2010,NL13,2,
2011,NUTS,2010,NL13,2,
2012,NUTS,2010,NL13,2,
2013,NUTS,2010,NL13,2,
2014,NUTS,2010,NL13,2,
2015,NUTS,2010,NL13,2,
2016,NUTS,2010,NL13,2,
2017,NUTS,2010,NL13,2,
2018,NUTS,2010,NL13,2,
2019,NUTS,2010,NL13,2,
1997,NUTS,2010,NL2,1,110.9
1998,NUTS,2010,NL2,1,109.8
1999,NUTS,2010,NL2,1,115.1
2000,NUTS,2010,NL2,1,120.1
2001,NUTS,2010,NL2,1,123.9
2002,NUTS,2010,NL2,1,132.6
2003,NUTS,2010,NL2,1,
2005,NUTS,2010,NL2,1,
2007,NUTS,2010,NL2,1,
2009,NUTS,2010,NL2,1,
2011,NUTS,2010,NL2,1,
2012,NUTS,2010,NL2,1,
2013,NUTS,2010,NL2,1,
2014,NUTS,2010,NL2,1,
2015,NUTS,2010,NL2,1,
2016,NUTS,2010,NL2,1,
2017,NUTS,2010,NL2,1,
2018,NUTS,2010,NL2,1,
2019,NUTS,2010,NL2,1,
1997,NUTS,2010,NL21,2,85.9
1998,NUTS,2010,NL21,2,85.6
1999,NUTS,2010,NL21,2,91.6
2000,NUTS,2010,NL21,2,101.1
2001,NUTS,2010,NL21,2,102.2
2002,NUTS,2010,NL21,2,105.1
2003,NUTS,2010,NL21,2,
2005,NUTS,2010,NL21,2,
2007,NUTS,2010,NL21,2,
2009,NUTS,2010,NL21,2,
2011,NUTS,2010,NL21,2,
2012,NUTS,2010,NL21,2,
2013,NUTS,2010,NL21,2,
2014,NUTS,2010,NL21,2,
2015,NUTS,2010,NL21,2,
