year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_hes_rse_t
2008,NUTS,2010,DEB3,2,5468.0
2009,NUTS,2010,DEB3,2,5893.0
2010,NUTS,2010,DEB3,2,6375.0
2011,NUTS,2010,DEB3,2,6614.0
2012,NUTS,2010,DEB3,2,6877.0
2013,NUTS,2010,DEB3,2,7034.0
2014,NUTS,2010,DEB3,2,7201.0
2015,NUTS,2010,DEB3,2,7384.0
2016,NUTS,2010,DEB3,2,7745.0
2017,NUTS,2010,DEB3,2,7756.0
2018,NUTS,2010,DEB3,2,7999.0
2019,NUTS,2010,DEB3,2,8084.0
2003,NUTS,2010,DEC,1,2268.0
2006,NUTS,2010,DEC,1,2364.0
2007,NUTS,2010,DEC,1,2437.0
2008,NUTS,2010,DEC,1,2652.0
2009,NUTS,2010,DEC,1,2870.0
2010,NUTS,2010,DEC,1,2850.0
2011,NUTS,2010,DEC,1,2933.0
2012,NUTS,2010,DEC,1,3100.0
2013,NUTS,2010,DEC,1,3313.0
2014,NUTS,2010,DEC,1,3388.0
2015,NUTS,2010,DEC,1,3404.0
2016,NUTS,2010,DEC,1,3415.0
2017,NUTS,2010,DEC,1,3438.0
2018,NUTS,2010,DEC,1,3473.0
2019,NUTS,2010,DEC,1,3506.0
2003,NUTS,2010,DEC0,2,2268.0
2006,NUTS,2010,DEC0,2,2364.0
2007,NUTS,2010,DEC0,2,2437.0
2008,NUTS,2010,DEC0,2,2652.0
2009,NUTS,2010,DEC0,2,2870.0
2010,NUTS,2010,DEC0,2,2850.0
2011,NUTS,2010,DEC0,2,2933.0
2012,NUTS,2010,DEC0,2,3100.0
2013,NUTS,2010,DEC0,2,3313.0
2014,NUTS,2010,DEC0,2,3388.0
2015,NUTS,2010,DEC0,2,3404.0
2016,NUTS,2010,DEC0,2,3415.0
2017,NUTS,2010,DEC0,2,3438.0
2018,NUTS,2010,DEC0,2,3473.0
2019,NUTS,2010,DEC0,2,3506.0
2003,NUTS,2010,DED,1,9878.0
2006,NUTS,2010,DED,1,10657.0
2007,NUTS,2010,DED,1,10903.0
2008,NUTS,2010,DED,1,11578.0
2009,NUTS,2010,DED,1,12710.0
2010,NUTS,2010,DED,1,13633.0
2011,NUTS,2010,DED,1,14830.0
2012,NUTS,2010,DED,1,15430.0
2013,NUTS,2010,DED,1,16638.0
2014,NUTS,2010,DED,1,16636.0
2015,NUTS,2010,DED,1,16284.0
2016,NUTS,2010,DED,1,16349.0
2017,NUTS,2010,DED,1,16925.0
2018,NUTS,2010,DED,1,17616.0
2019,NUTS,2010,DED,1,18026.0
2003,NUTS,2010,DED2,2,4774.0
2006,NUTS,2010,DED2,2,5140.0
2007,NUTS,2010,DED2,2,5281.0
2008,NUTS,2010,DED2,2,2277.0
2009,NUTS,2010,DED2,2,2669.0
2010,NUTS,2010,DED2,2,2897.0
2011,NUTS,2010,DED2,2,3535.0
2012,NUTS,2010,DED2,2,3463.0
2013,NUTS,2010,DED2,2,3798.0
2014,NUTS,2010,DED2,2,3985.0
2015,NUTS,2010,DED2,2,7110.0
2016,NUTS,2010,DED2,2,7188.0
2017,NUTS,2010,DED2,2,7506.0
2018,NUTS,2010,DED2,2,7786.0
2019,NUTS,2010,DED2,2,7859.0
2008,NUTS,2010,DED4,2,5690.0
2009,NUTS,2010,DED4,2,6098.0
2010,NUTS,2010,DED4,2,6548.0
2011,NUTS,2010,DED4,2,6914.0
2012,NUTS,2010,DED4,2,7157.0
2013,NUTS,2010,DED4,2,7448.0
2014,NUTS,2010,DED4,2,7268.0
2015,NUTS,2010,DED4,2,3781.0
2016,NUTS,2010,DED4,2,3815.0
2017,NUTS,2010,DED4,2,3879.0
2018,NUTS,2010,DED4,2,4011.0
2019,NUTS,2010,DED4,2,4115.0
2008,NUTS,2010,DED5,2,3611.0
2009,NUTS,2010,DED5,2,3943.0
2010,NUTS,2010,DED5,2,4188.0
2011,NUTS,2010,DED5,2,4381.0
2012,NUTS,2010,DED5,2,4810.0
2013,NUTS,2010,DED5,2,5392.0
2014,NUTS,2010,DED5,2,5383.0
2015,NUTS,2010,DED5,2,5393.0
2016,NUTS,2010,DED5,2,5346.0
2017,NUTS,2010,DED5,2,5540.0
2018,NUTS,2010,DED5,2,5819.0
2019,NUTS,2010,DED5,2,6052.0
2003,NUTS,2010,DEE,1,5067.0
2006,NUTS,2010,DEE,1,4849.0
2007,NUTS,2010,DEE,1,4796.0
2008,NUTS,2010,DEE,1,5043.0
2009,NUTS,2010,DEE,1,5185.0
2010,NUTS,2010,DEE,1,5433.0
2011,NUTS,2010,DEE,1,5513.0
2012,NUTS,2010,DEE,1,5755.0
2013,NUTS,2010,DEE,1,5896.0
2014,NUTS,2010,DEE,1,5820.0
2015,NUTS,2010,DEE,1,6037.0
2016,NUTS,2010,DEE,1,5719.0
2017,NUTS,2010,DEE,1,5831.0
2018,NUTS,2010,DEE,1,6263.0
2019,NUTS,2010,DEE,1,6307.0
2003,NUTS,2010,DEE0,2,5067.0
2006,NUTS,2010,DEE0,2,4849.0
2007,NUTS,2010,DEE0,2,4796.0
2008,NUTS,2010,DEE0,2,5043.0
2009,NUTS,2010,DEE0,2,5185.0
2010,NUTS,2010,DEE0,2,5433.0
2011,NUTS,2010,DEE0,2,5513.0
2012,NUTS,2010,DEE0,2,5755.0
2013,NUTS,2010,DEE0,2,5896.0
2014,NUTS,2010,DEE0,2,5820.0
2015,NUTS,2010,DEE0,2,6037.0
2016,NUTS,2010,DEE0,2,5719.0
2017,NUTS,2010,DEE0,2,5831.0
2018,NUTS,2010,DEE0,2,6263.0
2019,NUTS,2010,DEE0,2,6307.0
2003,NUTS,2010,DEF,1,4371.0
2006,NUTS,2010,DEF,1,4722.0
2007,NUTS,2010,DEF,1,4490.0
2008,NUTS,2010,DEF,1,4858.0
2009,NUTS,2010,DEF,1,5046.0
2010,NUTS,2010,DEF,1,5298.0
2011,NUTS,2010,DEF,1,5360.0
2012,NUTS,2010,DEF,1,5509.0
2013,NUTS,2010,DEF,1,5741.0
2014,NUTS,2010,DEF,1,5902.0
2015,NUTS,2010,DEF,1,6078.0
2016,NUTS,2010,DEF,1,6183.0
2017,NUTS,2010,DEF,1,6374.0
2018,NUTS,2010,DEF,1,6624.0
2019,NUTS,2010,DEF,1,6698.0
2003,NUTS,2010,DEF0,2,4371.0
2006,NUTS,2010,DEF0,2,4722.0
2007,NUTS,2010,DEF0,2,4490.0
2008,NUTS,2010,DEF0,2,4858.0
2009,NUTS,2010,DEF0,2,5046.0
2010,NUTS,2010,DEF0,2,5298.0
2011,NUTS,2010,DEF0,2,5360.0
2012,NUTS,2010,DEF0,2,5509.0
2013,NUTS,2010,DEF0,2,5741.0
2014,NUTS,2010,DEF0,2,5902.0
2015,NUTS,2010,DEF0,2,6078.0
2016,NUTS,2010,DEF0,2,6183.0
2017,NUTS,2010,DEF0,2,6374.0
2018,NUTS,2010,DEF0,2,6624.0
2019,NUTS,2010,DEF0,2,6698.0
2003,NUTS,2010,DEG,1,4660.0
2006,NUTS,2010,DEG,1,5065.0
2007,NUTS,2010,DEG,1,5179.0
2008,NUTS,2010,DEG,1,5478.0
2009,NUTS,2010,DEG,1,5885.0
2010,NUTS,2010,DEG,1,6243.0
2011,NUTS,2010,DEG,1,6570.0
2012,NUTS,2010,DEG,1,6770.0
2013,NUTS,2010,DEG,1,6936.0
2014,NUTS,2010,DEG,1,7028.0
2015,NUTS,2010,DEG,1,6824.0
2016,NUTS,2010,DEG,1,6638.0
2017,NUTS,2010,DEG,1,6722.0
2018,NUTS,2010,DEG,1,6861.0
2019,NUTS,2010,DEG,1,6943.0
2003,NUTS,2010,DEG0,2,4660.0
2006,NUTS,2010,DEG0,2,5065.0
2007,NUTS,2010,DEG0,2,5179.0
2008,NUTS,2010,DEG0,2,5478.0
2009,NUTS,2010,DEG0,2,5885.0
2010,NUTS,2010,DEG0,2,6243.0
2011,NUTS,2010,DEG0,2,6570.0
2012,NUTS,2010,DEG0,2,6770.0
2013,NUTS,2010,DEG0,2,6936.0
2014,NUTS,2010,DEG0,2,7028.0
2015,NUTS,2010,DEG0,2,6824.0
2016,NUTS,2010,DEG0,2,6638.0
2017,NUTS,2010,DEG0,2,6722.0
2018,NUTS,2010,DEG0,2,6861.0
2019,NUTS,2010,DEG0,2,6943.0
2003,NUTS,2010,DEZ,1,8053.0
2006,NUTS,2010,DEZ,1,9904.0
2007,NUTS,2010,DEZ,1,10606.0
2008,NUTS,2010,DEZ,1,10074.0
2009,NUTS,2010,DEZ,1,12133.0
2010,NUTS,2010,DEZ,1,12703.0
2011,NUTS,2010,DEZ,1,12772.0
2012,NUTS,2010,DEZ,1,12818.0
2013,NUTS,2010,DEZ,1,12496.0
2014,NUTS,2010,DEZ,1,12074.0
2015,NUTS,2010,DEZ,1,13632.0
2016,NUTS,2010,DEZ,1,12967.0
2017,NUTS,2010,DEZ,1,12534.0
2018,NUTS,2010,DEZ,1,12803.0
2019,NUTS,2010,DEZ,1,12068.0
2003,NUTS,2010,DEZZ,2,8053.0
2006,NUTS,2010,DEZZ,2,9904.0
2007,NUTS,2010,DEZZ,2,10606.0
2008,NUTS,2010,DEZZ,2,10074.0
2009,NUTS,2010,DEZZ,2,12133.0
2010,NUTS,2010,DEZZ,2,12703.0
2011,NUTS,2010,DEZZ,2,12772.0
2012,NUTS,2010,DEZZ,2,12818.0
2013,NUTS,2010,DEZZ,2,12496.0
2014,NUTS,2010,DEZZ,2,12074.0
2015,NUTS,2010,DEZZ,2,13632.0
2016,NUTS,2010,DEZZ,2,12967.0
2017,NUTS,2010,DEZZ,2,12534.0
2018,NUTS,2010,DEZZ,2,12803.0
2019,NUTS,2010,DEZZ,2,12068.0
1985,NUTS,2010,DK,0,5837.0
1987,NUTS,2010,DK,0,6477.0
1989,NUTS,2010,DK,0,7210.0
1991,NUTS,2010,DK,0,7329.0
1993,NUTS,2010,DK,0,8364.0
1995,NUTS,2010,DK,0,9648.0
1997,NUTS,2010,DK,0,10851.0
1999,NUTS,2010,DK,0,9809.0
2000,NUTS,2010,DK,0,10251.0
2001,NUTS,2010,DK,0,11095.0
2002,NUTS,2010,DK,0,13683.0
2003,NUTS,2010,DK,0,13991.0
2004,NUTS,2010,DK,0,14221.0
2005,NUTS,2010,DK,0,15682.0
2006,NUTS,2010,DK,0,16070.0
2007,NUTS,2010,DK,0,16328.0
2008,NUTS,2010,DK,0,17168.0
2009,NUTS,2010,DK,0,22971.0
2010,NUTS,2010,DK,0,23919.0
2011,NUTS,2010,DK,0,25848.0
2012,NUTS,2010,DK,0,25882.0
2013,NUTS,2010,DK,0,27080.0
2014,NUTS,2010,DK,0,27431.0
2015,NUTS,2010,DK,0,28000.0
2016,NUTS,2010,DK,0,26237.0
2017,NUTS,2010,DK,0,25838.0
2018,NUTS,2010,DK,0,27489.0
2019,NUTS,2010,DK,0,27513.0
2020,NUTS,2010,DK,0,27665.0
1985,NUTS,2010,DK0,1,5837.0
1987,NUTS,2010,DK0,1,6477.0
1989,NUTS,2010,DK0,1,7210.0
1991,NUTS,2010,DK0,1,7329.0
1993,NUTS,2010,DK0,1,8364.0
1995,NUTS,2010,DK0,1,9648.0
1997,NUTS,2010,DK0,1,10607.0
1999,NUTS,2010,DK0,1,9685.0
2000,NUTS,2010,DK0,1,10251.0
2001,NUTS,2010,DK0,1,10833.0
2002,NUTS,2010,DK0,1,13684.0
2003,NUTS,2010,DK0,1,13990.0
2007,NUTS,2010,DK0,1,16328.0
2009,NUTS,2010,DK0,1,22928.0
2010,NUTS,2010,DK0,1,23919.0
2011,NUTS,2010,DK0,1,26580.0
2012,NUTS,2010,DK0,1,25882.0
2013,NUTS,2010,DK0,1,27080.0
2014,NUTS,2010,DK0,1,27431.0
2015,NUTS,2010,DK0,1,28000.0
2016,NUTS,2010,DK0,1,26237.0
2017,NUTS,2010,DK0,1,25838.0
2018,NUTS,2010,DK0,1,27489.0
2019,NUTS,2010,DK0,1,27513.0
2007,NUTS,2010,DK01,2,8375.0
2009,NUTS,2010,DK01,2,11455.0
2010,NUTS,2010,DK01,2,12393.0
2011,NUTS,2010,DK01,2,13035.0
2012,NUTS,2010,DK01,2,12972.0
2013,NUTS,2010,DK01,2,13791.0
2014,NUTS,2010,DK01,2,14419.0
2015,NUTS,2010,DK01,2,14488.0
2016,NUTS,2010,DK01,2,13538.0
2017,NUTS,2010,DK01,2,13610.0
2019,NUTS,2010,DK01,2,14544.0
2007,NUTS,2010,DK02,2,1108.0
2009,NUTS,2010,DK02,2,1584.0
2010,NUTS,2010,DK02,2,1596.0
2011,NUTS,2010,DK02,2,1611.0
2012,NUTS,2010,DK02,2,1443.0
2013,NUTS,2010,DK02,2,1411.0
2014,NUTS,2010,DK02,2,1503.0
2015,NUTS,2010,DK02,2,1221.0
2016,NUTS,2010,DK02,2,1336.0
2017,NUTS,2010,DK02,2,1220.0
2019,NUTS,2010,DK02,2,1484.0
2007,NUTS,2010,DK03,2,1605.0
2009,NUTS,2010,DK03,2,2352.0
2010,NUTS,2010,DK03,2,2466.0
2011,NUTS,2010,DK03,2,2603.0
2012,NUTS,2010,DK03,2,2748.0
2013,NUTS,2010,DK03,2,2854.0
2014,NUTS,2010,DK03,2,3027.0
2015,NUTS,2010,DK03,2,3224.0
2016,NUTS,2010,DK03,2,3123.0
2017,NUTS,2010,DK03,2,2439.0
2019,NUTS,2010,DK03,2,2378.0
2007,NUTS,2010,DK04,2,3438.0
2009,NUTS,2010,DK04,2,5300.0
2010,NUTS,2010,DK04,2,5275.0
2011,NUTS,2010,DK04,2,6749.0
2012,NUTS,2010,DK04,2,5753.0
2013,NUTS,2010,DK04,2,5924.0
2014,NUTS,2010,DK04,2,5639.0
2015,NUTS,2010,DK04,2,6241.0
2016,NUTS,2010,DK04,2,5835.0
2017,NUTS,2010,DK04,2,5437.0
2019,NUTS,2010,DK04,2,5726.0
2007,NUTS,2010,DK05,2,1802.0
2009,NUTS,2010,DK05,2,2237.0
2010,NUTS,2010,DK05,2,2189.0
2011,NUTS,2010,DK05,2,2582.0
2012,NUTS,2010,DK05,2,2966.0
2013,NUTS,2010,DK05,2,3100.0
2014,NUTS,2010,DK05,2,2843.0
2015,NUTS,2010,DK05,2,2826.0
2016,NUTS,2010,DK05,2,2405.0
2017,NUTS,2010,DK05,2,3132.0
2019,NUTS,2010,DK05,2,3381.0
2003,NUTS,2010,EA19,2,594696.0
2004,NUTS,2010,EA19,2,609427.0
2005,NUTS,2010,EA19,2,638503.0
2006,NUTS,2010,EA19,2,666747.0
2007,NUTS,2010,EA19,2,690611.0
2008,NUTS,2010,EA19,2,735265.0
2009,NUTS,2010,EA19,2,761742.0
2010,NUTS,2010,EA19,2,792053.0
2011,NUTS,2010,EA19,2,804740.0
2012,NUTS,2010,EA19,2,822738.0
2013,NUTS,2010,EA19,2,842160.0
2014,NUTS,2010,EA19,2,850612.0
2015,NUTS,2010,EA19,2,860440.0
2016,NUTS,2010,EA19,2,855070.0
2017,NUTS,2010,EA19,2,874803.0
2018,NUTS,2010,EA19,2,895542.0
2019,NUTS,2010,EA19,2,914725.0
1980,NUTS,2010,EE,0,2941.0
1981,NUTS,2010,EE,0,3037.0
1982,NUTS,2010,EE,0,3131.0
1983,NUTS,2010,EE,0,3150.0
1984,NUTS,2010,EE,0,3163.0
1985,NUTS,2010,EE,0,3204.0
1986,NUTS,2010,EE,0,3340.0
1987,NUTS,2010,EE,0,3344.0
1988,NUTS,2010,EE,0,3272.0
1989,NUTS,2010,EE,0,3386.0
1990,NUTS,2010,EE,0,3174.0
1991,NUTS,2010,EE,0,3430.0
1992,NUTS,2010,EE,0,2952.0
1993,NUTS,2010,EE,0,2942.0
1994,NUTS,2010,EE,0,3023.0
1995,NUTS,2010,EE,0,2734.0
1996,NUTS,2010,EE,0,2781.0
1997,NUTS,2010,EE,0,3294.0
1998,NUTS,2010,EE,0,3210.0
1999,NUTS,2010,EE,0,3134.0
2000,NUTS,2010,EE,0,3347.0
2001,NUTS,2010,EE,0,3469.0
2002,NUTS,2010,EE,0,3707.0
2003,NUTS,2010,EE,0,3762.0
2004,NUTS,2010,EE,0,3844.0
2005,NUTS,2010,EE,0,3618.0
2006,NUTS,2010,EE,0,3946.0
2007,NUTS,2010,EE,0,4320.0
2008,NUTS,2010,EE,0,4357.0
2009,NUTS,2010,EE,0,4485.0
2010,NUTS,2010,EE,0,4624.0
2011,NUTS,2010,EE,0,4638.0
2012,NUTS,2010,EE,0,4742.0
2013,NUTS,2010,EE,0,4792.0
2014,NUTS,2010,EE,0,4811.0
2015,NUTS,2010,EE,0,4610.0
2016,NUTS,2010,EE,0,4319.0
2017,NUTS,2010,EE,0,4389.0
2018,NUTS,2010,EE,0,4498.0
2019,NUTS,2010,EE,0,4461.0
1989,NUTS,2010,EL,0,5380.0
1993,NUTS,2010,EL,0,11590.0
1995,NUTS,2010,EL,0,12583.0
1997,NUTS,2010,EL,0,14636.0
1999,NUTS,2010,EL,0,22799.0
2001,NUTS,2010,EL,0,18998.0
2003,NUTS,2010,EL,0,20507.0
2005,NUTS,2010,EL,0,23984.0
2011,NUTS,2010,EL,0,32842.0
2013,NUTS,2010,EL,0,38724.0
2015,NUTS,2010,EL,0,37463.0
2017,NUTS,2010,EL,0,29445.0
2019,NUTS,2010,EL,0,33144.0
2001,NUTS,2010,EL3,1,7716.0
2003,NUTS,2010,EL3,1,8639.0
2005,NUTS,2010,EL3,1,9891.0
2011,NUTS,2010,EL3,1,11334.0
2013,NUTS,2010,EL3,1,13692.0
2015,NUTS,2010,EL3,1,14927.0
2017,NUTS,2010,EL3,1,10628.0
2019,NUTS,2010,EL3,1,11576.0
2001,NUTS,2010,EL30,2,7716.0
2003,NUTS,2010,EL30,2,8639.0
2005,NUTS,2010,EL30,2,9891.0
2011,NUTS,2010,EL30,2,11334.0
2013,NUTS,2010,EL30,2,13692.0
2015,NUTS,2010,EL30,2,14927.0
2017,NUTS,2010,EL30,2,10628.0
2019,NUTS,2010,EL30,2,11576.0
2001,NUTS,2010,EL4,1,1334.0
2003,NUTS,2010,EL4,1,2321.0
2005,NUTS,2010,EL4,1,2284.0
2011,NUTS,2010,EL4,1,4655.0
2013,NUTS,2010,EL4,1,4843.0
2015,NUTS,2010,EL4,1,3790.0
2017,NUTS,2010,EL4,1,3260.0
2019,NUTS,2010,EL4,1,3612.0
2001,NUTS,2010,EL41,2,207.0
2003,NUTS,2010,EL41,2,392.0
2005,NUTS,2010,EL41,2,424.0
2011,NUTS,2010,EL41,2,862.0
2013,NUTS,2010,EL41,2,1052.0
2015,NUTS,2010,EL41,2,771.0
2017,NUTS,2010,EL41,2,737.0
2019,NUTS,2010,EL41,2,774.0
2001,NUTS,2010,EL42,2,86.0
2003,NUTS,2010,EL42,2,168.0
2005,NUTS,2010,EL42,2,202.0
2011,NUTS,2010,EL42,2,407.0
2013,NUTS,2010,EL42,2,530.0
2015,NUTS,2010,EL42,2,364.0
2017,NUTS,2010,EL42,2,414.0
2019,NUTS,2010,EL42,2,332.0
2001,NUTS,2010,EL43,2,1041.0
2003,NUTS,2010,EL43,2,1761.0
2005,NUTS,2010,EL43,2,1658.0
2011,NUTS,2010,EL43,2,3386.0
2013,NUTS,2010,EL43,2,3261.0
2015,NUTS,2010,EL43,2,2655.0
2017,NUTS,2010,EL43,2,2109.0
2019,NUTS,2010,EL43,2,2506.0
2011,NUTS,2010,EL5,1,11313.0
2013,NUTS,2010,EL5,1,12765.0
2015,NUTS,2010,EL5,1,11635.0
2017,NUTS,2010,EL5,1,8991.0
2019,NUTS,2010,EL5,1,10870.0
2001,NUTS,2010,EL51,2,819.0
2003,NUTS,2010,EL51,2,853.0
2005,NUTS,2010,EL51,2,1170.0
2011,NUTS,2010,EL51,2,1994.0
2013,NUTS,2010,EL51,2,2379.0
2015,NUTS,2010,EL51,2,1761.0
2017,NUTS,2010,EL51,2,1477.0
2019,NUTS,2010,EL51,2,1854.0
2001,NUTS,2010,EL52,2,4926.0
2003,NUTS,2010,EL52,2,4328.0
2005,NUTS,2010,EL52,2,5488.0
2011,NUTS,2010,EL52,2,6770.0
2013,NUTS,2010,EL52,2,7844.0
2015,NUTS,2010,EL52,2,7313.0
2017,NUTS,2010,EL52,2,5517.0
2019,NUTS,2010,EL52,2,6676.0
2001,NUTS,2010,EL53,2,21.0
2003,NUTS,2010,EL53,2,198.0
2005,NUTS,2010,EL53,2,192.0
2011,NUTS,2010,EL53,2,409.0
2013,NUTS,2010,EL53,2,487.0
2015,NUTS,2010,EL53,2,470.0
2017,NUTS,2010,EL53,2,460.0
2019,NUTS,2010,EL53,2,686.0
2001,NUTS,2010,EL54,2,1402.0
2003,NUTS,2010,EL54,2,996.0
2005,NUTS,2010,EL54,2,1470.0
2011,NUTS,2010,EL54,2,2140.0
2013,NUTS,2010,EL54,2,2055.0
2015,NUTS,2010,EL54,2,2091.0
2017,NUTS,2010,EL54,2,1537.0
2019,NUTS,2010,EL54,2,1654.0
2011,NUTS,2010,EL6,1,5540.0
2013,NUTS,2010,EL6,1,7424.0
2015,NUTS,2010,EL6,1,7111.0
2017,NUTS,2010,EL6,1,6566.0
2019,NUTS,2010,EL6,1,7086.0
2001,NUTS,2010,EL61,2,638.0
2003,NUTS,2010,EL61,2,1199.0
2005,NUTS,2010,EL61,2,1016.0
2011,NUTS,2010,EL61,2,2035.0
2013,NUTS,2010,EL61,2,2035.0
2015,NUTS,2010,EL61,2,1894.0
2017,NUTS,2010,EL61,2,1987.0
2019,NUTS,2010,EL61,2,2076.0
2001,NUTS,2010,EL62,2,119.0
2003,NUTS,2010,EL62,2,146.0
2005,NUTS,2010,EL62,2,196.0
2011,NUTS,2010,EL62,2,151.0
2013,NUTS,2010,EL62,2,607.0
2015,NUTS,2010,EL62,2,646.0
2017,NUTS,2010,EL62,2,701.0
2019,NUTS,2010,EL62,2,675.0
2001,NUTS,2010,EL63,2,2016.0
2003,NUTS,2010,EL63,2,1795.0
2005,NUTS,2010,EL63,2,1604.0
2011,NUTS,2010,EL63,2,2757.0
2013,NUTS,2010,EL63,2,3572.0
2015,NUTS,2010,EL63,2,3538.0
2017,NUTS,2010,EL63,2,3218.0
2019,NUTS,2010,EL63,2,3223.0
2001,NUTS,2010,EL64,2,7.0
2003,NUTS,2010,EL64,2,12.0
2005,NUTS,2010,EL64,2,75.0
2011,NUTS,2010,EL64,2,146.0
2013,NUTS,2010,EL64,2,555.0
2015,NUTS,2010,EL64,2,337.0
2017,NUTS,2010,EL64,2,250.0
2019,NUTS,2010,EL64,2,302.0
2001,NUTS,2010,EL65,2,0.0
2003,NUTS,2010,EL65,2,20.0
2005,NUTS,2010,EL65,2,598.0
2011,NUTS,2010,EL65,2,451.0
2013,NUTS,2010,EL65,2,655.0
2015,NUTS,2010,EL65,2,696.0
2017,NUTS,2010,EL65,2,410.0
2019,NUTS,2010,EL65,2,810.0
2015,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
1985,NUTS,2010,ES,0,31846.0
1986,NUTS,2010,ES,0,32712.0
1987,NUTS,2010,ES,0,33928.0
1988,NUTS,2010,ES,0,37555.0
1989,NUTS,2010,ES,0,39494.0
1992,NUTS,2010,ES,0,51552.0
1993,NUTS,2010,ES,0,54582.0
1994,NUTS,2010,ES,0,46751.0
1995,NUTS,2010,ES,0,75419.0
1997,NUTS,2010,ES,0,74202.0
1999,NUTS,2010,ES,0,82387.0
2000,NUTS,2010,ES,0,93919.0
2001,NUTS,2010,ES,0,99059.0
2002,NUTS,2010,ES,0,101019.0
2003,NUTS,2010,ES,0,102572.0
2004,NUTS,2010,ES,0,105393.0
2005,NUTS,2010,ES,0,108823.0
2006,NUTS,2010,ES,0,113075.0
2007,NUTS,2010,ES,0,118769.0
2008,NUTS,2010,ES,0,122167.0
2009,NUTS,2010,ES,0,125130.0
2010,NUTS,2010,ES,0,129696.0
2011,NUTS,2010,ES,0,127085.0
2012,NUTS,2010,ES,0,123245.0
2013,NUTS,2010,ES,0,117925.0
2014,NUTS,2010,ES,0,119290.0
2015,NUTS,2010,ES,0,121161.0
2016,NUTS,2010,ES,0,121905.0
2017,NUTS,2010,ES,0,125714.0
2018,NUTS,2010,ES,0,128594.0
2019,NUTS,2010,ES,0,132551.0
2000,NUTS,2010,ES1,1,10123.0
2001,NUTS,2010,ES1,1,10443.0
2002,NUTS,2010,ES1,1,9818.0
2003,NUTS,2010,ES1,1,9972.0
2004,NUTS,2010,ES1,1,10202.0
2005,NUTS,2010,ES1,1,10123.0
2006,NUTS,2010,ES1,1,10482.0
2007,NUTS,2010,ES1,1,10758.0
2008,NUTS,2010,ES1,1,10708.0
2009,NUTS,2010,ES1,1,10765.0
2010,NUTS,2010,ES1,1,11575.0
2011,NUTS,2010,ES1,1,11097.0
2013,NUTS,2010,ES1,1,10343.0
2015,NUTS,2010,ES1,1,10055.0
2016,NUTS,2010,ES1,1,9720.0
2017,NUTS,2010,ES1,1,10003.0
2018,NUTS,2010,ES1,1,9563.0
2000,NUTS,2010,ES11,2,6080.0
2001,NUTS,2010,ES11,2,6197.0
2002,NUTS,2010,ES11,2,5720.0
2003,NUTS,2010,ES11,2,6475.0
2004,NUTS,2010,ES11,2,6704.0
2005,NUTS,2010,ES11,2,6685.0
2006,NUTS,2010,ES11,2,6343.0
2007,NUTS,2010,ES11,2,6424.0
2008,NUTS,2010,ES11,2,6390.0
2009,NUTS,2010,ES11,2,6135.0
2010,NUTS,2010,ES11,2,6871.0
2011,NUTS,2010,ES11,2,6602.0
2012,NUTS,2010,ES11,2,6197.0
2014,NUTS,2010,ES11,2,5824.0
2015,NUTS,2010,ES11,2,5903.0
2016,NUTS,2010,ES11,2,5873.0
2017,NUTS,2010,ES11,2,5990.0
2018,NUTS,2010,ES11,2,6046.0
2019,NUTS,2010,ES11,2,6166.0
2000,NUTS,2010,ES12,2,2860.0
2001,NUTS,2010,ES12,2,2870.0
2002,NUTS,2010,ES12,2,3297.0
2003,NUTS,2010,ES12,2,2906.0
2004,NUTS,2010,ES12,2,2771.0
2005,NUTS,2010,ES12,2,2708.0
2006,NUTS,2010,ES12,2,3016.0
2007,NUTS,2010,ES12,2,3191.0
2008,NUTS,2010,ES12,2,3081.0
2009,NUTS,2010,ES12,2,3354.0
2010,NUTS,2010,ES12,2,3405.0
2011,NUTS,2010,ES12,2,3212.0
2012,NUTS,2010,ES12,2,2834.0
2013,NUTS,2010,ES12,2,3126.0
2014,NUTS,2010,ES12,2,2760.0
2015,NUTS,2010,ES12,2,2936.0
2016,NUTS,2010,ES12,2,2665.0
2017,NUTS,2010,ES12,2,2841.0
2018,NUTS,2010,ES12,2,2357.0
2019,NUTS,2010,ES12,2,2737.0
2000,NUTS,2010,ES13,2,1183.0
2001,NUTS,2010,ES13,2,1376.0
2002,NUTS,2010,ES13,2,801.0
2003,NUTS,2010,ES13,2,591.0
2004,NUTS,2010,ES13,2,727.0
2005,NUTS,2010,ES13,2,730.0
2006,NUTS,2010,ES13,2,1123.0
2007,NUTS,2010,ES13,2,1143.0
2008,NUTS,2010,ES13,2,1237.0
2009,NUTS,2010,ES13,2,1276.0
2010,NUTS,2010,ES13,2,1299.0
2011,NUTS,2010,ES13,2,1283.0
2015,NUTS,2010,ES13,2,1216.0
2016,NUTS,2010,ES13,2,1182.0
2017,NUTS,2010,ES13,2,1172.0
2018,NUTS,2010,ES13,2,1160.0
2000,NUTS,2010,ES2,1,9854.0
2001,NUTS,2010,ES2,1,9984.0
2002,NUTS,2010,ES2,1,10395.0
2003,NUTS,2010,ES2,1,11336.0
2004,NUTS,2010,ES2,1,11472.0
2005,NUTS,2010,ES2,1,11767.0
2006,NUTS,2010,ES2,1,12173.0
2007,NUTS,2010,ES2,1,12515.0
