year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_avi
2012,NUTS,2010,TR51,2,0.204
2011,NUTS,2010,TR510,3,0.21
2012,NUTS,2010,TR510,3,0.204
1990,NUTS,2010,UK,0,0.72
1991,NUTS,2010,UK,0,0.576
1992,NUTS,2010,UK,0,0.344
1993,NUTS,2010,UK,0,0.278
1994,NUTS,2010,UK,0,0.519
1995,NUTS,2010,UK,0,0.301
1996,NUTS,2010,UK,0,0.439
1997,NUTS,2010,UK,0,0.558
1998,NUTS,2010,UK,0,0.669
1999,NUTS,2010,UK,0,0.784
2000,NUTS,2010,UK,0,0.663
2001,NUTS,2010,UK,0,0.853
2002,NUTS,2010,UK,0,0.525
2003,NUTS,2010,UK,0,0.632
2004,NUTS,2010,UK,0,0.753
2005,NUTS,2010,UK,0,0.765
2006,NUTS,2010,UK,0,1.095
2007,NUTS,2010,UK,0,1.065
2008,NUTS,2010,UK,0,1.231
2009,NUTS,2010,UK,0,1.47
2010,NUTS,2010,UK,0,1.548
2011,NUTS,2010,UK,0,1.534
2012,NUTS,2010,UK,0,1.211
1996,NUTS,2010,UKC,1,0.194
2009,NUTS,2010,UKC,1,0.777
2011,NUTS,2010,UKC,1,0.259
2009,NUTS,2010,UKC1,2,0.858
2009,NUTS,2010,UKC14,3,1.974
1996,NUTS,2010,UKC2,2,0.351
2009,NUTS,2010,UKC2,2,0.711
2011,NUTS,2010,UKC2,2,0.473
2009,NUTS,2010,UKC21,3,3.182
1996,NUTS,2010,UKC22,3,0.605
2011,NUTS,2010,UKC22,3,0.811
1990,NUTS,2010,UKD,1,1.465
1991,NUTS,2010,UKD,1,0.439
1992,NUTS,2010,UKD,1,0.512
1994,NUTS,2010,UKD,1,0.438
1995,NUTS,2010,UKD,1,0.391
1996,NUTS,2010,UKD,1,0.147
1997,NUTS,2010,UKD,1,0.294
1998,NUTS,2010,UKD,1,0.994
1999,NUTS,2010,UKD,1,1.278
2000,NUTS,2010,UKD,1,0.989
2001,NUTS,2010,UKD,1,0.591
2002,NUTS,2010,UKD,1,0.516
2003,NUTS,2010,UKD,1,0.71
2004,NUTS,2010,UKD,1,0.146
2005,NUTS,2010,UKD,1,0.048
2007,NUTS,2010,UKD,1,0.145
2008,NUTS,2010,UKD,1,0.468
2009,NUTS,2010,UKD,1,0.287
2010,NUTS,2010,UKD,1,0.583
2011,NUTS,2010,UKD,1,0.71
2012,NUTS,2010,UKD,1,0.141
1995,NUTS,2010,UKD1,2,1.376
2000,NUTS,2010,UKD1,2,2.05
2001,NUTS,2010,UKD1,2,2.05
2002,NUTS,2010,UKD1,2,6.145
2008,NUTS,2010,UKD1,2,0.998
1995,NUTS,2010,UKD11,3,1.385
2002,NUTS,2010,UKD11,3,8.529
1995,NUTS,2010,UKD12,3,1.327
2000,NUTS,2010,UKD12,3,3.966
2001,NUTS,2010,UKD12,3,3.956
2002,NUTS,2010,UKD12,3,3.941
2008,NUTS,2010,UKD12,3,1.893
1990,NUTS,2010,UKD3,2,0.393
1991,NUTS,2010,UKD3,2,0.392
1996,NUTS,2010,UKD3,2,0.197
1998,NUTS,2010,UKD3,2,0.397
1999,NUTS,2010,UKD3,2,0.099
2000,NUTS,2010,UKD3,2,0.397
2001,NUTS,2010,UKD3,2,0.397
2003,NUTS,2010,UKD3,2,0.198
2004,NUTS,2010,UKD3,2,0.393
2008,NUTS,2010,UKD3,2,0.287
1990,NUTS,2010,UKD31,3,0.723
1991,NUTS,2010,UKD31,3,0.722
1996,NUTS,2010,UKD31,3,0.365
1998,NUTS,2010,UKD31,3,0.737
1999,NUTS,2010,UKD31,3,0.185
2000,NUTS,2010,UKD31,3,0.741
2001,NUTS,2010,UKD31,3,0.742
2003,NUTS,2010,UKD31,3,0.368
2008,NUTS,2010,UKD31,3,0.53
2004,NUTS,2010,UKD32,3,0.85
1990,NUTS,2010,UKD4,2,6.086
1991,NUTS,2010,UKD4,2,1.428
1992,NUTS,2010,UKD4,2,2.493
1994,NUTS,2010,UKD4,2,2.123
1995,NUTS,2010,UKD4,2,1.414
1996,NUTS,2010,UKD4,2,0.354
1997,NUTS,2010,UKD4,2,1.417
1998,NUTS,2010,UKD4,2,4.072
1999,NUTS,2010,UKD4,2,5.49
2000,NUTS,2010,UKD4,2,2.619
2001,NUTS,2010,UKD4,2,1.413
2005,NUTS,2010,UKD4,2,0.23
2007,NUTS,2010,UKD4,2,0.691
2008,NUTS,2010,UKD4,2,1.379
2009,NUTS,2010,UKD4,2,0.689
2010,NUTS,2010,UKD4,2,1.718
2011,NUTS,2010,UKD4,2,3.426
2012,NUTS,2010,UKD4,2,0.683
1992,NUTS,2010,UKD41,3,7.267
2000,NUTS,2010,UKD42,3,6.992
1990,NUTS,2010,UKD43,3,7.638
1991,NUTS,2010,UKD43,3,1.791
1992,NUTS,2010,UKD43,3,2.238
1994,NUTS,2010,UKD43,3,2.672
1995,NUTS,2010,UKD43,3,1.778
1996,NUTS,2010,UKD43,3,0.444
1997,NUTS,2010,UKD43,3,1.775
1998,NUTS,2010,UKD43,3,5.097
1999,NUTS,2010,UKD43,3,6.57
2000,NUTS,2010,UKD43,3,2.387
2001,NUTS,2010,UKD43,3,1.763
2005,NUTS,2010,UKD43,3,0.286
2007,NUTS,2010,UKD43,3,0.862
2008,NUTS,2010,UKD43,3,1.72
2009,NUTS,2010,UKD43,3,0.859
2010,NUTS,2010,UKD43,3,2.144
2011,NUTS,2010,UKD43,3,4.275
2012,NUTS,2010,UKD43,3,0.852
2002,NUTS,2010,UKD6,2,0.577
2003,NUTS,2010,UKD6,2,4.404
2009,NUTS,2010,UKD6,2,1.116
2002,NUTS,2010,UKD62,3,1.418
2003,NUTS,2010,UKD62,3,10.806
2009,NUTS,2010,UKD62,3,2.72
2003,NUTS,2010,UKD7,2,0.337
2010,NUTS,2010,UKD7,2,1.055
2003,NUTS,2010,UKD72,3,1.125
2010,NUTS,2010,UKD72,3,0.718
1990,NUTS,2010,UKD73,3,1.699
2010,NUTS,2010,UKD74,3,3.926
1992,NUTS,2010,UKE,1,0.04
1993,NUTS,2010,UKE,1,0.202
1996,NUTS,2010,UKE,1,0.302
1998,NUTS,2010,UKE,1,0.135
2001,NUTS,2010,UKE,1,0.201
2009,NUTS,2010,UKE,1,0.416
2011,NUTS,2010,UKE,1,0.379
2012,NUTS,2010,UKE,1,0.094
1992,NUTS,2010,UKE1,2,0.229
1998,NUTS,2010,UKE1,2,0.764
2001,NUTS,2010,UKE1,2,1.143
2009,NUTS,2010,UKE1,2,1.83
2011,NUTS,2010,UKE1,2,2.182
2001,NUTS,2010,UKE11,3,3.982
2009,NUTS,2010,UKE11,3,1.287
2011,NUTS,2010,UKE11,3,7.809
1992,NUTS,2010,UKE12,3,0.678
1998,NUTS,2010,UKE12,3,2.188
2009,NUTS,2010,UKE12,3,0.992
2009,NUTS,2010,UKE13,3,3.089
1996,NUTS,2010,UKE3,2,0.782
2009,NUTS,2010,UKE3,2,0.379
2012,NUTS,2010,UKE3,2,0.371
1996,NUTS,2010,UKE31,3,1.312
2009,NUTS,2010,UKE32,3,0.932
2012,NUTS,2010,UKE32,3,0.902
1993,NUTS,2010,UKE4,2,0.483
1996,NUTS,2010,UKE4,2,0.241
1993,NUTS,2010,UKE42,3,1.405
1991,NUTS,2010,UKF,1,0.999
1992,NUTS,2010,UKF,1,0.746
1993,NUTS,2010,UKF,1,0.247
1994,NUTS,2010,UKF,1,0.492
1996,NUTS,2010,UKF,1,0.488
1997,NUTS,2010,UKF,1,0.243
1998,NUTS,2010,UKF,1,0.746
1999,NUTS,2010,UKF,1,1.528
2000,NUTS,2010,UKF,1,0.18
2001,NUTS,2010,UKF,1,0.957
2002,NUTS,2010,UKF,1,0.357
2003,NUTS,2010,UKF,1,1.652
2004,NUTS,2010,UKF,1,1.013
2005,NUTS,2010,UKF,1,1.083
2006,NUTS,2010,UKF,1,2.077
2007,NUTS,2010,UKF,1,1.206
2008,NUTS,2010,UKF,1,2.752
2009,NUTS,2010,UKF,1,4.225
2010,NUTS,2010,UKF,1,2.116
2011,NUTS,2010,UKF,1,4.836
2012,NUTS,2010,UKF,1,1.318
1991,NUTS,2010,UKF1,2,1.54
1992,NUTS,2010,UKF1,2,0.512
1993,NUTS,2010,UKF1,2,0.255
1994,NUTS,2010,UKF1,2,0.509
1996,NUTS,2010,UKF1,2,0.508
1997,NUTS,2010,UKF1,2,0.507
1998,NUTS,2010,UKF1,2,1.307
1999,NUTS,2010,UKF1,2,2.191
2000,NUTS,2010,UKF1,2,0.253
2001,NUTS,2010,UKF1,2,0.757
2002,NUTS,2010,UKF1,2,0.754
2003,NUTS,2010,UKF1,2,2.084
2004,NUTS,2010,UKF1,2,1.49
2005,NUTS,2010,UKF1,2,0.824
2006,NUTS,2010,UKF1,2,3.186
2007,NUTS,2010,UKF1,2,2.438
2008,NUTS,2010,UKF1,2,4.571
2009,NUTS,2010,UKF1,2,8.428
2010,NUTS,2010,UKF1,2,3.109
2011,NUTS,2010,UKF1,2,9.899
2012,NUTS,2010,UKF1,2,2.362
1991,NUTS,2010,UKF11,3,4.498
1992,NUTS,2010,UKF11,3,4.474
1996,NUTS,2010,UKF11,3,2.189
1998,NUTS,2010,UKF11,3,7.933
1999,NUTS,2010,UKF11,3,10.083
2003,NUTS,2010,UKF11,3,13.641
2005,NUTS,2010,UKF11,3,2.123
2006,NUTS,2010,UKF11,3,4.215
2007,NUTS,2010,UKF11,3,8.368
2008,NUTS,2010,UKF11,3,28.646
2009,NUTS,2010,UKF11,3,54.876
2010,NUTS,2010,UKF11,3,17.638
2011,NUTS,2010,UKF11,3,59.807
2012,NUTS,2010,UKF11,3,8.689
2008,NUTS,2010,UKF12,3,3.631
1991,NUTS,2010,UKF13,3,4.496
1996,NUTS,2010,UKF13,3,1.107
1997,NUTS,2010,UKF13,3,2.203
1998,NUTS,2010,UKF13,3,1.641
1999,NUTS,2010,UKF13,3,4.346
2001,NUTS,2010,UKF13,3,2.145
2002,NUTS,2010,UKF13,3,2.668
2003,NUTS,2010,UKF13,3,1.062
2004,NUTS,2010,UKF13,3,3.172
2005,NUTS,2010,UKF13,3,1.411
2006,NUTS,2010,UKF13,3,8.376
2007,NUTS,2010,UKF13,3,5.205
2008,NUTS,2010,UKF13,3,2.751
2009,NUTS,2010,UKF13,3,4.111
2010,NUTS,2010,UKF13,3,3.744
2011,NUTS,2010,UKF13,3,8.495
2012,NUTS,2010,UKF13,3,3.388
2008,NUTS,2010,UKF14,3,0.691
2009,NUTS,2010,UKF14,3,6.25
2010,NUTS,2010,UKF14,3,1.11
2011,NUTS,2010,UKF14,3,1.093
2003,NUTS,2010,UKF15,3,1.168
2005,NUTS,2010,UKF15,3,1.149
2007,NUTS,2010,UKF15,3,1.134
2011,NUTS,2010,UKF15,3,2.217
1993,NUTS,2010,UKF16,3,1.559
1994,NUTS,2010,UKF16,3,3.095
2000,NUTS,2010,UKF16,3,1.543
2001,NUTS,2010,UKF16,3,1.541
2002,NUTS,2010,UKF16,3,0.768
2004,NUTS,2010,UKF16,3,4.588
2006,NUTS,2010,UKF16,3,4.57
2009,NUTS,2010,UKF16,3,0.996
2011,NUTS,2010,UKF16,3,1.497
2012,NUTS,2010,UKF16,3,3.487
1991,NUTS,2010,UKF2,2,0.681
1992,NUTS,2010,UKF2,2,0.677
1993,NUTS,2010,UKF2,2,0.336
1996,NUTS,2010,UKF2,2,0.66
1998,NUTS,2010,UKF2,2,0.327
1999,NUTS,2010,UKF2,2,1.301
2000,NUTS,2010,UKF2,2,0.162
2001,NUTS,2010,UKF2,2,0.965
2003,NUTS,2010,UKF2,2,1.476
2004,NUTS,2010,UKF2,2,0.521
2005,NUTS,2010,UKF2,2,1.866
2006,NUTS,2010,UKF2,2,1.555
2007,NUTS,2010,UKF2,2,0.176
2008,NUTS,2010,UKF2,2,1.04
2009,NUTS,2010,UKF2,2,0.596
2010,NUTS,2010,UKF2,2,1.775
2011,NUTS,2010,UKF2,2,0.604
2012,NUTS,2010,UKF2,2,0.582
1991,NUTS,2010,UKF22,3,1.655
1992,NUTS,2010,UKF22,3,1.64
1993,NUTS,2010,UKF22,3,0.813
1998,NUTS,2010,UKF22,3,0.399
2003,NUTS,2010,UKF22,3,3.576
2004,NUTS,2010,UKF22,3,0.763
2005,NUTS,2010,UKF22,3,3.033
2006,NUTS,2010,UKF22,3,1.507
2008,NUTS,2010,UKF22,3,2.566
2009,NUTS,2010,UKF22,3,1.474
2010,NUTS,2010,UKF22,3,3.666
2011,NUTS,2010,UKF22,3,1.209
2012,NUTS,2010,UKF22,3,1.447
2004,NUTS,2010,UKF24,3,0.936
2006,NUTS,2010,UKF24,3,4.251
2007,NUTS,2010,UKF24,3,0.796
2010,NUTS,2010,UKF24,3,1.343
2011,NUTS,2010,UKF24,3,0.534
2005,NUTS,2010,UKF25,3,3.387
1992,NUTS,2010,UKF3,2,1.689
1994,NUTS,2010,UKF3,2,1.658
2001,NUTS,2010,UKF3,2,1.553
2003,NUTS,2010,UKF3,2,0.758
2004,NUTS,2010,UKF3,2,0.749
2008,NUTS,2010,UKF3,2,1.434
2009,NUTS,2010,UKF3,2,0.469
1992,NUTS,2010,UKF30,3,1.689
1994,NUTS,2010,UKF30,3,1.658
2001,NUTS,2010,UKF30,3,1.553
2003,NUTS,2010,UKF30,3,0.758
2004,NUTS,2010,UKF30,3,0.749
2008,NUTS,2010,UKF30,3,1.434
2009,NUTS,2010,UKF30,3,0.469
1991,NUTS,2010,UKG,1,0.287
1993,NUTS,2010,UKG,1,0.191
1994,NUTS,2010,UKG,1,0.191
1996,NUTS,2010,UKG,1,0.143
1997,NUTS,2010,UKG,1,0.285
1998,NUTS,2010,UKG,1,0.475
1999,NUTS,2010,UKG,1,0.854
2000,NUTS,2010,UKG,1,0.882
2001,NUTS,2010,UKG,1,1.272
2002,NUTS,2010,UKG,1,0.189
2003,NUTS,2010,UKG,1,0.188
2004,NUTS,2010,UKG,1,1.124
2005,NUTS,2010,UKG,1,0.994
2006,NUTS,2010,UKG,1,0.926
2007,NUTS,2010,UKG,1,1.288
2008,NUTS,2010,UKG,1,1.43
2009,NUTS,2010,UKG,1,1.417
2010,NUTS,2010,UKG,1,2.223
2011,NUTS,2010,UKG,1,0.394
2012,NUTS,2010,UKG,1,0.768
1991,NUTS,2010,UKG1,2,0.432
1993,NUTS,2010,UKG1,2,0.854
1994,NUTS,2010,UKG1,2,0.849
1997,NUTS,2010,UKG1,2,0.209
2000,NUTS,2010,UKG1,2,1.981
2001,NUTS,2010,UKG1,2,0.788
2005,NUTS,2010,UKG1,2,1.066
2006,NUTS,2010,UKG1,2,0.796
2008,NUTS,2010,UKG1,2,0.157
2009,NUTS,2010,UKG1,2,0.779
2010,NUTS,2010,UKG1,2,0.52
2011,NUTS,2010,UKG1,2,0.927
2012,NUTS,2010,UKG1,2,1.716
1991,NUTS,2010,UKG12,3,0.978
1997,NUTS,2010,UKG12,3,0.471
2000,NUTS,2010,UKG12,3,0.743
2005,NUTS,2010,UKG12,3,2.418
2006,NUTS,2010,UKG12,3,1.808
2008,NUTS,2010,UKG12,3,0.358
2009,NUTS,2010,UKG12,3,1.781
2011,NUTS,2010,UKG12,3,0.354
1993,NUTS,2010,UKG13,3,2.041
1994,NUTS,2010,UKG13,3,2.035
2000,NUTS,2010,UKG13,3,3.997
2001,NUTS,2010,UKG13,3,1.906
2010,NUTS,2010,UKG13,3,1.234
2011,NUTS,2010,UKG13,3,1.834
2012,NUTS,2010,UKG13,3,4.075
1991,NUTS,2010,UKG2,2,0.608
1996,NUTS,2010,UKG2,2,0.341
1997,NUTS,2010,UKG2,2,0.85
1998,NUTS,2010,UKG2,2,1.016
1999,NUTS,2010,UKG2,2,1.689
2001,NUTS,2010,UKG2,2,3.7
2002,NUTS,2010,UKG2,2,0.67
2004,NUTS,2010,UKG2,2,1.328
2005,NUTS,2010,UKG2,2,1.652
2006,NUTS,2010,UKG2,2,0.874
2007,NUTS,2010,UKG2,2,3.262
2008,NUTS,2010,UKG2,2,3.111
2009,NUTS,2010,UKG2,2,2.888
2010,NUTS,2010,UKG2,2,3.741
2011,NUTS,2010,UKG2,2,0.319
2012,NUTS,2010,UKG2,2,0.635
1991,NUTS,2010,UKG21,3,0.924
1996,NUTS,2010,UKG21,3,1.71
1999,NUTS,2010,UKG21,3,2.152
2006,NUTS,2010,UKG21,3,2.036
2009,NUTS,2010,UKG21,3,2.007
2010,NUTS,2010,UKG21,3,6.052
1997,NUTS,2010,UKG22,3,3.632
2001,NUTS,2010,UKG22,3,0.885
2006,NUTS,2010,UKG22,3,1.126
2007,NUTS,2010,UKG22,3,6.755
2008,NUTS,2010,UKG22,3,10.934
2009,NUTS,2010,UKG22,3,6.639
1991,NUTS,2010,UKG24,3,0.95
1996,NUTS,2010,UKG24,3,0.314
1997,NUTS,2010,UKG24,3,0.313
1998,NUTS,2010,UKG24,3,1.869
1999,NUTS,2010,UKG24,3,2.7
2001,NUTS,2010,UKG24,3,6.515
2002,NUTS,2010,UKG24,3,1.237
2004,NUTS,2010,UKG24,3,2.448
2005,NUTS,2010,UKG24,3,3.046
2006,NUTS,2010,UKG24,3,0.812
2007,NUTS,2010,UKG24,3,3.613
2008,NUTS,2010,UKG24,3,1.831
2009,NUTS,2010,UKG24,3,2.548
2010,NUTS,2010,UKG24,3,5.727
2011,NUTS,2010,UKG24,3,0.59
2012,NUTS,2010,UKG24,3,1.175
1991,NUTS,2010,UKG3,2,0.05
1996,NUTS,2010,UKG3,2,0.096
1998,NUTS,2010,UKG3,2,0.386
1999,NUTS,2010,UKG3,2,0.774
2000,NUTS,2010,UKG3,2,0.873
2001,NUTS,2010,UKG3,2,0.097
2003,NUTS,2010,UKG3,2,0.387
2004,NUTS,2010,UKG3,2,1.545
2005,NUTS,2010,UKG3,2,0.576
2006,NUTS,2010,UKG3,2,1.02
2007,NUTS,2010,UKG3,2,0.759
2008,NUTS,2010,UKG3,2,1.066
2009,NUTS,2010,UKG3,2,0.871
2010,NUTS,2010,UKG3,2,2.16
2011,NUTS,2010,UKG3,2,0.183
2012,NUTS,2010,UKG3,2,0.393
1999,NUTS,2010,UKG31,3,0.505
2004,NUTS,2010,UKG31,3,1.001
2007,NUTS,2010,UKG31,3,1.298
2008,NUTS,2010,UKG31,3,0.319
2010,NUTS,2010,UKG31,3,0.474
2012,NUTS,2010,UKG31,3,0.769
2005,NUTS,2010,UKG32,3,4.967
2007,NUTS,2010,UKG32,3,1.628
1998,NUTS,2010,UKG33,3,3.28
2000,NUTS,2010,UKG33,3,7.402
2003,NUTS,2010,UKG33,3,3.323
2004,NUTS,2010,UKG33,3,6.68
2006,NUTS,2010,UKG33,3,6.684
2004,NUTS,2010,UKG36,3,3.269
2008,NUTS,2010,UKG36,3,1.615
2010,NUTS,2010,UKG38,3,1.881
2012,NUTS,2010,UKG38,3,0.925
2005,NUTS,2010,UKG39,3,2.074
2006,NUTS,2010,UKG39,3,2.766
2007,NUTS,2010,UKG39,3,1.356
2008,NUTS,2010,UKG39,3,8.176
2009,NUTS,2010,UKG39,3,9.485
2010,NUTS,2010,UKG39,3,19.57
2011,NUTS,2010,UKG39,3,2.01
1990,NUTS,2010,UKH,1,0.591
1991,NUTS,2010,UKH,1,0.686
1992,NUTS,2010,UKH,1,0.585
1993,NUTS,2010,UKH,1,0.194
1994,NUTS,2010,UKH,1,0.194
1995,NUTS,2010,UKH,1,0.289
1996,NUTS,2010,UKH,1,0.671
1997,NUTS,2010,UKH,1,0.286
1998,NUTS,2010,UKH,1,0.284
1999,NUTS,2010,UKH,1,0.485
2000,NUTS,2010,UKH,1,0.887
2001,NUTS,2010,UKH,1,0.631
2002,NUTS,2010,UKH,1,0.092
2003,NUTS,2010,UKH,1,0.403
2004,NUTS,2010,UKH,1,0.971
2005,NUTS,2010,UKH,1,1.445
2006,NUTS,2010,UKH,1,1.284
2007,NUTS,2010,UKH,1,0.622
2008,NUTS,2010,UKH,1,0.322
2009,NUTS,2010,UKH,1,1.009
2010,NUTS,2010,UKH,1,1.656
2011,NUTS,2010,UKH,1,1.143
2012,NUTS,2010,UKH,1,0.821
1992,NUTS,2010,UKH1,2,0.724
1995,NUTS,2010,UKH1,2,0.478
1997,NUTS,2010,UKH1,2,0.236
1999,NUTS,2010,UKH1,2,0.153
2000,NUTS,2010,UKH1,2,1.27
2001,NUTS,2010,UKH1,2,0.459
2002,NUTS,2010,UKH1,2,0.228
2003,NUTS,2010,UKH1,2,0.226
2004,NUTS,2010,UKH1,2,0.596
2005,NUTS,2010,UKH1,2,2.215
2006,NUTS,2010,UKH1,2,1.17
2007,NUTS,2010,UKH1,2,1.521
2008,NUTS,2010,UKH1,2,0.573
2009,NUTS,2010,UKH1,2,1.422
2010,NUTS,2010,UKH1,2,1.512
2011,NUTS,2010,UKH1,2,0.419
2005,NUTS,2010,UKH11,3,14.094
1992,NUTS,2010,UKH12,3,2.922
1999,NUTS,2010,UKH12,3,0.604
2000,NUTS,2010,UKH12,3,2.275
2002,NUTS,2010,UKH12,3,0.898
2003,NUTS,2010,UKH12,3,0.585
2005,NUTS,2010,UKH12,3,2.884
2006,NUTS,2010,UKH12,3,2.848
2008,NUTS,2010,UKH12,3,2.226
2009,NUTS,2010,UKH12,3,5.517
2010,NUTS,2010,UKH12,3,3.39
1995,NUTS,2010,UKH13,3,1.309
2000,NUTS,2010,UKH13,3,1.899
2001,NUTS,2010,UKH13,3,1.256
2003,NUTS,2010,UKH13,3,0.211
2004,NUTS,2010,UKH13,3,1.23
2005,NUTS,2010,UKH13,3,1.22
2006,NUTS,2010,UKH13,3,1.211
2007,NUTS,2010,UKH13,3,3.606
2010,NUTS,2010,UKH13,3,1.765
2011,NUTS,2010,UKH13,3,1.168
1997,NUTS,2010,UKH14,3,0.76
2004,NUTS,2010,UKH14,3,0.482
2007,NUTS,2010,UKH14,3,0.708
1990,NUTS,2010,UKH2,2,1.329
1991,NUTS,2010,UKH2,2,2.318
1992,NUTS,2010,UKH2,2,0.988
1993,NUTS,2010,UKH2,2,0.656
1994,NUTS,2010,UKH2,2,0.653
1995,NUTS,2010,UKH2,2,0.325
1996,NUTS,2010,UKH2,2,1.942
1998,NUTS,2010,UKH2,2,0.959
1999,NUTS,2010,UKH2,2,0.793
2000,NUTS,2010,UKH2,2,1.259
2001,NUTS,2010,UKH2,2,1.501
2003,NUTS,2010,UKH2,2,0.928
2004,NUTS,2010,UKH2,2,2.467
2005,NUTS,2010,UKH2,2,1.842
2006,NUTS,2010,UKH2,2,2.742
2008,NUTS,2010,UKH2,2,0.299
2009,NUTS,2010,UKH2,2,1.451
2010,NUTS,2010,UKH2,2,3.516
2011,NUTS,2010,UKH2,2,2.126
2012,NUTS,2010,UKH2,2,2.194
1999,NUTS,2010,UKH21,3,1.354
2003,NUTS,2010,UKH21,3,2.698
2005,NUTS,2010,UKH21,3,5.421
2006,NUTS,2010,UKH21,3,16.101
2010,NUTS,2010,UKH21,3,25.317
1991,NUTS,2010,UKH23,3,2.546
1992,NUTS,2010,UKH23,3,1.014
1994,NUTS,2010,UKH23,3,1.007
1995,NUTS,2010,UKH23,3,0.501
1996,NUTS,2010,UKH23,3,2.996
1999,NUTS,2010,UKH23,3,0.98
2000,NUTS,2010,UKH23,3,1.948
2001,NUTS,2010,UKH23,3,1.356
2004,NUTS,2010,UKH23,3,2.867
2005,NUTS,2010,UKH23,3,1.902
2006,NUTS,2010,UKH23,3,0.944
2008,NUTS,2010,UKH23,3,0.463
2010,NUTS,2010,UKH23,3,0.907
2011,NUTS,2010,UKH23,3,1.347
2012,NUTS,2010,UKH23,3,2.517
2004,NUTS,2010,UKH24,3,6.624
2009,NUTS,2010,UKH24,3,6.474
2011,NUTS,2010,UKH24,3,11.645
2012,NUTS,2010,UKH24,3,6.309
2003,NUTS,2010,UKH25,3,4.212
2006,NUTS,2010,UKH25,3,2.056
2009,NUTS,2010,UKH25,3,5.808
2011,NUTS,2010,UKH25,3,1.299
1990,NUTS,2010,UKH3,2,0.652
1996,NUTS,2010,UKH3,2,0.319
1997,NUTS,2010,UKH3,2,0.635
1999,NUTS,2010,UKH3,2,0.628
2003,NUTS,2010,UKH3,2,0.123
2011,NUTS,2010,UKH3,2,1.16
2012,NUTS,2010,UKH3,2,0.576
1999,NUTS,2010,UKH31,3,6.121
2003,NUTS,2010,UKH31,3,1.24
1990,NUTS,2010,UKH33,3,0.802
1996,NUTS,2010,UKH33,3,0.394
1997,NUTS,2010,UKH33,3,0.784
2011,NUTS,2010,UKH33,3,1.436
2012,NUTS,2010,UKH33,3,0.713
1990,NUTS,2010,UKI,1,0.074
1991,NUTS,2010,UKI,1,0.048
1993,NUTS,2010,UKI,1,0.11
1994,NUTS,2010,UKI,1,0.194
1996,NUTS,2010,UKI,1,0.792
1997,NUTS,2010,UKI,1,0.858
1998,NUTS,2010,UKI,1,0.178
1999,NUTS,2010,UKI,1,0.094
2000,NUTS,2010,UKI,1,0.22
2001,NUTS,2010,UKI,1,0.179
2003,NUTS,2010,UKI,1,0.271
2004,NUTS,2010,UKI,1,0.607
2005,NUTS,2010,UKI,1,0.495
2006,NUTS,2010,UKI,1,0.308
2007,NUTS,2010,UKI,1,0.262
2008,NUTS,2010,UKI,1,0.613
2009,NUTS,2010,UKI,1,0.541
2010,NUTS,2010,UKI,1,0.25
2011,NUTS,2010,UKI,1,0.164
2012,NUTS,2010,UKI,1,0.323
1991,NUTS,2010,UKI1,2,0.128
1993,NUTS,2010,UKI1,2,0.096
1994,NUTS,2010,UKI1,2,0.257
1996,NUTS,2010,UKI1,2,2.081
1997,NUTS,2010,UKI1,2,1.314
1998,NUTS,2010,UKI1,2,0.186
1999,NUTS,2010,UKI1,2,0.121
2000,NUTS,2010,UKI1,2,0.36
2003,NUTS,2010,UKI1,2,0.691
2005,NUTS,2010,UKI1,2,1.09
2006,NUTS,2010,UKI1,2,0.447
2007,NUTS,2010,UKI1,2,0.664
2008,NUTS,2010,UKI1,2,1.473
2009,NUTS,2010,UKI1,2,0.576
2010,NUTS,2010,UKI1,2,0.317
2011,NUTS,2010,UKI1,2,0.311
2012,NUTS,2010,UKI1,2,0.735
1993,NUTS,2010,UKI11,3,0.272
1994,NUTS,2010,UKI11,3,0.732
1996,NUTS,2010,UKI11,3,0.542
1999,NUTS,2010,UKI11,3,0.349
2000,NUTS,2010,UKI11,3,1.028
2003,NUTS,2010,UKI11,3,0.968
2008,NUTS,2010,UKI11,3,0.467
2009,NUTS,2010,UKI11,3,1.061
2010,NUTS,2010,UKI11,3,0.925
2012,NUTS,2010,UKI11,3,1.093
1991,NUTS,2010,UKI12,3,0.199
1996,NUTS,2010,UKI12,3,2.906
1997,NUTS,2010,UKI12,3,2.017
1998,NUTS,2010,UKI12,3,0.285
2003,NUTS,2010,UKI12,3,0.537
2005,NUTS,2010,UKI12,3,1.701
2006,NUTS,2010,UKI12,3,0.698
2007,NUTS,2010,UKI12,3,1.031
2008,NUTS,2010,UKI12,3,2.016
2009,NUTS,2010,UKI12,3,0.315
2011,NUTS,2010,UKI12,3,0.471
2012,NUTS,2010,UKI12,3,0.554
1990,NUTS,2010,UKI2,2,0.119
1993,NUTS,2010,UKI2,2,0.118
1994,NUTS,2010,UKI2,2,0.158
1997,NUTS,2010,UKI2,2,0.462
1998,NUTS,2010,UKI2,2,0.172
1999,NUTS,2010,UKI2,2,0.075
2000,NUTS,2010,UKI2,2,0.131
2001,NUTS,2010,UKI2,2,0.268
2004,NUTS,2010,UKI2,2,0.555
2006,NUTS,2010,UKI2,2,0.218
2008,NUTS,2010,UKI2,2,0.053
2009,NUTS,2010,UKI2,2,0.52
2010,NUTS,2010,UKI2,2,0.206
2011,NUTS,2010,UKI2,2,0.067
