year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_cte_gdp_beur
2000,NUTS,2010,FR522,3,0.055
2001,NUTS,2010,FR522,3,0.305
2002,NUTS,2010,FR522,3,0.116
2003,NUTS,2010,FR522,3,0.527
2004,NUTS,2010,FR522,3,0.16
2005,NUTS,2010,FR522,3,0.217
2006,NUTS,2010,FR522,3,0.341
2007,NUTS,2010,FR522,3,0.281
2008,NUTS,2010,FR522,3,0.548
2009,NUTS,2010,FR522,3,0.493
2010,NUTS,2010,FR522,3,0.418
2011,NUTS,2010,FR522,3,0.218
2012,NUTS,2010,FR522,3,0.206
2000,NUTS,2010,FR523,3,5.278
2001,NUTS,2010,FR523,3,5.782
2002,NUTS,2010,FR523,3,5.193
2003,NUTS,2010,FR523,3,5.845
2004,NUTS,2010,FR523,3,4.106
2005,NUTS,2010,FR523,3,4.453
2006,NUTS,2010,FR523,3,5.041
2007,NUTS,2010,FR523,3,4.884
2008,NUTS,2010,FR523,3,3.512
2009,NUTS,2010,FR523,3,3.27
2010,NUTS,2010,FR523,3,3.628
2011,NUTS,2010,FR523,3,4.312
2012,NUTS,2010,FR523,3,3.463
2000,NUTS,2010,FR524,3,0.101
2001,NUTS,2010,FR524,3,0.261
2002,NUTS,2010,FR524,3,0.282
2003,NUTS,2010,FR524,3,0.102
2004,NUTS,2010,FR524,3,0.07
2005,NUTS,2010,FR524,3,0.218
2006,NUTS,2010,FR524,3,0.07
2007,NUTS,2010,FR524,3,0.039
2008,NUTS,2010,FR524,3,0.138
2009,NUTS,2010,FR524,3,0.153
2011,NUTS,2010,FR524,3,0.057
2012,NUTS,2010,FR524,3,0.075
2000,NUTS,2010,FR53,2,0.046
2001,NUTS,2010,FR53,2,0.048
2002,NUTS,2010,FR53,2,0.014
2003,NUTS,2010,FR53,2,0.04
2004,NUTS,2010,FR53,2,0.059
2005,NUTS,2010,FR53,2,0.025
2006,NUTS,2010,FR53,2,0.024
2007,NUTS,2010,FR53,2,0.045
2008,NUTS,2010,FR53,2,0.031
2009,NUTS,2010,FR53,2,0.024
2012,NUTS,2010,FR53,2,0.011
2003,NUTS,2010,FR531,3,0.06
2004,NUTS,2010,FR531,3,0.214
2008,NUTS,2010,FR531,3,0.111
2009,NUTS,2010,FR531,3,0.116
2012,NUTS,2010,FR531,3,0.053
2000,NUTS,2010,FR532,3,0.146
2006,NUTS,2010,FR532,3,0.074
2007,NUTS,2010,FR532,3,0.071
2002,NUTS,2010,FR533,3,0.062
2001,NUTS,2010,FR534,3,0.194
2003,NUTS,2010,FR534,3,0.108
2004,NUTS,2010,FR534,3,0.052
2005,NUTS,2010,FR534,3,0.101
2007,NUTS,2010,FR534,3,0.093
2008,NUTS,2010,FR534,3,0.03
2000,NUTS,2010,FR6,1,0.257
2001,NUTS,2010,FR6,1,0.198
2002,NUTS,2010,FR6,1,0.286
2003,NUTS,2010,FR6,1,0.153
2004,NUTS,2010,FR6,1,0.156
2005,NUTS,2010,FR6,1,0.172
2006,NUTS,2010,FR6,1,0.285
2007,NUTS,2010,FR6,1,0.222
2008,NUTS,2010,FR6,1,0.197
2009,NUTS,2010,FR6,1,0.21
2010,NUTS,2010,FR6,1,0.184
2011,NUTS,2010,FR6,1,0.138
2012,NUTS,2010,FR6,1,0.091
2000,NUTS,2010,FR61,2,0.049
2001,NUTS,2010,FR61,2,0.037
2002,NUTS,2010,FR61,2,0.03
2003,NUTS,2010,FR61,2,0.028
2004,NUTS,2010,FR61,2,0.06
2005,NUTS,2010,FR61,2,0.021
2006,NUTS,2010,FR61,2,0.08
2007,NUTS,2010,FR61,2,0.073
2008,NUTS,2010,FR61,2,0.035
2009,NUTS,2010,FR61,2,0.038
2010,NUTS,2010,FR61,2,0.063
2011,NUTS,2010,FR61,2,0.041
2012,NUTS,2010,FR61,2,0.025
2005,NUTS,2010,FR611,3,0.085
2006,NUTS,2010,FR611,3,0.04
2011,NUTS,2010,FR611,3,0.023
2000,NUTS,2010,FR612,3,0.089
2001,NUTS,2010,FR612,3,0.073
2002,NUTS,2010,FR612,3,0.057
2003,NUTS,2010,FR612,3,0.056
2004,NUTS,2010,FR612,3,0.121
2005,NUTS,2010,FR612,3,0.026
2006,NUTS,2010,FR612,3,0.129
2007,NUTS,2010,FR612,3,0.147
2008,NUTS,2010,FR612,3,0.07
2009,NUTS,2010,FR612,3,0.045
2010,NUTS,2010,FR612,3,0.107
2011,NUTS,2010,FR612,3,0.056
2012,NUTS,2010,FR612,3,0.039
2010,NUTS,2010,FR613,3,0.058
2000,NUTS,2010,FR614,3,0.056
2010,NUTS,2010,FR614,3,0.035
2002,NUTS,2010,FR615,3,0.011
2006,NUTS,2010,FR615,3,0.056
2009,NUTS,2010,FR615,3,0.074
2011,NUTS,2010,FR615,3,0.052
2012,NUTS,2010,FR615,3,0.026
2000,NUTS,2010,FR62,2,0.566
2001,NUTS,2010,FR62,2,0.435
2002,NUTS,2010,FR62,2,0.654
2003,NUTS,2010,FR62,2,0.323
2004,NUTS,2010,FR62,2,0.294
2005,NUTS,2010,FR62,2,0.384
2006,NUTS,2010,FR62,2,0.573
2007,NUTS,2010,FR62,2,0.378
2008,NUTS,2010,FR62,2,0.421
2009,NUTS,2010,FR62,2,0.448
2010,NUTS,2010,FR62,2,0.349
2011,NUTS,2010,FR62,2,0.278
2012,NUTS,2010,FR62,2,0.182
2002,NUTS,2010,FR622,3,0.183
2005,NUTS,2010,FR622,3,0.203
2007,NUTS,2010,FR622,3,0.05
2009,NUTS,2010,FR622,3,0.08
2000,NUTS,2010,FR623,3,1.053
2001,NUTS,2010,FR623,3,0.833
2002,NUTS,2010,FR623,3,1.139
2003,NUTS,2010,FR623,3,0.528
2004,NUTS,2010,FR623,3,0.511
2005,NUTS,2010,FR623,3,0.675
2006,NUTS,2010,FR623,3,1.02
2007,NUTS,2010,FR623,3,0.709
2008,NUTS,2010,FR623,3,0.757
2009,NUTS,2010,FR623,3,0.762
2010,NUTS,2010,FR623,3,0.581
2011,NUTS,2010,FR623,3,0.452
2012,NUTS,2010,FR623,3,0.299
2000,NUTS,2010,FR624,3,0.084
2003,NUTS,2010,FR624,3,0.074
2004,NUTS,2010,FR624,3,0.07
2006,NUTS,2010,FR624,3,0.275
2009,NUTS,2010,FR624,3,0.07
2003,NUTS,2010,FR625,3,0.306
2004,NUTS,2010,FR625,3,0.58
2008,NUTS,2010,FR625,3,0.087
2010,NUTS,2010,FR625,3,0.422
2005,NUTS,2010,FR626,3,0.188
2000,NUTS,2010,FR627,3,0.083
2001,NUTS,2010,FR627,3,0.039
2002,NUTS,2010,FR627,3,0.252
2003,NUTS,2010,FR627,3,0.293
2005,NUTS,2010,FR627,3,0.023
2008,NUTS,2010,FR627,3,0.032
2009,NUTS,2010,FR627,3,0.128
2011,NUTS,2010,FR627,3,0.041
2000,NUTS,2010,FR628,3,0.27
2002,NUTS,2010,FR628,3,0.368
2006,NUTS,2010,FR628,3,0.251
2009,NUTS,2010,FR628,3,0.068
2010,NUTS,2010,FR628,3,0.105
2011,NUTS,2010,FR628,3,0.335
2012,NUTS,2010,FR628,3,0.196
2003,NUTS,2010,FR63,2,0.052
2004,NUTS,2010,FR63,2,0.031
2006,NUTS,2010,FR63,2,0.019
2007,NUTS,2010,FR63,2,0.275
2010,NUTS,2010,FR63,2,0.059
2004,NUTS,2010,FR632,3,0.224
2003,NUTS,2010,FR633,3,0.098
2006,NUTS,2010,FR633,3,0.036
2007,NUTS,2010,FR633,3,0.527
2010,NUTS,2010,FR633,3,0.111
2000,NUTS,2010,FR7,1,0.402
2001,NUTS,2010,FR7,1,0.476
2002,NUTS,2010,FR7,1,0.534
2003,NUTS,2010,FR7,1,0.465
2004,NUTS,2010,FR7,1,0.383
2005,NUTS,2010,FR7,1,0.374
2006,NUTS,2010,FR7,1,0.326
2007,NUTS,2010,FR7,1,0.286
2008,NUTS,2010,FR7,1,0.259
2009,NUTS,2010,FR7,1,0.286
2010,NUTS,2010,FR7,1,0.306
2011,NUTS,2010,FR7,1,0.332
2012,NUTS,2010,FR7,1,0.211
2000,NUTS,2010,FR71,2,0.471
2001,NUTS,2010,FR71,2,0.552
2002,NUTS,2010,FR71,2,0.62
2003,NUTS,2010,FR71,2,0.55
2004,NUTS,2010,FR71,2,0.45
2005,NUTS,2010,FR71,2,0.437
2006,NUTS,2010,FR71,2,0.36
2007,NUTS,2010,FR71,2,0.331
2008,NUTS,2010,FR71,2,0.301
2009,NUTS,2010,FR71,2,0.336
2010,NUTS,2010,FR71,2,0.346
2011,NUTS,2010,FR71,2,0.385
2012,NUTS,2010,FR71,2,0.247
2000,NUTS,2010,FR711,3,0.316
2001,NUTS,2010,FR711,3,0.353
2002,NUTS,2010,FR711,3,0.162
2003,NUTS,2010,FR711,3,0.215
2004,NUTS,2010,FR711,3,0.477
2005,NUTS,2010,FR711,3,0.147
2006,NUTS,2010,FR711,3,0.126
2007,NUTS,2010,FR711,3,0.069
2008,NUTS,2010,FR711,3,0.176
2009,NUTS,2010,FR711,3,0.054
2010,NUTS,2010,FR711,3,0.107
2011,NUTS,2010,FR711,3,0.187
2012,NUTS,2010,FR711,3,0.442
2000,NUTS,2010,FR712,3,0.403
2003,NUTS,2010,FR712,3,0.091
2007,NUTS,2010,FR712,3,0.077
2009,NUTS,2010,FR712,3,0.052
2010,NUTS,2010,FR712,3,0.129
2011,NUTS,2010,FR712,3,0.102
2000,NUTS,2010,FR713,3,0.102
2002,NUTS,2010,FR713,3,0.157
2003,NUTS,2010,FR713,3,0.046
2004,NUTS,2010,FR713,3,0.028
2006,NUTS,2010,FR713,3,0.079
2007,NUTS,2010,FR713,3,0.076
2008,NUTS,2010,FR713,3,0.073
2009,NUTS,2010,FR713,3,0.162
2010,NUTS,2010,FR713,3,0.221
2011,NUTS,2010,FR713,3,0.221
2012,NUTS,2010,FR713,3,0.169
2000,NUTS,2010,FR714,3,1.892
2001,NUTS,2010,FR714,3,2.272
2002,NUTS,2010,FR714,3,2.466
2003,NUTS,2010,FR714,3,2.383
2004,NUTS,2010,FR714,3,1.764
2005,NUTS,2010,FR714,3,1.877
2006,NUTS,2010,FR714,3,1.367
2007,NUTS,2010,FR714,3,1.48
2008,NUTS,2010,FR714,3,1.193
2009,NUTS,2010,FR714,3,1.445
2010,NUTS,2010,FR714,3,1.066
2011,NUTS,2010,FR714,3,1.452
2012,NUTS,2010,FR714,3,0.884
2000,NUTS,2010,FR715,3,0.035
2001,NUTS,2010,FR715,3,0.034
2002,NUTS,2010,FR715,3,0.153
2003,NUTS,2010,FR715,3,0.098
2005,NUTS,2010,FR715,3,0.02
2006,NUTS,2010,FR715,3,0.112
2008,NUTS,2010,FR715,3,0.077
2010,NUTS,2010,FR715,3,0.187
2011,NUTS,2010,FR715,3,0.077
2000,NUTS,2010,FR716,3,0.086
2001,NUTS,2010,FR716,3,0.013
2002,NUTS,2010,FR716,3,0.104
2003,NUTS,2010,FR716,3,0.055
2004,NUTS,2010,FR716,3,0.088
2005,NUTS,2010,FR716,3,0.031
2006,NUTS,2010,FR716,3,0.08
2007,NUTS,2010,FR716,3,0.043
2008,NUTS,2010,FR716,3,0.08
2009,NUTS,2010,FR716,3,0.05
2010,NUTS,2010,FR716,3,0.081
2011,NUTS,2010,FR716,3,0.078
2012,NUTS,2010,FR716,3,0.018
2000,NUTS,2010,FR717,3,0.053
2001,NUTS,2010,FR717,3,0.05
2002,NUTS,2010,FR717,3,0.094
2003,NUTS,2010,FR717,3,0.053
2004,NUTS,2010,FR717,3,0.086
2005,NUTS,2010,FR717,3,0.096
2006,NUTS,2010,FR717,3,0.103
2007,NUTS,2010,FR717,3,0.21
2009,NUTS,2010,FR717,3,0.145
2010,NUTS,2010,FR717,3,0.356
2011,NUTS,2010,FR717,3,0.136
2012,NUTS,2010,FR717,3,0.03
2000,NUTS,2010,FR718,3,0.249
2001,NUTS,2010,FR718,3,0.733
2002,NUTS,2010,FR718,3,0.667
2003,NUTS,2010,FR718,3,0.408
2004,NUTS,2010,FR718,3,0.385
2005,NUTS,2010,FR718,3,0.497
2006,NUTS,2010,FR718,3,0.389
2007,NUTS,2010,FR718,3,0.104
2008,NUTS,2010,FR718,3,0.222
2009,NUTS,2010,FR718,3,0.193
2010,NUTS,2010,FR718,3,0.439
2011,NUTS,2010,FR718,3,0.339
2012,NUTS,2010,FR718,3,0.292
2000,NUTS,2010,FR72,2,0.037
2001,NUTS,2010,FR72,2,0.075
2002,NUTS,2010,FR72,2,0.081
2003,NUTS,2010,FR72,2,0.017
2004,NUTS,2010,FR72,2,0.027
2005,NUTS,2010,FR72,2,0.032
2006,NUTS,2010,FR72,2,0.137
2007,NUTS,2010,FR72,2,0.044
2008,NUTS,2010,FR72,2,0.02
2010,NUTS,2010,FR72,2,0.081
2011,NUTS,2010,FR72,2,0.029
2000,NUTS,2010,FR721,3,0.149
2004,NUTS,2010,FR721,3,0.066
2006,NUTS,2010,FR721,3,0.386
2010,NUTS,2010,FR721,3,0.176
2004,NUTS,2010,FR722,3,0.111
2003,NUTS,2010,FR723,3,0.125
2007,NUTS,2010,FR723,3,0.052
2010,NUTS,2010,FR723,3,0.044
2001,NUTS,2010,FR724,3,0.144
2002,NUTS,2010,FR724,3,0.156
2005,NUTS,2010,FR724,3,0.06
2006,NUTS,2010,FR724,3,0.087
2007,NUTS,2010,FR724,3,0.069
2008,NUTS,2010,FR724,3,0.038
2010,NUTS,2010,FR724,3,0.065
2011,NUTS,2010,FR724,3,0.053
2000,NUTS,2010,FR8,1,0.525
2001,NUTS,2010,FR8,1,0.369
2002,NUTS,2010,FR8,1,0.394
2003,NUTS,2010,FR8,1,0.401
2004,NUTS,2010,FR8,1,0.323
2005,NUTS,2010,FR8,1,0.334
2006,NUTS,2010,FR8,1,0.395
2007,NUTS,2010,FR8,1,0.413
2008,NUTS,2010,FR8,1,0.301
2009,NUTS,2010,FR8,1,0.534
2010,NUTS,2010,FR8,1,0.398
2011,NUTS,2010,FR8,1,0.346
2012,NUTS,2010,FR8,1,0.41
2000,NUTS,2010,FR81,2,0.099
2001,NUTS,2010,FR81,2,0.046
2002,NUTS,2010,FR81,2,0.084
2003,NUTS,2010,FR81,2,0.066
2004,NUTS,2010,FR81,2,0.064
2005,NUTS,2010,FR81,2,0.136
2006,NUTS,2010,FR81,2,0.083
2007,NUTS,2010,FR81,2,0.044
2008,NUTS,2010,FR81,2,0.055
2009,NUTS,2010,FR81,2,0.071
2010,NUTS,2010,FR81,2,0.115
2011,NUTS,2010,FR81,2,0.076
2012,NUTS,2010,FR81,2,0.046
2001,NUTS,2010,FR811,3,0.02
2004,NUTS,2010,FR811,3,0.048
2008,NUTS,2010,FR811,3,0.14
2009,NUTS,2010,FR811,3,0.056
2010,NUTS,2010,FR811,3,0.198
2001,NUTS,2010,FR812,3,0.082
2002,NUTS,2010,FR812,3,0.198
2003,NUTS,2010,FR812,3,0.025
2004,NUTS,2010,FR812,3,0.042
2005,NUTS,2010,FR812,3,0.13
2006,NUTS,2010,FR812,3,0.134
2010,NUTS,2010,FR812,3,0.108
2012,NUTS,2010,FR812,3,0.062
2000,NUTS,2010,FR813,3,0.235
2001,NUTS,2010,FR813,3,0.051
2002,NUTS,2010,FR813,3,0.075
2003,NUTS,2010,FR813,3,0.143
2004,NUTS,2010,FR813,3,0.111
2005,NUTS,2010,FR813,3,0.199
2006,NUTS,2010,FR813,3,0.114
2007,NUTS,2010,FR813,3,0.103
2008,NUTS,2010,FR813,3,0.087
2009,NUTS,2010,FR813,3,0.107
2010,NUTS,2010,FR813,3,0.145
2011,NUTS,2010,FR813,3,0.168
2012,NUTS,2010,FR813,3,0.066
2005,NUTS,2010,FR815,3,0.112
2009,NUTS,2010,FR815,3,0.104
2000,NUTS,2010,FR82,2,0.731
2001,NUTS,2010,FR82,2,0.526
2002,NUTS,2010,FR82,2,0.547
2003,NUTS,2010,FR82,2,0.567
2004,NUTS,2010,FR82,2,0.451
2005,NUTS,2010,FR82,2,0.435
2006,NUTS,2010,FR82,2,0.549
2007,NUTS,2010,FR82,2,0.596
2008,NUTS,2010,FR82,2,0.428
2009,NUTS,2010,FR82,2,0.773
2010,NUTS,2010,FR82,2,0.544
2011,NUTS,2010,FR82,2,0.486
2012,NUTS,2010,FR82,2,0.592
2000,NUTS,2010,FR821,3,0.367
2001,NUTS,2010,FR821,3,0.07
2003,NUTS,2010,FR821,3,0.11
2008,NUTS,2010,FR821,3,0.232
2003,NUTS,2010,FR822,3,0.163
2004,NUTS,2010,FR822,3,0.417
2009,NUTS,2010,FR822,3,0.89
2011,NUTS,2010,FR822,3,0.421
2012,NUTS,2010,FR822,3,0.289
2000,NUTS,2010,FR823,3,1.536
2001,NUTS,2010,FR823,3,0.784
2002,NUTS,2010,FR823,3,1.256
2003,NUTS,2010,FR823,3,1.486
2004,NUTS,2010,FR823,3,0.82
2005,NUTS,2010,FR823,3,1.157
2006,NUTS,2010,FR823,3,1.429
2007,NUTS,2010,FR823,3,1.123
2008,NUTS,2010,FR823,3,0.689
2009,NUTS,2010,FR823,3,1.241
2010,NUTS,2010,FR823,3,0.922
2011,NUTS,2010,FR823,3,0.676
2012,NUTS,2010,FR823,3,1.074
2000,NUTS,2010,FR824,3,0.587
2001,NUTS,2010,FR824,3,0.54
2002,NUTS,2010,FR824,3,0.382
2003,NUTS,2010,FR824,3,0.39
2004,NUTS,2010,FR824,3,0.454
2005,NUTS,2010,FR824,3,0.288
2006,NUTS,2010,FR824,3,0.4
2007,NUTS,2010,FR824,3,0.666
2008,NUTS,2010,FR824,3,0.46
2009,NUTS,2010,FR824,3,0.897
2010,NUTS,2010,FR824,3,0.62
2011,NUTS,2010,FR824,3,0.628
2012,NUTS,2010,FR824,3,0.654
2000,NUTS,2010,FR825,3,0.567
2001,NUTS,2010,FR825,3,0.517
2002,NUTS,2010,FR825,3,0.387
2003,NUTS,2010,FR825,3,0.147
2004,NUTS,2010,FR825,3,0.27
2005,NUTS,2010,FR825,3,0.173
2006,NUTS,2010,FR825,3,0.202
2007,NUTS,2010,FR825,3,0.185
2008,NUTS,2010,FR825,3,0.289
2009,NUTS,2010,FR825,3,0.365
2010,NUTS,2010,FR825,3,0.245
2011,NUTS,2010,FR825,3,0.199
2012,NUTS,2010,FR825,3,0.231
2001,NUTS,2010,FR826,3,0.11
2002,NUTS,2010,FR826,3,0.115
2003,NUTS,2010,FR826,3,0.085
2005,NUTS,2010,FR826,3,0.039
2007,NUTS,2010,FR826,3,0.078
2008,NUTS,2010,FR826,3,0.063
2010,NUTS,2010,FR826,3,0.069
2011,NUTS,2010,FR826,3,0.033
2000,NUTS,2010,FRZ,1,0.378
2001,NUTS,2010,FRZ,1,1.173
2002,NUTS,2010,FRZ,1,0.518
2003,NUTS,2010,FRZ,1,0.906
2004,NUTS,2010,FRZ,1,2.074
2005,NUTS,2010,FRZ,1,1.052
2006,NUTS,2010,FRZ,1,0.107
2007,NUTS,2010,FRZ,1,0.109
2008,NUTS,2010,FRZ,1,2.093
2009,NUTS,2010,FRZ,1,0.229
2011,NUTS,2010,FRZ,1,0.123
2000,NUTS,2010,FRZZ,2,0.378
2001,NUTS,2010,FRZZ,2,1.173
2002,NUTS,2010,FRZZ,2,0.518
2003,NUTS,2010,FRZZ,2,0.906
2004,NUTS,2010,FRZZ,2,2.074
2005,NUTS,2010,FRZZ,2,1.052
2006,NUTS,2010,FRZZ,2,0.107
2007,NUTS,2010,FRZZ,2,0.109
2008,NUTS,2010,FRZZ,2,2.093
2009,NUTS,2010,FRZZ,2,0.229
2011,NUTS,2010,FRZZ,2,0.123
2000,NUTS,2010,FRZZZ,3,0.378
2001,NUTS,2010,FRZZZ,3,1.173
2002,NUTS,2010,FRZZZ,3,0.518
2003,NUTS,2010,FRZZZ,3,0.906
2004,NUTS,2010,FRZZZ,3,2.074
2005,NUTS,2010,FRZZZ,3,1.052
2006,NUTS,2010,FRZZZ,3,0.107
2007,NUTS,2010,FRZZZ,3,0.109
2008,NUTS,2010,FRZZZ,3,2.093
2009,NUTS,2010,FRZZZ,3,0.229
2011,NUTS,2010,FRZZZ,3,0.123
2001,NUTS,2010,HR,0,0.013
2002,NUTS,2010,HR,0,0.053
2003,NUTS,2010,HR,0,0.011
2004,NUTS,2010,HR,0,0.006
2005,NUTS,2010,HR,0,0.041
2006,NUTS,2010,HR,0,0.106
2007,NUTS,2010,HR,0,0.032
2008,NUTS,2010,HR,0,0.109
2010,NUTS,2010,HR,0,0.041
2012,NUTS,2010,HR,0,0.011
2001,NUTS,2010,HR0,1,0.013
2002,NUTS,2010,HR0,1,0.018
2003,NUTS,2010,HR0,1,0.011
2004,NUTS,2010,HR0,1,0.006
2005,NUTS,2010,HR0,1,0.041
2006,NUTS,2010,HR0,1,0.106
2007,NUTS,2010,HR0,1,0.032
2008,NUTS,2010,HR0,1,0.109
2010,NUTS,2010,HR0,1,0.041
2012,NUTS,2010,HR0,1,0.011
2004,NUTS,2010,HR03,2,0.018
2008,NUTS,2010,HR03,2,0.016
2008,NUTS,2010,HR035,3,0.061
2004,NUTS,2010,HR036,3,0.091
2001,NUTS,2010,HR04,2,0.018
2002,NUTS,2010,HR04,2,0.025
2003,NUTS,2010,HR04,2,0.016
2005,NUTS,2010,HR04,2,0.06
2006,NUTS,2010,HR04,2,0.155
2007,NUTS,2010,HR04,2,0.047
2008,NUTS,2010,HR04,2,0.153
2010,NUTS,2010,HR04,2,0.06
2012,NUTS,2010,HR04,2,0.017
2001,NUTS,2010,HR041,3,0.042
2003,NUTS,2010,HR041,3,0.035
2005,NUTS,2010,HR041,3,0.129
2006,NUTS,2010,HR041,3,0.331
2007,NUTS,2010,HR041,3,0.101
2008,NUTS,2010,HR041,3,0.325
2010,NUTS,2010,HR041,3,0.121
2002,NUTS,2010,HR042,3,0.312
2012,NUTS,2010,HR045,3,0.476
2000,NUTS,2010,HU,0,0.401
2001,NUTS,2010,HU,0,0.27
2002,NUTS,2010,HU,0,0.144
2003,NUTS,2010,HU,0,0.242
2004,NUTS,2010,HU,0,0.238
2005,NUTS,2010,HU,0,0.124
2006,NUTS,2010,HU,0,0.298
2007,NUTS,2010,HU,0,0.285
2008,NUTS,2010,HU,0,0.303
2009,NUTS,2010,HU,0,0.322
2010,NUTS,2010,HU,0,0.364
2011,NUTS,2010,HU,0,0.409
2012,NUTS,2010,HU,0,0.256
2000,NUTS,2010,HU1,1,0.782
2001,NUTS,2010,HU1,1,0.566
2002,NUTS,2010,HU1,1,0.267
2003,NUTS,2010,HU1,1,0.489
2004,NUTS,2010,HU1,1,0.488
2005,NUTS,2010,HU1,1,0.232
2006,NUTS,2010,HU1,1,0.473
2007,NUTS,2010,HU1,1,0.501
2008,NUTS,2010,HU1,1,0.512
2009,NUTS,2010,HU1,1,0.53
2010,NUTS,2010,HU1,1,0.6
2011,NUTS,2010,HU1,1,0.72
2012,NUTS,2010,HU1,1,0.423
2000,NUTS,2010,HU10,2,0.782
2001,NUTS,2010,HU10,2,0.566
2002,NUTS,2010,HU10,2,0.267
2003,NUTS,2010,HU10,2,0.489
2004,NUTS,2010,HU10,2,0.488
2005,NUTS,2010,HU10,2,0.232
2006,NUTS,2010,HU10,2,0.473
2007,NUTS,2010,HU10,2,0.501
2008,NUTS,2010,HU10,2,0.512
2009,NUTS,2010,HU10,2,0.53
2010,NUTS,2010,HU10,2,0.6
2011,NUTS,2010,HU10,2,0.72
2012,NUTS,2010,HU10,2,0.423
2000,NUTS,2010,HU101,3,0.914
2001,NUTS,2010,HU101,3,0.597
2002,NUTS,2010,HU101,3,0.252
2003,NUTS,2010,HU101,3,0.47
2004,NUTS,2010,HU101,3,0.515
2005,NUTS,2010,HU101,3,0.236
2006,NUTS,2010,HU101,3,0.491
2007,NUTS,2010,HU101,3,0.382
2008,NUTS,2010,HU101,3,0.428
2009,NUTS,2010,HU101,3,0.549
2010,NUTS,2010,HU101,3,0.536
2011,NUTS,2010,HU101,3,0.567
2012,NUTS,2010,HU101,3,0.38
2000,NUTS,2010,HU102,3,0.202
2001,NUTS,2010,HU102,3,0.443
2002,NUTS,2010,HU102,3,0.326
2003,NUTS,2010,HU102,3,0.556
2004,NUTS,2010,HU102,3,0.396
2005,NUTS,2010,HU102,3,0.216
2006,NUTS,2010,HU102,3,0.406
2007,NUTS,2010,HU102,3,0.901
2008,NUTS,2010,HU102,3,0.816
2009,NUTS,2010,HU102,3,0.457
2010,NUTS,2010,HU102,3,0.829
2011,NUTS,2010,HU102,3,1.277
2012,NUTS,2010,HU102,3,0.582
2000,NUTS,2010,HU2,1,0.068
2001,NUTS,2010,HU2,1,0.02
2002,NUTS,2010,HU2,1,0.017
2003,NUTS,2010,HU2,1,0.071
2004,NUTS,2010,HU2,1,0.039
2005,NUTS,2010,HU2,1,0.013
2006,NUTS,2010,HU2,1,0.158
2007,NUTS,2010,HU2,1,0.065
2008,NUTS,2010,HU2,1,0.06
2009,NUTS,2010,HU2,1,0.073
2010,NUTS,2010,HU2,1,0.049
2011,NUTS,2010,HU2,1,0.076
2012,NUTS,2010,HU2,1,0.055
2000,NUTS,2010,HU21,2,0.186
2001,NUTS,2010,HU21,2,0.054
2002,NUTS,2010,HU21,2,0.048
2003,NUTS,2010,HU21,2,0.049
2004,NUTS,2010,HU21,2,0.104
2005,NUTS,2010,HU21,2,0.033
2006,NUTS,2010,HU21,2,0.137
2008,NUTS,2010,HU21,2,0.063
2009,NUTS,2010,HU21,2,0.14
2010,NUTS,2010,HU21,2,0.053
2011,NUTS,2010,HU21,2,0.11
2012,NUTS,2010,HU21,2,0.035
2003,NUTS,2010,HU211,3,0.124
2004,NUTS,2010,HU211,3,0.205
2005,NUTS,2010,HU211,3,0.084
2006,NUTS,2010,HU211,3,0.331
2008,NUTS,2010,HU211,3,0.155
2009,NUTS,2010,HU211,3,0.354
2010,NUTS,2010,HU211,3,0.137
2011,NUTS,2010,HU211,3,0.268
2012,NUTS,2010,HU211,3,0.084
2002,NUTS,2010,HU212,3,0.162
2000,NUTS,2010,HU213,3,0.629
2001,NUTS,2010,HU213,3,0.18
2004,NUTS,2010,HU213,3,0.085
2006,NUTS,2010,HU22,2,0.036
2007,NUTS,2010,HU22,2,0.034
2009,NUTS,2010,HU22,2,0.057
2010,NUTS,2010,HU22,2,0.026
2011,NUTS,2010,HU22,2,0.066
2012,NUTS,2010,HU22,2,0.033
2006,NUTS,2010,HU221,3,0.072
2007,NUTS,2010,HU221,3,0.065
2012,NUTS,2010,HU221,3,0.064
2009,NUTS,2010,HU222,3,0.248
2010,NUTS,2010,HU222,3,0.115
2011,NUTS,2010,HU222,3,0.143
2011,NUTS,2010,HU223,3,0.142
2003,NUTS,2010,HU23,2,0.214
2006,NUTS,2010,HU23,2,0.38
2007,NUTS,2010,HU23,2,0.217
2008,NUTS,2010,HU23,2,0.144
2010,NUTS,2010,HU23,2,0.08
2011,NUTS,2010,HU23,2,0.039
2012,NUTS,2010,HU23,2,0.119
2003,NUTS,2010,HU231,3,0.504
2006,NUTS,2010,HU231,3,0.87
2007,NUTS,2010,HU231,3,0.501
2008,NUTS,2010,HU231,3,0.336
2010,NUTS,2010,HU231,3,0.193
2011,NUTS,2010,HU231,3,0.097
2012,NUTS,2010,HU231,3,0.301
2000,NUTS,2010,HU3,1,0.161
2001,NUTS,2010,HU3,1,0.058
2002,NUTS,2010,HU3,1,0.063
2003,NUTS,2010,HU3,1,0.016
2004,NUTS,2010,HU3,1,0.029
2005,NUTS,2010,HU3,1,0.054
2006,NUTS,2010,HU3,1,0.128
2007,NUTS,2010,HU3,1,0.113
2008,NUTS,2010,HU3,1,0.153
2009,NUTS,2010,HU3,1,0.167
2010,NUTS,2010,HU3,1,0.206
2011,NUTS,2010,HU3,1,0.163
