year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_pps_hab_kp05
2006,NUTS,2010,UKH3,2,620.9
2007,NUTS,2010,UKH3,2,970.6
2008,NUTS,2010,UKH3,2,657.3
2009,NUTS,2010,UKH3,2,638.4
2010,NUTS,2010,UKH3,2,758.7
2011,NUTS,2010,UKH3,2,452.5
2012,NUTS,2010,UKH3,2,309.1
2013,NUTS,2010,UKH3,2,310.0
2014,NUTS,2010,UKH3,2,325.7
2015,NUTS,2010,UKH3,2,330.5
2016,NUTS,2010,UKH3,2,348.0
2017,NUTS,2010,UKH3,2,356.3
2018,NUTS,2010,UKH3,2,338.4
1995,NUTS,2010,UKI,1,177.8
1996,NUTS,2010,UKI,1,140.5
1997,NUTS,2010,UKI,1,127.5
1998,NUTS,2010,UKI,1,120.9
1999,NUTS,2010,UKI,1,135.6
2000,NUTS,2010,UKI,1,145.0
2001,NUTS,2010,UKI,1,113.5
2002,NUTS,2010,UKI,1,143.7
2003,NUTS,2010,UKI,1,117.0
2004,NUTS,2010,UKI,1,126.9
2005,NUTS,2010,UKI,1,101.2
2006,NUTS,2010,UKI,1,148.4
2007,NUTS,2010,UKI,1,162.1
2008,NUTS,2010,UKI,1,150.6
2009,NUTS,2010,UKI,1,128.1
2010,NUTS,2010,UKI,1,116.1
2011,NUTS,2010,UKI,1,141.8
2012,NUTS,2010,UKI,1,177.6
2013,NUTS,2010,UKI,1,153.5
2014,NUTS,2010,UKI,1,206.5
2015,NUTS,2010,UKI,1,211.7
2016,NUTS,2010,UKI,1,245.5
2017,NUTS,2010,UKI,1,290.6
2018,NUTS,2010,UKI,1,292.0
2011,NUTS,2010,UKI3,2,598.5
2012,NUTS,2010,UKI3,2,669.1
2013,NUTS,2010,UKI3,2,655.9
2014,NUTS,2010,UKI3,2,809.9
2015,NUTS,2010,UKI3,2,752.8
2016,NUTS,2010,UKI3,2,681.2
2017,NUTS,2010,UKI3,2,991.6
2018,NUTS,2010,UKI3,2,1073.5
2011,NUTS,2010,UKI4,2,62.2
2012,NUTS,2010,UKI4,2,52.5
2013,NUTS,2010,UKI4,2,89.4
2014,NUTS,2010,UKI4,2,132.5
2015,NUTS,2010,UKI4,2,137.5
2016,NUTS,2010,UKI4,2,133.2
2017,NUTS,2010,UKI4,2,157.8
2018,NUTS,2010,UKI4,2,185.2
2011,NUTS,2010,UKI5,2,23.5
2012,NUTS,2010,UKI5,2,23.0
2013,NUTS,2010,UKI5,2,19.4
2014,NUTS,2010,UKI5,2,20.3
2015,NUTS,2010,UKI5,2,24.3
2016,NUTS,2010,UKI5,2,27.6
2017,NUTS,2010,UKI5,2,22.9
2018,NUTS,2010,UKI5,2,24.1
2011,NUTS,2010,UKI6,2,89.7
2012,NUTS,2010,UKI6,2,61.5
2013,NUTS,2010,UKI6,2,63.1
2014,NUTS,2010,UKI6,2,63.7
2015,NUTS,2010,UKI6,2,38.8
2016,NUTS,2010,UKI6,2,44.9
2017,NUTS,2010,UKI6,2,49.3
2018,NUTS,2010,UKI6,2,35.6
2011,NUTS,2010,UKI7,2,112.1
2012,NUTS,2010,UKI7,2,252.7
2013,NUTS,2010,UKI7,2,122.9
2014,NUTS,2010,UKI7,2,211.5
2015,NUTS,2010,UKI7,2,271.5
2016,NUTS,2010,UKI7,2,453.1
2017,NUTS,2010,UKI7,2,445.0
2018,NUTS,2010,UKI7,2,383.3
1995,NUTS,2010,UKJ,1,401.4
1996,NUTS,2010,UKJ,1,398.6
1997,NUTS,2010,UKJ,1,406.5
1998,NUTS,2010,UKJ,1,427.5
1999,NUTS,2010,UKJ,1,482.7
2000,NUTS,2010,UKJ,1,478.8
2001,NUTS,2010,UKJ,1,499.6
2002,NUTS,2010,UKJ,1,485.0
2003,NUTS,2010,UKJ,1,491.2
2004,NUTS,2010,UKJ,1,470.9
2005,NUTS,2010,UKJ,1,464.9
2006,NUTS,2010,UKJ,1,476.7
2007,NUTS,2010,UKJ,1,488.7
2008,NUTS,2010,UKJ,1,452.3
2009,NUTS,2010,UKJ,1,463.3
2010,NUTS,2010,UKJ,1,453.4
2011,NUTS,2010,UKJ,1,530.1
2012,NUTS,2010,UKJ,1,466.7
2013,NUTS,2010,UKJ,1,467.0
2014,NUTS,2010,UKJ,1,478.0
2015,NUTS,2010,UKJ,1,503.1
2016,NUTS,2010,UKJ,1,486.6
2017,NUTS,2010,UKJ,1,490.8
2018,NUTS,2010,UKJ,1,493.3
2002,NUTS,2010,UKJ1,2,712.8
2003,NUTS,2010,UKJ1,2,682.6
2004,NUTS,2010,UKJ1,2,621.4
2005,NUTS,2010,UKJ1,2,602.2
2006,NUTS,2010,UKJ1,2,642.3
2007,NUTS,2010,UKJ1,2,717.3
2008,NUTS,2010,UKJ1,2,677.6
2009,NUTS,2010,UKJ1,2,652.6
2010,NUTS,2010,UKJ1,2,619.7
2011,NUTS,2010,UKJ1,2,686.4
2012,NUTS,2010,UKJ1,2,734.4
2013,NUTS,2010,UKJ1,2,781.3
2014,NUTS,2010,UKJ1,2,862.2
2015,NUTS,2010,UKJ1,2,878.9
2016,NUTS,2010,UKJ1,2,901.2
2017,NUTS,2010,UKJ1,2,928.1
2018,NUTS,2010,UKJ1,2,925.4
2002,NUTS,2010,UKJ2,2,298.1
2003,NUTS,2010,UKJ2,2,243.8
2004,NUTS,2010,UKJ2,2,255.6
2005,NUTS,2010,UKJ2,2,269.2
2006,NUTS,2010,UKJ2,2,241.1
2007,NUTS,2010,UKJ2,2,230.4
2008,NUTS,2010,UKJ2,2,276.5
2009,NUTS,2010,UKJ2,2,296.1
2010,NUTS,2010,UKJ2,2,319.7
2011,NUTS,2010,UKJ2,2,355.4
2012,NUTS,2010,UKJ2,2,347.4
2013,NUTS,2010,UKJ2,2,341.8
2014,NUTS,2010,UKJ2,2,327.1
2015,NUTS,2010,UKJ2,2,373.2
2016,NUTS,2010,UKJ2,2,344.7
2017,NUTS,2010,UKJ2,2,385.9
