year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mact_ht
2006,NUTS,2010,UKG,1,20.71
2007,NUTS,2010,UKG,1,14.403
2008,NUTS,2010,UKG,1,18.022
2009,NUTS,2010,UKG,1,13.763
2010,NUTS,2010,UKG,1,15.205
2011,NUTS,2010,UKG,1,10.123
2012,NUTS,2010,UKG,1,8.795
1999,NUTS,2010,UKG1,2,48.849
2000,NUTS,2010,UKG1,2,58.483
2001,NUTS,2010,UKG1,2,53.234
2002,NUTS,2010,UKG1,2,61.82
2003,NUTS,2010,UKG1,2,54.834
2004,NUTS,2010,UKG1,2,58.979
2005,NUTS,2010,UKG1,2,32.57
2006,NUTS,2010,UKG1,2,47.625
2007,NUTS,2010,UKG1,2,24.63
2008,NUTS,2010,UKG1,2,36.21
2009,NUTS,2010,UKG1,2,23.767
2010,NUTS,2010,UKG1,2,23.273
2011,NUTS,2010,UKG1,2,10.811
2012,NUTS,2010,UKG1,2,13.398
1999,NUTS,2010,UKG2,2,11.323
2000,NUTS,2010,UKG2,2,10.269
2001,NUTS,2010,UKG2,2,13.79
2002,NUTS,2010,UKG2,2,7.469
2003,NUTS,2010,UKG2,2,12.584
2004,NUTS,2010,UKG2,2,15.064
2005,NUTS,2010,UKG2,2,8.796
2006,NUTS,2010,UKG2,2,8.463
2007,NUTS,2010,UKG2,2,12.78
2008,NUTS,2010,UKG2,2,9.808
2009,NUTS,2010,UKG2,2,12.169
2010,NUTS,2010,UKG2,2,12.355
2011,NUTS,2010,UKG2,2,5.141
2012,NUTS,2010,UKG2,2,7.041
1999,NUTS,2010,UKG3,2,13.186
2000,NUTS,2010,UKG3,2,18.46
2001,NUTS,2010,UKG3,2,19.831
2002,NUTS,2010,UKG3,2,15.976
2003,NUTS,2010,UKG3,2,12.059
2004,NUTS,2010,UKG3,2,16.346
2005,NUTS,2010,UKG3,2,6.855
2006,NUTS,2010,UKG3,2,13.832
2007,NUTS,2010,UKG3,2,9.972
2008,NUTS,2010,UKG3,2,13.536
2009,NUTS,2010,UKG3,2,9.374
2010,NUTS,2010,UKG3,2,12.741
2011,NUTS,2010,UKG3,2,12.904
2012,NUTS,2010,UKG3,2,7.451
1999,NUTS,2010,UKH,1,153.795
2000,NUTS,2010,UKH,1,143.548
2001,NUTS,2010,UKH,1,162.28
2002,NUTS,2010,UKH,1,126.348
2003,NUTS,2010,UKH,1,108.39
2004,NUTS,2010,UKH,1,104.767
2005,NUTS,2010,UKH,1,104.064
2006,NUTS,2010,UKH,1,94.728
2007,NUTS,2010,UKH,1,86.668
2008,NUTS,2010,UKH,1,70.854
2009,NUTS,2010,UKH,1,60.161
2010,NUTS,2010,UKH,1,61.445
2011,NUTS,2010,UKH,1,51.854
2012,NUTS,2010,UKH,1,45.748
1999,NUTS,2010,UKH1,2,235.763
2000,NUTS,2010,UKH1,2,241.403
2001,NUTS,2010,UKH1,2,297.584
2002,NUTS,2010,UKH1,2,210.057
2003,NUTS,2010,UKH1,2,196.86
2004,NUTS,2010,UKH1,2,183.575
2005,NUTS,2010,UKH1,2,185.963
2006,NUTS,2010,UKH1,2,168.431
2007,NUTS,2010,UKH1,2,151.805
2008,NUTS,2010,UKH1,2,122.344
2009,NUTS,2010,UKH1,2,101.387
2010,NUTS,2010,UKH1,2,92.82
2011,NUTS,2010,UKH1,2,82.752
2012,NUTS,2010,UKH1,2,75.046
1999,NUTS,2010,UKH2,2,103.852
2000,NUTS,2010,UKH2,2,86.817
2001,NUTS,2010,UKH2,2,82.901
2002,NUTS,2010,UKH2,2,79.187
2003,NUTS,2010,UKH2,2,52.758
2004,NUTS,2010,UKH2,2,46.093
2005,NUTS,2010,UKH2,2,55.371
2006,NUTS,2010,UKH2,2,60.676
2007,NUTS,2010,UKH2,2,50.942
2008,NUTS,2010,UKH2,2,41.126
2009,NUTS,2010,UKH2,2,33.43
2010,NUTS,2010,UKH2,2,52.126
2011,NUTS,2010,UKH2,2,31.08
2012,NUTS,2010,UKH2,2,38.85
1999,NUTS,2010,UKH3,2,93.934
2000,NUTS,2010,UKH3,2,68.612
2001,NUTS,2010,UKH3,2,59.541
2002,NUTS,2010,UKH3,2,61.756
2003,NUTS,2010,UKH3,2,43.887
2004,NUTS,2010,UKH3,2,56.731
2005,NUTS,2010,UKH3,2,42.13
2006,NUTS,2010,UKH3,2,28.693
2007,NUTS,2010,UKH3,2,32.747
2008,NUTS,2010,UKH3,2,29.246
2009,NUTS,2010,UKH3,2,29.89
2010,NUTS,2010,UKH3,2,28.043
2011,NUTS,2010,UKH3,2,30.134
2012,NUTS,2010,UKH3,2,12.089
1999,NUTS,2010,UKI,1,57.251
2000,NUTS,2010,UKI,1,61.752
2001,NUTS,2010,UKI,1,53.939
2002,NUTS,2010,UKI,1,45.597
2003,NUTS,2010,UKI,1,40.13
2004,NUTS,2010,UKI,1,46.698
2005,NUTS,2010,UKI,1,47.631
2006,NUTS,2010,UKI,1,38.382
2007,NUTS,2010,UKI,1,37.647
2008,NUTS,2010,UKI,1,35.68
2009,NUTS,2010,UKI,1,41.355
2010,NUTS,2010,UKI,1,44.552
2011,NUTS,2010,UKI,1,37.342
2012,NUTS,2010,UKI,1,39.65
1999,NUTS,2010,UKI1,2,77.366
2000,NUTS,2010,UKI1,2,98.42
2001,NUTS,2010,UKI1,2,82.027
2002,NUTS,2010,UKI1,2,60.342
2003,NUTS,2010,UKI1,2,63.328
2004,NUTS,2010,UKI1,2,79.409
2005,NUTS,2010,UKI1,2,77.429
2006,NUTS,2010,UKI1,2,65.383
2007,NUTS,2010,UKI1,2,60.796
2008,NUTS,2010,UKI1,2,53.422
2009,NUTS,2010,UKI1,2,61.819
2010,NUTS,2010,UKI1,2,77.048
2011,NUTS,2010,UKI1,2,67.52
1999,NUTS,2010,UKI2,2,42.172
2000,NUTS,2010,UKI2,2,34.351
2001,NUTS,2010,UKI2,2,32.686
2002,NUTS,2010,UKI2,2,34.579
2003,NUTS,2010,UKI2,2,22.916
2004,NUTS,2010,UKI2,2,23.92
2005,NUTS,2010,UKI2,2,24.292
2006,NUTS,2010,UKI2,2,20.073
2007,NUTS,2010,UKI2,2,20.969
2008,NUTS,2010,UKI2,2,23.171
2009,NUTS,2010,UKI2,2,25.793
2010,NUTS,2010,UKI2,2,21.334
2011,NUTS,2010,UKI2,2,15.657
1999,NUTS,2010,UKJ,1,109.567
2000,NUTS,2010,UKJ,1,127.298
2001,NUTS,2010,UKJ,1,92.946
2002,NUTS,2010,UKJ,1,109.953
2003,NUTS,2010,UKJ,1,106.024
2004,NUTS,2010,UKJ,1,101.028
2005,NUTS,2010,UKJ,1,86.393
2006,NUTS,2010,UKJ,1,90.842
2007,NUTS,2010,UKJ,1,82.198
2008,NUTS,2010,UKJ,1,77.62
2009,NUTS,2010,UKJ,1,80.153
2010,NUTS,2010,UKJ,1,64.167
2011,NUTS,2010,UKJ,1,65.601
2012,NUTS,2010,UKJ,1,56.099
1999,NUTS,2010,UKJ1,2,150.614
2000,NUTS,2010,UKJ1,2,174.806
2001,NUTS,2010,UKJ1,2,150.279
2002,NUTS,2010,UKJ1,2,119.1
2003,NUTS,2010,UKJ1,2,125.552
2004,NUTS,2010,UKJ1,2,90.245
2005,NUTS,2010,UKJ1,2,104.726
2006,NUTS,2010,UKJ1,2,97.984
2007,NUTS,2010,UKJ1,2,99.339
2008,NUTS,2010,UKJ1,2,90.14
2009,NUTS,2010,UKJ1,2,94.766
2010,NUTS,2010,UKJ1,2,70.689
2011,NUTS,2010,UKJ1,2,96.446
2012,NUTS,2010,UKJ1,2,65.568
1999,NUTS,2010,UKJ2,2,73.724
2000,NUTS,2010,UKJ2,2,62.988
2001,NUTS,2010,UKJ2,2,67.349
2002,NUTS,2010,UKJ2,2,142.968
2003,NUTS,2010,UKJ2,2,118.167
2004,NUTS,2010,UKJ2,2,152.138
2005,NUTS,2010,UKJ2,2,104.514
2006,NUTS,2010,UKJ2,2,105.499
2007,NUTS,2010,UKJ2,2,75.799
2008,NUTS,2010,UKJ2,2,88.609
2009,NUTS,2010,UKJ2,2,116.74
2010,NUTS,2010,UKJ2,2,93.553
2011,NUTS,2010,UKJ2,2,81.221
2012,NUTS,2010,UKJ2,2,83.682
1999,NUTS,2010,UKJ3,2,168.161
2000,NUTS,2010,UKJ3,2,235.064
2001,NUTS,2010,UKJ3,2,109.172
2002,NUTS,2010,UKJ3,2,120.898
2003,NUTS,2010,UKJ3,2,129.828
2004,NUTS,2010,UKJ3,2,114.496
2005,NUTS,2010,UKJ3,2,95.51
2006,NUTS,2010,UKJ3,2,118.864
2007,NUTS,2010,UKJ3,2,129.859
2008,NUTS,2010,UKJ3,2,104.875
2009,NUTS,2010,UKJ3,2,67.752
2010,NUTS,2010,UKJ3,2,58.701
2011,NUTS,2010,UKJ3,2,49.208
2012,NUTS,2010,UKJ3,2,43.506
1999,NUTS,2010,UKJ4,2,39.84
2000,NUTS,2010,UKJ4,2,38.33
2001,NUTS,2010,UKJ4,2,32.076
2002,NUTS,2010,UKJ4,2,25.99
2003,NUTS,2010,UKJ4,2,24.095
2004,NUTS,2010,UKJ4,2,15.731
2005,NUTS,2010,UKJ4,2,21.035
2006,NUTS,2010,UKJ4,2,22.475
2007,NUTS,2010,UKJ4,2,14.192
2008,NUTS,2010,UKJ4,2,9.587
2009,NUTS,2010,UKJ4,2,15.037
2010,NUTS,2010,UKJ4,2,12.357
2011,NUTS,2010,UKJ4,2,14.387
2012,NUTS,2010,UKJ4,2,10.848
1999,NUTS,2010,UKK,1,91.248
2000,NUTS,2010,UKK,1,94.376
2001,NUTS,2010,UKK,1,100.601
2002,NUTS,2010,UKK,1,66.641
2003,NUTS,2010,UKK,1,58.276
2004,NUTS,2010,UKK,1,69.73
2005,NUTS,2010,UKK,1,65.878
2006,NUTS,2010,UKK,1,57.763
2007,NUTS,2010,UKK,1,61.76
2008,NUTS,2010,UKK,1,53.358
2009,NUTS,2010,UKK,1,45.723
2010,NUTS,2010,UKK,1,50.622
2011,NUTS,2010,UKK,1,51.065
2012,NUTS,2010,UKK,1,43.186
1999,NUTS,2010,UKK1,2,171.773
2000,NUTS,2010,UKK1,2,162.966
2001,NUTS,2010,UKK1,2,169.91
2002,NUTS,2010,UKK1,2,111.959
2003,NUTS,2010,UKK1,2,106.799
2004,NUTS,2010,UKK1,2,128.342
2005,NUTS,2010,UKK1,2,118.886
2006,NUTS,2010,UKK1,2,98.859
2007,NUTS,2010,UKK1,2,110.715
2008,NUTS,2010,UKK1,2,104.844
2009,NUTS,2010,UKK1,2,86.279
2010,NUTS,2010,UKK1,2,94.025
2011,NUTS,2010,UKK1,2,99.689
2012,NUTS,2010,UKK1,2,80.232
1999,NUTS,2010,UKK2,2,34.134
2000,NUTS,2010,UKK2,2,36.403
2001,NUTS,2010,UKK2,2,54.496
2002,NUTS,2010,UKK2,2,36.147
2003,NUTS,2010,UKK2,2,23.154
2004,NUTS,2010,UKK2,2,31.341
2005,NUTS,2010,UKK2,2,24.753
2006,NUTS,2010,UKK2,2,32.825
2007,NUTS,2010,UKK2,2,27.706
2008,NUTS,2010,UKK2,2,11.092
2009,NUTS,2010,UKK2,2,16.578
2010,NUTS,2010,UKK2,2,12.234
2011,NUTS,2010,UKK2,2,18.293
2012,NUTS,2010,UKK2,2,13.707
1999,NUTS,2010,UKK3,2,2.185
2000,NUTS,2010,UKK3,2,17.598
2001,NUTS,2010,UKK3,2,10.711
2002,NUTS,2010,UKK3,2,9.274
2003,NUTS,2010,UKK3,2,4.028
2004,NUTS,2010,UKK3,2,11.678
2005,NUTS,2010,UKK3,2,13.099
2006,NUTS,2010,UKK3,2,14.187
2007,NUTS,2010,UKK3,2,19.885
2008,NUTS,2010,UKK3,2,4.703
2009,NUTS,2010,UKK3,2,3.867
2010,NUTS,2010,UKK3,2,10.16
2011,NUTS,2010,UKK3,2,3.726
2012,NUTS,2010,UKK3,2,11.098
1999,NUTS,2010,UKK4,2,19.807
2000,NUTS,2010,UKK4,2,36.976
2001,NUTS,2010,UKK4,2,40.352
2002,NUTS,2010,UKK4,2,27.923
2003,NUTS,2010,UKK4,2,16.013
2004,NUTS,2010,UKK4,2,16.297
2005,NUTS,2010,UKK4,2,16.04
2006,NUTS,2010,UKK4,2,14.498
2007,NUTS,2010,UKK4,2,9.899
2008,NUTS,2010,UKK4,2,10.585
2009,NUTS,2010,UKK4,2,7.662
2010,NUTS,2010,UKK4,2,17.056
2011,NUTS,2010,UKK4,2,3.504
2012,NUTS,2010,UKK4,2,9.372
1999,NUTS,2010,UKL,1,16.046
2000,NUTS,2010,UKL,1,24.335
2001,NUTS,2010,UKL,1,23.405
2002,NUTS,2010,UKL,1,20.0
2003,NUTS,2010,UKL,1,18.498
2004,NUTS,2010,UKL,1,16.329
2005,NUTS,2010,UKL,1,15.538
2006,NUTS,2010,UKL,1,11.901
2007,NUTS,2010,UKL,1,14.532
2008,NUTS,2010,UKL,1,11.276
2009,NUTS,2010,UKL,1,17.64
2010,NUTS,2010,UKL,1,12.509
2011,NUTS,2010,UKL,1,15.02
2012,NUTS,2010,UKL,1,17.768
1999,NUTS,2010,UKL1,2,7.69
2000,NUTS,2010,UKL1,2,12.246
2001,NUTS,2010,UKL1,2,5.547
2002,NUTS,2010,UKL1,2,10.464
2003,NUTS,2010,UKL1,2,13.158
2004,NUTS,2010,UKL1,2,11.734
2005,NUTS,2010,UKL1,2,12.427
2006,NUTS,2010,UKL1,2,8.616
2007,NUTS,2010,UKL1,2,10.346
2008,NUTS,2010,UKL1,2,7.433
2009,NUTS,2010,UKL1,2,5.513
2010,NUTS,2010,UKL1,2,11.391
2011,NUTS,2010,UKL1,2,5.744
2012,NUTS,2010,UKL1,2,19.355
1999,NUTS,2010,UKL2,2,29.033
2000,NUTS,2010,UKL2,2,42.879
2001,NUTS,2010,UKL2,2,51.501
2002,NUTS,2010,UKL2,2,35.052
2003,NUTS,2010,UKL2,2,26.502
2004,NUTS,2010,UKL2,2,23.572
2005,NUTS,2010,UKL2,2,20.444
2006,NUTS,2010,UKL2,2,17.111
2007,NUTS,2010,UKL2,2,21.23
2008,NUTS,2010,UKL2,2,17.321
2009,NUTS,2010,UKL2,2,36.563
2010,NUTS,2010,UKL2,2,14.268
2011,NUTS,2010,UKL2,2,30.053
2012,NUTS,2010,UKL2,2,15.167
1999,NUTS,2010,UKM,1,27.964
2000,NUTS,2010,UKM,1,33.409
2001,NUTS,2010,UKM,1,43.907
2002,NUTS,2010,UKM,1,40.058
2003,NUTS,2010,UKM,1,36.646
2004,NUTS,2010,UKM,1,37.552
2005,NUTS,2010,UKM,1,39.193
2006,NUTS,2010,UKM,1,31.556
2007,NUTS,2010,UKM,1,33.136
2008,NUTS,2010,UKM,1,29.117
2009,NUTS,2010,UKM,1,35.604
2010,NUTS,2010,UKM,1,18.53
2011,NUTS,2010,UKM,1,18.2
2012,NUTS,2010,UKM,1,16.168
1999,NUTS,2010,UKM2,2,39.813
2000,NUTS,2010,UKM2,2,41.487
2001,NUTS,2010,UKM2,2,58.927
2002,NUTS,2010,UKM2,2,69.624
2003,NUTS,2010,UKM2,2,62.896
2004,NUTS,2010,UKM2,2,76.675
2005,NUTS,2010,UKM2,2,75.356
2006,NUTS,2010,UKM2,2,56.24
2007,NUTS,2010,UKM2,2,62.507
2008,NUTS,2010,UKM2,2,51.72
2009,NUTS,2010,UKM2,2,63.996
2010,NUTS,2010,UKM2,2,34.97
2011,NUTS,2010,UKM2,2,32.434
2012,NUTS,2010,UKM2,2,17.542
1999,NUTS,2010,UKM3,2,19.412
2000,NUTS,2010,UKM3,2,29.729
2001,NUTS,2010,UKM3,2,27.715
2002,NUTS,2010,UKM3,2,19.66
2003,NUTS,2010,UKM3,2,16.83
2004,NUTS,2010,UKM3,2,13.574
2005,NUTS,2010,UKM3,2,12.666
2006,NUTS,2010,UKM3,2,16.545
2007,NUTS,2010,UKM3,2,15.998
2008,NUTS,2010,UKM3,2,13.064
2009,NUTS,2010,UKM3,2,11.089
2010,NUTS,2010,UKM3,2,5.486
2011,NUTS,2010,UKM3,2,10.305
2012,NUTS,2010,UKM3,2,10.383
2000,NUTS,2010,UKM5,2,17.602
2001,NUTS,2010,UKM5,2,100.742
2002,NUTS,2010,UKM5,2,40.443
2003,NUTS,2010,UKM5,2,30.062
2004,NUTS,2010,UKM5,2,9.339
2005,NUTS,2010,UKM5,2,12.567
2006,NUTS,2010,UKM5,2,10.228
2007,NUTS,2010,UKM5,2,9.843
2008,NUTS,2010,UKM5,2,18.74
2009,NUTS,2010,UKM5,2,10.933
2010,NUTS,2010,UKM5,2,3.831
2011,NUTS,2010,UKM5,2,12.424
2012,NUTS,2010,UKM5,2,22.292
2000,NUTS,2010,UKM6,2,31.919
2001,NUTS,2010,UKM6,2,1.727
2002,NUTS,2010,UKM6,2,13.256
2003,NUTS,2010,UKM6,2,25.589
2004,NUTS,2010,UKM6,2,10.699
2005,NUTS,2010,UKM6,2,38.859
2006,NUTS,2010,UKM6,2,23.585
2007,NUTS,2010,UKM6,2,13.646
2008,NUTS,2010,UKM6,2,19.325
2009,NUTS,2010,UKM6,2,59.451
2010,NUTS,2010,UKM6,2,26.759
2012,NUTS,2010,UKM6,2,27.009
1999,NUTS,2010,UKN,1,15.702
2000,NUTS,2010,UKN,1,23.275
2001,NUTS,2010,UKN,1,12.416
2002,NUTS,2010,UKN,1,15.932
2003,NUTS,2010,UKN,1,20.876
2004,NUTS,2010,UKN,1,17.302
2005,NUTS,2010,UKN,1,13.332
2006,NUTS,2010,UKN,1,22.977
2007,NUTS,2010,UKN,1,14.072
2008,NUTS,2010,UKN,1,10.421
2009,NUTS,2010,UKN,1,8.699
2010,NUTS,2010,UKN,1,5.118
2011,NUTS,2010,UKN,1,20.972
2012,NUTS,2010,UKN,1,9.152
1999,NUTS,2010,UKN0,2,15.702
2000,NUTS,2010,UKN0,2,23.275
2001,NUTS,2010,UKN0,2,12.416
2002,NUTS,2010,UKN0,2,15.932
2003,NUTS,2010,UKN0,2,20.876
2004,NUTS,2010,UKN0,2,17.302
2005,NUTS,2010,UKN0,2,13.332
2006,NUTS,2010,UKN0,2,22.977
2007,NUTS,2010,UKN0,2,14.072
2008,NUTS,2010,UKN0,2,10.421
2009,NUTS,2010,UKN0,2,8.699
2010,NUTS,2010,UKN0,2,5.118
2011,NUTS,2010,UKN0,2,20.972
2012,NUTS,2010,UKN0,2,9.152
