year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_pps
2012,NUTS,2010,TR,0,1040.796
2013,NUTS,2010,TR,0,1040.371
2014,NUTS,2010,TR,0,1106.325
2015,NUTS,2010,TR,0,1317.647
2016,NUTS,2010,TR,0,1308.254
2017,NUTS,2010,TR,0,1418.297
2018,NUTS,2010,TR,0,1478.507
2019,NUTS,2010,TR,0,1075.22
2020,NUTS,2010,TR,0,1130.357
1995,NUTS,2010,UK,0,2401.081
1996,NUTS,2010,UK,0,2460.121
1997,NUTS,2010,UK,0,2381.936
1998,NUTS,2010,UK,0,2399.735
1999,NUTS,2010,UK,0,2385.026
2000,NUTS,2010,UK,0,2638.453
2001,NUTS,2010,UK,0,2185.415
2002,NUTS,2010,UK,0,2099.204
2003,NUTS,2010,UK,0,2439.188
2004,NUTS,2010,UK,0,2577.028
2005,NUTS,2010,UK,0,2648.808
2006,NUTS,2010,UK,0,2645.783
2007,NUTS,2010,UK,0,2549.092
2008,NUTS,2010,UK,0,2595.023
2009,NUTS,2010,UK,0,2519.936
2010,NUTS,2010,UK,0,2706.602
2011,NUTS,2010,UK,0,2479.73
2012,NUTS,2010,UK,0,2287.85
2013,NUTS,2010,UK,0,2366.815
2014,NUTS,2010,UK,0,2279.647
2015,NUTS,2010,UK,0,2176.77
2016,NUTS,2010,UK,0,2189.372
2017,NUTS,2010,UK,0,2203.009
2018,NUTS,2010,UK,0,2426.331
2019,NUTS,2010,UK,0,2536.089
1995,NUTS,2010,UKC,1,4.699
1996,NUTS,2010,UKC,1,4.755
1997,NUTS,2010,UKC,1,3.542
1998,NUTS,2010,UKC,1,3.463
1999,NUTS,2010,UKC,1,2.302
2000,NUTS,2010,UKC,1,2.358
2001,NUTS,2010,UKC,1,22.641
2002,NUTS,2010,UKC,1,6.689
2003,NUTS,2010,UKC,1,2.359
2004,NUTS,2010,UKC,1,2.376
2005,NUTS,2010,UKC,1,2.314
2006,NUTS,2010,UKC,1,2.902
2007,NUTS,2010,UKC,1,1.037
2008,NUTS,2010,UKC,1,1.953
2009,NUTS,2010,UKC,1,0.957
2010,NUTS,2010,UKC,1,2.371
2011,NUTS,2010,UKC,1,0.211
2012,NUTS,2010,UKC,1,0.316
2013,NUTS,2010,UKC,1,0.623
2014,NUTS,2010,UKC,1,0.718
2015,NUTS,2010,UKC,1,48.993
2016,NUTS,2010,UKC,1,47.494
2017,NUTS,2010,UKC,1,
2018,NUTS,2010,UKC,1,
2002,NUTS,2010,UKC1,2,2.816
2003,NUTS,2010,UKC1,2,0.448
2004,NUTS,2010,UKC1,2,1.188
2008,NUTS,2010,UKC1,2,0.977
2009,NUTS,2010,UKC1,2,0.638
2010,NUTS,2010,UKC1,2,0.323
2011,NUTS,2010,UKC1,2,0.211
2012,NUTS,2010,UKC1,2,0.105
2013,NUTS,2010,UKC1,2,0.104
2014,NUTS,2010,UKC1,2,0.308
2015,NUTS,2010,UKC1,2,0.208
2016,NUTS,2010,UKC1,2,0.101
2017,NUTS,2010,UKC1,2,
2018,NUTS,2010,UKC1,2,
2002,NUTS,2010,UKC2,2,3.873
2003,NUTS,2010,UKC2,2,2.017
2004,NUTS,2010,UKC2,2,1.188
2005,NUTS,2010,UKC2,2,2.314
2006,NUTS,2010,UKC2,2,2.517
2007,NUTS,2010,UKC2,2,0.949
2008,NUTS,2010,UKC2,2,0.977
2009,NUTS,2010,UKC2,2,0.319
2010,NUTS,2010,UKC2,2,2.048
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.211
2013,NUTS,2010,UKC2,2,0.519
2014,NUTS,2010,UKC2,2,0.41
2015,NUTS,2010,UKC2,2,48.786
2016,NUTS,2010,UKC2,2,47.293
2017,NUTS,2010,UKC2,2,
2018,NUTS,2010,UKC2,2,
1995,NUTS,2010,UKD,1,72.838
1996,NUTS,2010,UKD,1,65.375
1997,NUTS,2010,UKD,1,73.2
1998,NUTS,2010,UKD,1,65.805
1999,NUTS,2010,UKD,1,55.255
2000,NUTS,2010,UKD,1,67.193
2001,NUTS,2010,UKD,1,78.646
2002,NUTS,2010,UKD,1,79.696
2003,NUTS,2010,UKD,1,88.475
2004,NUTS,2010,UKD,1,99.774
2005,NUTS,2010,UKD,1,99.514
2006,NUTS,2010,UKD,1,98.699
2007,NUTS,2010,UKD,1,102.309
2008,NUTS,2010,UKD,1,93.193
2009,NUTS,2010,UKD,1,93.886
2010,NUTS,2010,UKD,1,97.64
2011,NUTS,2010,UKD,1,88.049
2012,NUTS,2010,UKD,1,79.28
2013,NUTS,2010,UKD,1,87.268
2014,NUTS,2010,UKD,1,89.044
2015,NUTS,2010,UKD,1,155.906
2016,NUTS,2010,UKD,1,164.969
2017,NUTS,2010,UKD,1,
2018,NUTS,2010,UKD,1,
2002,NUTS,2010,UKD1,2,10.598
2003,NUTS,2010,UKD1,2,23.593
2004,NUTS,2010,UKD1,2,1.188
2005,NUTS,2010,UKD1,2,1.157
2006,NUTS,2010,UKD1,2,1.798
2008,NUTS,2010,UKD1,2,0.698
2009,NUTS,2010,UKD1,2,0.532
2010,NUTS,2010,UKD1,2,0.108
2011,NUTS,2010,UKD1,2,0.422
2012,NUTS,2010,UKD1,2,0.421
2013,NUTS,2010,UKD1,2,0.726
2014,NUTS,2010,UKD1,2,0.923
2015,NUTS,2010,UKD1,2,22.94
2016,NUTS,2010,UKD1,2,23.394
2017,NUTS,2010,UKD1,2,
2018,NUTS,2010,UKD1,2,
2002,NUTS,2010,UKD3,2,1.081
2003,NUTS,2010,UKD3,2,2.123
2004,NUTS,2010,UKD3,2,3.563
2005,NUTS,2010,UKD3,2,3.471
2006,NUTS,2010,UKD3,2,3.827
2007,NUTS,2010,UKD3,2,3.253
2008,NUTS,2010,UKD3,2,3.906
2009,NUTS,2010,UKD3,2,3.934
2010,NUTS,2010,UKD3,2,5.82
2011,NUTS,2010,UKD3,2,4.645
2012,NUTS,2010,UKD3,2,10.739
2013,NUTS,2010,UKD3,2,11.829
2014,NUTS,2010,UKD3,2,13.336
2015,NUTS,2010,UKD3,2,21.798
2016,NUTS,2010,UKD3,2,22.487
2017,NUTS,2010,UKD3,2,
2018,NUTS,2010,UKD3,2,
2002,NUTS,2010,UKD4,2,1.758
2003,NUTS,2010,UKD4,2,0.106
2004,NUTS,2010,UKD4,2,11.878
2005,NUTS,2010,UKD4,2,12.729
2006,NUTS,2010,UKD4,2,11.943
2007,NUTS,2010,UKD4,2,12.471
2008,NUTS,2010,UKD4,2,13.951
2009,NUTS,2010,UKD4,2,19.458
2010,NUTS,2010,UKD4,2,21.123
2011,NUTS,2010,UKD4,2,17.737
2012,NUTS,2010,UKD4,2,14.214
2013,NUTS,2010,UKD4,2,14.424
2014,NUTS,2010,UKD4,2,14.362
2015,NUTS,2010,UKD4,2,13.598
2016,NUTS,2010,UKD4,2,13.21
2017,NUTS,2010,UKD4,2,
2018,NUTS,2010,UKD4,2,
2009,NUTS,2010,UKD6,2,45.082
2010,NUTS,2010,UKD6,2,45.048
2011,NUTS,2010,UKD6,2,40.752
2012,NUTS,2010,UKD6,2,34.744
2013,NUTS,2010,UKD6,2,36.422
2014,NUTS,2010,UKD6,2,38.675
2015,NUTS,2010,UKD6,2,83.351
2016,NUTS,2010,UKD6,2,92.064
2017,NUTS,2010,UKD6,2,
2018,NUTS,2010,UKD6,2,
2009,NUTS,2010,UKD7,2,24.88
2010,NUTS,2010,UKD7,2,25.542
2011,NUTS,2010,UKD7,2,24.493
2012,NUTS,2010,UKD7,2,19.162
2013,NUTS,2010,UKD7,2,23.866
2014,NUTS,2010,UKD7,2,21.748
2015,NUTS,2010,UKD7,2,14.221
2016,NUTS,2010,UKD7,2,13.815
2017,NUTS,2010,UKD7,2,
2018,NUTS,2010,UKD7,2,
1995,NUTS,2010,UKE,1,41.118
1996,NUTS,2010,UKE,1,40.414
1997,NUTS,2010,UKE,1,53.129
1998,NUTS,2010,UKE,1,46.179
1999,NUTS,2010,UKE,1,46.046
2000,NUTS,2010,UKE,1,56.584
2001,NUTS,2010,UKE,1,59.581
2002,NUTS,2010,UKE,1,73.589
2003,NUTS,2010,UKE,1,58.983
2004,NUTS,2010,UKE,1,57.014
2005,NUTS,2010,UKE,1,56.7
2006,NUTS,2010,UKE,1,67.662
2007,NUTS,2010,UKE,1,54.877
2008,NUTS,2010,UKE,1,66.128
2009,NUTS,2010,UKE,1,65.072
2010,NUTS,2010,UKE,1,58.519
2011,NUTS,2010,UKE,1,60.177
2012,NUTS,2010,UKE,1,60.644
2013,NUTS,2010,UKE,1,76.372
2014,NUTS,2010,UKE,1,72.22
2015,NUTS,2010,UKE,1,114.802
2016,NUTS,2010,UKE,1,116.568
2017,NUTS,2010,UKE,1,121.063
2018,NUTS,2010,UKE,1,118.54
2005,NUTS,2010,UKE1,2,2.314
2006,NUTS,2010,UKE1,2,3.339
2008,NUTS,2010,UKE1,2,0.279
2009,NUTS,2010,UKE1,2,0.106
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.101
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.099
2002,NUTS,2010,UKE2,2,31.555
2003,NUTS,2010,UKE2,2,31.072
2004,NUTS,2010,UKE2,2,39.197
2005,NUTS,2010,UKE2,2,41.657
2006,NUTS,2010,UKE2,2,43.311
2007,NUTS,2010,UKE2,2,41.329
2008,NUTS,2010,UKE2,2,47.991
2009,NUTS,2010,UKE2,2,50.292
2010,NUTS,2010,UKE2,2,47.419
2011,NUTS,2010,UKE2,2,50.359
2012,NUTS,2010,UKE2,2,51.485
2013,NUTS,2010,UKE2,2,64.439
2014,NUTS,2010,UKE2,2,59.705
2015,NUTS,2010,UKE2,2,38.613
2016,NUTS,2010,UKE2,2,37.612
2017,NUTS,2010,UKE2,2,39.82
2018,NUTS,2010,UKE2,2,38.659
2002,NUTS,2010,UKE3,2,33.076
2003,NUTS,2010,UKE3,2,25.54
2004,NUTS,2010,UKE3,2,17.817
2005,NUTS,2010,UKE3,2,12.729
2006,NUTS,2010,UKE3,2,16.672
2007,NUTS,2010,UKE3,2,13.043
2008,NUTS,2010,UKE3,2,14.649
2009,NUTS,2010,UKE3,2,11.377
2010,NUTS,2010,UKE3,2,9.053
2011,NUTS,2010,UKE3,2,8.552
2012,NUTS,2010,UKE3,2,8.002
2013,NUTS,2010,UKE3,2,9.443
2014,NUTS,2010,UKE3,2,11.079
2015,NUTS,2010,UKE3,2,38.406
2016,NUTS,2010,UKE3,2,39.931
2017,NUTS,2010,UKE3,2,42.026
2018,NUTS,2010,UKE3,2,42.111
2002,NUTS,2010,UKE4,2,8.958
2006,NUTS,2010,UKE4,2,4.34
2008,NUTS,2010,UKE4,2,3.209
2009,NUTS,2010,UKE4,2,3.19
2010,NUTS,2010,UKE4,2,2.048
2011,NUTS,2010,UKE4,2,1.267
2012,NUTS,2010,UKE4,2,1.158
2013,NUTS,2010,UKE4,2,2.49
2014,NUTS,2010,UKE4,2,1.436
2015,NUTS,2010,UKE4,2,37.783
2016,NUTS,2010,UKE4,2,38.822
2017,NUTS,2010,UKE4,2,39.218
2018,NUTS,2010,UKE4,2,37.673
1995,NUTS,2010,UKF,1,70.489
1996,NUTS,2010,UKF,1,62.998
1997,NUTS,2010,UKF,1,76.741
1998,NUTS,2010,UKF,1,66.959
1999,NUTS,2010,UKF,1,55.255
2000,NUTS,2010,UKF,1,66.014
2001,NUTS,2010,UKF,1,81.03
2002,NUTS,2010,UKF,1,77.51
2003,NUTS,2010,UKF,1,93.193
2004,NUTS,2010,UKF,1,95.023
2005,NUTS,2010,UKF,1,102.985
2006,NUTS,2010,UKF,1,95.63
2007,NUTS,2010,UKF,1,100.018
2008,NUTS,2010,UKF,1,104.493
2009,NUTS,2010,UKF,1,97.714
2010,NUTS,2010,UKF,1,105.938
2011,NUTS,2010,UKF,1,105.786
2012,NUTS,2010,UKF,1,89.177
2013,NUTS,2010,UKF,1,90.07
2014,NUTS,2010,UKF,1,88.941
2015,NUTS,2010,UKF,1,77.849
2016,NUTS,2010,UKF,1,73.914
2017,NUTS,2010,UKF,1,74.122
2018,NUTS,2010,UKF,1,89.251
2002,NUTS,2010,UKF1,2,61.471
2003,NUTS,2010,UKF1,2,73.139
2004,NUTS,2010,UKF1,2,77.206
2005,NUTS,2010,UKF1,2,84.471
2006,NUTS,2010,UKF1,2,80.143
2007,NUTS,2010,UKF1,2,81.407
2008,NUTS,2010,UKF1,2,86.915
2009,NUTS,2010,UKF1,2,81.021
2010,NUTS,2010,UKF1,2,87.725
2011,NUTS,2010,UKF1,2,87.521
2012,NUTS,2010,UKF1,2,72.647
2013,NUTS,2010,UKF1,2,73.259
2014,NUTS,2010,UKF1,2,71.399
2015,NUTS,2010,UKF1,2,44.115
2016,NUTS,2010,UKF1,2,41.041
2017,NUTS,2010,UKF1,2,50.752
2018,NUTS,2010,UKF1,2,59.961
2002,NUTS,2010,UKF2,2,14.388
2003,NUTS,2010,UKF2,2,18.875
2004,NUTS,2010,UKF2,2,17.817
2005,NUTS,2010,UKF2,2,18.514
2006,NUTS,2010,UKF2,2,15.487
2007,NUTS,2010,UKF2,2,15.493
2008,NUTS,2010,UKF2,2,14.23
2009,NUTS,2010,UKF2,2,13.397
2010,NUTS,2010,UKF2,2,14.765
2011,NUTS,2010,UKF2,2,14.78
2012,NUTS,2010,UKF2,2,13.582
2013,NUTS,2010,UKF2,2,15.358
2014,NUTS,2010,UKF2,2,16.516
2015,NUTS,2010,UKF2,2,33.32
2016,NUTS,2010,UKF2,2,32.57
2017,NUTS,2010,UKF2,2,23.17
2018,NUTS,2010,UKF2,2,28.994
2002,NUTS,2010,UKF3,2,1.663
2003,NUTS,2010,UKF3,2,1.168
2006,NUTS,2010,UKF3,2,0.0
2007,NUTS,2010,UKF3,2,3.118
2008,NUTS,2010,UKF3,2,3.348
2009,NUTS,2010,UKF3,2,3.19
2010,NUTS,2010,UKF3,2,3.449
2011,NUTS,2010,UKF3,2,3.484
2012,NUTS,2010,UKF3,2,2.948
2013,NUTS,2010,UKF3,2,1.453
2014,NUTS,2010,UKF3,2,1.026
2015,NUTS,2010,UKF3,2,0.415
2016,NUTS,2010,UKF3,2,0.303
2017,NUTS,2010,UKF3,2,0.201
2018,NUTS,2010,UKF3,2,0.197
1995,NUTS,2010,UKG,1,165.649
1996,NUTS,2010,UKG,1,235.35
1997,NUTS,2010,UKG,1,182.999
1998,NUTS,2010,UKG,1,192.796
1999,NUTS,2010,UKG,1,188.788
2000,NUTS,2010,UKG,1,231.05
2001,NUTS,2010,UKG,1,77.455
2002,NUTS,2010,UKG,1,59.404
2003,NUTS,2010,UKG,1,46.007
2004,NUTS,2010,UKG,1,54.638
2005,NUTS,2010,UKG,1,55.543
2006,NUTS,2010,UKG,1,38.464
2007,NUTS,2010,UKG,1,25.874
2008,NUTS,2010,UKG,1,4.185
2009,NUTS,2010,UKG,1,3.615
2010,NUTS,2010,UKG,1,1.509
2011,NUTS,2010,UKG,1,1.478
2012,NUTS,2010,UKG,1,2.211
2013,NUTS,2010,UKG,1,3.839
2014,NUTS,2010,UKG,1,3.488
2015,NUTS,2010,UKG,1,74.632
2016,NUTS,2010,UKG,1,71.897
2017,NUTS,2010,UKG,1,71.615
2018,NUTS,2010,UKG,1,73.176
2002,NUTS,2010,UKG1,2,23.037
2003,NUTS,2010,UKG1,2,29.492
2004,NUTS,2010,UKG1,2,2.376
2005,NUTS,2010,UKG1,2,32.4
2006,NUTS,2010,UKG1,2,31.076
2007,NUTS,2010,UKG1,2,25.68
2008,NUTS,2010,UKG1,2,3.627
2009,NUTS,2010,UKG1,2,1.489
2010,NUTS,2010,UKG1,2,0.97
2011,NUTS,2010,UKG1,2,0.528
2012,NUTS,2010,UKG1,2,0.421
2013,NUTS,2010,UKG1,2,0.726
2014,NUTS,2010,UKG1,2,0.41
2015,NUTS,2010,UKG1,2,0.415
2016,NUTS,2010,UKG1,2,0.303
2017,NUTS,2010,UKG1,2,0.401
2018,NUTS,2010,UKG1,2,0.296
2002,NUTS,2010,UKG2,2,0.321
2003,NUTS,2010,UKG2,2,0.059
2004,NUTS,2010,UKG2,2,2.376
2005,NUTS,2010,UKG2,2,17.357
2006,NUTS,2010,UKG2,2,1.413
2007,NUTS,2010,UKG2,2,0.0
2008,NUTS,2010,UKG2,2,0.14
2009,NUTS,2010,UKG2,2,0.0
2010,NUTS,2010,UKG2,2,0.0
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.104
2014,NUTS,2010,UKG2,2,0.513
2015,NUTS,2010,UKG2,2,0.208
2016,NUTS,2010,UKG2,2,0.303
2017,NUTS,2010,UKG2,2,0.201
2018,NUTS,2010,UKG2,2,0.197
2002,NUTS,2010,UKG3,2,36.046
2003,NUTS,2010,UKG3,2,15.171
2004,NUTS,2010,UKG3,2,49.887
2005,NUTS,2010,UKG3,2,5.786
2006,NUTS,2010,UKG3,2,5.975
2008,NUTS,2010,UKG3,2,0.419
2009,NUTS,2010,UKG3,2,2.127
2010,NUTS,2010,UKG3,2,0.539
2011,NUTS,2010,UKG3,2,0.95
2012,NUTS,2010,UKG3,2,1.79
2013,NUTS,2010,UKG3,2,3.009
2014,NUTS,2010,UKG3,2,2.565
2015,NUTS,2010,UKG3,2,73.905
2016,NUTS,2010,UKG3,2,71.393
2017,NUTS,2010,UKG3,2,71.013
2018,NUTS,2010,UKG3,2,72.682
1995,NUTS,2010,UKH,1,392.387
1996,NUTS,2010,UKH,1,351.836
1997,NUTS,2010,UKH,1,358.914
1998,NUTS,2010,UKH,1,318.633
1999,NUTS,2010,UKH,1,245.194
2000,NUTS,2010,UKH,1,305.317
2001,NUTS,2010,UKH,1,330.076
2002,NUTS,2010,UKH,1,338.802
2003,NUTS,2010,UKH,1,406.984
2004,NUTS,2010,UKH,1,448.984
2005,NUTS,2010,UKH,1,439.713
2006,NUTS,2010,UKH,1,419.146
2007,NUTS,2010,UKH,1,408.048
2008,NUTS,2010,UKH,1,438.201
2009,NUTS,2010,UKH,1,404.891
2010,NUTS,2010,UKH,1,405.001
2011,NUTS,2010,UKH,1,218.644
2012,NUTS,2010,UKH,1,217.835
2013,NUTS,2010,UKH,1,220.297
2014,NUTS,2010,UKH,1,216.968
2015,NUTS,2010,UKH,1,234.378
2016,NUTS,2010,UKH,1,224.665
2017,NUTS,2010,UKH,1,212.638
2018,NUTS,2010,UKH,1,275.542
2002,NUTS,2010,UKH1,2,245.836
2003,NUTS,2010,UKH1,2,296.095
2004,NUTS,2010,UKH1,2,330.206
2005,NUTS,2010,UKH1,2,343.67
2006,NUTS,2010,UKH1,2,319.706
2007,NUTS,2010,UKH1,2,309.886
2008,NUTS,2010,UKH1,2,338.73
2009,NUTS,2010,UKH1,2,327.166
2010,NUTS,2010,UKH1,2,337.105
2011,NUTS,2010,UKH1,2,205.659
2012,NUTS,2010,UKH1,2,209.307
2013,NUTS,2010,UKH1,2,213.033
2014,NUTS,2010,UKH1,2,209.274
2015,NUTS,2010,UKH1,2,194.104
2016,NUTS,2010,UKH1,2,181.809
2017,NUTS,2010,UKH1,2,168.606
2018,NUTS,2010,UKH1,2,232.347
2002,NUTS,2010,UKH2,2,90.329
2003,NUTS,2010,UKH2,2,108.529
2004,NUTS,2010,UKH2,2,115.216
2005,NUTS,2010,UKH2,2,92.571
2006,NUTS,2010,UKH2,2,95.459
2007,NUTS,2010,UKH2,2,98.162
2008,NUTS,2010,UKH2,2,97.238
2009,NUTS,2010,UKH2,2,75.704
2010,NUTS,2010,UKH2,2,67.895
2011,NUTS,2010,UKH2,2,12.986
2012,NUTS,2010,UKH2,2,8.528
2013,NUTS,2010,UKH2,2,7.264
2014,NUTS,2010,UKH2,2,7.591
2015,NUTS,2010,UKH2,2,40.274
2016,NUTS,2010,UKH2,2,42.957
2017,NUTS,2010,UKH2,2,43.932
2018,NUTS,2010,UKH2,2,42.998
2002,NUTS,2010,UKH3,2,2.638
2003,NUTS,2010,UKH3,2,3.539
2004,NUTS,2010,UKH3,2,2.376
2005,NUTS,2010,UKH3,2,3.471
2006,NUTS,2010,UKH3,2,3.981
2007,NUTS,2010,UKH3,2,0.0
2008,NUTS,2010,UKH3,2,2.232
2009,NUTS,2010,UKH3,2,2.02
2010,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.103
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.1
2018,NUTS,2010,UKH3,2,0.099
1995,NUTS,2010,UKI,1,286.654
1996,NUTS,2010,UKI,1,249.614
1997,NUTS,2010,UKI,1,231.405
1998,NUTS,2010,UKI,1,244.747
1999,NUTS,2010,UKI,1,227.927
2000,NUTS,2010,UKI,1,304.138
2001,NUTS,2010,UKI,1,266.921
2002,NUTS,2010,UKI,1,283.177
2003,NUTS,2010,UKI,1,337.384
2004,NUTS,2010,UKI,1,351.586
2005,NUTS,2010,UKI,1,380.699
2006,NUTS,2010,UKI,1,363.566
2007,NUTS,2010,UKI,1,333.17
2008,NUTS,2010,UKI,1,343.334
2009,NUTS,2010,UKI,1,337.161
2010,NUTS,2010,UKI,1,364.587
2011,NUTS,2010,UKI,1,334.882
2012,NUTS,2010,UKI,1,340.598
2013,NUTS,2010,UKI,1,347.411
2014,NUTS,2010,UKI,1,342.122
2015,NUTS,2010,UKI,1,445.194
2016,NUTS,2010,UKI,1,454.976
2017,NUTS,2010,UKI,1,448.746
2018,NUTS,2010,UKI,1,560.651
2011,NUTS,2010,UKI3,2,188.556
2012,NUTS,2010,UKI3,2,196.884
2013,NUTS,2010,UKI3,2,197.053
2014,NUTS,2010,UKI3,2,192.45
2015,NUTS,2010,UKI3,2,216.525
2016,NUTS,2010,UKI3,2,240.496
2017,NUTS,2010,UKI3,2,199.699
2018,NUTS,2010,UKI3,2,259.172
2011,NUTS,2010,UKI4,2,50.781
2012,NUTS,2010,UKI4,2,53.064
2013,NUTS,2010,UKI4,2,53.129
2014,NUTS,2010,UKI4,2,51.908
2015,NUTS,2010,UKI4,2,58.335
2016,NUTS,2010,UKI4,2,54.654
2017,NUTS,2010,UKI4,2,88.867
2018,NUTS,2010,UKI4,2,108.876
2011,NUTS,2010,UKI5,2,32.411
2012,NUTS,2010,UKI5,2,30.743
2013,NUTS,2010,UKI5,2,32.998
2014,NUTS,2010,UKI5,2,33.135
2015,NUTS,2010,UKI5,2,57.816
2016,NUTS,2010,UKI5,2,50.721
2017,NUTS,2010,UKI5,2,50.05
2018,NUTS,2010,UKI5,2,51.183
2011,NUTS,2010,UKI6,2,30.089
2012,NUTS,2010,UKI6,2,28.638
2013,NUTS,2010,UKI6,2,30.611
2014,NUTS,2010,UKI6,2,30.878
2015,NUTS,2010,UKI6,2,53.768
2016,NUTS,2010,UKI6,2,52.334
2017,NUTS,2010,UKI6,2,54.463
2018,NUTS,2010,UKI6,2,59.073
2011,NUTS,2010,UKI7,2,33.045
2012,NUTS,2010,UKI7,2,31.27
2013,NUTS,2010,UKI7,2,33.62
2014,NUTS,2010,UKI7,2,33.751
2015,NUTS,2010,UKI7,2,58.854
2016,NUTS,2010,UKI7,2,56.771
2017,NUTS,2010,UKI7,2,55.667
2018,NUTS,2010,UKI7,2,82.446
1995,NUTS,2010,UKJ,1,757.754
1996,NUTS,2010,UKJ,1,891.478
1997,NUTS,2010,UKJ,1,769.776
1998,NUTS,2010,UKJ,1,750.404
1999,NUTS,2010,UKJ,1,641.188
2000,NUTS,2010,UKJ,1,747.377
2001,NUTS,2010,UKJ,1,613.68
2002,NUTS,2010,UKJ,1,545.337
2003,NUTS,2010,UKJ,1,708.977
2004,NUTS,2010,UKJ,1,724.552
2005,NUTS,2010,UKJ,1,647.998
2006,NUTS,2010,UKJ,1,707.818
2007,NUTS,2010,UKJ,1,702.363
2008,NUTS,2010,UKJ,1,778.884
2009,NUTS,2010,UKJ,1,754.173
2010,NUTS,2010,UKJ,1,873.693
2011,NUTS,2010,UKJ,1,880.701
2012,NUTS,2010,UKJ,1,834.702
2013,NUTS,2010,UKJ,1,878.801
2014,NUTS,2010,UKJ,1,793.291
2015,NUTS,2010,UKJ,1,614.283
2016,NUTS,2010,UKJ,1,611.173
2017,NUTS,2010,UKJ,1,612.939
2018,NUTS,2010,UKJ,1,634.418
2002,NUTS,2010,UKJ1,2,251.218
2003,NUTS,2010,UKJ1,2,272.502
2004,NUTS,2010,UKJ1,2,325.454
2005,NUTS,2010,UKJ1,2,290.442
2006,NUTS,2010,UKJ1,2,314.751
2007,NUTS,2010,UKJ1,2,280.264
2008,NUTS,2010,UKJ1,2,319.478
2009,NUTS,2010,UKJ1,2,309.41
2010,NUTS,2010,UKJ1,2,385.925
2011,NUTS,2010,UKJ1,2,372.255
2012,NUTS,2010,UKJ1,2,323.437
2013,NUTS,2010,UKJ1,2,348.241
2014,NUTS,2010,UKJ1,2,349.508
2015,NUTS,2010,UKJ1,2,408.138
2016,NUTS,2010,UKJ1,2,418.675
2017,NUTS,2010,UKJ1,2,424.173
2018,NUTS,2010,UKJ1,2,436.391
2002,NUTS,2010,UKJ2,2,60.33
2003,NUTS,2010,UKJ2,2,172.231
2004,NUTS,2010,UKJ2,2,182.92
2005,NUTS,2010,UKJ2,2,56.7
2006,NUTS,2010,UKJ2,2,74.095
2007,NUTS,2010,UKJ2,2,85.468
2008,NUTS,2010,UKJ2,2,110.91
2009,NUTS,2010,UKJ2,2,105.476
2010,NUTS,2010,UKJ2,2,124.69
2011,NUTS,2010,UKJ2,2,126.267
2012,NUTS,2010,UKJ2,2,139.714
2013,NUTS,2010,UKJ2,2,151.084
2014,NUTS,2010,UKJ2,2,69.245
2015,NUTS,2010,UKJ2,2,42.039
2016,NUTS,2010,UKJ2,2,44.167
2017,NUTS,2010,UKJ2,2,42.829
2018,NUTS,2010,UKJ2,2,52.663
2002,NUTS,2010,UKJ3,2,157.93
2003,NUTS,2010,UKJ3,2,169.871
2004,NUTS,2010,UKJ3,2,212.614
2005,NUTS,2010,UKJ3,2,210.599
2006,NUTS,2010,UKJ3,2,228.698
2007,NUTS,2010,UKJ3,2,234.562
2008,NUTS,2010,UKJ3,2,236.19
2009,NUTS,2010,UKJ3,2,212.334
2010,NUTS,2010,UKJ3,2,224.162
2011,NUTS,2010,UKJ3,2,246.094
2012,NUTS,2010,UKJ3,2,252.053
2013,NUTS,2010,UKJ3,2,276.642
2014,NUTS,2010,UKJ3,2,277.595
2015,NUTS,2010,UKJ3,2,97.986
2016,NUTS,2010,UKJ3,2,85.711
2017,NUTS,2010,UKJ3,2,83.952
2018,NUTS,2010,UKJ3,2,86.982
2002,NUTS,2010,UKJ4,2,75.847
2003,NUTS,2010,UKJ4,2,93.193
2004,NUTS,2010,UKJ4,2,3.563
2005,NUTS,2010,UKJ4,2,90.257
2006,NUTS,2010,UKJ4,2,90.275
2007,NUTS,2010,UKJ4,2,102.069
2008,NUTS,2010,UKJ4,2,112.305
2009,NUTS,2010,UKJ4,2,127.06
2010,NUTS,2010,UKJ4,2,138.916
2011,NUTS,2010,UKJ4,2,136.085
2012,NUTS,2010,UKJ4,2,119.499
2013,NUTS,2010,UKJ4,2,102.833
2014,NUTS,2010,UKJ4,2,96.943
2015,NUTS,2010,UKJ4,2,66.12
2016,NUTS,2010,UKJ4,2,62.721
