year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrsto_ths
2017,NUTS,2010,UKI3,2,320.2
2018,NUTS,2010,UKI3,2,335.2
2019,NUTS,2010,UKI3,2,371.3
2011,NUTS,2010,UKI4,2,517.4
2012,NUTS,2010,UKI4,2,553.4
2013,NUTS,2010,UKI4,2,573.2
2014,NUTS,2010,UKI4,2,588.3
2015,NUTS,2010,UKI4,2,583.9
2016,NUTS,2010,UKI4,2,593.5
2017,NUTS,2010,UKI4,2,658.5
2018,NUTS,2010,UKI4,2,693.0
2019,NUTS,2010,UKI4,2,700.2
2011,NUTS,2010,UKI5,2,292.3
2012,NUTS,2010,UKI5,2,283.6
2013,NUTS,2010,UKI5,2,313.4
2014,NUTS,2010,UKI5,2,314.8
2015,NUTS,2010,UKI5,2,315.8
2016,NUTS,2010,UKI5,2,363.0
2017,NUTS,2010,UKI5,2,384.0
2018,NUTS,2010,UKI5,2,427.2
2019,NUTS,2010,UKI5,2,415.0
2011,NUTS,2010,UKI6,2,262.3
2012,NUTS,2010,UKI6,2,267.4
2013,NUTS,2010,UKI6,2,301.2
2014,NUTS,2010,UKI6,2,289.1
2015,NUTS,2010,UKI6,2,307.0
2016,NUTS,2010,UKI6,2,296.1
2017,NUTS,2010,UKI6,2,309.9
2018,NUTS,2010,UKI6,2,324.0
2019,NUTS,2010,UKI6,2,329.5
2011,NUTS,2010,UKI7,2,411.4
2012,NUTS,2010,UKI7,2,418.6
2013,NUTS,2010,UKI7,2,390.2
2014,NUTS,2010,UKI7,2,413.0
2015,NUTS,2010,UKI7,2,409.2
2016,NUTS,2010,UKI7,2,443.6
2017,NUTS,2010,UKI7,2,419.0
2018,NUTS,2010,UKI7,2,451.0
2019,NUTS,2010,UKI7,2,472.3
2011,NUTS,2010,UKJ,1,1642.8
2012,NUTS,2010,UKJ,1,1664.5
2013,NUTS,2010,UKJ,1,1690.8
2014,NUTS,2010,UKJ,1,1791.7
2015,NUTS,2010,UKJ,1,1769.0
2016,NUTS,2010,UKJ,1,1794.6
2017,NUTS,2010,UKJ,1,1816.4
2018,NUTS,2010,UKJ,1,1852.9
2019,NUTS,2010,UKJ,1,1928.0
2011,NUTS,2010,UKJ1,2,490.3
2012,NUTS,2010,UKJ1,2,500.5
2013,NUTS,2010,UKJ1,2,515.4
2014,NUTS,2010,UKJ1,2,555.5
2015,NUTS,2010,UKJ1,2,553.8
2016,NUTS,2010,UKJ1,2,533.1
2017,NUTS,2010,UKJ1,2,540.9
2018,NUTS,2010,UKJ1,2,555.4
2019,NUTS,2010,UKJ1,2,540.8
2011,NUTS,2010,UKJ2,2,535.1
2012,NUTS,2010,UKJ2,2,546.8
2013,NUTS,2010,UKJ2,2,539.4
2014,NUTS,2010,UKJ2,2,563.5
2015,NUTS,2010,UKJ2,2,556.0
2016,NUTS,2010,UKJ2,2,586.9
2017,NUTS,2010,UKJ2,2,602.0
2018,NUTS,2010,UKJ2,2,598.4
2019,NUTS,2010,UKJ2,2,640.9
2011,NUTS,2010,UKJ3,2,353.0
2012,NUTS,2010,UKJ3,2,344.8
2013,NUTS,2010,UKJ3,2,362.5
2014,NUTS,2010,UKJ3,2,376.9
2015,NUTS,2010,UKJ3,2,364.9
2016,NUTS,2010,UKJ3,2,366.8
2017,NUTS,2010,UKJ3,2,370.9
2018,NUTS,2010,UKJ3,2,390.6
2019,NUTS,2010,UKJ3,2,408.7
2011,NUTS,2010,UKJ4,2,264.4
2012,NUTS,2010,UKJ4,2,272.5
2013,NUTS,2010,UKJ4,2,273.5
2014,NUTS,2010,UKJ4,2,295.7
2015,NUTS,2010,UKJ4,2,294.3
2016,NUTS,2010,UKJ4,2,307.8
2017,NUTS,2010,UKJ4,2,302.5
2018,NUTS,2010,UKJ4,2,308.3
2019,NUTS,2010,UKJ4,2,337.6
2011,NUTS,2010,UKK,1,886.0
2012,NUTS,2010,UKK,1,911.1
2013,NUTS,2010,UKK,1,897.2
2014,NUTS,2010,UKK,1,951.6
2015,NUTS,2010,UKK,1,987.8
2016,NUTS,2010,UKK,1,975.1
2017,NUTS,2010,UKK,1,989.5
2018,NUTS,2010,UKK,1,1003.4
2019,NUTS,2010,UKK,1,1023.5
2011,NUTS,2010,UKK1,2,457.0
2012,NUTS,2010,UKK1,2,461.1
2013,NUTS,2010,UKK1,2,453.1
2014,NUTS,2010,UKK1,2,480.1
2015,NUTS,2010,UKK1,2,502.7
2016,NUTS,2010,UKK1,2,494.7
2017,NUTS,2010,UKK1,2,509.4
2018,NUTS,2010,UKK1,2,508.1
2019,NUTS,2010,UKK1,2,520.3
2011,NUTS,2010,UKK2,2,202.2
2012,NUTS,2010,UKK2,2,207.3
2013,NUTS,2010,UKK2,2,218.0
2014,NUTS,2010,UKK2,2,204.9
2015,NUTS,2010,UKK2,2,202.6
2016,NUTS,2010,UKK2,2,210.8
2017,NUTS,2010,UKK2,2,219.1
2018,NUTS,2010,UKK2,2,219.4
2019,NUTS,2010,UKK2,2,224.1
2011,NUTS,2010,UKK3,2,65.6
2012,NUTS,2010,UKK3,2,70.0
2013,NUTS,2010,UKK3,2,66.4
2014,NUTS,2010,UKK3,2,77.2
2015,NUTS,2010,UKK3,2,80.3
2016,NUTS,2010,UKK3,2,85.3
2017,NUTS,2010,UKK3,2,75.5
2018,NUTS,2010,UKK3,2,75.0
2019,NUTS,2010,UKK3,2,84.6
2011,NUTS,2010,UKK4,2,161.1
2012,NUTS,2010,UKK4,2,172.7
2013,NUTS,2010,UKK4,2,159.7
2014,NUTS,2010,UKK4,2,189.4
2015,NUTS,2010,UKK4,2,202.2
2016,NUTS,2010,UKK4,2,184.3
2017,NUTS,2010,UKK4,2,185.5
2018,NUTS,2010,UKK4,2,201.0
2019,NUTS,2010,UKK4,2,194.5
2011,NUTS,2010,UKL,1,452.0
2012,NUTS,2010,UKL,1,449.0
2013,NUTS,2010,UKL,1,467.7
2014,NUTS,2010,UKL,1,462.6
2015,NUTS,2010,UKL,1,470.3
2016,NUTS,2010,UKL,1,474.3
2017,NUTS,2010,UKL,1,487.5
2018,NUTS,2010,UKL,1,509.9
2019,NUTS,2010,UKL,1,534.9
2011,NUTS,2010,UKL1,2,261.9
2012,NUTS,2010,UKL1,2,264.5
2013,NUTS,2010,UKL1,2,267.3
2014,NUTS,2010,UKL1,2,264.3
2015,NUTS,2010,UKL1,2,288.6
2016,NUTS,2010,UKL1,2,279.6
2017,NUTS,2010,UKL1,2,279.5
2018,NUTS,2010,UKL1,2,292.4
2019,NUTS,2010,UKL1,2,308.9
2011,NUTS,2010,UKL2,2,190.1
2012,NUTS,2010,UKL2,2,184.5
2013,NUTS,2010,UKL2,2,200.4
2014,NUTS,2010,UKL2,2,198.3
2015,NUTS,2010,UKL2,2,181.7
2016,NUTS,2010,UKL2,2,194.7
2017,NUTS,2010,UKL2,2,207.9
2018,NUTS,2010,UKL2,2,217.5
2019,NUTS,2010,UKL2,2,226.0
2011,NUTS,2010,UKM,1,871.7
2012,NUTS,2010,UKM,1,890.4
2013,NUTS,2010,UKM,1,902.9
2014,NUTS,2010,UKM,1,879.3
2015,NUTS,2010,UKM,1,920.3
2016,NUTS,2010,UKM,1,970.4
2017,NUTS,2010,UKM,1,978.5
2018,NUTS,2010,UKM,1,950.7
2019,NUTS,2010,UKM,1,996.7
2011,NUTS,2010,UKM2,2,350.9
2012,NUTS,2010,UKM2,2,372.4
2011,NUTS,2010,UKM3,2,347.5
2012,NUTS,2010,UKM3,2,343.4
2011,NUTS,2010,UKM5,2,82.2
2012,NUTS,2010,UKM5,2,87.9
2013,NUTS,2010,UKM5,2,83.2
2014,NUTS,2010,UKM5,2,96.2
2015,NUTS,2010,UKM5,2,101.9
2016,NUTS,2010,UKM5,2,99.1
2017,NUTS,2010,UKM5,2,98.5
2018,NUTS,2010,UKM5,2,85.9
2019,NUTS,2010,UKM5,2,100.0
2011,NUTS,2010,UKM6,2,91.1
2012,NUTS,2010,UKM6,2,86.8
2013,NUTS,2010,UKM6,2,74.5
2014,NUTS,2010,UKM6,2,53.6
2015,NUTS,2010,UKM6,2,75.3
2016,NUTS,2010,UKM6,2,67.9
2017,NUTS,2010,UKM6,2,68.4
2018,NUTS,2010,UKM6,2,68.1
2019,NUTS,2010,UKM6,2,64.8
2013,NUTS,2010,UKM7,2,356.5
2014,NUTS,2010,UKM7,2,336.5
2015,NUTS,2010,UKM7,2,348.2
2016,NUTS,2010,UKM7,2,372.1
2017,NUTS,2010,UKM7,2,382.5
2018,NUTS,2010,UKM7,2,382.3
2019,NUTS,2010,UKM7,2,382.7
2013,NUTS,2010,UKM8,2,256.2
2014,NUTS,2010,UKM8,2,248.3
2015,NUTS,2010,UKM8,2,263.5
2016,NUTS,2010,UKM8,2,288.4
2017,NUTS,2010,UKM8,2,283.6
2018,NUTS,2010,UKM8,2,278.8
2019,NUTS,2010,UKM8,2,303.6
2013,NUTS,2010,UKM9,2,132.4
2014,NUTS,2010,UKM9,2,144.7
2015,NUTS,2010,UKM9,2,131.4
2016,NUTS,2010,UKM9,2,142.8
2017,NUTS,2010,UKM9,2,145.5
2018,NUTS,2010,UKM9,2,135.7
2019,NUTS,2010,UKM9,2,145.6
2011,NUTS,2010,UKN,1,266.4
2012,NUTS,2010,UKN,1,277.5
2013,NUTS,2010,UKN,1,267.7
2014,NUTS,2010,UKN,1,285.5
2015,NUTS,2010,UKN,1,290.8
2016,NUTS,2010,UKN,1,274.0
2017,NUTS,2010,UKN,1,276.5
2018,NUTS,2010,UKN,1,273.0
2019,NUTS,2010,UKN,1,302.6
2011,NUTS,2010,UKN0,2,266.4
2012,NUTS,2010,UKN0,2,277.5
2013,NUTS,2010,UKN0,2,267.7
2014,NUTS,2010,UKN0,2,285.5
2015,NUTS,2010,UKN0,2,290.8
2016,NUTS,2010,UKN0,2,274.0
2017,NUTS,2010,UKN0,2,276.5
2018,NUTS,2010,UKN0,2,273.0
2019,NUTS,2010,UKN0,2,302.6
