year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrst
2011,NUTS,2010,UKI6,2,48.1
2012,NUTS,2010,UKI6,2,48.1
2013,NUTS,2010,UKI6,2,52.7
2014,NUTS,2010,UKI6,2,51.4
2015,NUTS,2010,UKI6,2,53.4
2016,NUTS,2010,UKI6,2,53.4
2017,NUTS,2010,UKI6,2,55.9
2018,NUTS,2010,UKI6,2,55.3
2019,NUTS,2010,UKI6,2,57.2
2011,NUTS,2010,UKI7,2,48.7
2012,NUTS,2010,UKI7,2,50.9
2013,NUTS,2010,UKI7,2,51.1
2014,NUTS,2010,UKI7,2,51.6
2015,NUTS,2010,UKI7,2,50.9
2016,NUTS,2010,UKI7,2,53.7
2017,NUTS,2010,UKI7,2,51.9
2018,NUTS,2010,UKI7,2,53.8
2019,NUTS,2010,UKI7,2,56.4
2011,NUTS,2010,UKJ,1,41.8
2012,NUTS,2010,UKJ,1,43.3
2013,NUTS,2010,UKJ,1,43.8
2014,NUTS,2010,UKJ,1,45.4
2015,NUTS,2010,UKJ,1,45.6
2016,NUTS,2010,UKJ,1,46.5
2017,NUTS,2010,UKJ,1,46.7
2018,NUTS,2010,UKJ,1,47.6
2019,NUTS,2010,UKJ,1,49.9
2011,NUTS,2010,UKJ1,2,47.0
2012,NUTS,2010,UKJ1,2,49.2
2013,NUTS,2010,UKJ1,2,49.9
2014,NUTS,2010,UKJ1,2,51.6
2015,NUTS,2010,UKJ1,2,52.4
2016,NUTS,2010,UKJ1,2,52.4
2017,NUTS,2010,UKJ1,2,53.4
2018,NUTS,2010,UKJ1,2,53.6
2019,NUTS,2010,UKJ1,2,53.8
2011,NUTS,2010,UKJ2,2,43.1
2012,NUTS,2010,UKJ2,2,45.3
2013,NUTS,2010,UKJ2,2,44.7
2014,NUTS,2010,UKJ2,2,46.2
2015,NUTS,2010,UKJ2,2,46.7
2016,NUTS,2010,UKJ2,2,48.4
2017,NUTS,2010,UKJ2,2,49.3
2018,NUTS,2010,UKJ2,2,49.8
2019,NUTS,2010,UKJ2,2,51.4
2011,NUTS,2010,UKJ3,2,39.7
2012,NUTS,2010,UKJ3,2,40.2
2013,NUTS,2010,UKJ3,2,42.7
2014,NUTS,2010,UKJ3,2,43.2
2015,NUTS,2010,UKJ3,2,42.0
2016,NUTS,2010,UKJ3,2,42.3
2017,NUTS,2010,UKJ3,2,42.6
2018,NUTS,2010,UKJ3,2,44.9
2019,NUTS,2010,UKJ3,2,48.6
2011,NUTS,2010,UKJ4,2,35.0
2012,NUTS,2010,UKJ4,2,35.6
2013,NUTS,2010,UKJ4,2,35.6
2014,NUTS,2010,UKJ4,2,38.7
2015,NUTS,2010,UKJ4,2,39.0
2016,NUTS,2010,UKJ4,2,40.3
2017,NUTS,2010,UKJ4,2,38.4
2018,NUTS,2010,UKJ4,2,39.2
2019,NUTS,2010,UKJ4,2,43.8
2011,NUTS,2010,UKK,1,37.5
2012,NUTS,2010,UKK,1,39.2
2013,NUTS,2010,UKK,1,38.9
2014,NUTS,2010,UKK,1,40.8
2015,NUTS,2010,UKK,1,41.4
2016,NUTS,2010,UKK,1,42.4
2017,NUTS,2010,UKK,1,43.5
2018,NUTS,2010,UKK,1,42.7
2019,NUTS,2010,UKK,1,43.3
2011,NUTS,2010,UKK1,2,41.3
2012,NUTS,2010,UKK1,2,41.7
2013,NUTS,2010,UKK1,2,41.6
2014,NUTS,2010,UKK1,2,44.6
2015,NUTS,2010,UKK1,2,44.7
2016,NUTS,2010,UKK1,2,46.5
2017,NUTS,2010,UKK1,2,47.4
2018,NUTS,2010,UKK1,2,46.1
2019,NUTS,2010,UKK1,2,46.6
2011,NUTS,2010,UKK2,2,35.5
2012,NUTS,2010,UKK2,2,38.1
2013,NUTS,2010,UKK2,2,40.4
2014,NUTS,2010,UKK2,2,38.4
2015,NUTS,2010,UKK2,2,40.1
2016,NUTS,2010,UKK2,2,40.4
2017,NUTS,2010,UKK2,2,40.2
2018,NUTS,2010,UKK2,2,40.3
2019,NUTS,2010,UKK2,2,41.9
2011,NUTS,2010,UKK3,2,32.8
2012,NUTS,2010,UKK3,2,33.3
2013,NUTS,2010,UKK3,2,33.1
2014,NUTS,2010,UKK3,2,35.8
2015,NUTS,2010,UKK3,2,33.4
2016,NUTS,2010,UKK3,2,36.4
2017,NUTS,2010,UKK3,2,40.5
2018,NUTS,2010,UKK3,2,36.9
2019,NUTS,2010,UKK3,2,39.7
2011,NUTS,2010,UKK4,2,34.2
2012,NUTS,2010,UKK4,2,37.9
2013,NUTS,2010,UKK4,2,34.6
2014,NUTS,2010,UKK4,2,38.0
2015,NUTS,2010,UKK4,2,39.8
2016,NUTS,2010,UKK4,2,39.1
2017,NUTS,2010,UKK4,2,40.2
2018,NUTS,2010,UKK4,2,40.9
2019,NUTS,2010,UKK4,2,39.7
2011,NUTS,2010,UKL,1,33.3
2012,NUTS,2010,UKL,1,34.4
2013,NUTS,2010,UKL,1,35.6
2014,NUTS,2010,UKL,1,36.0
2015,NUTS,2010,UKL,1,37.9
2016,NUTS,2010,UKL,1,38.5
2017,NUTS,2010,UKL,1,38.9
2018,NUTS,2010,UKL,1,39.0
2019,NUTS,2010,UKL,1,40.5
2011,NUTS,2010,UKL1,2,31.3
2012,NUTS,2010,UKL1,2,32.6
2013,NUTS,2010,UKL1,2,33.3
2014,NUTS,2010,UKL1,2,33.1
2015,NUTS,2010,UKL1,2,35.9
2016,NUTS,2010,UKL1,2,35.8
2017,NUTS,2010,UKL1,2,35.6
2018,NUTS,2010,UKL1,2,36.7
2019,NUTS,2010,UKL1,2,37.9
2011,NUTS,2010,UKL2,2,36.6
2012,NUTS,2010,UKL2,2,37.5
2013,NUTS,2010,UKL2,2,39.5
2014,NUTS,2010,UKL2,2,40.9
2015,NUTS,2010,UKL2,2,41.4
2016,NUTS,2010,UKL2,2,43.0
2017,NUTS,2010,UKL2,2,44.4
2018,NUTS,2010,UKL2,2,43.0
2019,NUTS,2010,UKL2,2,45.0
2011,NUTS,2010,UKM,1,40.0
2012,NUTS,2010,UKM,1,41.2
2013,NUTS,2010,UKM,1,42.1
2014,NUTS,2010,UKM,1,43.4
2015,NUTS,2010,UKM,1,44.4
2016,NUTS,2010,UKM,1,46.0
2017,NUTS,2010,UKM,1,46.7
2018,NUTS,2010,UKM,1,46.5
2019,NUTS,2010,UKM,1,48.2
2011,NUTS,2010,UKM2,2,41.5
2012,NUTS,2010,UKM2,2,44.2
2011,NUTS,2010,UKM3,2,38.6
2012,NUTS,2010,UKM3,2,38.8
2011,NUTS,2010,UKM5,2,44.5
2012,NUTS,2010,UKM5,2,43.8
2013,NUTS,2010,UKM5,2,43.2
2014,NUTS,2010,UKM5,2,47.6
2015,NUTS,2010,UKM5,2,49.0
2016,NUTS,2010,UKM5,2,47.7
2017,NUTS,2010,UKM5,2,47.1
2018,NUTS,2010,UKM5,2,47.3
2019,NUTS,2010,UKM5,2,52.7
2011,NUTS,2010,UKM6,2,36.3
2012,NUTS,2010,UKM6,2,37.9
2013,NUTS,2010,UKM6,2,41.8
2014,NUTS,2010,UKM6,2,41.2
2015,NUTS,2010,UKM6,2,39.1
2016,NUTS,2010,UKM6,2,41.2
2017,NUTS,2010,UKM6,2,44.0
2018,NUTS,2010,UKM6,2,42.9
2019,NUTS,2010,UKM6,2,43.2
2013,NUTS,2010,UKM7,2,45.4
2014,NUTS,2010,UKM7,2,45.9
2015,NUTS,2010,UKM7,2,47.2
2016,NUTS,2010,UKM7,2,48.6
2017,NUTS,2010,UKM7,2,49.9
2018,NUTS,2010,UKM7,2,49.9
2019,NUTS,2010,UKM7,2,50.9
2013,NUTS,2010,UKM8,2,40.5
2014,NUTS,2010,UKM8,2,41.6
2015,NUTS,2010,UKM8,2,44.0
2016,NUTS,2010,UKM8,2,46.3
2017,NUTS,2010,UKM8,2,46.2
2018,NUTS,2010,UKM8,2,45.7
2019,NUTS,2010,UKM8,2,47.6
2013,NUTS,2010,UKM9,2,37.5
2014,NUTS,2010,UKM9,2,40.3
2015,NUTS,2010,UKM9,2,39.7
2016,NUTS,2010,UKM9,2,41.4
2017,NUTS,2010,UKM9,2,42.1
2018,NUTS,2010,UKM9,2,41.9
2019,NUTS,2010,UKM9,2,43.5
2011,NUTS,2010,UKN,1,29.6
2012,NUTS,2010,UKN,1,32.7
2013,NUTS,2010,UKN,1,32.4
2014,NUTS,2010,UKN,1,33.7
2015,NUTS,2010,UKN,1,34.0
2016,NUTS,2010,UKN,1,34.5
2017,NUTS,2010,UKN,1,35.6
2018,NUTS,2010,UKN,1,36.3
2019,NUTS,2010,UKN,1,38.4
2011,NUTS,2010,UKN0,2,29.6
2012,NUTS,2010,UKN0,2,32.7
2013,NUTS,2010,UKN0,2,32.4
2014,NUTS,2010,UKN0,2,33.7
2015,NUTS,2010,UKN0,2,34.0
2016,NUTS,2010,UKN0,2,34.5
2017,NUTS,2010,UKN0,2,35.6
2018,NUTS,2010,UKN0,2,36.3
2019,NUTS,2010,UKN0,2,38.4
